ST_CODE,ST_NAME,MONTH,YEAR,DIST_NAME,AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTYABBRE,VOTES,POSITION
S25,West Bengal,5,2016,South 24-Parganas,139,Canning Purba,GEN,SUJIT NASKAR,M,SC,42,SUCI,2548,5
S25,West Bengal,5,2016,South 24-Parganas,140,Baruipur paschim,GEN,BIMAN BANERJEE,M,GEN,68,AITC,99945,1
S25,West Bengal,5,2016,South 24-Parganas,140,Baruipur paschim,GEN,SAFIUDDIN KHAN,M,GEN,48,CPM,63413,2
S25,West Bengal,5,2016,South 24-Parganas,140,Baruipur paschim,GEN,BASABDATTA BANERJEE,F,GEN,36,BJP,13812,3
S25,West Bengal,5,2016,South 24-Parganas,140,Baruipur paschim,GEN,None of the Above,NULL,NULL,NULL,NOTA,2217,4
S25,West Bengal,5,2016,South 24-Parganas,140,Baruipur paschim,GEN,GOPINATH MONDAL,M,SC,52,SUCI,1136,5
S25,West Bengal,5,2016,South 24-Parganas,140,Baruipur paschim,GEN,MUKUL MONDAL,M,SC,38,IND,1013,6
S25,West Bengal,5,2016,South 24-Parganas,140,Baruipur paschim,GEN,DEBABRATA MONDAL,M,SC,33,IND,631,7
S25,West Bengal,5,2016,South 24-Parganas,140,Baruipur paschim,GEN,MRINAL KANTI MONDAL,M,GEN,42,LJP,437,8
S25,West Bengal,5,2016,South 24-Parganas,141,Magrahat Purba,SC,NAMITA SAHA .,F,SC,64,AITC,89486,1
S25,West Bengal,5,2016,South 24-Parganas,141,Magrahat Purba,SC,CHANDAN SAHA,M,SC,36,CPM,79926,2
S25,West Bengal,5,2016,South 24-Parganas,141,Magrahat Purba,SC,CHANDAN KUMAR NASKAR,M,SC,35,BJP,9460,3
S25,West Bengal,5,2016,South 24-Parganas,141,Magrahat Purba,SC,None of the Above,NULL,NULL,NULL,NOTA,1491,4
S25,West Bengal,5,2016,South 24-Parganas,141,Magrahat Purba,SC,RABIRAM NASKAR,M,SC,51,BSP,1371,5
S25,West Bengal,5,2016,South 24-Parganas,141,Magrahat Purba,SC,SANJAY MANDAL,M,SC,36,SUCI,1133,6
S25,West Bengal,5,2016,South 24-Parganas,141,Magrahat Purba,SC,PITAM MONDAL,M,SC,45,IND,877,7
S25,West Bengal,5,2016,South 24-Parganas,142,Magrahat paschim,GEN,GIAS UDDIN MOLLA,M,GEN,59,AITC,87482,1
S25,West Bengal,5,2016,South 24-Parganas,142,Magrahat paschim,GEN,KHALID EBADULLAH,M,GEN,44,INC,71593,2
S25,West Bengal,5,2016,South 24-Parganas,142,Magrahat paschim,GEN,SUBHAS MONDAL,M,GEN,45,BJP,6928,3
S25,West Bengal,5,2016,South 24-Parganas,142,Magrahat paschim,GEN,None of the Above,NULL,NULL,NULL,NOTA,1870,4
S25,West Bengal,5,2016,South 24-Parganas,142,Magrahat paschim,GEN,MD. RAIS UDDIN BAIDYA,M,GEN,67,WPOI,1427,5
S25,West Bengal,5,2016,South 24-Parganas,142,Magrahat paschim,GEN,SABIR HOSSIAN MISTRI,M,GEN,33,IND,1184,6
S25,West Bengal,5,2016,South 24-Parganas,142,Magrahat paschim,GEN,SAMBHU NATH KANJI,M,SC,30,IND,935,7
S25,West Bengal,5,2016,South 24-Parganas,142,Magrahat paschim,GEN,ANURADHA PUTATUNDA,F,GEN,60,PDS,528,8
S25,West Bengal,5,2016,South 24-Parganas,142,Magrahat paschim,GEN,PANKAJ BAR,M,GEN,32,IND,221,9
S25,West Bengal,5,2016,South 24-Parganas,142,Magrahat paschim,GEN,ABDUL ROUF LASKAR,M,GEN,43,LJP,184,10
S25,West Bengal,5,2016,South 24-Parganas,142,Magrahat paschim,GEN,JAKIR HOSSEN SEKH,M,GEN,45,IND,168,11
S25,West Bengal,5,2016,South 24-Parganas,143,Diamond harbour,GEN,DIPAK KUMAR HALDER,M,GEN,50,AITC,96833,1
S25,West Bengal,5,2016,South 24-Parganas,143,Diamond harbour,GEN,DR. ABUL HASNAT,M,GEN,65,CPM,81796,2
S25,West Bengal,5,2016,South 24-Parganas,143,Diamond harbour,GEN,BALARAM HALDER,M,GEN,46,BJP,14614,3
S25,West Bengal,5,2016,South 24-Parganas,143,Diamond harbour,GEN,None of the Above,NULL,NULL,NULL,NOTA,2109,4
S25,West Bengal,5,2016,South 24-Parganas,143,Diamond harbour,GEN,SWAPAN MONDAL,M,GEN,57,IND,1539,5
S25,West Bengal,5,2016,South 24-Parganas,143,Diamond harbour,GEN,ROKEYA BIBI,F,GEN,33,BSP,553,6
S25,West Bengal,5,2016,South 24-Parganas,143,Diamond harbour,GEN,SUJIT SARDAR,M,SC,33,IND,406,7
S25,West Bengal,5,2016,South 24-Parganas,143,Diamond harbour,GEN,ARUN KUMAR PURKAIT,M,GEN,70,IND,406,8
S25,West Bengal,5,2016,South 24-Parganas,143,Diamond harbour,GEN,UTTAM MANNA,M,GEN,35,IND,399,9
S25,West Bengal,5,2016,South 24-Parganas,143,Diamond harbour,GEN,MONIRUL ISLAM,M,GEN,50,SUCI,378,10
S25,West Bengal,5,2016,South 24-Parganas,143,Diamond harbour,GEN,KURBAN SK.,M,GEN,42,IUC,313,11
S25,West Bengal,5,2016,South 24-Parganas,144,Falta,GEN,TAMONASH GHOSH,M,GEN,60,AITC,94381,1
S25,West Bengal,5,2016,South 24-Parganas,144,Falta,GEN,BIDHAN PARUI,M,SC,34,CPM,70801,2
S25,West Bengal,5,2016,South 24-Parganas,144,Falta,GEN,AMARENDRA NATH MUKHERJEE,M,GEN,64,BJP,15763,3
S25,West Bengal,5,2016,South 24-Parganas,144,Falta,GEN,None of the Above,NULL,NULL,NULL,NOTA,1813,4
S25,West Bengal,5,2016,South 24-Parganas,144,Falta,GEN,MAMATA LASKAR,F,GEN,47,SUCI,1798,5
S25,West Bengal,5,2016,South 24-Parganas,144,Falta,GEN,ATAL KUMAR PURKAIT,M,GEN,71,BSP,1518,6
S25,West Bengal,5,2016,South 24-Parganas,144,Falta,GEN,JAYASHRI CHAKRABORTY,F,GEN,37,LJP,1328,7
S25,West Bengal,5,2016,South 24-Parganas,144,Falta,GEN,HARAN CHANDRA BISWAS,M,SC,64,PDS,781,8
S25,West Bengal,5,2016,South 24-Parganas,145,Satgachia,GEN,SONALI GUHA (BOSE),F,GEN,46,AITC,100171,1
S25,West Bengal,5,2016,South 24-Parganas,145,Satgachia,GEN,PARAMITA GHOSH,F,GEN,30,CPM,82899,2
S25,West Bengal,5,2016,South 24-Parganas,145,Satgachia,GEN,SAPTARSHI BASU,M,GEN,38,BJP,18857,3
S25,West Bengal,5,2016,South 24-Parganas,145,Satgachia,GEN,None of the Above,NULL,NULL,NULL,NOTA,2902,4
S25,West Bengal,5,2016,South 24-Parganas,145,Satgachia,GEN,SATYENDRANATH GHOSH,M,GEN,49,BSP,1582,5
S25,West Bengal,5,2016,South 24-Parganas,145,Satgachia,GEN,DILIP PAL,M,GEN,63,CPI(ML)(L),1469,6
S25,West Bengal,5,2016,South 24-Parganas,145,Satgachia,GEN,TIRTHANKAR GHOSH,M,GEN,40,IND,917,7
S25,West Bengal,5,2016,South 24-Parganas,146,Bishnupur,SC,DILIP MONDAL,M,SC,47,AITC,107129,1
S25,West Bengal,5,2016,South 24-Parganas,146,Bishnupur,SC,ALOKE SARDAR,M,SC,59,CPM,76499,2
S25,West Bengal,5,2016,South 24-Parganas,146,Bishnupur,SC,SHYAMAPRASAD HALDER,M,SC,43,BJP,14264,3
S25,West Bengal,5,2016,South 24-Parganas,146,Bishnupur,SC,None of the Above,NULL,NULL,NULL,NOTA,2402,4
S25,West Bengal,5,2016,South 24-Parganas,146,Bishnupur,SC,DIPANKAR GAYEN,M,SC,32,BSP,1594,5
S25,West Bengal,5,2016,South 24-Parganas,146,Bishnupur,SC,SAMAR KR. BISWAS,M,SC,60,IND,1502,6
S25,West Bengal,5,2016,South 24-Parganas,146,Bishnupur,SC,UTTAM KUMAR HALDER,M,SC,43,PDS,1203,7
S25,West Bengal,5,2016,South 24-Parganas,147,Sonarpur Dakshin,GEN,JIBAN MUKHOPADHYAY,M,GEN,67,AITC,97455,1
S25,West Bengal,5,2016,South 24-Parganas,147,Sonarpur Dakshin,GEN,TARIT CHAKRABORTY,M,GEN,60,CPI,82426,2
S25,West Bengal,5,2016,South 24-Parganas,147,Sonarpur Dakshin,GEN,MANORANJAN JODDAR,M,SC,45,BJP,15735,3
S25,West Bengal,5,2016,South 24-Parganas,147,Sonarpur Dakshin,GEN,None of the Above,NULL,NULL,NULL,NOTA,3023,4
S25,West Bengal,5,2016,South 24-Parganas,147,Sonarpur Dakshin,GEN,ASHITAVRA MONDAL,M,SC,62,BSP,1649,5
S25,West Bengal,5,2016,South 24-Parganas,147,Sonarpur Dakshin,GEN,SAMBHU MONDAL,M,GEN,45,IND,1091,6
S25,West Bengal,5,2016,South 24-Parganas,147,Sonarpur Dakshin,GEN,MINATI MITRA,F,GEN,48,SUCI,1063,7
S25,West Bengal,5,2016,South 24-Parganas,147,Sonarpur Dakshin,GEN,JALADHAR NASKAR,M,SC,62,IND,810,8
S25,West Bengal,5,2016,South 24-Parganas,147,Sonarpur Dakshin,GEN,MEGHNATH  HALDER,M,SC,58,MPOI,632,9
S25,West Bengal,5,2016,South 24-Parganas,148,Bhangore,GEN,ABDUR RAZZAK MOLLA,M,GEN,71,AITC,102087,1
S25,West Bengal,5,2016,South 24-Parganas,148,Bhangore,GEN,ABDUR RASID GAZI,M,GEN,51,CPM,83963,2
S25,West Bengal,5,2016,South 24-Parganas,148,Bhangore,GEN,ABANI KUMAR MONDAL,M,SC,54,BJP,9563,3
S25,West Bengal,5,2016,South 24-Parganas,148,Bhangore,GEN,JALAL UDDIN AHMED,M,GEN,51,WPOI,4039,4
S25,West Bengal,5,2016,South 24-Parganas,148,Bhangore,GEN,None of the Above,NULL,NULL,NULL,NOTA,2423,5
S25,West Bengal,5,2016,South 24-Parganas,148,Bhangore,GEN,IKBAL MOLLA,M,GEN,33,LJP,2048,6
S25,West Bengal,5,2016,South 24-Parganas,148,Bhangore,GEN,ABDUS SALAM MOLLA (RAJU),M,GEN,37,IND,1804,7
S25,West Bengal,5,2016,South 24-Parganas,149,Kasba,GEN,AHMED JAVED KHAN-&#203;&QUOT;,M,GEN,59,AITC,91679,1
S25,West Bengal,5,2016,South 24-Parganas,149,Kasba,GEN,SHATARUP GHOSH,M,GEN,30,CPM,79795,2
S25,West Bengal,5,2016,South 24-Parganas,149,Kasba,GEN,BIKASH DEBNATH,M,GEN,60,BJP,17550,3
S25,West Bengal,5,2016,South 24-Parganas,149,Kasba,GEN,None of the Above,NULL,NULL,NULL,NOTA,3713,4
S25,West Bengal,5,2016,South 24-Parganas,149,Kasba,GEN,LAKKHI YADAB (ROY),F,GEN,29,BSP,1356,5
S25,West Bengal,5,2016,South 24-Parganas,149,Kasba,GEN,KRISHNA MAITY,F,SC,53,LJP,618,6
S25,West Bengal,5,2016,South 24-Parganas,149,Kasba,GEN,SOMNATH DAM,M,GEN,45,IND,596,7
S25,West Bengal,5,2016,South 24-Parganas,149,Kasba,GEN,TAPAS KUMAR DEY,M,GEN,56,IND,575,8
S25,West Bengal,5,2016,South 24-Parganas,149,Kasba,GEN,SUSANTA KUMAR BISWAS,M,SC,48,IND,486,9
S25,West Bengal,5,2016,South 24-Parganas,149,Kasba,GEN,ARUNANSU KUMAR SARKAR,M,GEN,46,IND,365,10
S25,West Bengal,5,2016,South 24-Parganas,149,Kasba,GEN,JAYANTA DEBNATH,M,GEN,48,IND,353,11
S25,West Bengal,5,2016,South 24-Parganas,150,Jadavpur,GEN,SUJAN CHAKRABORTY,M,GEN,57,CPM,98977,1
S25,West Bengal,5,2016,South 24-Parganas,150,Jadavpur,GEN,MANISH GUPTA,M,GEN,74,AITC,84035,2
S25,West Bengal,5,2016,South 24-Parganas,150,Jadavpur,GEN,DR. MOHIT KUMAR RAY,M,GEN,60,BJP,13922,3
S25,West Bengal,5,2016,South 24-Parganas,150,Jadavpur,GEN,None of the Above,NULL,NULL,NULL,NOTA,4093,4
S25,West Bengal,5,2016,South 24-Parganas,150,Jadavpur,GEN,SUBHAS CHANDRA NASKAR,M,SC,49,BSP,803,5
S25,West Bengal,5,2016,South 24-Parganas,150,Jadavpur,GEN,SHYAMAL GUHA MAJUMDAR,M,GEN,75,SUCI,612,6
S25,West Bengal,5,2016,South 24-Parganas,150,Jadavpur,GEN,RAHUL BOSE,M,GEN,25,IND,524,7
S25,West Bengal,5,2016,South 24-Parganas,150,Jadavpur,GEN,PINTU KARMAKAR,M,GEN,38,IND,433,8
S25,West Bengal,5,2016,South 24-Parganas,150,Jadavpur,GEN,SANKAR PRASAD DAS,M,GEN,47,IND,367,9
S25,West Bengal,5,2016,South 24-Parganas,150,Jadavpur,GEN,GAUTAM PATRANABISH,M,GEN,43,IND,251,10
S25,West Bengal,5,2016,South 24-Parganas,151,Sonarpur Uttar,GEN,FIRDOUSI BEGUM,F,GEN,41,AITC,101939,1
S25,West Bengal,5,2016,South 24-Parganas,151,Sonarpur Uttar,GEN,JYOTIRMOYEE SIKDAR,F,GEN,47,CPM,77059,2
S25,West Bengal,5,2016,South 24-Parganas,151,Sonarpur Uttar,GEN,SATYABRATA DUTTA,M,GEN,59,BJP,15218,3
S25,West Bengal,5,2016,South 24-Parganas,151,Sonarpur Uttar,GEN,None of the Above,NULL,NULL,NULL,NOTA,2962,4
S25,West Bengal,5,2016,South 24-Parganas,151,Sonarpur Uttar,GEN,AJIT BAUL,M,SC,31,BSP,1770,5
S25,West Bengal,5,2016,South 24-Parganas,151,Sonarpur Uttar,GEN,SRIDHAR  BIVUSHAN NANDI,M,GEN,36,SUCI,1440,6
S25,West Bengal,5,2016,South 24-Parganas,151,Sonarpur Uttar,GEN,SUBRATA KAMAR,M,GEN,42,IND,819,7
S25,West Bengal,5,2016,South 24-Parganas,151,Sonarpur Uttar,GEN,KARTICK NASKAR,M,SC,65,MPOI,787,8
S25,West Bengal,5,2016,South 24-Parganas,151,Sonarpur Uttar,GEN,BANI DAS,F,GEN,57,LJP,631,9
S25,West Bengal,5,2016,South 24-Parganas,152,Tollygunge,GEN,AROOP BISWAS,M,GEN,52,AITC,90603,1
S25,West Bengal,5,2016,South 24-Parganas,152,Tollygunge,GEN,MADHUJA SEN ROY,F,GEN,32,CPM,80707,2
S25,West Bengal,5,2016,South 24-Parganas,152,Tollygunge,GEN,N. MOHAN RAO,M,GEN,46,BJP,14844,3
S25,West Bengal,5,2016,South 24-Parganas,152,Tollygunge,GEN,None of the Above,NULL,NULL,NULL,NOTA,3719,4
S25,West Bengal,5,2016,South 24-Parganas,152,Tollygunge,GEN,DR. DIPANKAR SARKAR,M,GEN,48,IND,1629,5
S25,West Bengal,5,2016,South 24-Parganas,152,Tollygunge,GEN,MANOJIT MAITY,M,GEN,36,SHS,1032,6
S25,West Bengal,5,2016,South 24-Parganas,152,Tollygunge,GEN,DEBASHIS DAS,M,GEN,49,IND,572,7
S25,West Bengal,5,2016,South 24-Parganas,152,Tollygunge,GEN,RAJKUMAR BASAK,M,GEN,40,SUCI,571,8
S25,West Bengal,5,2016,South 24-Parganas,152,Tollygunge,GEN,JAGANNATH SAHA,M,SC,49,IND,216,9
S25,West Bengal,5,2016,South 24-Parganas,153,BEHALA PURBA,GEN,SOVAN CHATTERJEE,M,GEN,53,AITC,96621,1
S25,West Bengal,5,2016,South 24-Parganas,153,BEHALA PURBA,GEN,PROFESSOR AMBIKESH MAHAPATRA,M,GEN,56,IND,72327,2
S25,West Bengal,5,2016,South 24-Parganas,153,BEHALA PURBA,GEN,CHANDRA BHAN SINGH,M,GEN,52,BJP,21854,3
S25,West Bengal,5,2016,South 24-Parganas,153,BEHALA PURBA,GEN,None of the Above,NULL,NULL,NULL,NOTA,3919,4
S25,West Bengal,5,2016,South 24-Parganas,153,BEHALA PURBA,GEN,SUMIT BANERJEE,M,GEN,53,SHS,3649,5
S25,West Bengal,5,2016,South 24-Parganas,153,BEHALA PURBA,GEN,BIMAL MONDAL,M,GEN,43,IND,2093,6
S25,West Bengal,5,2016,South 24-Parganas,153,BEHALA PURBA,GEN,RINA ROY,F,SC,50,BSP,1700,7
S25,West Bengal,5,2016,South 24-Parganas,153,BEHALA PURBA,GEN,AYAN NAG,M,GEN,42,IND,1221,8
S25,West Bengal,5,2016,South 24-Parganas,153,BEHALA PURBA,GEN,NAMITA CHAKRABORTY,F,GEN,54,IND,738,9
S25,West Bengal,5,2016,South 24-Parganas,154,Behala paschim,GEN,PARTHA CHATTERJEE,M,GEN,63,AITC,102114,1
S25,West Bengal,5,2016,South 24-Parganas,154,Behala paschim,GEN,KAUSTAV CHATTERJEE,M,GEN,37,CPM,93218,2
S25,West Bengal,5,2016,South 24-Parganas,154,Behala paschim,GEN,HARIKRISHNA DUTTA,M,GEN,59,BJP,17962,3
S25,West Bengal,5,2016,South 24-Parganas,154,Behala paschim,GEN,None of the Above,NULL,NULL,NULL,NOTA,4137,4
S25,West Bengal,5,2016,South 24-Parganas,154,Behala paschim,GEN,MRITYUNJOY ROY,M,GEN,44,SUCI,1494,5
S25,West Bengal,5,2016,South 24-Parganas,154,Behala paschim,GEN,PUSHPA DHALI,F,SC,50,BSP,1040,6
S25,West Bengal,5,2016,South 24-Parganas,154,Behala paschim,GEN,TAPAN DEBNATH,M,GEN,44,IND,920,7
S25,West Bengal,5,2016,South 24-Parganas,154,Behala paschim,GEN,VIJAY KUMAR SINGH,M,GEN,51,IND,744,8
S25,West Bengal,5,2016,South 24-Parganas,154,Behala paschim,GEN,BIPUL KUMAR DAS,M,GEN,62,IND,450,9
S25,West Bengal,5,2016,South 24-Parganas,155,Maheshtala,GEN,KASTURI DAS,F,GEN,63,AITC,93675,1
S25,West Bengal,5,2016,South 24-Parganas,155,Maheshtala,GEN,SAMIK LAHIRI,M,GEN,49,CPM,81223,2
S25,West Bengal,5,2016,South 24-Parganas,155,Maheshtala,GEN,KARTIC CH. GHOSH,M,GEN,61,BJP,14909,3
S25,West Bengal,5,2016,South 24-Parganas,155,Maheshtala,GEN,None of the Above,NULL,NULL,NULL,NOTA,3144,4
S25,West Bengal,5,2016,South 24-Parganas,155,Maheshtala,GEN,DEBASHISH BOSE,M,GEN,53,PDS,1854,5
S25,West Bengal,5,2016,South 24-Parganas,155,Maheshtala,GEN,BECHU MONDAL,M,GEN,66,IND,1022,6
S25,West Bengal,5,2016,South 24-Parganas,156,BUDGE BUDGE,GEN,ASHOK KUMAR DEB,M,GEN,66,AITC,84058,1
S25,West Bengal,5,2016,South 24-Parganas,156,BUDGE BUDGE,GEN,SK. MUJIBAR RAHAMAN,M,GEN,36,INC,76899,2
S25,West Bengal,5,2016,South 24-Parganas,156,BUDGE BUDGE,GEN,UMA SHANKAR GHOSH DASTIDAR,M,GEN,59,BJP,20778,3
S25,West Bengal,5,2016,South 24-Parganas,156,BUDGE BUDGE,GEN,None of the Above,NULL,NULL,NULL,NOTA,2859,4
S25,West Bengal,5,2016,South 24-Parganas,156,BUDGE BUDGE,GEN,ALI BASIR SK.,M,GEN,40,WPOI,1907,5
S25,West Bengal,5,2016,South 24-Parganas,156,BUDGE BUDGE,GEN,KAJAL DUTTA,F,GEN,51,CPI(ML)(L),1250,6
S25,West Bengal,5,2016,South 24-Parganas,156,BUDGE BUDGE,GEN,RABINDRANATH RANJAN,M,SC,39,BSP,1231,7
S25,West Bengal,5,2016,South 24-Parganas,156,BUDGE BUDGE,GEN,TAMRADHWAJ ADAK,M,GEN,53,SUCI,797,8
S25,West Bengal,5,2016,South 24-Parganas,156,BUDGE BUDGE,GEN,RUP KUMAR ADAK,M,GEN,51,IND,715,9
S25,West Bengal,5,2016,South 24-Parganas,157,Metiaburuz,GEN,ABDUL KHALEQUE MOLLA,M,GEN,71,AITC,79749,1
S25,West Bengal,5,2016,South 24-Parganas,157,Metiaburuz,GEN,MONIRUL ISLAM,M,GEN,45,CPM,61773,2
S25,West Bengal,5,2016,South 24-Parganas,157,Metiaburuz,GEN,SANJAY SINGH,M,GEN,47,BJP,13259,3
S25,West Bengal,5,2016,South 24-Parganas,157,Metiaburuz,GEN,None of the Above,NULL,NULL,NULL,NOTA,2755,4
S25,West Bengal,5,2016,South 24-Parganas,157,Metiaburuz,GEN,AHAMMAD ALI MOLLA,M,GEN,46,IND,1110,5
S25,West Bengal,5,2016,South 24-Parganas,157,Metiaburuz,GEN,ABDUL RAHIM,M,GEN,34,IUML,939,6
S25,West Bengal,5,2016,South 24-Parganas,157,Metiaburuz,GEN,BEDAR BAKHT,M,GEN,56,RLD,703,7
S25,West Bengal,5,2016,Kolkatta South,158,Kolkata port,GEN,FIRHAD HAKIM,M,GEN,57,AITC,73459,1
S25,West Bengal,5,2016,Kolkatta South,158,Kolkata port,GEN,RAKESH SINGH,M,GEN,45,INC,46911,2
S25,West Bengal,5,2016,Kolkatta South,158,Kolkata port,GEN,AWADH KISHORE GUPTA,M,GEN,63,BJP,11700,3
S25,West Bengal,5,2016,Kolkatta South,158,Kolkata port,GEN,None of the Above,NULL,NULL,NULL,NOTA,2164,4
S25,West Bengal,5,2016,Kolkatta South,158,Kolkata port,GEN,VIVEK KUMAR THAKUR,M,SC,40,IND,1019,5
S25,West Bengal,5,2016,Kolkatta South,158,Kolkata port,GEN,SARFARAZ KHAN,M,GEN,40,BSP,837,6
S25,West Bengal,5,2016,Kolkatta South,158,Kolkata port,GEN,SUBRATA SAHA,M,GEN,43,IND,808,7
S25,West Bengal,5,2016,Kolkatta South,158,Kolkata port,GEN,RAJ KUMAR CHHETRY,M,GEN,27,IND,290,8
S25,West Bengal,5,2016,Kolkatta South,158,Kolkata port,GEN,BISWAJIT HALDER,M,GEN,56,IND,261,9
S25,West Bengal,5,2016,Kolkatta South,158,Kolkata port,GEN,SK. RAJUDDIN,M,GEN,28,IND,257,10
S25,West Bengal,5,2016,Kolkatta South,158,Kolkata port,GEN,KARAN SINGH,M,GEN,60,IND,206,11
S25,West Bengal,5,2016,Kolkatta South,158,Kolkata port,GEN,DEORAJ YADAV,M,GEN,41,IND,138,12
S25,West Bengal,5,2016,Kolkatta South,159,Bhabanipur,GEN,MAMATA BANERJEE,F,GEN,61,AITC,65520,1
S25,West Bengal,5,2016,Kolkatta South,159,Bhabanipur,GEN,DEEPA DASMUNSHI,F,GEN,55,INC,40219,2
S25,West Bengal,5,2016,Kolkatta South,159,Bhabanipur,GEN,CHANDRA KUMAR BOSE,M,GEN,55,BJP,26299,3
S25,West Bengal,5,2016,Kolkatta South,159,Bhabanipur,GEN,None of the Above,NULL,NULL,NULL,NOTA,2461,4
S25,West Bengal,5,2016,Kolkatta South,159,Bhabanipur,GEN,NIRMAL KANTI SAMADDAR,M,GEN,72,BSP,669,5
S25,West Bengal,5,2016,Kolkatta South,159,Bhabanipur,GEN,PINKY TIWARI,F,GEN,32,IND,604,6
S25,West Bengal,5,2016,Kolkatta South,159,Bhabanipur,GEN,SHOBHA SINGH,F,GEN,50,SUCI,495,7
S25,West Bengal,5,2016,Kolkatta South,159,Bhabanipur,GEN,SAUGATA GUPTA,M,GEN,47,IND,409,8
S25,West Bengal,5,2016,Kolkatta South,159,Bhabanipur,GEN,NARAYAN DAS,M,GEN,56,IND,262,9
S25,West Bengal,5,2016,Kolkatta South,159,Bhabanipur,GEN,INDRANEEL MITRA,M,GEN,48,IND,184,10
S25,West Bengal,5,2016,Kolkatta South,159,Bhabanipur,GEN,KIRAN KAUR,F,GEN,56,IND,175,11
S25,West Bengal,5,2016,Kolkatta South,159,Bhabanipur,GEN,MALAY GUHA ROY,M,GEN,49,IND,158,12
S25,West Bengal,5,2016,Kolkatta South,160,Rashbehari,GEN,SOBHANDEB CHATTOPADHYAY,M,GEN,72,AITC,60857,1
S25,West Bengal,5,2016,Kolkatta South,160,Rashbehari,GEN,ASHUTOSH CHATTERJEE,M,GEN,29,INC,46304,2
S25,West Bengal,5,2016,Kolkatta South,160,Rashbehari,GEN,SAMIR BANERJEE,M,GEN,72,BJP,23381,3
S25,West Bengal,5,2016,Kolkatta South,160,Rashbehari,GEN,None of the Above,NULL,NULL,NULL,NOTA,3872,4
S25,West Bengal,5,2016,Kolkatta South,160,Rashbehari,GEN,SWATI GHOSH,F,GEN,62,SUCI,1335,5
S25,West Bengal,5,2016,Kolkatta South,160,Rashbehari,GEN,OMPRAKASH PRAJAPATI,M,GEN,34,BSP,968,6
S25,West Bengal,5,2016,Kolkatta South,160,Rashbehari,GEN,UTTAM KUMAR DAS,M,SC,44,IND,587,7
S25,West Bengal,5,2016,Kolkatta South,160,Rashbehari,GEN,TARULATA DUTTA,F,GEN,63,IND,553,8
S25,West Bengal,5,2016,Kolkatta South,161,Ballygunge,GEN,SUBRATA MUKHERJEE,M,GEN,69,AITC,70083,1
S25,West Bengal,5,2016,Kolkatta South,161,Ballygunge,GEN,KRISHNA DEBNATH,F,GEN,65,INC,54858,2
S25,West Bengal,5,2016,Kolkatta South,161,Ballygunge,GEN,JIBAN KUMAR SEN,M,GEN,61,BJP,20622,3
S25,West Bengal,5,2016,Kolkatta South,161,Ballygunge,GEN,None of the Above,NULL,NULL,NULL,NOTA,3433,4
S25,West Bengal,5,2016,Kolkatta South,161,Ballygunge,GEN,RAJENDRA RAM DAS,M,SC,40,BSP,1538,5
S25,West Bengal,5,2016,Kolkatta South,161,Ballygunge,GEN,WAJUL HAQUE KHAN,M,GEN,42,IUML,1218,6
S25,West Bengal,5,2016,Kolkatta South,161,Ballygunge,GEN,SWETA PAUL,F,GEN,29,IND,998,7
S25,West Bengal,5,2016,Kolkatta South,161,Ballygunge,GEN,AMITAVA DUTTA,M,GEN,49,IND,766,8
S25,West Bengal,5,2016,Kolkatta South,161,Ballygunge,GEN,ASHIS SARKAR,M,GEN,63,IND,425,9
S25,West Bengal,5,2016,Kolkata North,162,Chowrangee,GEN,NAYNA BANDYOPADHYAY,F,GEN,47,AITC,55119,1
S25,West Bengal,5,2016,Kolkata North,162,Chowrangee,GEN,SOMENDRANATH MITRA,M,GEN,72,INC,41903,2
S25,West Bengal,5,2016,Kolkata North,162,Chowrangee,GEN,RITESH TIWARI,M,GEN,44,BJP,15707,3
S25,West Bengal,5,2016,Kolkata North,162,Chowrangee,GEN,None of the Above,NULL,NULL,NULL,NOTA,2183,4
S25,West Bengal,5,2016,Kolkata North,162,Chowrangee,GEN,KARTIK KUMKAR RAY,M,GEN,47,SUCI,612,5
S25,West Bengal,5,2016,Kolkata North,162,Chowrangee,GEN,DEBAJYOTI SENGUPTA,M,GEN,56,IND,340,6
S25,West Bengal,5,2016,Kolkata North,162,Chowrangee,GEN,DIPANKAR DEY,M,GEN,39,IND,254,7
S25,West Bengal,5,2016,Kolkata North,162,Chowrangee,GEN,SHAHZAD ANWAR,M,GEN,36,LJP,251,8
S25,West Bengal,5,2016,Kolkata North,162,Chowrangee,GEN,ANIRBAN MUKHERJEE,M,GEN,50,IND,188,9
S25,West Bengal,5,2016,Kolkata North,163,Entally,GEN,SWARNA KAMAL SAHA,M,GEN,68,AITC,75841,1
S25,West Bengal,5,2016,Kolkata North,163,Entally,GEN,DEBESH DAS,M,GEN,56,CPM,47853,2
S25,West Bengal,5,2016,Kolkata North,163,Entally,GEN,SUDHIR KUMAR PANDEY,M,GEN,43,BJP,14682,3
S25,West Bengal,5,2016,Kolkata North,163,Entally,GEN,None of the Above,NULL,NULL,NULL,NOTA,2321,4
S25,West Bengal,5,2016,Kolkata North,163,Entally,GEN,ANIL KUMAR RAM,M,SC,38,BSP,1266,5
S25,West Bengal,5,2016,Kolkata North,163,Entally,GEN,MIR TIPU SULTAN ALI,M,GEN,49,PDS,1070,6
