ST_NAME,PC_NO,PC_NAME,AC_NO,AC_NAME,CANDIDATE,PARTY,VOTES
Tamil Nadu,4,CHENNAI CENTRAL,21,Anna Nagar,ANBAZHAGAN.G,IND,782
Tamil Nadu,4,CHENNAI CENTRAL,21,Anna Nagar,UDAYA KUMAR.V,IND,71
Tamil Nadu,4,CHENNAI CENTRAL,21,Anna Nagar,G.OMPRAKASH,IND,114
Tamil Nadu,4,CHENNAI CENTRAL,21,Anna Nagar,S.KANDASAMY,IND,148
Tamil Nadu,4,CHENNAI CENTRAL,21,Anna Nagar,L.KASINATHAN,IND,272
Tamil Nadu,4,CHENNAI CENTRAL,21,Anna Nagar,S.SATHISH KUMAR,IND,155
Tamil Nadu,4,CHENNAI CENTRAL,21,Anna Nagar,S.SATHISH KUMAR,IND,109
Tamil Nadu,4,CHENNAI CENTRAL,21,Anna Nagar,DHAYANIDHI SURESH,IND,143
Tamil Nadu,4,CHENNAI CENTRAL,21,Anna Nagar,V.V.TAMILARASAN,IND,96
Tamil Nadu,4,CHENNAI CENTRAL,21,Anna Nagar,M.NAGARAJ,IND,63
Tamil Nadu,4,CHENNAI CENTRAL,21,Anna Nagar,J.NAGARAJ,IND,86
Tamil Nadu,4,CHENNAI CENTRAL,21,Anna Nagar,B.PARTHASARATHY,IND,97
Tamil Nadu,4,CHENNAI CENTRAL,21,Anna Nagar,MANJUNATHA.R,IND,39
Tamil Nadu,4,CHENNAI CENTRAL,21,Anna Nagar,R.MINNAL RAJ,IND,74
Tamil Nadu,4,CHENNAI CENTRAL,21,Anna Nagar,RANJITHKUMAR.S,IND,47
Tamil Nadu,4,CHENNAI CENTRAL,21,Anna Nagar,RAVI BALARAMAN,IND,33
Tamil Nadu,4,CHENNAI CENTRAL,21,Anna Nagar,N.RAMAN,TMNP,62
Tamil Nadu,4,CHENNAI CENTRAL,21,Anna Nagar,R.VIJAY,IND,59
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,T R BAALU,DMK,124236
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,K PRABAKARAN,BSP,1703
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,G PREMKUMAR,ADMK,46181
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,S AMBETHKUMAR,MAHMMK,389
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,C ARAVIND,DMSK,164
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,S CHITTIBABU,NADLMMKLK,210
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,S SIVAKUMAR,VTVTK,297
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,V SUDHAVALLI,AVRMK,736
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,K PALANIYAPPAN,MMKA,113
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,I MOHAMED YASEEN,TK,111
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,S MUNIKUMAR,SMKNK,78
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,J MOHANRAJ,JJ,150
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,V RAVICHANDRAN,NTK,26230
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,V N VENUGOPAL,TMC(M),38254
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,M ASHOK KUMAR,IND,245
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,AYODHI LAKSHMANAN,IND,203
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,M S ARUMUGAM,IND,616
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,KARTHIK KUMAR P C,IND,138
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,GOPI DEEPAK,IND,178
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,M SARAVANAN,IND,78
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,S SIVARAMAN,IND,62
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,P BASKARAN,IND,93
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,S PRABHU,IND,94
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,DR S PRAVEEN,IND,169
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,C PREMKUMAR,IND,58
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,M PREMKUMAR,IND,61
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,N MANIKKAM,IND,60
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,G RAMKUMAR,IND,75
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,A JINNA MOHAMMED,IND,77
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,C A JAYARAMAN,IND,64
Tamil Nadu,5,SRIPERUMBUDUR,7,Maduravoyal,P HARIDAS,IND,79
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,T R BAALU,DMK,112217
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,K PRABAKARAN,BSP,1658
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,G PREMKUMAR,ADMK,37029
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,S AMBETHKUMAR,MAHMMK,317
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,C ARAVIND,DMSK,145
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,S CHITTIBABU,NADLMMKLK,159
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,S SIVAKUMAR,VTVTK,283
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,V SUDHAVALLI,AVRMK,622
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,K PALANIYAPPAN,MMKA,122
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,I MOHAMED YASEEN,TK,106
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,S MUNIKUMAR,SMKNK,68
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,J MOHANRAJ,JJ,150
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,V RAVICHANDRAN,NTK,22231
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,V N VENUGOPAL,TMC(M),33997
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,M ASHOK KUMAR,IND,249
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,AYODHI LAKSHMANAN,IND,158
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,M S ARUMUGAM,IND,567
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,KARTHIK KUMAR P C,IND,125
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,GOPI DEEPAK,IND,121
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,M SARAVANAN,IND,61
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,S SIVARAMAN,IND,46
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,P BASKARAN,IND,93
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,S PRABHU,IND,123
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,DR S PRAVEEN,IND,173
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,C PREMKUMAR,IND,41
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,M PREMKUMAR,IND,59
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,N MANIKKAM,IND,62
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,G RAMKUMAR,IND,59
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,A JINNA MOHAMMED,IND,62
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,C A JAYARAMAN,IND,71
Tamil Nadu,5,SRIPERUMBUDUR,8,Ambattur,P HARIDAS,IND,55
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,T R BAALU,DMK,120689
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,K PRABAKARAN,BSP,1249
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,G PREMKUMAR,ADMK,36402
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,S AMBETHKUMAR,MAHMMK,298
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,C ARAVIND,DMSK,136
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,S CHITTIBABU,NADLMMKLK,179
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,S SIVAKUMAR,VTVTK,188
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,V SUDHAVALLI,AVRMK,613
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,K PALANIYAPPAN,MMKA,79
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,I MOHAMED YASEEN,TK,106
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,S MUNIKUMAR,SMKNK,51
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,J MOHANRAJ,JJ,108
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,V RAVICHANDRAN,NTK,18751
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,V N VENUGOPAL,TMC(M),39567
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,M ASHOK KUMAR,IND,283
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,AYODHI LAKSHMANAN,IND,202
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,M S ARUMUGAM,IND,486
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,KARTHIK KUMAR P C,IND,118
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,GOPI DEEPAK,IND,119
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,M SARAVANAN,IND,47
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,S SIVARAMAN,IND,47
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,P BASKARAN,IND,56
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,S PRABHU,IND,72
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,DR S PRAVEEN,IND,106
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,C PREMKUMAR,IND,49
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,M PREMKUMAR,IND,82
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,N MANIKKAM,IND,60
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,G RAMKUMAR,IND,52
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,A JINNA MOHAMMED,IND,49
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,C A JAYARAMAN,IND,53
Tamil Nadu,5,SRIPERUMBUDUR,28,Alandur,P HARIDAS,IND,72
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,T R BAALU,DMK,146020
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,K PRABAKARAN,BSP,1175
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,G PREMKUMAR,ADMK,65480
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,S AMBETHKUMAR,MAHMMK,518
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,C ARAVIND,DMSK,122
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,S CHITTIBABU,NADLMMKLK,184
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,S SIVAKUMAR,VTVTK,200
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,V SUDHAVALLI,AVRMK,412
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,K PALANIYAPPAN,MMKA,102
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,I MOHAMED YASEEN,TK,105
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,S MUNIKUMAR,SMKNK,82
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,J MOHANRAJ,JJ,130
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,V RAVICHANDRAN,NTK,27257
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,V N VENUGOPAL,TMC(M),22485
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,M ASHOK KUMAR,IND,200
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,AYODHI LAKSHMANAN,IND,345
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,M S ARUMUGAM,IND,833
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,KARTHIK KUMAR P C,IND,120
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,GOPI DEEPAK,IND,192
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,M SARAVANAN,IND,68
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,S SIVARAMAN,IND,49
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,P BASKARAN,IND,57
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,S PRABHU,IND,68
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,DR S PRAVEEN,IND,111
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,C PREMKUMAR,IND,69
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,M PREMKUMAR,IND,89
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,N MANIKKAM,IND,67
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,G RAMKUMAR,IND,41
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,A JINNA MOHAMMED,IND,57
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,C A JAYARAMAN,IND,80
Tamil Nadu,5,SRIPERUMBUDUR,29,Sriperumbudur,P HARIDAS,IND,87
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,T R BAALU,DMK,131811
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,K PRABAKARAN,BSP,1213
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,G PREMKUMAR,ADMK,46104
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,S AMBETHKUMAR,MAHMMK,354
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,C ARAVIND,DMSK,223
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,S CHITTIBABU,NADLMMKLK,288
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,S SIVAKUMAR,VTVTK,208
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,V SUDHAVALLI,AVRMK,640
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,K PALANIYAPPAN,MMKA,92
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,I MOHAMED YASEEN,TK,128
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,S MUNIKUMAR,SMKNK,47
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,J MOHANRAJ,JJ,138
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,V RAVICHANDRAN,NTK,22959
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,V N VENUGOPAL,TMC(M),35091
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,M ASHOK KUMAR,IND,294
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,AYODHI LAKSHMANAN,IND,179
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,M S ARUMUGAM,IND,618
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,KARTHIK KUMAR P C,IND,158
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,GOPI DEEPAK,IND,132
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,M SARAVANAN,IND,71
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,S SIVARAMAN,IND,56
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,P BASKARAN,IND,119
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,S PRABHU,IND,79
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,DR S PRAVEEN,IND,129
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,C PREMKUMAR,IND,49
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,M PREMKUMAR,IND,58
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,N MANIKKAM,IND,72
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,G RAMKUMAR,IND,69
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,A JINNA MOHAMMED,IND,68
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,C A JAYARAMAN,IND,92
Tamil Nadu,5,SRIPERUMBUDUR,30,Pallavaram,P HARIDAS,IND,64
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,T R BAALU,DMK,120698
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,K PRABAKARAN,BSP,1117
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,G PREMKUMAR,ADMK,39353
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,S AMBETHKUMAR,MAHMMK,335
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,C ARAVIND,DMSK,169
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,S CHITTIBABU,NADLMMKLK,218
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,S SIVAKUMAR,VTVTK,173
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,V SUDHAVALLI,AVRMK,636
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,K PALANIYAPPAN,MMKA,105
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,I MOHAMED YASEEN,TK,112
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,S MUNIKUMAR,SMKNK,67
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,J MOHANRAJ,JJ,141
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,V RAVICHANDRAN,NTK,22503
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,V N VENUGOPAL,TMC(M),39789
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,M ASHOK KUMAR,IND,425
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,AYODHI LAKSHMANAN,IND,168
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,M S ARUMUGAM,IND,575
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,KARTHIK KUMAR P C,IND,207
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,GOPI DEEPAK,IND,136
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,M SARAVANAN,IND,60
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,S SIVARAMAN,IND,80
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,P BASKARAN,IND,75
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,S PRABHU,IND,77
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,DR S PRAVEEN,IND,103
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,C PREMKUMAR,IND,47
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,M PREMKUMAR,IND,44
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,N MANIKKAM,IND,81
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,G RAMKUMAR,IND,130
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,A JINNA MOHAMMED,IND,69
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,C A JAYARAMAN,IND,85
Tamil Nadu,5,SRIPERUMBUDUR,31,Tambaram,P HARIDAS,IND,101
Tamil Nadu,6,KANCHEEPURAM,32,Chengalpattu,ILAYARAJA. S,BSP,971
Tamil Nadu,6,KANCHEEPURAM,32,Chengalpattu,SELVAM. G,DMK,133604
Tamil Nadu,6,KANCHEEPURAM,32,Chengalpattu,RAJASEKAR. E,ADMK,59815
Tamil Nadu,6,KANCHEEPURAM,32,Chengalpattu,SANTHOSH KUMAR. V,NTK,28280
Tamil Nadu,6,KANCHEEPURAM,32,Chengalpattu,JOTHI. V,PMK,33915
Tamil Nadu,6,KANCHEEPURAM,32,Chengalpattu,RAMESH. S,IND,299
Tamil Nadu,6,KANCHEEPURAM,32,Chengalpattu,ELANGOVAN. M,IND,331
Tamil Nadu,6,KANCHEEPURAM,32,Chengalpattu,SURYA. A,IND,454
Tamil Nadu,6,KANCHEEPURAM,32,Chengalpattu,SELVAM. T,IND,225
Tamil Nadu,6,KANCHEEPURAM,32,Chengalpattu,NARESH BHARATHI. S,IND,494
Tamil Nadu,6,KANCHEEPURAM,32,Chengalpattu,VENKATESAN. K,IND,466
Tamil Nadu,6,KANCHEEPURAM,33,Thiruporur,ILAYARAJA. S,BSP,847
Tamil Nadu,6,KANCHEEPURAM,33,Thiruporur,SELVAM. G,DMK,102725
Tamil Nadu,6,KANCHEEPURAM,33,Thiruporur,RAJASEKAR. E,ADMK,55665
Tamil Nadu,6,KANCHEEPURAM,33,Thiruporur,SANTHOSH KUMAR. V,NTK,22581
Tamil Nadu,6,KANCHEEPURAM,33,Thiruporur,JOTHI. V,PMK,36371
Tamil Nadu,6,KANCHEEPURAM,33,Thiruporur,RAMESH. S,IND,262
Tamil Nadu,6,KANCHEEPURAM,33,Thiruporur,ELANGOVAN. M,IND,365
Tamil Nadu,6,KANCHEEPURAM,33,Thiruporur,SURYA. A,IND,276
Tamil Nadu,6,KANCHEEPURAM,33,Thiruporur,SELVAM. T,IND,247
Tamil Nadu,6,KANCHEEPURAM,33,Thiruporur,NARESH BHARATHI. S,IND,414
Tamil Nadu,6,KANCHEEPURAM,33,Thiruporur,VENKATESAN. K,IND,474
Tamil Nadu,6,KANCHEEPURAM,34,Cheyyur,ILAYARAJA. S,BSP,924
Tamil Nadu,6,KANCHEEPURAM,34,Cheyyur,SELVAM. G,DMK,76648
Tamil Nadu,6,KANCHEEPURAM,34,Cheyyur,RAJASEKAR. E,ADMK,56137
Tamil Nadu,6,KANCHEEPURAM,34,Cheyyur,SANTHOSH KUMAR. V,NTK,12196
Tamil Nadu,6,KANCHEEPURAM,34,Cheyyur,JOTHI. V,PMK,19157
Tamil Nadu,6,KANCHEEPURAM,34,Cheyyur,RAMESH. S,IND,161
Tamil Nadu,6,KANCHEEPURAM,34,Cheyyur,ELANGOVAN. M,IND,231
Tamil Nadu,6,KANCHEEPURAM,34,Cheyyur,SURYA. A,IND,160
Tamil Nadu,6,KANCHEEPURAM,34,Cheyyur,SELVAM. T,IND,184
Tamil Nadu,6,KANCHEEPURAM,34,Cheyyur,NARESH BHARATHI. S,IND,376
Tamil Nadu,6,KANCHEEPURAM,34,Cheyyur,VENKATESAN. K,IND,436
Tamil Nadu,6,KANCHEEPURAM,35,Madurantakam,ILAYARAJA. S,BSP,656
Tamil Nadu,6,KANCHEEPURAM,35,Madurantakam,SELVAM. G,DMK,77747
Tamil Nadu,6,KANCHEEPURAM,35,Madurantakam,RAJASEKAR. E,ADMK,65740
Tamil Nadu,6,KANCHEEPURAM,35,Madurantakam,SANTHOSH KUMAR. V,NTK,13239
Tamil Nadu,6,KANCHEEPURAM,35,Madurantakam,JOTHI. V,PMK,16965
Tamil Nadu,6,KANCHEEPURAM,35,Madurantakam,RAMESH. S,IND,129
Tamil Nadu,6,KANCHEEPURAM,35,Madurantakam,ELANGOVAN. M,IND,214
Tamil Nadu,6,KANCHEEPURAM,35,Madurantakam,SURYA. A,IND,167
Tamil Nadu,6,KANCHEEPURAM,35,Madurantakam,SELVAM. T,IND,135
Tamil Nadu,6,KANCHEEPURAM,35,Madurantakam,NARESH BHARATHI. S,IND,371
Tamil Nadu,6,KANCHEEPURAM,35,Madurantakam,VENKATESAN. K,IND,463
Tamil Nadu,6,KANCHEEPURAM,36,Uthiramerur,ILAYARAJA. S,BSP,707
Tamil Nadu,6,KANCHEEPURAM,36,Uthiramerur,SELVAM. G,DMK,92857
Tamil Nadu,6,KANCHEEPURAM,36,Uthiramerur,RAJASEKAR. E,ADMK,70152
Tamil Nadu,6,KANCHEEPURAM,36,Uthiramerur,SANTHOSH KUMAR. V,NTK,15711
Tamil Nadu,6,KANCHEEPURAM,36,Uthiramerur,JOTHI. V,PMK,21965
Tamil Nadu,6,KANCHEEPURAM,36,Uthiramerur,RAMESH. S,IND,189
Tamil Nadu,6,KANCHEEPURAM,36,Uthiramerur,ELANGOVAN. M,IND,250
Tamil Nadu,6,KANCHEEPURAM,36,Uthiramerur,SURYA. A,IND,200
Tamil Nadu,6,KANCHEEPURAM,36,Uthiramerur,SELVAM. T,IND,186
Tamil Nadu,6,KANCHEEPURAM,36,Uthiramerur,NARESH BHARATHI. S,IND,381
Tamil Nadu,6,KANCHEEPURAM,36,Uthiramerur,VENKATESAN. K,IND,478
Tamil Nadu,6,KANCHEEPURAM,37,Kancheepuram,ILAYARAJA. S,BSP,1138
Tamil Nadu,6,KANCHEEPURAM,37,Kancheepuram,SELVAM. G,DMK,99397
Tamil Nadu,6,KANCHEEPURAM,37,Kancheepuram,RAJASEKAR. E,ADMK,55482
Tamil Nadu,6,KANCHEEPURAM,37,Kancheepuram,SANTHOSH KUMAR. V,NTK,17851
Tamil Nadu,6,KANCHEEPURAM,37,Kancheepuram,JOTHI. V,PMK,35419
Tamil Nadu,6,KANCHEEPURAM,37,Kancheepuram,RAMESH. S,IND,277
Tamil Nadu,6,KANCHEEPURAM,37,Kancheepuram,ELANGOVAN. M,IND,483
Tamil Nadu,6,KANCHEEPURAM,37,Kancheepuram,SURYA. A,IND,416
Tamil Nadu,6,KANCHEEPURAM,37,Kancheepuram,SELVAM. T,IND,318
Tamil Nadu,6,KANCHEEPURAM,37,Kancheepuram,NARESH BHARATHI. S,IND,463
Tamil Nadu,6,KANCHEEPURAM,37,Kancheepuram,VENKATESAN. K,IND,481
Tamil Nadu,7,ARAKKONAM,3,Tiruttani,D PANDIYAN,BSP,1174
Tamil Nadu,7,ARAKKONAM,3,Tiruttani,L VIJAYAN,ADMK,50729
Tamil Nadu,7,ARAKKONAM,3,Tiruttani,S JAGATHRATCHAKAN,DMK,105052
Tamil Nadu,7,ARAKKONAM,3,Tiruttani,S AFSHIA NASRIN,NTK,17931
Tamil Nadu,7,ARAKKONAM,3,Tiruttani,INDU W,TMMDK,321
Tamil Nadu,7,ARAKKONAM,3,Tiruttani,V KRISHNANANDAN,AMGRDMK,100
Tamil Nadu,7,ARAKKONAM,3,Tiruttani,V BABU,URPI,156
Tamil Nadu,7,ARAKKONAM,3,Tiruttani,K BALU,PMK,30265
Tamil Nadu,7,ARAKKONAM,3,Tiruttani,R VINOTH,VTVTK,161
Tamil Nadu,7,ARAKKONAM,3,Tiruttani,VIJAYAN K,AIJYMKG,245
Tamil Nadu,7,ARAKKONAM,3,Tiruttani,N SUGUMAR,IND,81
Tamil Nadu,7,ARAKKONAM,3,Tiruttani,G SUDHAKAR,IND,65
Tamil Nadu,7,ARAKKONAM,3,Tiruttani,S SURESH KUMAR,IND,149
Tamil Nadu,7,ARAKKONAM,3,Tiruttani,SHETTU S,IND,406
Tamil Nadu,7,ARAKKONAM,3,Tiruttani,M THULASIRAMAN,IND,259
