ST_CODE,ST_NAME,AC_NO,AC_NAME,CANDIDATE,CANDIDATE_SEX,CANDIDATE_AGE,CANDIDATE_CATEGORY,PARTY,VOTES
S04,Bihar,83,Darbhanga,Sanjay Saraogi,MALE,50,GENERAL,BJP,84144
S04,Bihar,83,Darbhanga,Amar Nath Gami,MALE,49,GENERAL,RJD,73505
S04,Bihar,83,Darbhanga,Shankar Kumar Jha,MALE,32,GENERAL,IND,2757
S04,Bihar,83,Darbhanga,Mahendra Lal Das,MALE,67,GENERAL,IND,2152
S04,Bihar,83,Darbhanga,5 Sujeet Kumar Chaudhary,MALE,45,GENERAL,JP,2093
S04,Bihar,83,Darbhanga,Mithilesh Chandra Sahni,MALE,39,GENERAL,IND,1348
S04,Bihar,83,Darbhanga,Siya Ram Paswan,MALE,49,SC,JAPL,1045
S04,Bihar,83,Darbhanga,MD. Amjad Khan,MALE,39,GENERAL,SJDD,710
S04,Bihar,83,Darbhanga,Nooruddin Zangi,MALE,42,GENERAL,SDPI,523
S04,Bihar,83,Darbhanga,Sanjay Kumar Roy,MALE,52,GENERAL,RAUNTP,257
S04,Bihar,83,Darbhanga,Santosh Kumar Purve,MALE,36,GENERAL,RSTJNVKSP,238
S04,Bihar,83,Darbhanga,Vijayshree Prasad,FEMALE,61,GENERAL,RPPRINAT,212
S04,Bihar,83,Darbhanga,Sanjay Kumar Jha,MALE,46,GENERAL,IND,170
S04,Bihar,83,Darbhanga,RAUSHENDRA KUMAR,MALE,26,GENERAL,BHRTLKCHTP,159
S04,Bihar,83,Darbhanga,Mohammad Mojahid,MALE,39,GENERAL,SUCI,157
S04,Bihar,83,Darbhanga,Md. Pintu Khan,MALE,36,GENERAL,LOKJANP,135
S04,Bihar,83,Darbhanga,RAJ KUMAR MAHTO,MALE,50,SC,YKP,119
S04,Bihar,83,Darbhanga,Lal Babu Mahto,MALE,38,SC,﻿AIFB,117
S04,Bihar,83,Darbhanga,Mahendra Kumar Paswan,MALE,57,SC,BGMP,96
S04,Bihar,84,Hayaghat,Ram Chandra Prasad,MALE,53,GENERAL,BJP,67030
S04,Bihar,84,Hayaghat,Bhola Yadav,MALE,53,GENERAL,RJD,56778
S04,Bihar,84,Hayaghat,Abdus Salam Khan,MALE,42,GENERAL,JAPL,4898
S04,Bihar,84,Hayaghat,Ravindra Nath Singh,MALE,38,GENERAL,IND,4575
S04,Bihar,84,Hayaghat,Geeta Devi,FEMALE,48,GENERAL,IND,1729
S04,Bihar,84,Hayaghat,Paramajit Kumar,MALE,34,GENERAL,IND,1241
S04,Bihar,84,Hayaghat,Janki Nandan Chaudhary,MALE,45,GENERAL,IND,1124
S04,Bihar,84,Hayaghat,Rushan Nayak,MALE,34,GENERAL,BSP,1093
S04,Bihar,84,Hayaghat,Om Prakash Mandal,MALE,53,GENERAL,RSTJNVKSP,708
S04,Bihar,84,Hayaghat,Ganesh Kumar Choudhary,MALE,29,GENERAL,YKP,341
S04,Bihar,85,Bahadurpur,Madan Sahni,MALE,53,GENERAL,JD(U),68538
S04,Bihar,85,Bahadurpur,Ramesh Choudhary,MALE,59,GENERAL,RJD,65909
S04,Bihar,85,Bahadurpur,Devendra Kumar Jha,MALE,50,GENERAL,LJP,16873
S04,Bihar,85,Bahadurpur,Binay Kumar Singh,MALE,49,GENERAL,IND,4938
S04,Bihar,85,Bahadurpur,Baldeo Ram,MALE,64,SC,IND,3570
S04,Bihar,85,Bahadurpur,Vikram Singh,MALE,28,GENERAL,BHRTSBLP,2443
S04,Bihar,85,Bahadurpur,Mahendra Sahani,MALE,53,GENERAL,IND,2288
S04,Bihar,85,Bahadurpur,Ram Prabhanjan Choudhary,MALE,43,GENERAL,RJnJnP,1699
S04,Bihar,85,Bahadurpur,Mohammad Salauddin,MALE,56,GENERAL,BSP,1577
S04,Bihar,85,Bahadurpur,Rohit Kumar Paswan,MALE,36,SC,ASPKR,1531
S04,Bihar,85,Bahadurpur,Arun Thakur,MALE,37,GENERAL,LGJNPSCL,1302
S04,Bihar,85,Bahadurpur,Krishna Kumar Das,MALE,53,SC,RSTJNVKSP,1106
S04,Bihar,85,Bahadurpur,Birendra Kumar Paswan,MALE,37,SC,VBA,1041
S04,Bihar,85,Bahadurpur,Priyanka Singh,FEMALE,32,GENERAL,TPLRSP,811
S04,Bihar,85,Bahadurpur,Manish Kumar,MALE,33,GENERAL,BGMP,512
S04,Bihar,86,Keoti,MURARI MOHAN JHA,MALE,63,GENERAL,BJP,76372
S04,Bihar,86,Keoti,ABDUL BARI SIDDIQUI,MALE,63,GENERAL,RJD,71246
S04,Bihar,86,Keoti,YOGESH RANJAN,MALE,47,GENERAL,IND,3304
S04,Bihar,86,Keoti,5 FAIYAZUR RAHMAN,MALE,37,GENERAL,SJDD,1528
S04,Bihar,86,Keoti,SANJEEV KUMAR HIMANSHU,MALE,43,GENERAL,IND,1291
S04,Bihar,86,Keoti,MANIKANT MANI,MALE,25,GENERAL,IND,1217
S04,Bihar,86,Keoti,CHAND BABU REHMAN,MALE,40,GENERAL,NCP,1161
S04,Bihar,86,Keoti,MADHU RANJAN PRASAD,MALE,67,GENERAL,RJSPS,896
S04,Bihar,86,Keoti,MD. SAMIULLAH KHAN,MALE,36,GENERAL,JAPL,817
S04,Bihar,86,Keoti,DEEPAK KUMAR JHA,MALE,38,GENERAL,IND,800
S04,Bihar,86,Keoti,BHOLA SAHU,MALE,51,GENERAL,IND,798
S04,Bihar,86,Keoti,PRIYANKA KUMARI,FEMALE,25,GENERAL,IND,366
S04,Bihar,86,Keoti,MADHAV KUMAR CHAUDHARY,MALE,30,GENERAL,TPLRSP,257
S04,Bihar,86,Keoti,SHEKHAR KUMAR,MALE,36,GENERAL,RSTJNVKSP,190
S04,Bihar,86,Keoti,MAHESH PURWE,MALE,47,GENERAL,BJNJGD,150
S04,Bihar,87,Jale,Jibesh Kumar,MALE,47,GENERAL,BJP,87376
S04,Bihar,87,Jale,Maskoor Ahmad Usmani,MALE,26,GENERAL,INC,65580
S04,Bihar,87,Jale,Rangnath Thakur,MALE,58,GENERAL,IND,3086
S04,Bihar,87,Jale,5 Aman Kumar Jha,MALE,33,GENERAL,JAPL,1949
S04,Bihar,87,Jale,Mahesh Kumar Jha,MALE,45,GENERAL,IND,1819
S04,Bihar,87,Jale,Najir Ahmad Ansari,MALE,64,GENERAL,NCP,1801
S04,Bihar,87,Jale,Bimlesh Kumar Thakur,MALE,44,GENERAL,IND,975
S04,Bihar,87,Jale,Saiyad Md. Mahtab Alam,MALE,34,GENERAL,IND,858
S04,Bihar,87,Jale,Mohammad Arshad Siddiqui,MALE,26,GENERAL,IND,698
S04,Bihar,87,Jale,Mohammad Mahbub Alam,MALE,30,GENERAL,SDPI,640
S04,Bihar,87,Jale,Priya Ranjan Thakur,MALE,30,GENERAL,SAP,460
S04,Bihar,87,Jale,Satish Kumar,MALE,45,SC,RSTJNVKSP,306
S04,Bihar,88,Gaighat,NIRANJAN ROY,MALE,49,GENERAL,RJD,59778
S04,Bihar,88,Gaighat,MAHESHWAR PD YADAV,MALE,70,GENERAL,JD(U),52212
S04,Bihar,88,Gaighat,KOMAL SINGH,FEMALE,27,GENERAL,LJP,36851
S04,Bihar,88,Gaighat,GANESH JHA,MALE,67,GENERAL,IND,3142
S04,Bihar,88,Gaighat,5 SUDHIR KUMAR JHA,MALE,41,GENERAL,JP,3019
S04,Bihar,88,Gaighat,SUBHASH CHAUDHARY,MALE,34,GENERAL,IND,2606
S04,Bihar,88,Gaighat,VIPALAV KUMAR PASWAN,MALE,35,SC,AMJNMTP,2466
S04,Bihar,88,Gaighat,SUBODH KUMAR SINGH,MALE,54,GENERAL,TPLRSP,2260
S04,Bihar,88,Gaighat,SURESH SAHANI,MALE,53,GENERAL,IND,2065
S04,Bihar,88,Gaighat,SHUBHANKAR KUMAR SINGH,MALE,48,GENERAL,﻿AIFB,2015
S04,Bihar,88,Gaighat,VIKASH KUMAR,MALE,38,GENERAL,RJnJnP,1536
S04,Bihar,88,Gaighat,KUMAR ALOK,MALE,45,GENERAL,IND,1355
S04,Bihar,88,Gaighat,SHIV SHANKAR KUMAR BHARTI,MALE,30,GENERAL,IND,1098
S04,Bihar,88,Gaighat,VINDESHWAR MAHTO,MALE,71,GENERAL,IND,1030
S04,Bihar,88,Gaighat,RAJPAL DAS,MALE,37,SC,RSTJNVKSP,979
S04,Bihar,88,Gaighat,LALITA SINGH,FEMALE,41,GENERAL,JAPL,861
S04,Bihar,88,Gaighat,AYUSH SAHNI URF MUKESH SAHNI,MALE,29,GENERAL,LCD,843
S04,Bihar,88,Gaighat,VINAY KUMAR,MALE,27,GENERAL,IND,680
S04,Bihar,88,Gaighat,GHULAM AHMAD RAZA,MALE,38,GENERAL,IND,554
S04,Bihar,88,Gaighat,RANJAN KUMAR,MALE,35,GENERAL,SAP,521
S04,Bihar,88,Gaighat,VIJAY RANJAN,MALE,33,GENERAL,IND,476
S04,Bihar,88,Gaighat,BHARAT PASWAN,MALE,68,SC,BMUP,398
S04,Bihar,88,Gaighat,RIZWANUL HAQUE,MALE,50,GENERAL,BLRP,380
S04,Bihar,88,Gaighat,ALOK KUMAR,MALE,25,GENERAL,JKiP,346
S04,Bihar,88,Gaighat,PRINCE KUMAR,MALE,35,GENERAL,IND,305
S04,Bihar,88,Gaighat,CHULIYA DEVI,FEMALE,45,GENERAL,AAAAP,305
S04,Bihar,88,Gaighat,MD NAIJUL ANSARI,MALE,32,GENERAL,IND,295
S04,Bihar,88,Gaighat,BINOD MAHASETH,MALE,40,GENERAL,IND,272
S04,Bihar,88,Gaighat,PRAVHU SHANI,MALE,60,GENERAL,BJKVP,267
S04,Bihar,88,Gaighat,THAKUR DHANANJAY SINGH,MALE,52,GENERAL,IND,236
S04,Bihar,88,Gaighat,DEEPAK RAY URF BIPAT RAY,MALE,32,GENERAL,IND,185
S04,Bihar,89,Aurai,RAM SURAT KUMAR,MALE,47,GENERAL,BJP,90479
S04,Bihar,89,Aurai,MD. AFTAB ALAM,MALE,33,GENERAL,CPI(ML)(L),42613
S04,Bihar,89,Aurai,AKHILESH KUMAR,MALE,34,GENERAL,IND,10132
S04,Bihar,89,Aurai,SURENDRA KUMAR,MALE,50,GENERAL,IND,8351
S04,Bihar,89,Aurai,5 BIMAL DEVI,FEMALE,38,GENERAL,BRCTP,3557
S04,Bihar,89,Aurai,DINBANDHU KUMAR,MALE,28,GENERAL,RJnJnP,2718
S04,Bihar,89,Aurai,ASHOK KUMAR JHA,MALE,57,GENERAL,GJNP,2286
S04,Bihar,89,Aurai,DINESH DAS,MALE,46,GENERAL,BSP,2191
S04,Bihar,89,Aurai,ANISH KUMAR,MALE,38,GENERAL,JD(S),1909
S04,Bihar,89,Aurai,MOHAN KUMAR,MALE,44,GENERAL,IND,1859
S04,Bihar,89,Aurai,RITESH KUMAR ALIAS BINOD YADAV,MALE,32,GENERAL,TPLRSP,1380
S04,Bihar,89,Aurai,NAGESHWAR PRASAD SINGH,MALE,56,GENERAL,IND,1032
S04,Bihar,89,Aurai,RAM NARAYAN ROY,MALE,71,GENERAL,BJKVP,798
S04,Bihar,89,Aurai,PRADEEP KUMAR SINGH,MALE,44,GENERAL,SHS,681
S04,Bihar,89,Aurai,AMIT KUMAR,MALE,35,GENERAL,HSP,668
S04,Bihar,90,Minapur,RAJEEV KUMAR,MALE,49,GENERAL,RJD,60018
S04,Bihar,90,Minapur,MANOJ KUMAR,MALE,48,GENERAL,JD(U),44506
S04,Bihar,90,Minapur,AJAY KUMAR,MALE,46,GENERAL,LJP,43496
S04,Bihar,90,Minapur,RAMESH KUMAR,MALE,37,GENERAL,IND,4086
S04,Bihar,90,Minapur,5 VEENA YADAV,FEMALE,38,GENERAL,JAPL,3718
S04,Bihar,90,Minapur,SANTOSH SHAHI,MALE,37,GENERAL,BYPP,3047
S04,Bihar,90,Minapur,KANCHAN SAHNI,MALE,47,GENERAL,IND,2521
S04,Bihar,90,Minapur,MUKESH KUMAR RANJAN,MALE,49,GENERAL,IND,2219
S04,Bihar,90,Minapur,LALITA KUMARI,FEMALE,35,GENERAL,IND,2204
S04,Bihar,90,Minapur,PRABHU KUSHWAHA,MALE,45,GENERAL,RLSP,2059
S04,Bihar,90,Minapur,AKHILESHWAR SINGH,MALE,51,GENERAL,JMBP,1988
S04,Bihar,90,Minapur,SANTOSH KUMAR,MALE,29,GENERAL,IND,1736
S04,Bihar,90,Minapur,SANTOSH KUMAR,MALE,40,GENERAL,IND,1330
S04,Bihar,90,Minapur,UMESH THAKUR,MALE,60,SC,YKP,1019
S04,Bihar,90,Minapur,BIRENDRA KUMAR YADAV,MALE,46,GENERAL,LCD,954
S04,Bihar,90,Minapur,BINAY KUMAR SINGH,MALE,60,GENERAL,IND,855
S04,Bihar,90,Minapur,BIRENDRA KUMAR,MALE,48,GENERAL,RJBP,711
S04,Bihar,90,Minapur,TAMANNA HASHMI,MALE,36,GENERAL,AZSP,614
S04,Bihar,90,Minapur,BHARTI DEVI,FEMALE,33,GENERAL,BHRTSYTKP,432
S04,Bihar,90,Minapur,POONAM,FEMALE,29,GENERAL,SAP,395
S04,Bihar,91,Bochaha,MUSAFIR PASWAN,MALE,58,SC,VSIP,77837
S04,Bihar,91,Bochaha,RAMAI RAM,MALE,77,SC,RJD,66569
S04,Bihar,91,Bochaha,AMAR AZAD,MALE,28,SC,LJP,8232
S04,Bihar,91,Bochaha,RAJESH KUMAR,MALE,27,SC,BMUP,3772
S04,Bihar,91,Bochaha,Rudal Ram,MALE,46,SC,IND,3398
S04,Bihar,91,Bochaha,DEEP LAL RAM,MALE,47,SC,IND,3260
S04,Bihar,91,Bochaha,Uday Chaudhary,MALE,46,SC,IND,2948
S04,Bihar,91,Bochaha,SANJU DEVI,FEMALE,40,SC,RJnJnP,2641
S04,Bihar,91,Bochaha,JAI CHANDRA RAM,MALE,62,SC,IND,2353
S04,Bihar,91,Bochaha,RAJGEER PASWAN,MALE,37,SC,BJKVP,2143
S04,Bihar,91,Bochaha,LAL BABU PASWAN,MALE,47,SC,BSP,1809
S04,Bihar,91,Bochaha,ABHIMANYU KUMAR,MALE,27,SC,TPLRSP,1604
S04,Bihar,91,Bochaha,CHANDAN KUMAR PASWAN,MALE,28,SC,JAPL,1460
S04,Bihar,91,Bochaha,PRITI BHARTI,FEMALE,26,SC,NCP,1084
S04,Bihar,92,Sakra,Ashok Kumar Chodhary,MALE,53,SC,JD(U),67265
S04,Bihar,92,Sakra,Umesh Kumar Ram,MALE,53,SC,INC,65728
S04,Bihar,92,Sakra,Sanjay Paswan,MALE,40,SC,LJP,13528
S04,Bihar,92,Sakra,5 Suresh Mhato,MALE,32,SC,IND,3288
S04,Bihar,92,Sakra,Shiv Lal Paswan,MALE,58,SC,IND,2690
S04,Bihar,92,Sakra,Raj kumar Choudhary,MALE,60,SC,BPL,2277
S04,Bihar,92,Sakra,Suresh Kumar,MALE,31,SC,JAPL,1936
S04,Bihar,92,Sakra,Geeta Kumari,FEMALE,47,SC,BSP,1920
S04,Bihar,92,Sakra,Dr. Abhay Kumar,MALE,42,SC,NCP,1835
S04,Bihar,92,Sakra,Shashi Prabha Kumari,FEMALE,36,SC,JNSHKVPD,1196
S04,Bihar,92,Sakra,Randhir Kumar Ram,MALE,38,SC,BJKVP,1067
S04,Bihar,93,Kurhani,Anil Kumar Sahni,MALE,58,GENERAL,RJD,78549
S04,Bihar,93,Kurhani,Kedar Prasad Gupta,MALE,56,GENERAL,BJP,77837
S04,Bihar,93,Kurhani,Ram Babu Singh,MALE,48,GENERAL,RLSP,10041
S04,Bihar,93,Kurhani,Sanjay Kumar,MALE,39,GENERAL,IND,4802
S04,Bihar,93,Kurhani,5 Harindra Choudhary,MALE,63,GENERAL,BJKVP,4355
S04,Bihar,93,Kurhani,Sukhdeo Prasad,MALE,72,GENERAL,VPI,3636
S04,Bihar,93,Kurhani,Deepak Kumar Chanchal,MALE,50,GENERAL,IND,3154
S04,Bihar,93,Kurhani,Mukesh Kumar Sharma,MALE,44,ST,JAPL,2785
S04,Bihar,93,Kurhani,Ashok Kumar Gupta,MALE,50,GENERAL,IND,2425
S04,Bihar,93,Kurhani,Salvi Saloni,FEMALE,26,GENERAL,TPLRSP,1699
S04,Bihar,93,Kurhani,Alok Kumar Sinh,MALE,33,GENERAL,JDR,784
S04,Bihar,93,Kurhani,Kali Kant Jha,MALE,44,GENERAL,SUCI,767
S04,Bihar,93,Kurhani,Laxmi Devi,FEMALE,44,ST,RJBP,689
S04,Bihar,93,Kurhani,Virendra Kumar,MALE,30,GENERAL,LJD,638
S04,Bihar,93,Kurhani,Jitesh Kumar,MALE,32,GENERAL,RJnJnP,513
S04,Bihar,93,Kurhani,Renu Devi,FEMALE,31,GENERAL,PBLBRP,501
S04,Bihar,93,Kurhani,Manish Kumar,MALE,30,GENERAL,APKSP,336
S04,Bihar,93,Kurhani,Rupchandra Kumar,MALE,28,GENERAL,BPL,336
S04,Bihar,93,Kurhani,Balram Kumar,MALE,49,GENERAL,JKM,269
S04,Bihar,94,Muzaffarpur,BIJENDRA CHAUDHARY,MALE,57,GENERAL,INC,81871
S04,Bihar,94,Muzaffarpur,SURESH KUMAR SHARMA,MALE,74,GENERAL,BJP,75545
S04,Bihar,94,Muzaffarpur,PALLAVI SINHA,FEMALE,49,GENERAL,TPLRSP,3522
S04,Bihar,94,Muzaffarpur,RAM BABU SAH,MALE,43,GENERAL,JTVP,1552
S04,Bihar,94,Muzaffarpur,5 RAVI ATAL,MALE,59,GENERAL,JAPL,1552
S04,Bihar,94,Muzaffarpur,SHIVA BIHARI SINGHANIA,MALE,50,GENERAL,BhNP,570
S04,Bihar,94,Muzaffarpur,AJAY KUMAR (S/o RAGHUNATH OJHA),MALE,45,GENERAL,BJKVP,513
S04,Bihar,94,Muzaffarpur,VIBHUTI PRIYAM,MALE,40,GENERAL,NCP,506
S04,Bihar,94,Muzaffarpur,MANOJ KUMAR,MALE,35,GENERAL,JDR,346
S04,Bihar,94,Muzaffarpur,SURESH KUMAR GUPTA,MALE,31,GENERAL,IND,246
S04,Bihar,94,Muzaffarpur,DHARVINDRA KUMAR,MALE,32,GENERAL,RPI(A),229
S04,Bihar,94,Muzaffarpur,RAMDHANI MAHATO,MALE,42,GENERAL,BMUP,207
S04,Bihar,94,Muzaffarpur,DHANAVATI DEVI,FEMALE,33,GENERAL,LCD,202
S04,Bihar,94,Muzaffarpur,KUMARESHWAR SAHAY,MALE,51,GENERAL,VBA,196
S04,Bihar,94,Muzaffarpur,RAJESHWAR PRASAD,MALE,62,GENERAL,IND,180
S04,Bihar,94,Muzaffarpur,KUMAR HARSH,MALE,30,GENERAL,JmtP,173
S04,Bihar,94,Muzaffarpur,PRAVEEN JEET PUSHKAR,MALE,33,GENERAL,IND,138
S04,Bihar,94,Muzaffarpur,MD. AMIN,MALE,44,GENERAL,BPL,138
S04,Bihar,94,Muzaffarpur,PAPPU KUMAR,MALE,33,GENERAL,IND,138
S04,Bihar,94,Muzaffarpur,SANJAY KUMAR,MALE,50,GENERAL,SJDD,136
S04,Bihar,94,Muzaffarpur,KUMARI JAYA PRABHA,FEMALE,25,GENERAL,BJKD,136
S04,Bihar,94,Muzaffarpur,NAQUI AHMAD,MALE,40,GENERAL,IND,135
S04,Bihar,94,Muzaffarpur,AVINASH KUMAR,MALE,42,GENERAL,LJD,123
S04,Bihar,94,Muzaffarpur,ARVIND KUMAR CHAUDHARY,MALE,38,SC,SUCI,107
S04,Bihar,94,Muzaffarpur,KUNDAN KUMAR,MALE,27,GENERAL,BHRTSYTKP,102
S04,Bihar,94,Muzaffarpur,DEVA NAND SINGH,MALE,57,GENERAL,IND,74
S04,Bihar,94,Muzaffarpur,AMROOP KUMAR,MALE,41,GENERAL,IND,68
S04,Bihar,94,Muzaffarpur,AJAY KUMAR (S/o NARAYAN SINGH),MALE,49,GENERAL,IND,61
S04,Bihar,95,Kanti,MOHAMMAD ISRAIL MANSURI,MALE,44,GENERAL,RJD,64458
S04,Bihar,95,Kanti,AJIT KUMAR,MALE,56,GENERAL,IND,54144
S04,Bihar,95,Kanti,MOHAMMAD JAMAL,MALE,55,GENERAL,JD(U),25891
S04,Bihar,95,Kanti,BIJAY PRASAD SINGH,MALE,69,GENERAL,LJP,18093
S04,Bihar,95,Kanti,5 NEERA DEVI,FEMALE,32,GENERAL,IND,9885
S04,Bihar,95,Kanti,SUNIL KUMAR,MALE,33,GENERAL,JNSHKVPD,2744
S04,Bihar,95,Kanti,KRISHNA DEVI,FEMALE,65,GENERAL,JMBP,2188
S04,Bihar,95,Kanti,LAL BABU ROY,MALE,36,GENERAL,SUCI,2057
S04,Bihar,95,Kanti,ANAY KUMAR,MALE,29,GENERAL,RJnJnP,1975
S04,Bihar,95,Kanti,Vimal Kumar,MALE,35,GENERAL,IND,1626
S04,Bihar,95,Kanti,SUDISTHNATH THAKUR,MALE,33,GENERAL,BJKVP,1509
S04,Bihar,95,Kanti,GAGANDEV KUMAR CHAUHAN,MALE,34,GENERAL,BLND,1390
S04,Bihar,95,Kanti,RAJENDRA KUMAR,MALE,45,SC,BSP,1302
S04,Bihar,95,Kanti,MALA SINHA,FEMALE,32,GENERAL,TPLRSP,1273
S04,Bihar,95,Kanti,ANAND KUMAR JHA,MALE,26,GENERAL,LCD,1023
S04,Bihar,95,Kanti,ANSHU KUMAR,MALE,25,GENERAL,RSWD,980
S04,Bihar,95,Kanti,AJIT KUMAR,MALE,35,GENERAL,GJKP,966
S04,Bihar,95,Kanti,BINAY KUMAR BIPIN,MALE,52,GENERAL,IND,923
S04,Bihar,95,Kanti,GAUTAM KUMAR,MALE,28,GENERAL,IND,554
S04,Bihar,95,Kanti,MAHAMAD JAFARUDDIN,MALE,39,GENERAL,HSAP,542
S04,Bihar,95,Kanti,ASHMIN KHATOON,FEMALE,44,GENERAL,BLRP,482
S04,Bihar,95,Kanti,ARUN PRASAD,MALE,41,GENERAL,RJBP,450
S04,Bihar,96,Baruraj,Arun Kumar Singh,MALE,50,GENERAL,BJP,87407
S04,Bihar,96,Baruraj,Nand Kumar Rai,MALE,65,GENERAL,RJD,43753
S04,Bihar,96,Baruraj,Hiralal Khadia,MALE,32,GENERAL,BSP,22650
S04,Bihar,96,Baruraj,Rakesh Kumar,MALE,39,GENERAL,IND,7304
S04,Bihar,96,Baruraj,Sanjay Kumar Paswan,MALE,49,SC,IND,3877
S04,Bihar,96,Baruraj,Mazharul Haque,MALE,41,GENERAL,IND,1575
S04,Bihar,96,Baruraj,Bhuneshwar Rai,MALE,47,GENERAL,IND,1575
S04,Bihar,96,Baruraj,Mohammad Anzar,MALE,39,GENERAL,IND,714
S04,Bihar,96,Baruraj,Ranjan Kumar,MALE,52,GENERAL,VBA,668
S04,Bihar,96,Baruraj,Abhay Kumar,MALE,32,GENERAL,BJKVP,583
S04,Bihar,96,Baruraj,Santosh Kumar,MALE,26,GENERAL,HSAP,378
S04,Bihar,96,Baruraj,Vikki Ram,MALE,32,SC,AIMEIEM,355
S04,Bihar,96,Baruraj,Dilip Kumar,MALE,37,GENERAL,TPLRSP,344
S04,Bihar,96,Baruraj,Vidhalal Sahni,MALE,55,GENERAL,LCD,333
S04,Bihar,97,Paroo,ASHOK KUMAR SINGH,MALE,46,GENERAL,BJP,77392
S04,Bihar,97,Paroo,SHANKAR PRASAD,MALE,53,GENERAL,IND,62694
S04,Bihar,97,Paroo,ANUNAY SINHA,MALE,52,GENERAL,INC,13861
S04,Bihar,97,Paroo,MADAN CHAUDHARY,MALE,52,GENERAL,RLSP,7281
S04,Bihar,97,Paroo,5 DEEPAK TIWARI,MALE,39,GENERAL,RJBP,6010
S04,Bihar,97,Paroo,MITHU KUMAR,MALE,39,GENERAL,IND,3558
S04,Bihar,97,Paroo,SAKINDAR RAM,MALE,47,SC,APoI,2901
S04,Bihar,97,Paroo,VIJAY THAKUR,MALE,47,GENERAL,IND,2224
S04,Bihar,97,Paroo,RAJESH RAI,MALE,45,GENERAL,IND,2191
S04,Bihar,97,Paroo,PRAKASH KUMAR,MALE,32,GENERAL,RJnJnP,1749
S04,Bihar,97,Paroo,RAMESHWAR SAH TELI,MALE,39,GENERAL,IND,1499
S04,Bihar,97,Paroo,VINOD KUMAR,MALE,35,ST,SRSMJNP,1349
S04,Bihar,97,Paroo,NANHAK SAH,MALE,51,GENERAL,SUCI,945
S04,Bihar,97,Paroo,AJAY PASWAN,MALE,32,SC,PPID,816
S04,Bihar,97,Paroo,SANJEET KUMAR,MALE,34,SC,RSTJNVKSP,803
S04,Bihar,97,Paroo,RANU NILAM SHANKAR,MALE,43,GENERAL,JAPL,760
S04,Bihar,97,Paroo,VIJAY KUMAR,MALE,38,GENERAL,BHRTSBLP,707
S04,Bihar,97,Paroo,MONALISA,FEMALE,38,GENERAL,TPLRSP,434
S04,Bihar,97,Paroo,RAKESH KUMAR,MALE,35,GENERAL,HSAP,292
S04,Bihar,98,Sahebganj,RAJU KUMAR SINGH,MALE,50,GENERAL,VSIP,81203
S04,Bihar,98,Sahebganj,RAMVICHAR RAI,MALE,65,GENERAL,RJD,65870
S04,Bihar,98,Sahebganj,KRISHNA KUMAR SINGH,MALE,67,GENERAL,LJP,5382
S04,Bihar,98,Sahebganj,MD. MOQEEM,MALE,45,GENERAL,AIMIM,4055
S04,Bihar,98,Sahebganj,5 SUDHIR KUMAR,MALE,42,GENERAL,RSWD,3886
S04,Bihar,98,Sahebganj,PRAMOD KUMAR,MALE,45,GENERAL,RJnJnP,2851
S04,Bihar,98,Sahebganj,UMESH KUMAR,MALE,32,SC,RSTJNVKSP,2659
S04,Bihar,98,Sahebganj,BHARAT PRASAD,MALE,45,GENERAL,IND,2419
S04,Bihar,98,Sahebganj,RAJESH KUMAR,MALE,44,GENERAL,HSP,2031
S04,Bihar,98,Sahebganj,SHIV KUMAR RAI,MALE,46,GENERAL,IND,1789
S04,Bihar,98,Sahebganj,YADAV LAL PATEL,MALE,50,GENERAL,SUCI,1716
S04,Bihar,98,Sahebganj,DR. MEERA KAUMUDI,FEMALE,65,GENERAL,TPLRSP,1599
S04,Bihar,98,Sahebganj,MD. SAKIM,MALE,38,GENERAL,ManJP,1427
S04,Bihar,98,Sahebganj,DEVESH CHANDRA,MALE,41,GENERAL,SJDD,967
S04,Bihar,98,Sahebganj,DR. MOHAMMAD NABI HASSAN,MALE,36,GENERAL,AIMF,928
S04,Bihar,98,Sahebganj,PANKAJ KUMAR,MALE,34,GENERAL,AIFB,825
S04,Bihar,98,Sahebganj,VEENA KUMARI,FEMALE,44,GENERAL,AKNDBHRJNP,818
S04,Bihar,98,Sahebganj,SURESH SAHANI,MALE,38,GENERAL,IND,757
S04,Bihar,98,Sahebganj,RAJU KUMAR,MALE,27,GENERAL,IND,679
S04,Bihar,98,Sahebganj,SUNIL KUMAR SINGH,MALE,55,GENERAL,IND,535
S04,Bihar,99,Baikunthpur,Prem Shankar Prasad,MALE,35,GENERAL,RJD,67807
S04,Bihar,99,Baikunthpur,Mithilesh Tiwari,MALE,49,GENERAL,BJP,56694
S04,Bihar,99,Baikunthpur,Manjit Kr Singh,MALE,44,GENERAL,IND,43354
S04,Bihar,99,Baikunthpur,5 Rajendra Prasad,MALE,41,GENERAL,IND,2010
S04,Bihar,99,Baikunthpur,Madan Ray,MALE,43,GENERAL,IND,1637
S04,Bihar,99,Baikunthpur,Bandana Singh,FEMALE,41,GENERAL,NCP,1171
S04,Bihar,99,Baikunthpur,Suresh Kumar Singh,MALE,61,GENERAL,IND,1078
S04,Bihar,99,Baikunthpur,Atul Kr. Gautam,MALE,36,GENERAL,TPLRSP,1073
S04,Bihar,99,Baikunthpur,Uttam Kumar Chauhan,MALE,35,GENERAL,JPS,943
