ST_CODE,ST_NAME,AC_NO,AC_NAME,CANDIDATE,CANDIDATE_SEX,CANDIDATE_AGE,CANDIDATE_CATEGORY,PARTY,VOTES
S15,Meghalaya,41,Songsak,SANDHYA R. MARAK,F,35,ST,IND,274
S15,Meghalaya,42,Rongjeng,JIM M SANGMA,M,41,ST,NPEP,4846
S15,Meghalaya,42,Rongjeng,WALSENG M. SANGMA,M,36,ST,IND,4296
S15,Meghalaya,42,Rongjeng,RAPIUSH CH SANGMA,M,38,ST,IND,4087
S15,Meghalaya,42,Rongjeng,SENGNAM MARAK,M,40,ST,INC,3789
S15,Meghalaya,42,Rongjeng,METTRINSON G. MOMIN,M,54,ST,IND,2408
S15,Meghalaya,42,Rongjeng,JANSENG R. MARAK,M,41,ST,IND,2083
S15,Meghalaya,42,Rongjeng,RIKMAN G MOMIN,M,54,ST,BJP,1474
S15,Meghalaya,42,Rongjeng,DESANG M. SANGMA,M,48,ST,NCP,779
S15,Meghalaya,42,Rongjeng,BARTUSH M. MARAK,M,31,ST,UDP,587
S15,Meghalaya,42,Rongjeng,OLPIASH N. ARENGH,M,51,ST,IND,284
S15,Meghalaya,42,Rongjeng,SUJIT SANGMA,M,76,ST,IND,277
S15,Meghalaya,43,William Nagar,MARCUISE N MARAK,M,49,ST,NPEP,NULL
S15,Meghalaya,43,William Nagar,JONATHONE NENGMINZA SANGMA,M,43,ST,NCP,NULL
S15,Meghalaya,43,William Nagar,SENGBATH R MARAK,M,42,ST,IND,NULL
S15,Meghalaya,43,William Nagar,MAHAMSING M. SANGMA,M,44,ST,UDP,NULL
S15,Meghalaya,43,William Nagar,DEBORAH C. MARAK,F,53,ST,INC,NULL
S15,Meghalaya,43,William Nagar,JAN N. ARENGH,M,45,ST,IND,NULL
S15,Meghalaya,43,William Nagar,SANTOSH R. MARAK,M,52,ST,BJP,NULL
S15,Meghalaya,43,William Nagar,LAHATSON N MARAK,M,37,ST,IND,NULL
S15,Meghalaya,43,William Nagar,SILJONG R. MARAK,M,29,ST,IND,NULL
S15,Meghalaya,44,Raksamgre,BENEDIC R. MARAK,M,33,ST,NPEP,9104
S15,Meghalaya,44,Raksamgre,LIMISON D. SANGMA,M,50,ST,INC,8480
S15,Meghalaya,44,Raksamgre,EDMUND K. SANGMA,M,58,ST,IND,2909
S15,Meghalaya,44,Raksamgre,JANATAN RABHA,M,35,ST,BJP,2679
S15,Meghalaya,44,Raksamgre,PILLARSON G. MOMIN,M,65,ST,UDP,449
S15,Meghalaya,45,Tikrikilla,JIMMY D. SANGMA,M,44,ST,INC,7167
S15,Meghalaya,45,Tikrikilla,RAHINATH BARCHUNG,M,52,ST,IND,5760
S15,Meghalaya,45,Tikrikilla,SAYEEDULLAH NONGRUM,M,68,ST,IND,5371
S15,Meghalaya,45,Tikrikilla,DR. KAPIN CH. BORO,M,61,ST,BJP,3615
S15,Meghalaya,45,Tikrikilla,MICHAEL T. SANGMA,M,40,ST,IND,2318
S15,Meghalaya,45,Tikrikilla,NILKAMAL D. SANGMA,M,36,ST,NCP,1110
S15,Meghalaya,45,Tikrikilla,AUGUSTINE D. MARAK,M,51,ST,NPEP,833
S15,Meghalaya,45,Tikrikilla,WALSENG SANGMA,M,32,ST,AITC,724
S15,Meghalaya,45,Tikrikilla,LUCHINA R. MARAK,F,41,ST,IND,176
S15,Meghalaya,45,Tikrikilla,SONTUSH SANGMA,M,51,ST,UDP,174
S15,Meghalaya,46,Phulbari,S. G. ESMATUR MOMININ,M,42,GEN,NPEP,7716
S15,Meghalaya,46,Phulbari,ABU TAHER MONDAL,M,51,GEN,INC,6582
S15,Meghalaya,46,Phulbari,MARK GOERA B. MARAK,M,47,ST,IND,5527
S15,Meghalaya,46,Phulbari,BINOY KUMAR GHOSH,M,47,GEN,BJP,4570
S15,Meghalaya,47,Rajabala,DR. AZAD ZAMAN,M,38,GEN,INC,7420
S15,Meghalaya,47,Rajabala,ASHAHEL D. SHIRA,M,39,ST,IND,6482
S15,Meghalaya,47,Rajabala,ABDUS SALEH,M,50,GEN,IND,5891
S15,Meghalaya,47,Rajabala,DR. MIZANUR RAHMAN KAZI,M,43,GEN,NPEP,5178
S15,Meghalaya,47,Rajabala,ZINBAWARD N. SANGMA,M,32,ST,IND,1115
S15,Meghalaya,47,Rajabala,SOFIOR RAHMAN,M,37,GEN,BJP,1102
S15,Meghalaya,48,Selsella,CLEMENT MARAK,M,58,ST,INC,12619
S15,Meghalaya,48,Selsella,FERLIN C. A. SANGMA,F,57,ST,NPEP,9022
S15,Meghalaya,48,Selsella,DILLIRAM G. MARAK,M,38,ST,IND,3296
S15,Meghalaya,48,Selsella,PROMOD KOCH,M,47,ST,BJP,2367
S15,Meghalaya,48,Selsella,BIPLAB A. MARAK,M,37,ST,AITC,276
S15,Meghalaya,48,Selsella,DROMING CH. MARAK,M,43,ST,IND,276
S15,Meghalaya,48,Selsella,CHRIS KABUL A. SANGMA,M,53,ST,UDP,124
S15,Meghalaya,49,Dadenggre,JAMES PANGSANG KONGKAL SANGMA,M,42,ST,NPEP,7239
S15,Meghalaya,49,Dadenggre,RUPA M. MARAK,M,31,ST,IND,4454
S15,Meghalaya,49,Dadenggre,JUNE ELIANA R. MARAK,F,60,ST,IND,4242
S15,Meghalaya,49,Dadenggre,ISMAIL R. MARAK,M,45,ST,INC,3953
S15,Meghalaya,49,Dadenggre,LEVASTONE T. SANGMA,M,36,ST,IND,3576
S15,Meghalaya,49,Dadenggre,BREDAR BOLWARI MARAK,M,30,ST,AITC,1510
S15,Meghalaya,49,Dadenggre,LABENN CH. MARAK,M,39,ST,IND,1436
S15,Meghalaya,49,Dadenggre,DILLASH M. MARAK,M,55,ST,BJP,690
S15,Meghalaya,50,North Tura,THOMAS A. SANGMA,M,56,ST,NPEP,6487
S15,Meghalaya,50,North Tura,NOVERFIELD R. MARAK,M,66,ST,INC,4391
S15,Meghalaya,50,North Tura,ADAMKID M. SANGMA,M,37,ST,IND,3886
S15,Meghalaya,50,North Tura,RUPERT M. SANGMA,M,34,ST,IND,2874
S15,Meghalaya,50,North Tura,ROGER BENNY A. SANGMA,M,31,ST,IND,1953
S15,Meghalaya,50,North Tura,SENGMAN R. MARAK,M,53,ST,IND,1376
S15,Meghalaya,50,North Tura,UTPAL ARENGH,M,44,ST,UDP,1277
S15,Meghalaya,50,North Tura,CHIANG D. SHIRA,M,31,ST,IND,802
S15,Meghalaya,50,North Tura,MARBINDRUTH CH. MOMIN,M,53,ST,RPI(A),169
S15,Meghalaya,50,North Tura,SHALNANGH C. MARAK,M,26,ST,AAAP,162
S15,Meghalaya,51,South Tura,AGATHA K. SANGMA,F,37,ST,NPEP,6499
S15,Meghalaya,51,South Tura,BILLYKID A. SANGMA,M,53,ST,BJP,4896
S15,Meghalaya,51,South Tura,GRITHALSON N. ARENGH,M,60,ST,INC,3597
S15,Meghalaya,51,South Tura,JOHN LESLEE K. SANGMA,M,51,ST,NCP,3314
S15,Meghalaya,51,South Tura,JINGJANG M. MARAK,M,43,ST,IND,2028
S15,Meghalaya,51,South Tura,BERNARD N. MARAK,M,42,ST,AITC,1560
S15,Meghalaya,51,South Tura,BRINBAL SANGMA,M,37,ST,IND,307
S15,Meghalaya,51,South Tura,AANAMIKA JESSIRELLA G. MOMIN,F,27,ST,IND,260
S15,Meghalaya,51,South Tura,PALLAB D. ARENGH,M,39,ST,IND,165
S15,Meghalaya,52,Rangsakona,ZENITH M. SANGMA,M,47,ST,INC,13981
S15,Meghalaya,52,Rangsakona,SUBIR M. MARAK,M,45,ST,NPEP,12019
S15,Meghalaya,52,Rangsakona,DR. PILNE A. SANGMA,F,42,ST,IND,567
S15,Meghalaya,52,Rangsakona,ELDRED CH. MARAK,M,45,ST,IND,451
S15,Meghalaya,52,Rangsakona,KREDITHSON MARAK,M,44,ST,AITC,372
S15,Meghalaya,52,Rangsakona,MODY M. SANGMA,M,49,ST,IND,249
S15,Meghalaya,53,Ampati,DR. MUKUL SANGMA,M,52,ST,INC,16721
S15,Meghalaya,53,Ampati,BAKUL CH. HAJONG,M,57,ST,BJP,8617
S15,Meghalaya,53,Ampati,JOYANTO K MARAK,M,41,ST,IND,546
S15,Meghalaya,54,Mahendraganj,DIKKANCHI D. SHIRA,F,52,ST,INC,14292
S15,Meghalaya,54,Mahendraganj,PREMANANDA KOCH,M,45,ST,BJP,6207
S15,Meghalaya,54,Mahendraganj,SANJAY A SANGMA,M,43,ST,NPEP,4899
S15,Meghalaya,54,Mahendraganj,NIDHU RAM HAJONG,M,66,ST,UDP,1572
S15,Meghalaya,54,Mahendraganj,ROBERTH S SANGMA,M,37,ST,IND,991
S15,Meghalaya,54,Mahendraganj,MAFIARA T SANGMA,F,31,ST,GNC,168
S15,Meghalaya,54,Mahendraganj,DHABAL CH BARMAN,M,69,ST,IND,127
S15,Meghalaya,55,Salmanpara,WINNERSON D. SANGMA,M,48,ST,INC,6613
S15,Meghalaya,55,Salmanpara,IAN BOTHAM K. SANGMA,M,31,ST,NPEP,4698
S15,Meghalaya,55,Salmanpara,BHUPENDRA B. HAJONG,M,37,ST,BJP,4140
S15,Meghalaya,55,Salmanpara,BOSTON MARAK,M,38,ST,GNC,3627
S15,Meghalaya,55,Salmanpara,RIGHTIOUS N SANGMA,M,34,ST,NCP,2646
S15,Meghalaya,55,Salmanpara,NIMARSON MOMIN,M,64,ST,UDP,1392
S15,Meghalaya,55,Salmanpara,RONALD RIKMAN SANGMA,M,48,ST,IND,714
S15,Meghalaya,55,Salmanpara,THERENG M MARAK,M,36,ST,IND,187
S15,Meghalaya,56,Gambegre,SALENG A. SANGMA,M,39,ST,NCP,7291
S15,Meghalaya,56,Gambegre,SADHIARANI M. SANGMA,F,46,ST,INC,7155
S15,Meghalaya,56,Gambegre,PHILLIPOLE D. MARAK,M,59,ST,NPEP,3134
S15,Meghalaya,56,Gambegre,JINBERTH R. MARAK,M,45,ST,GNC,2891
S15,Meghalaya,56,Gambegre,NEHRU D. SANGMA,M,54,ST,IND,2727
S15,Meghalaya,56,Gambegre,NENGRIN SANGMA,M,31,ST,AITC,311
S15,Meghalaya,57,Dalu,BRENING A. SANGMA,M,55,ST,NPEP,4092
S15,Meghalaya,57,Dalu,KENETHSON SANGMA,M,57,ST,INC,3308
S15,Meghalaya,57,Dalu,KUROSH M. MARAK,M,47,ST,BJP,3302
S15,Meghalaya,57,Dalu,SENGKAL A. SANGMA,M,49,ST,UDP,2352
S15,Meghalaya,57,Dalu,DORENDRO M. SANGMA,M,36,ST,NCP,1676
S15,Meghalaya,57,Dalu,MOROMI K. MARAK,F,38,ST,IND,1007
S15,Meghalaya,57,Dalu,SILGRA N. MARAK,M,48,ST,IND,419
S15,Meghalaya,58,Rongara Siju,RAKKAM A. SANGMA,M,34,ST,NPEP,8108
S15,Meghalaya,58,Rongara Siju,ROPHUL S. MARAK,M,38,ST,IND,7000
S15,Meghalaya,58,Rongara Siju,FRANCIS PONDIT R. SANGMA,M,48,ST,INC,6073
S15,Meghalaya,58,Rongara Siju,AUGUSTINE R. MARAK,M,28,ST,GNC,3387
S15,Meghalaya,58,Rongara Siju,RANGRICK R. SANGMA,M,42,ST,AITC,440
S15,Meghalaya,59,Chokpot,LAZARUS SANGMA,M,39,ST,INC,8410
S15,Meghalaya,59,Chokpot,SECONDSON A. SANGMA,M,40,ST,NPEP,6359
S15,Meghalaya,59,Chokpot,KALPANA D. SANGMA,F,61,ST,GNC,6287
S15,Meghalaya,59,Chokpot,LEOBERTH R. SANGMA,M,38,ST,IND,1972
S15,Meghalaya,59,Chokpot,BLUEBELL R. SANGMA,F,58,ST,IND,1064
S15,Meghalaya,60,Baghmara,SAMUEL M. SANGMA,M,50,ST,IND,8070
S15,Meghalaya,60,Baghmara,SENGNAL N. SANGMA,M,37,ST,NPEP,5828
S15,Meghalaya,60,Baghmara,NIKMAN CH. MARAK,M,26,ST,GNC,5322
S15,Meghalaya,60,Baghmara,SIRGAN A. SANGMA,M,38,ST,INC,4435
S15,Meghalaya,60,Baghmara,DR SALJAGRINGRANG R. MARAK,M,29,ST,IND,853
S15,Meghalaya,60,Baghmara,MONDIL G. MOMIN,M,62,ST,AITC,351
S17,Nagaland,1,Dimapur-i,H. TOVIHOTO AYEMI,M,39,ST,BJP,11721
S17,Nagaland,1,Dimapur-i,PUKHAVI YEPTHOMI,M,55,ST,NPF,5121
S17,Nagaland,1,Dimapur-i,W. KHOLIE KAPFO,M,49,ST,INC,1395
S17,Nagaland,2,Dimapur-ii,MOATOSHI LONGKUMER,M,59,ST,NPF,21942
S17,Nagaland,2,Dimapur-ii,SUPULEBTEN,M,43,ST,NDPP,15003
S17,Nagaland,2,Dimapur-ii,DR. S. AMOS LKR,M,35,ST,AAAP,1211
S17,Nagaland,3,Dimapur-iii,AZHETO ZHIMOMI,M,62,ST,NPF,13162
S17,Nagaland,3,Dimapur-iii,TOKHEHO,M,61,ST,NDPP,11024
S17,Nagaland,3,Dimapur-iii,LUN TUNGNUNG,M,40,ST,INC,2152
S17,Nagaland,3,Dimapur-iii,WEDIE-U KRONU,F,27,ST,NPEP,483
S17,Nagaland,4,Ghaspani-i,N. JACOB ZHIMOMI,M,38,ST,BJP,23391
S17,Nagaland,4,Ghaspani-i,Z. KASHETO YEPTHO,M,44,ST,IND,20796
S17,Nagaland,4,Ghaspani-i,AKAVI N. ZHIMOMI,M,27,ST,AAAP,6233
S17,Nagaland,4,Ghaspani-i,NAGAVITO SUMI,M,29,ST,INC,1497
S17,Nagaland,5,Ghaspani-ii,ZHALEO RIO,M,64,ST,NDPP,10939
S17,Nagaland,5,Ghaspani-ii,DR. KEVINGULIE KHRO,M,58,ST,NPF,6023
S17,Nagaland,5,Ghaspani-ii,K. K. SEMA,M,67,ST,INC,5653
S17,Nagaland,6,Tenning,NAMRI NCHANG,M,52,ST,NDPP,7018
S17,Nagaland,6,Tenning,NAMDUADI RANGKAU ZELIANG,M,57,ST,NPF,6850
S17,Nagaland,6,Tenning,TARIE ZELIANG,M,55,ST,IND,6476
S17,Nagaland,7,Peren,TADITUI RANGKAU ZELIANG,M,65,ST,NPF,14064
S17,Nagaland,7,Peren,IHERIE NDANG,M,56,ST,NDPP,8632
S17,Nagaland,8,Western angami,KENEIZHAKHO NAKHRO,M,51,ST,NPF,6516
S17,Nagaland,8,Western angami,ER.KEVISEKHO KRUSE,M,57,ST,NDPP,5822
S17,Nagaland,8,Western angami,ASU KEYHO,M,53,ST,NPEP,1500
S17,Nagaland,9,Kohima town,DR.NEIKIESALIE NICKY KIRE,M,66,ST,NDPP,12605
S17,Nagaland,9,Kohima town,DR.TSEILHOUTUO RHUTSO,M,44,ST,NPF,10233
S17,Nagaland,10,Northern angami-i,KHRIEHU LIEZIETSU,M,51,ST,NPF,7782
S17,Nagaland,10,Northern angami-i,DR.KEKHRIELHOULIE YHOME,M,41,ST,NDPP,5266
S17,Nagaland,11,Northern angami-ii,NEIPHIU RIO,M,67,ST,NDPP,NULL
S17,Nagaland,12,Tseminyu,R. KHING,M,67,ST,NDPP,7925
S17,Nagaland,12,Tseminyu,ER. LEVI RENGMA,M,59,ST,NPEP,7062
S17,Nagaland,12,Tseminyu,LOGUSENG SEMP,M,41,ST,NPF,6871
S17,Nagaland,12,Tseminyu,THAPIMO SEMY,M,58,ST,JD(U),105
S17,Nagaland,13,Pughoboto,Y. VIKHEHO SWU,M,52,ST,NPF,6258
S17,Nagaland,13,Pughoboto,DR. SUKHATO A. SEMA,M,60,ST,BJP,6188
S17,Nagaland,13,Pughoboto,KHEYIHE ZIMOMI,M,29,ST,IND,56
S17,Nagaland,14,Southern angami-i,VIKHO-O YHOSHÜ,M,66,ST,NDPP,5821
S17,Nagaland,14,Southern angami-i,MEDOKUL SOPHIE,M,52,ST,NPEP,3739
S17,Nagaland,14,Southern angami-i,KHRIELEZO BIO,M,55,ST,NPF,1366
S17,Nagaland,14,Southern angami-i,NAGAKUL TASE,M,54,ST,INC,337
S17,Nagaland,15,Southern angami-ii,ZALE NEIKHA,M,41,ST,NDPP,7563
S17,Nagaland,15,Southern angami-ii,ER. KROPOL VITSU,M,54,ST,NPF,6792
S17,Nagaland,16,Pfutsero,NEIBA KRONU,M,50,ST,NDPP,6228
S17,Nagaland,16,Pfutsero,THENUCHO,M,65,ST,NPF,4914
S17,Nagaland,16,Pfutsero,KEWEKHAPE THERIE,M,64,ST,INC,3785
S17,Nagaland,16,Pfutsero,VIVOLIE KEZO,M,43,ST,NPEP,1914
S17,Nagaland,17,Chizami,KEZHIENYI KHALO,M,59,ST,NPF,6563
S17,Nagaland,17,Chizami,KEVECHUTSO DOULO,M,48,ST,BJP,6160
S17,Nagaland,17,Chizami,DEO NUKHU,M,67,ST,NPEP,1667
S17,Nagaland,17,Chizami,KEWEPELO TSUHAH,M,63,ST,INC,471
S17,Nagaland,17,Chizami,REKHA ROSE DUKRU,F,35,ST,IND,338
S17,Nagaland,18,Chozuba,CHOTISUH SAZO,M,55,ST,NPF,11432
S17,Nagaland,18,Chozuba,KUDECHO KHAMO,M,43,ST,NDPP,10490
S17,Nagaland,19,Phek,KUZHOLUZO NIENU,M,53,ST,NPF,11127
S17,Nagaland,19,Phek,KUPOTA KHESOH,M,58,ST,NDPP,6196
S17,Nagaland,19,Phek,SHEZOTA LOHE,M,32,ST,INC,326
S17,Nagaland,20,Meluri,YITACHU,M,51,ST,NPF,7928
S17,Nagaland,20,Meluri,Z NYUSIETHO NYUTHE,M,52,ST,NDPP,7854
S17,Nagaland,20,Meluri,M HOPESON SNOCK,M,43,ST,NPEP,619
S17,Nagaland,21,Tuli,AMENBA YADEN,M,65,ST,NPF,3865
S17,Nagaland,21,Tuli,L. TEMJEN JAMIR,M,66,ST,JD(U),2979
S17,Nagaland,21,Tuli,JAMES IMTIKUMBA YADEN,M,60,ST,NDPP,2792
S17,Nagaland,21,Tuli,LIPOKMAR TZUDIR,M,40,ST,LJP,2350
S17,Nagaland,21,Tuli,S. IMTIWAPANG JAMIR,M,56,ST,NCP,1375
S17,Nagaland,21,Tuli,I. CHUBATANGIT JAMIR,M,46,ST,IND,784
S17,Nagaland,21,Tuli,LEPZUNGCHIBA JAMIR,M,25,ST,INC,297
S17,Nagaland,22,Arkakong,SHRI IMNATIBA,M,38,ST,NPEP,6307
S17,Nagaland,22,Arkakong,SHRI NUKLUTOSHI,M,52,ST,NPF,5514
S17,Nagaland,22,Arkakong,SHRI K TEMJEN JAMIR,M,56,ST,IND,1576
S17,Nagaland,22,Arkakong,SHRI MANGYANG LIMA,M,60,ST,NDPP,914
S17,Nagaland,23,Impur,DR IMTIWAPANG AIER,M,45,ST,NPF,4852
S17,Nagaland,23,Impur,T N MANNEN,M,68,ST,NDPP,4790
S17,Nagaland,24,Angetyongpang,TONGPANG OZUKUM,M,37,ST,IND,4607
S17,Nagaland,24,Angetyongpang,ALEMTEMSHI JAMIR,M,63,ST,NDPP,3657
S17,Nagaland,24,Angetyongpang,S CHUBA LONGKUMER,M,63,ST,NPF,3353
S17,Nagaland,24,Angetyongpang,SASHIMAR,M,43,ST,JD(U),617
S17,Nagaland,24,Angetyongpang,SUPONGWATI,M,40,ST,NCP,223
S17,Nagaland,25,Mongoya,NGANGSHI K AO,M,76,ST,NPF,6883
S17,Nagaland,25,Mongoya,ALEMTEMSHI JAMIR,M,63,ST,NDPP,6535
S17,Nagaland,25,Mongoya,S. SUPONGMEREN JAMIR,M,55,ST,NPEP,151
S17,Nagaland,26,Aonglenden,IMTIKUMZUK,M,50,ST,NDPP,5206
S17,Nagaland,26,Aonglenden,TOSHIPOKBA,M,57,ST,NPF,5118
S17,Nagaland,27,Mokokchung town,METSUBO JAMIR,M,58,ST,NDPP,2964
S17,Nagaland,27,Mokokchung town,C. APOK JAMIR,M,56,ST,NPF,1960
S17,Nagaland,27,Mokokchung town,TEMSUWATI,M,62,ST,IND,526
S17,Nagaland,27,Mokokchung town,RONGSENSHILU,M,25,ST,INC,129
S17,Nagaland,28,Koridang,IMKONG L IMCHEN,M,67,ST,NPF,7525
S17,Nagaland,28,Koridang,T CHALUKUMBA AO,M,57,ST,NPEP,7397
S17,Nagaland,28,Koridang,C LIMA IMCHEN,M,69,ST,NDPP,749
S17,Nagaland,29,Jangpetkong,LONGRINEKEN,M,50,ST,BJP,3615
S17,Nagaland,29,Jangpetkong,E.T SUNUP,M,71,ST,NPF,3339
S17,Nagaland,29,Jangpetkong,DR. K. CHUBA,M,69,ST,NPEP,3185
S17,Nagaland,30,Alongtaki,TEMJEN IMNA ALONG,M,37,ST,BJP,5981
S17,Nagaland,30,Alongtaki,DR. BENJONGLIBA AIER,M,60,ST,NPF,5895
S17,Nagaland,31,Akuluto,KAZHETO KINIMI,M,63,ST,BJP,4844
S17,Nagaland,31,Akuluto,K KHEKAHO ASSUMI,M,49,ST,NPF,4109
S17,Nagaland,32,Atoizu,PICTO,M,60,ST,NPF,7643
S17,Nagaland,32,Atoizu,K.L.CHISHI,M,74,ST,BJP,6805
S17,Nagaland,33,Suruhoto,H KHEHOVI,M,52,ST,BJP,10860
S17,Nagaland,33,Suruhoto,DR. KAITO JAKHALU,M,36,ST,NPF,2301
S17,Nagaland,34,Aghunato,PUKHAYI,M,58,ST,NDPP,6399
S17,Nagaland,34,Aghunato,HUKIYE N TISSICA,M,53,ST,NPF,4978
S17,Nagaland,35,Zunheboto,K. TOKUGHA SUKHALU,M,63,ST,NDPP,9430
S17,Nagaland,35,Zunheboto,HUKAVI ZHIMOMI,M,56,ST,NPF,6882
S17,Nagaland,36,Satakha,G. KAITO AYE,M,65,ST,JD(U),6431
S17,Nagaland,36,Satakha,ZHEITO CHOPHY,M,42,ST,NPF,3888
S17,Nagaland,36,Satakha,ER. GHUKHUI ZHIMOMI,M,54,ST,NDPP,2959
S17,Nagaland,37,Tyui,YANTHUNGO PATTON,M,61,ST,BJP,11709
S17,Nagaland,37,Tyui,YANKITHUNG YANTHAN,M,61,ST,NPF,8617
S17,Nagaland,37,Tyui,DR. R. THUNGCHAMO EZUNG,M,59,ST,NCP,585
S17,Nagaland,37,Tyui,CHOBHATHUNG ODYUO,M,58,ST,JD(U),187
S17,Nagaland,38,Wokha,DR. CHUMBEN MURRY,M,55,ST,NPF,14870
S17,Nagaland,38,Wokha,Y. MHONBEMO HUMTSOE,M,59,ST,JD(U),6315
S17,Nagaland,38,Wokha,DR. T. MYINGTHUNGO LOTHA,M,65,ST,BJP,4855
S17,Nagaland,39,Sanis,MHATHUNG YANTHAN,M,57,ST,NDPP,10548
S17,Nagaland,39,Sanis,RAMONGO LOTHA,M,61,ST,JD(U),7556
S17,Nagaland,39,Sanis,RALANTHUNG YANTHAN,M,66,ST,NPEP,1997
S17,Nagaland,39,Sanis,Y. RENBOMO KIKON,M,54,ST,NPF,471
S17,Nagaland,39,Sanis,SENKATHUNG JAMI,M,57,ST,LJP,415
S17,Nagaland,39,Sanis,Y. SULANTHUNG H LOTHA,M,57,ST,IND,92
S17,Nagaland,40,Bhandari,MMHONLUMO KIKON,M,39,ST,BJP,11205
S17,Nagaland,40,Bhandari,ACHUMBEMO KIKON,M,42,ST,NPF,10893
S17,Nagaland,40,Bhandari,MYINTHUNGO MOZHUI,M,46,ST,JD(U),1997
S17,Nagaland,40,Bhandari,E.THUNGJAMO EZUNG,M,68,ST,INC,164
S17,Nagaland,40,Bhandari,MHONJAN LOTHA,M,55,ST,NPEP,119
S17,Nagaland,41,Tizit,P. PAIWANG KONYAK,M,40,ST,BJP,6981
S17,Nagaland,41,Tizit,Y. WANGTO KONYAK,M,37,ST,IND,4595
S17,Nagaland,41,Tizit,T. HATPHA WANGNAO,M,36,ST,JD(U),4169
S17,Nagaland,41,Tizit,KHONGJAH KONYAK,M,37,ST,NPF,1091
S17,Nagaland,41,Tizit,NAOWANG KONYAK,M,50,ST,INC,67
S17,Nagaland,42,Wakching,SHRI. Y.M.YOLLOW KONYAK,M,47,ST,NPF,7808
S17,Nagaland,42,Wakching,SHRI. M.C.KONYAK,M,67,ST,NDPP,6044
S17,Nagaland,43,Tapi,NOKE,M,70,ST,NDPP,4284
S17,Nagaland,43,Tapi,N.APHOA KONYAK,M,50,ST,JD(U),3047
S17,Nagaland,43,Tapi,LANPHA KONYAK,M,64,ST,INC,2426
S17,Nagaland,43,Tapi,TINGTHOK KONYAK,M,51,ST,NPF,907
S17,Nagaland,43,Tapi,WANGLEM,M,35,ST,NPEP,549
S17,Nagaland,44,Phomching,POHWANG KONYAK,M,75,ST,NDPP,6611
S17,Nagaland,44,Phomching,K. KONNGAM KONYAK,M,63,ST,NPF,5979
S17,Nagaland,44,Phomching,H. CHINGSAK KONYAK,M,38,ST,NPEP,1725
S17,Nagaland,44,Phomching,T. NGAMPAI KONYAK,M,36,ST,INC,230
S17,Nagaland,45,Tehok,C.L JOHN,M,52,ST,NPF,7463
S17,Nagaland,45,Tehok,ER C KAWANG KONYAK,M,52,ST,BJP,2907
S17,Nagaland,45,Tehok,CHINGKAI KONYAK,M,34,ST,NPEP,268
S17,Nagaland,45,Tehok,SHABOH KONYAK,M,49,ST,INC,45
S17,Nagaland,46,Mon town,N. THONGWANG KONYAK,M,57,ST,NPF,5429
S17,Nagaland,46,Mon town,Y. MANKHAO KONYAK,M,35,ST,NDPP,5401
S17,Nagaland,46,Mon town,ER. CHEONG KONYAK,M,47,ST,NPEP,5003
S17,Nagaland,46,Mon town,HAWANG T. WANGSHA,M,39,ST,INC,378
S17,Nagaland,47,Aboi,ESHAK KONYAK,M,52,ST,NPF,6036
S17,Nagaland,47,Aboi,AWAN KONYAK,F,38,ST,NDPP,5131
S17,Nagaland,48,Moka,E. E. PANGTEANG,M,65,ST,NPF,7684
S17,Nagaland,48,Moka,K. KIKO KONYAK,M,78,ST,NDPP,7536
S17,Nagaland,49,Tamlu,B. S. NGANLANG PHOM,M,47,ST,NPF,6582
S17,Nagaland,49,Tamlu,B. PHONGSHAK PHOM,M,59,ST,NDPP,5624
S17,Nagaland,49,Tamlu,W CHINGKAM,M,43,ST,IND,3162
S17,Nagaland,49,Tamlu,P. MOIGAM PHOM,M,39,ST,AAAP,47
S17,Nagaland,49,Tamlu,B.P. HENVEIH PHOM,M,43,ST,NPEP,40
S17,Nagaland,50,Longleng,S PANGNYU PHOM,M,54,ST,BJP,9987
S17,Nagaland,50,Longleng,Y. B ANGAM PHOM,M,61,ST,NPEP,8981
S17,Nagaland,50,Longleng,ER. T. L. SEMDOK,M,55,ST,NPF,4639
S17,Nagaland,51,Noksen,C.M. CHANG,M,74,ST,NDPP,4436
S17,Nagaland,51,Noksen,W.CHINGMAK CHANG,M,59,ST,NPF,3860
S17,Nagaland,51,Noksen,I.NOKSENLEMBA,M,47,ST,INC,1008
S17,Nagaland,51,Noksen,DR.K.MANGYANGPULA CHANG,F,45,ST,NPEP,725
S17,Nagaland,52,Longkhim chare,MUTHINGNYUBA SANGTAM,M,59,ST,NPF,9316
S17,Nagaland,52,Longkhim chare,A. IMTILEMBA SANGTAM,M,68,ST,BJP,7468
S17,Nagaland,52,Longkhim chare,T. CHOLONGSE SANGTAM,M,62,ST,NPEP,2971
S17,Nagaland,53,Tuensang sadar-i,TOYANG CHANG,M,38,ST,NPF,10087
S17,Nagaland,53,Tuensang sadar-i,T.MONGKO CHANG,M,40,ST,NDPP,6828
S17,Nagaland,54,Tuensang sadar-ii,KEJONG CHANG,M,81,ST,NPF,6204
S17,Nagaland,54,Tuensang sadar-ii,H ZUNGKUM CHANG,M,38,ST,NCP,4405
S17,Nagaland,54,Tuensang sadar-ii,RHAKILA,F,66,ST,BJP,2749
S17,Nagaland,54,Tuensang sadar-ii,H. WONGTO CHANG,M,47,ST,NPEP,48
S17,Nagaland,55,Tobu,N. BONGKHAO KONYAK,M,41,ST,NDPP,9732
