ST_CODE,ST_NAME,PC_NO,PC_NAME,AC_NO,AC_NAME,CANDIDATE,PARTY,VOTES
S05,Goa,1,North Goa,4,Tivim,DATTATRAYA PADGAONKAR,AAAP,191
S05,Goa,1,North Goa,4,Tivim,GIRISH RAYA CHODANKAR,INC,8978
S05,Goa,1,North Goa,4,Tivim,SHRIPAD YESSO NAIK,BJP,11403
S05,Goa,1,North Goa,5,Mapusa,AISHWARYA ARJUN SALGAONKAR,IND,70
S05,Goa,1,North Goa,5,Mapusa,AMIT ATMARAM KORGAONKAR,RPI(KM),100
S05,Goa,1,North Goa,5,Mapusa,BHAGAWANT SADANAND KAMAT,IND,71
S05,Goa,1,North Goa,5,Mapusa,DATTATRAYA PADGAONKAR,AAAP,233
S05,Goa,1,North Goa,5,Mapusa,GIRISH RAYA CHODANKAR,INC,9263
S05,Goa,1,North Goa,5,Mapusa,SHRIPAD YESSO NAIK,BJP,12704
S05,Goa,1,North Goa,6,Siolim,AISHWARYA ARJUN SALGAONKAR,IND,155
S05,Goa,1,North Goa,6,Siolim,AMIT ATMARAM KORGAONKAR,RPI(KM),102
S05,Goa,1,North Goa,6,Siolim,BHAGAWANT SADANAND KAMAT,IND,85
S05,Goa,1,North Goa,6,Siolim,DATTATRAYA PADGAONKAR,AAAP,324
S05,Goa,1,North Goa,6,Siolim,GIRISH RAYA CHODANKAR,INC,9982
S05,Goa,1,North Goa,6,Siolim,SHRIPAD YESSO NAIK,BJP,10580
S05,Goa,1,North Goa,7,Saligao,AISHWARYA ARJUN SALGAONKAR,IND,81
S05,Goa,1,North Goa,7,Saligao,AMIT ATMARAM KORGAONKAR,RPI(KM),84
S05,Goa,1,North Goa,7,Saligao,BHAGAWANT SADANAND KAMAT,IND,61
S05,Goa,1,North Goa,7,Saligao,DATTATRAYA PADGAONKAR,AAAP,348
S05,Goa,1,North Goa,7,Saligao,GIRISH RAYA CHODANKAR,INC,8293
S05,Goa,1,North Goa,7,Saligao,SHRIPAD YESSO NAIK,BJP,10777
S05,Goa,1,North Goa,8,Calangute,AISHWARYA ARJUN SALGAONKAR,IND,67
S05,Goa,1,North Goa,8,Calangute,AMIT ATMARAM KORGAONKAR,RPI(KM),64
S05,Goa,1,North Goa,8,Calangute,BHAGAWANT SADANAND KAMAT,IND,48
S05,Goa,1,North Goa,8,Calangute,DATTATRAYA PADGAONKAR,AAAP,349
S05,Goa,1,North Goa,8,Calangute,GIRISH RAYA CHODANKAR,INC,10151
S05,Goa,1,North Goa,8,Calangute,SHRIPAD YESSO NAIK,BJP,7693
S05,Goa,1,North Goa,9,Porvorim,AISHWARYA ARJUN SALGAONKAR,IND,52
S05,Goa,1,North Goa,9,Porvorim,AMIT ATMARAM KORGAONKAR,RPI(KM),75
S05,Goa,1,North Goa,9,Porvorim,BHAGAWANT SADANAND KAMAT,IND,77
S05,Goa,1,North Goa,9,Porvorim,DATTATRAYA PADGAONKAR,AAAP,257
S05,Goa,1,North Goa,9,Porvorim,GIRISH RAYA CHODANKAR,INC,6993
S05,Goa,1,North Goa,9,Porvorim,SHRIPAD YESSO NAIK,BJP,10919
S05,Goa,1,North Goa,10,Aldona,AISHWARYA ARJUN SALGAONKAR,IND,72
S05,Goa,1,North Goa,10,Aldona,AMIT ATMARAM KORGAONKAR,RPI(KM),102
S05,Goa,1,North Goa,10,Aldona,BHAGAWANT SADANAND KAMAT,IND,70
S05,Goa,1,North Goa,10,Aldona,DATTATRAYA PADGAONKAR,AAAP,299
S05,Goa,1,North Goa,10,Aldona,GIRISH RAYA CHODANKAR,INC,9471
S05,Goa,1,North Goa,10,Aldona,SHRIPAD YESSO NAIK,BJP,10008
S05,Goa,1,North Goa,11,Panaji,AISHWARYA ARJUN SALGAONKAR,IND,35
S05,Goa,1,North Goa,11,Panaji,AMIT ATMARAM KORGAONKAR,RPI(KM),41
S05,Goa,1,North Goa,11,Panaji,BHAGAWANT SADANAND KAMAT,IND,38
S05,Goa,1,North Goa,11,Panaji,DATTATRAYA PADGAONKAR,AAAP,179
S05,Goa,1,North Goa,11,Panaji,GIRISH RAYA CHODANKAR,INC,6626
S05,Goa,1,North Goa,11,Panaji,SHRIPAD YESSO NAIK,BJP,8910
S05,Goa,1,North Goa,12,Taleigao,AISHWARYA ARJUN SALGAONKAR,IND,109
S05,Goa,1,North Goa,12,Taleigao,AMIT ATMARAM KORGAONKAR,RPI(KM),81
S05,Goa,1,North Goa,12,Taleigao,BHAGAWANT SADANAND KAMAT,IND,67
S05,Goa,1,North Goa,12,Taleigao,DATTATRAYA PADGAONKAR,AAAP,298
S05,Goa,1,North Goa,12,Taleigao,GIRISH RAYA CHODANKAR,INC,10906
S05,Goa,1,North Goa,12,Taleigao,SHRIPAD YESSO NAIK,BJP,9258
S05,Goa,1,North Goa,13,St. Cruz,AISHWARYA ARJUN SALGAONKAR,IND,100
S05,Goa,1,North Goa,13,St. Cruz,AMIT ATMARAM KORGAONKAR,RPI(KM),88
S05,Goa,1,North Goa,13,St. Cruz,BHAGAWANT SADANAND KAMAT,IND,84
S05,Goa,1,North Goa,13,St. Cruz,DATTATRAYA PADGAONKAR,AAAP,222
S05,Goa,1,North Goa,13,St. Cruz,GIRISH RAYA CHODANKAR,INC,11478
S05,Goa,1,North Goa,13,St. Cruz,SHRIPAD YESSO NAIK,BJP,8612
S05,Goa,1,North Goa,14,St. Andre,AISHWARYA ARJUN SALGAONKAR,IND,82
S05,Goa,1,North Goa,14,St. Andre,AMIT ATMARAM KORGAONKAR,RPI(KM),80
S05,Goa,1,North Goa,14,St. Andre,BHAGAWANT SADANAND KAMAT,IND,96
S05,Goa,1,North Goa,14,St. Andre,DATTATRAYA PADGAONKAR,AAAP,243
S05,Goa,1,North Goa,14,St. Andre,GIRISH RAYA CHODANKAR,INC,7500
S05,Goa,1,North Goa,14,St. Andre,SHRIPAD YESSO NAIK,BJP,6653
S05,Goa,1,North Goa,15,Cumbarjua,AISHWARYA ARJUN SALGAONKAR,IND,91
S05,Goa,1,North Goa,15,Cumbarjua,AMIT ATMARAM KORGAONKAR,RPI(KM),81
S05,Goa,1,North Goa,15,Cumbarjua,BHAGAWANT SADANAND KAMAT,IND,77
S05,Goa,1,North Goa,15,Cumbarjua,DATTATRAYA PADGAONKAR,AAAP,196
S05,Goa,1,North Goa,15,Cumbarjua,GIRISH RAYA CHODANKAR,INC,8258
S05,Goa,1,North Goa,15,Cumbarjua,SHRIPAD YESSO NAIK,BJP,9845
S05,Goa,1,North Goa,16,Maem,AISHWARYA ARJUN SALGAONKAR,IND,117
S05,Goa,1,North Goa,16,Maem,AMIT ATMARAM KORGAONKAR,RPI(KM),164
S05,Goa,1,North Goa,16,Maem,BHAGAWANT SADANAND KAMAT,IND,163
S05,Goa,1,North Goa,16,Maem,DATTATRAYA PADGAONKAR,AAAP,164
S05,Goa,1,North Goa,16,Maem,GIRISH RAYA CHODANKAR,INC,6182
S05,Goa,1,North Goa,16,Maem,SHRIPAD YESSO NAIK,BJP,15123
S05,Goa,1,North Goa,17,Sanquelim,AISHWARYA ARJUN SALGAONKAR,IND,71
S05,Goa,1,North Goa,17,Sanquelim,AMIT ATMARAM KORGAONKAR,RPI(KM),94
S05,Goa,1,North Goa,17,Sanquelim,BHAGAWANT SADANAND KAMAT,IND,116
S05,Goa,1,North Goa,17,Sanquelim,DATTATRAYA PADGAONKAR,AAAP,74
S05,Goa,1,North Goa,17,Sanquelim,GIRISH RAYA CHODANKAR,INC,7573
S05,Goa,1,North Goa,17,Sanquelim,SHRIPAD YESSO NAIK,BJP,14654
S05,Goa,1,North Goa,18,Poriem,AISHWARYA ARJUN SALGAONKAR,IND,253
S05,Goa,1,North Goa,18,Poriem,AMIT ATMARAM KORGAONKAR,RPI(KM),276
S05,Goa,1,North Goa,18,Poriem,BHAGAWANT SADANAND KAMAT,IND,280
S05,Goa,1,North Goa,18,Poriem,DATTATRAYA PADGAONKAR,AAAP,185
S05,Goa,1,North Goa,18,Poriem,GIRISH RAYA CHODANKAR,INC,7561
S05,Goa,1,North Goa,18,Poriem,SHRIPAD YESSO NAIK,BJP,16580
S05,Goa,1,North Goa,19,Valpoi,AISHWARYA ARJUN SALGAONKAR,IND,144
S05,Goa,1,North Goa,19,Valpoi,AMIT ATMARAM KORGAONKAR,RPI(KM),218
S05,Goa,1,North Goa,19,Valpoi,BHAGAWANT SADANAND KAMAT,IND,176
S05,Goa,1,North Goa,19,Valpoi,DATTATRAYA PADGAONKAR,AAAP,139
S05,Goa,1,North Goa,19,Valpoi,GIRISH RAYA CHODANKAR,INC,7149
S05,Goa,1,North Goa,19,Valpoi,SHRIPAD YESSO NAIK,BJP,15334
S05,Goa,1,North Goa,20,Priol,AISHWARYA ARJUN SALGAONKAR,IND,114
S05,Goa,1,North Goa,20,Priol,AMIT ATMARAM KORGAONKAR,RPI(KM),153
S05,Goa,1,North Goa,20,Priol,BHAGAWANT SADANAND KAMAT,IND,112
S05,Goa,1,North Goa,20,Priol,DATTATRAYA PADGAONKAR,AAAP,124
S05,Goa,1,North Goa,20,Priol,GIRISH RAYA CHODANKAR,INC,6776
S05,Goa,1,North Goa,20,Priol,SHRIPAD YESSO NAIK,BJP,15944
S05,Goa,2,South Goa,21,Ponda,ADV. NARENDRA SAWAIKAR,BJP,13135
S05,Goa,2,South Goa,21,Ponda,COSME FRANCISCO CAITANO SARDINHA,INC,9330
S05,Goa,2,South Goa,21,Ponda,DR. KALIDAS PRAKASH VAINGANKAR,IND,35
S05,Goa,2,South Goa,21,Ponda,ELVIS GOMES,AAAP,297
S05,Goa,2,South Goa,21,Ponda,MAYUR KHANCONKAR,IND,57
S05,Goa,2,South Goa,21,Ponda,RAKHI AMIT NAIK,SHS,86
S05,Goa,2,South Goa,22,Siroda,ADV. NARENDRA SAWAIKAR,BJP,14545
S05,Goa,2,South Goa,22,Siroda,COSME FRANCISCO CAITANO SARDINHA,INC,8233
S05,Goa,2,South Goa,22,Siroda,DR. KALIDAS PRAKASH VAINGANKAR,IND,307
S05,Goa,2,South Goa,22,Siroda,ELVIS GOMES,AAAP,717
S05,Goa,2,South Goa,22,Siroda,MAYUR KHANCONKAR,IND,125
S05,Goa,2,South Goa,22,Siroda,RAKHI AMIT NAIK,SHS,152
S05,Goa,2,South Goa,23,Marcaim,ADV. NARENDRA SAWAIKAR,BJP,10681
S05,Goa,2,South Goa,23,Marcaim,COSME FRANCISCO CAITANO SARDINHA,INC,9448
S05,Goa,2,South Goa,23,Marcaim,DR. KALIDAS PRAKASH VAINGANKAR,IND,70
S05,Goa,2,South Goa,23,Marcaim,ELVIS GOMES,AAAP,308
S05,Goa,2,South Goa,23,Marcaim,MAYUR KHANCONKAR,IND,103
S05,Goa,2,South Goa,23,Marcaim,RAKHI AMIT NAIK,SHS,89
S05,Goa,2,South Goa,24,Mormugao,ADV. NARENDRA SAWAIKAR,BJP,9236
S05,Goa,2,South Goa,24,Mormugao,COSME FRANCISCO CAITANO SARDINHA,INC,5798
S05,Goa,2,South Goa,24,Mormugao,DR. KALIDAS PRAKASH VAINGANKAR,IND,31
S05,Goa,2,South Goa,24,Mormugao,ELVIS GOMES,AAAP,168
S05,Goa,2,South Goa,24,Mormugao,MAYUR KHANCONKAR,IND,45
S05,Goa,2,South Goa,24,Mormugao,RAKHI AMIT NAIK,SHS,42
S05,Goa,2,South Goa,25,Vasco-da-gama,ADV. NARENDRA SAWAIKAR,BJP,12494
S05,Goa,2,South Goa,25,Vasco-da-gama,COSME FRANCISCO CAITANO SARDINHA,INC,9470
S05,Goa,2,South Goa,25,Vasco-da-gama,DR. KALIDAS PRAKASH VAINGANKAR,IND,83
S05,Goa,2,South Goa,25,Vasco-da-gama,ELVIS GOMES,AAAP,676
S05,Goa,2,South Goa,25,Vasco-da-gama,MAYUR KHANCONKAR,IND,77
S05,Goa,2,South Goa,25,Vasco-da-gama,RAKHI AMIT NAIK,SHS,72
S05,Goa,2,South Goa,26,Dabolim,ADV. NARENDRA SAWAIKAR,BJP,9782
S05,Goa,2,South Goa,26,Dabolim,COSME FRANCISCO CAITANO SARDINHA,INC,6003
S05,Goa,2,South Goa,26,Dabolim,DR. KALIDAS PRAKASH VAINGANKAR,IND,38
S05,Goa,2,South Goa,26,Dabolim,ELVIS GOMES,AAAP,729
S05,Goa,2,South Goa,26,Dabolim,MAYUR KHANCONKAR,IND,46
S05,Goa,2,South Goa,26,Dabolim,RAKHI AMIT NAIK,SHS,46
S05,Goa,2,South Goa,27,Cortalim,ADV. NARENDRA SAWAIKAR,BJP,9791
S05,Goa,2,South Goa,27,Cortalim,COSME FRANCISCO CAITANO SARDINHA,INC,9875
S05,Goa,2,South Goa,27,Cortalim,DR. KALIDAS PRAKASH VAINGANKAR,IND,114
S05,Goa,2,South Goa,27,Cortalim,ELVIS GOMES,AAAP,1082
S05,Goa,2,South Goa,27,Cortalim,MAYUR KHANCONKAR,IND,95
S05,Goa,2,South Goa,27,Cortalim,RAKHI AMIT NAIK,SHS,86
S05,Goa,2,South Goa,28,Nuvem,ADV. NARENDRA SAWAIKAR,BJP,2525
S05,Goa,2,South Goa,28,Nuvem,COSME FRANCISCO CAITANO SARDINHA,INC,14640
S05,Goa,2,South Goa,28,Nuvem,DR. KALIDAS PRAKASH VAINGANKAR,IND,38
S05,Goa,2,South Goa,28,Nuvem,ELVIS GOMES,AAAP,2020
S05,Goa,2,South Goa,28,Nuvem,MAYUR KHANCONKAR,IND,69
S05,Goa,2,South Goa,28,Nuvem,RAKHI AMIT NAIK,SHS,49
S05,Goa,2,South Goa,29,Curtorim,ADV. NARENDRA SAWAIKAR,BJP,5245
S05,Goa,2,South Goa,29,Curtorim,COSME FRANCISCO CAITANO SARDINHA,INC,13591
S05,Goa,2,South Goa,29,Curtorim,DR. KALIDAS PRAKASH VAINGANKAR,IND,44
S05,Goa,2,South Goa,29,Curtorim,ELVIS GOMES,AAAP,1368
S05,Goa,2,South Goa,29,Curtorim,MAYUR KHANCONKAR,IND,41
S05,Goa,2,South Goa,29,Curtorim,RAKHI AMIT NAIK,SHS,53
S05,Goa,2,South Goa,30,Fatorda,ADV. NARENDRA SAWAIKAR,BJP,10058
S05,Goa,2,South Goa,30,Fatorda,COSME FRANCISCO CAITANO SARDINHA,INC,10696
S05,Goa,2,South Goa,30,Fatorda,DR. KALIDAS PRAKASH VAINGANKAR,IND,31
S05,Goa,2,South Goa,30,Fatorda,ELVIS GOMES,AAAP,1038
S05,Goa,2,South Goa,30,Fatorda,MAYUR KHANCONKAR,IND,39
S05,Goa,2,South Goa,30,Fatorda,RAKHI AMIT NAIK,SHS,54
S05,Goa,2,South Goa,31,Margao,ADV. NARENDRA SAWAIKAR,BJP,9046
S05,Goa,2,South Goa,31,Margao,COSME FRANCISCO CAITANO SARDINHA,INC,11082
S05,Goa,2,South Goa,31,Margao,DR. KALIDAS PRAKASH VAINGANKAR,IND,20
S05,Goa,2,South Goa,31,Margao,ELVIS GOMES,AAAP,713
S05,Goa,2,South Goa,31,Margao,MAYUR KHANCONKAR,IND,42
S05,Goa,2,South Goa,31,Margao,RAKHI AMIT NAIK,SHS,30
S05,Goa,2,South Goa,32,Benaulim,ADV. NARENDRA SAWAIKAR,BJP,2414
S05,Goa,2,South Goa,32,Benaulim,COSME FRANCISCO CAITANO SARDINHA,INC,13120
S05,Goa,2,South Goa,32,Benaulim,DR. KALIDAS PRAKASH VAINGANKAR,IND,42
S05,Goa,2,South Goa,32,Benaulim,ELVIS GOMES,AAAP,2859
S05,Goa,2,South Goa,32,Benaulim,MAYUR KHANCONKAR,IND,54
S05,Goa,2,South Goa,32,Benaulim,RAKHI AMIT NAIK,SHS,47
S05,Goa,2,South Goa,33,Navelim,ADV. NARENDRA SAWAIKAR,BJP,6754
S05,Goa,2,South Goa,33,Navelim,COSME FRANCISCO CAITANO SARDINHA,INC,11353
S05,Goa,2,South Goa,33,Navelim,DR. KALIDAS PRAKASH VAINGANKAR,IND,30
S05,Goa,2,South Goa,33,Navelim,ELVIS GOMES,AAAP,1175
S05,Goa,2,South Goa,33,Navelim,MAYUR KHANCONKAR,IND,58
S05,Goa,2,South Goa,33,Navelim,RAKHI AMIT NAIK,SHS,52
S05,Goa,2,South Goa,34,Cuncolim,ADV. NARENDRA SAWAIKAR,BJP,7439
S05,Goa,2,South Goa,34,Cuncolim,COSME FRANCISCO CAITANO SARDINHA,INC,10058
S05,Goa,2,South Goa,34,Cuncolim,DR. KALIDAS PRAKASH VAINGANKAR,IND,65
S05,Goa,2,South Goa,34,Cuncolim,ELVIS GOMES,AAAP,2276
S05,Goa,2,South Goa,34,Cuncolim,MAYUR KHANCONKAR,IND,87
S05,Goa,2,South Goa,34,Cuncolim,RAKHI AMIT NAIK,SHS,63
S05,Goa,2,South Goa,35,Velim,ADV. NARENDRA SAWAIKAR,BJP,4153
S05,Goa,2,South Goa,35,Velim,COSME FRANCISCO CAITANO SARDINHA,INC,14413
S05,Goa,2,South Goa,35,Velim,DR. KALIDAS PRAKASH VAINGANKAR,IND,72
S05,Goa,2,South Goa,35,Velim,ELVIS GOMES,AAAP,2491
S05,Goa,2,South Goa,35,Velim,MAYUR KHANCONKAR,IND,70
S05,Goa,2,South Goa,35,Velim,RAKHI AMIT NAIK,SHS,65
S05,Goa,2,South Goa,36,Quepem,ADV. NARENDRA SAWAIKAR,BJP,11338
S05,Goa,2,South Goa,36,Quepem,COSME FRANCISCO CAITANO SARDINHA,INC,12424
S05,Goa,2,South Goa,36,Quepem,DR. KALIDAS PRAKASH VAINGANKAR,IND,88
S05,Goa,2,South Goa,36,Quepem,ELVIS GOMES,AAAP,753
S05,Goa,2,South Goa,36,Quepem,MAYUR KHANCONKAR,IND,145
S05,Goa,2,South Goa,36,Quepem,RAKHI AMIT NAIK,SHS,113
S05,Goa,2,South Goa,37,Curchorem,ADV. NARENDRA SAWAIKAR,BJP,11367
S05,Goa,2,South Goa,37,Curchorem,COSME FRANCISCO CAITANO SARDINHA,INC,7948
S05,Goa,2,South Goa,37,Curchorem,DR. KALIDAS PRAKASH VAINGANKAR,IND,45
S05,Goa,2,South Goa,37,Curchorem,ELVIS GOMES,AAAP,804
S05,Goa,2,South Goa,37,Curchorem,MAYUR KHANCONKAR,IND,75
S05,Goa,2,South Goa,37,Curchorem,RAKHI AMIT NAIK,SHS,76
S05,Goa,2,South Goa,38,Sanvordem,ADV. NARENDRA SAWAIKAR,BJP,15166
S05,Goa,2,South Goa,38,Sanvordem,COSME FRANCISCO CAITANO SARDINHA,INC,6594
S05,Goa,2,South Goa,38,Sanvordem,DR. KALIDAS PRAKASH VAINGANKAR,IND,98
S05,Goa,2,South Goa,38,Sanvordem,ELVIS GOMES,AAAP,420
S05,Goa,2,South Goa,38,Sanvordem,MAYUR KHANCONKAR,IND,172
S05,Goa,2,South Goa,38,Sanvordem,RAKHI AMIT NAIK,SHS,184
S05,Goa,2,South Goa,39,Sanguem,ADV. NARENDRA SAWAIKAR,BJP,11273
S05,Goa,2,South Goa,39,Sanguem,COSME FRANCISCO CAITANO SARDINHA,INC,7926
S05,Goa,2,South Goa,39,Sanguem,DR. KALIDAS PRAKASH VAINGANKAR,IND,80
S05,Goa,2,South Goa,39,Sanguem,ELVIS GOMES,AAAP,455
S05,Goa,2,South Goa,39,Sanguem,MAYUR KHANCONKAR,IND,140
S05,Goa,2,South Goa,39,Sanguem,RAKHI AMIT NAIK,SHS,287
S05,Goa,2,South Goa,40,Canacona,ADV. NARENDRA SAWAIKAR,BJP,14763
S05,Goa,2,South Goa,40,Canacona,COSME FRANCISCO CAITANO SARDINHA,INC,9277
S05,Goa,2,South Goa,40,Canacona,DR. KALIDAS PRAKASH VAINGANKAR,IND,81
S05,Goa,2,South Goa,40,Canacona,ELVIS GOMES,AAAP,527
S05,Goa,2,South Goa,40,Canacona,MAYUR KHANCONKAR,IND,165
S05,Goa,2,South Goa,40,Canacona,RAKHI AMIT NAIK,SHS,115
S06,Gujarat,1,Kachchh,1,Abdasa,BABULAL AMARSHI VAGHELA,IND,321
S06,Gujarat,1,Kachchh,1,Abdasa,CHAVDA PRAVINBHAI CHANABHAI,HND,393
S06,Gujarat,1,Kachchh,1,Abdasa,CHAVDA VINOD LAKHAMSHI,BJP,77226
S06,Gujarat,1,Kachchh,1,Abdasa,DHIRUBHAI BABULAL SHRIMALI,aicp,238
S06,Gujarat,1,Kachchh,1,Abdasa,LAKHUBHAI VAGHELA,BSP,1065
S06,Gujarat,1,Kachchh,1,Abdasa,MAHESHWARI DEVJIBHAI VACHHIYABHAI,BMUP,4199
S06,Gujarat,1,Kachchh,1,Abdasa,MARU MANISHA BHARAT,IND,713
S06,Gujarat,1,Kachchh,1,Abdasa,MEGHVAL BHIMJIBHAI BHIKHABHAI,IND,974
S06,Gujarat,1,Kachchh,1,Abdasa,NARESH NARANBHAI MAHESHWARI,INC,49919
S06,Gujarat,1,Kachchh,1,Abdasa,SONDARVA BALUBEN MAHESHBHAI,RPWP,229
S06,Gujarat,1,Kachchh,2,Mandvi,BABULAL AMARSHI VAGHELA,IND,205
S06,Gujarat,1,Kachchh,2,Mandvi,CHAVDA PRAVINBHAI CHANABHAI,HND,162
S06,Gujarat,1,Kachchh,2,Mandvi,CHAVDA VINOD LAKHAMSHI,BJP,93414
S06,Gujarat,1,Kachchh,2,Mandvi,DHIRUBHAI BABULAL SHRIMALI,aicp,147
S06,Gujarat,1,Kachchh,2,Mandvi,LAKHUBHAI VAGHELA,BSP,691
S06,Gujarat,1,Kachchh,2,Mandvi,MAHESHWARI DEVJIBHAI VACHHIYABHAI,BMUP,1320
S06,Gujarat,1,Kachchh,2,Mandvi,MARU MANISHA BHARAT,IND,557
S06,Gujarat,1,Kachchh,2,Mandvi,MEGHVAL BHIMJIBHAI BHIKHABHAI,IND,722
S06,Gujarat,1,Kachchh,2,Mandvi,NARESH NARANBHAI MAHESHWARI,INC,52198
S06,Gujarat,1,Kachchh,2,Mandvi,SONDARVA BALUBEN MAHESHBHAI,RPWP,167
S06,Gujarat,1,Kachchh,3,Bhuj,BABULAL AMARSHI VAGHELA,IND,249
S06,Gujarat,1,Kachchh,3,Bhuj,CHAVDA PRAVINBHAI CHANABHAI,HND,351
S06,Gujarat,1,Kachchh,3,Bhuj,CHAVDA VINOD LAKHAMSHI,BJP,98827
S06,Gujarat,1,Kachchh,3,Bhuj,DHIRUBHAI BABULAL SHRIMALI,aicp,192
S06,Gujarat,1,Kachchh,3,Bhuj,LAKHUBHAI VAGHELA,BSP,944
S06,Gujarat,1,Kachchh,3,Bhuj,MAHESHWARI DEVJIBHAI VACHHIYABHAI,BMUP,630
S06,Gujarat,1,Kachchh,3,Bhuj,MARU MANISHA BHARAT,IND,656
S06,Gujarat,1,Kachchh,3,Bhuj,MEGHVAL BHIMJIBHAI BHIKHABHAI,IND,862
S06,Gujarat,1,Kachchh,3,Bhuj,NARESH NARANBHAI MAHESHWARI,INC,49574
S06,Gujarat,1,Kachchh,3,Bhuj,SONDARVA BALUBEN MAHESHBHAI,RPWP,212
S06,Gujarat,1,Kachchh,4,Anjar,BABULAL AMARSHI VAGHELA,IND,306
S06,Gujarat,1,Kachchh,4,Anjar,CHAVDA PRAVINBHAI CHANABHAI,HND,301
S06,Gujarat,1,Kachchh,4,Anjar,CHAVDA VINOD LAKHAMSHI,BJP,96084
S06,Gujarat,1,Kachchh,4,Anjar,DHIRUBHAI BABULAL SHRIMALI,aicp,210
S06,Gujarat,1,Kachchh,4,Anjar,LAKHUBHAI VAGHELA,BSP,1019
S06,Gujarat,1,Kachchh,4,Anjar,MAHESHWARI DEVJIBHAI VACHHIYABHAI,BMUP,774
S06,Gujarat,1,Kachchh,4,Anjar,MARU MANISHA BHARAT,IND,799
S06,Gujarat,1,Kachchh,4,Anjar,MEGHVAL BHIMJIBHAI BHIKHABHAI,IND,843
S06,Gujarat,1,Kachchh,4,Anjar,NARESH NARANBHAI MAHESHWARI,INC,40974
S06,Gujarat,1,Kachchh,4,Anjar,SONDARVA BALUBEN MAHESHBHAI,RPWP,246
S06,Gujarat,1,Kachchh,5,Gandhidham,BABULAL AMARSHI VAGHELA,IND,313
S06,Gujarat,1,Kachchh,5,Gandhidham,CHAVDA PRAVINBHAI CHANABHAI,HND,339
S06,Gujarat,1,Kachchh,5,Gandhidham,CHAVDA VINOD LAKHAMSHI,BJP,98584
S06,Gujarat,1,Kachchh,5,Gandhidham,DHIRUBHAI BABULAL SHRIMALI,aicp,205
S06,Gujarat,1,Kachchh,5,Gandhidham,LAKHUBHAI VAGHELA,BSP,1246
S06,Gujarat,1,Kachchh,5,Gandhidham,MAHESHWARI DEVJIBHAI VACHHIYABHAI,BMUP,1288
S06,Gujarat,1,Kachchh,5,Gandhidham,MARU MANISHA BHARAT,IND,606
S06,Gujarat,1,Kachchh,5,Gandhidham,MEGHVAL BHIMJIBHAI BHIKHABHAI,IND,632
S06,Gujarat,1,Kachchh,5,Gandhidham,NARESH NARANBHAI MAHESHWARI,INC,45923
S06,Gujarat,1,Kachchh,5,Gandhidham,SONDARVA BALUBEN MAHESHBHAI,RPWP,256
S06,Gujarat,1,Kachchh,6,Rapar,BABULAL AMARSHI VAGHELA,IND,482
S06,Gujarat,1,Kachchh,6,Rapar,CHAVDA PRAVINBHAI CHANABHAI,HND,382
S06,Gujarat,1,Kachchh,6,Rapar,CHAVDA VINOD LAKHAMSHI,BJP,62871
S06,Gujarat,1,Kachchh,6,Rapar,DHIRUBHAI BABULAL SHRIMALI,aicp,318
S06,Gujarat,1,Kachchh,6,Rapar,LAKHUBHAI VAGHELA,BSP,1143
S06,Gujarat,1,Kachchh,6,Rapar,MAHESHWARI DEVJIBHAI VACHHIYABHAI,BMUP,1553
S06,Gujarat,1,Kachchh,6,Rapar,MARU MANISHA BHARAT,IND,1085
S06,Gujarat,1,Kachchh,6,Rapar,MEGHVAL BHIMJIBHAI BHIKHABHAI,IND,1059
S06,Gujarat,1,Kachchh,6,Rapar,NARESH NARANBHAI MAHESHWARI,INC,33918
S06,Gujarat,1,Kachchh,6,Rapar,SONDARVA BALUBEN MAHESHBHAI,RPWP,349
S06,Gujarat,1,Kachchh,65,Morbi,BABULAL AMARSHI VAGHELA,IND,257
S06,Gujarat,1,Kachchh,65,Morbi,CHAVDA PRAVINBHAI CHANABHAI,HND,219
S06,Gujarat,1,Kachchh,65,Morbi,CHAVDA VINOD LAKHAMSHI,BJP,104747
S06,Gujarat,1,Kachchh,65,Morbi,DHIRUBHAI BABULAL SHRIMALI,aicp,280
S06,Gujarat,1,Kachchh,65,Morbi,LAKHUBHAI VAGHELA,BSP,1286
S06,Gujarat,1,Kachchh,65,Morbi,MAHESHWARI DEVJIBHAI VACHHIYABHAI,BMUP,240
S06,Gujarat,1,Kachchh,65,Morbi,MARU MANISHA BHARAT,IND,546
S06,Gujarat,1,Kachchh,65,Morbi,MEGHVAL BHIMJIBHAI BHIKHABHAI,IND,658
S06,Gujarat,1,Kachchh,65,Morbi,NARESH NARANBHAI MAHESHWARI,INC,56723
S06,Gujarat,1,Kachchh,65,Morbi,SONDARVA BALUBEN MAHESHBHAI,RPWP,223
S06,Gujarat,2,Banaskantha,7,Vav,CHARAMTA BHARATKUMAR KHEMABHAI,IND,347
S06,Gujarat,2,Banaskantha,7,Vav,DESAI ISHVARBHAI MAHADEVBHAI,IND,309
S06,Gujarat,2,Banaskantha,7,Vav,DR. CHANDRA BEN,IND,343
S06,Gujarat,2,Banaskantha,7,Vav,JAGDISHJI PARTHIJI DHARANI,IND,282
S06,Gujarat,2,Banaskantha,7,Vav,MADHU NIRUPABEN,IND,1143
S06,Gujarat,2,Banaskantha,7,Vav,PADHIYAR BHARATKUMAR ISHVARLAL,IND,237
