ST_CODE,ST_NAME,AC_NO,AC_NAME,CANDIDATE,CANDIDATE_SEX,CANDIDATE_CATEGORY,CANDIDATE_AGE,PARTY,VOTES
S24,Uttar Pradesh,81,Chhata,TEJ SINGH,MALE,54.0,GENERAL,IND,663
S24,Uttar Pradesh,81,Chhata,PRAHALAD SINGH CHAUDHRY,MALE,49.0,GENERAL,AAAP,617
S24,Uttar Pradesh,81,Chhata,RAJIV SHARMA,MALE,36.0,GENERAL,IND,494
S24,Uttar Pradesh,81,Chhata,SUBRATI KHAN,MALE,56.0,GENERAL,ASPKR,455
S24,Uttar Pradesh,81,Chhata,KARAN SINGH,MALE,29.0,GENERAL,IND,370
S24,Uttar Pradesh,81,Chhata,ATUL,MALE,32.0,GENERAL,IND,184
S24,Uttar Pradesh,82,Mant,RAJESH CHAUDHARY,MALE,55.0,GENERAL,BJP,83958
S24,Uttar Pradesh,82,Mant,SHYAM SUNDAR SHARMA,MALE,72.0,GENERAL,BSP,74378
S24,Uttar Pradesh,82,Mant,DR. SANJAY LATHAR,MALE,50.0,GENERAL,SP,60585
S24,Uttar Pradesh,82,Mant,RAM BABU SINGH,MALE,59.0,GENERAL,AAAP,1427
S24,Uttar Pradesh,82,Mant,SUMAN CHAUDHARY,FEMALE,37.0,GENERAL,INC,1281
S24,Uttar Pradesh,82,Mant,NOTA,NOTA,NOTA,NOTA,NOTA,1180
S24,Uttar Pradesh,82,Mant,YUGAL KISHOR PANDEY YUGAL PANDAYA,MALE,41.0,GENERAL,IND,697
S24,Uttar Pradesh,82,Mant,RAJ KUMAR,MALE,34.0,GENERAL,SHS,660
S24,Uttar Pradesh,82,Mant,SUBHASH CHOUDHARY,MALE,56.0,GENERAL,LGP,361
S24,Uttar Pradesh,82,Mant,DEVENDRA SINGH,MALE,44.0,GENERAL,IND,259
S24,Uttar Pradesh,83,Goverdhan,MEGHSHYAM,MALE,56.0,GENERAL,BJP,100199
S24,Uttar Pradesh,83,Goverdhan,RAJKUMAR RAWAT,MALE,58.0,GENERAL,BSP,57692
S24,Uttar Pradesh,83,Goverdhan,PREETAM SINGH,MALE,47.0,GENERAL,RLD,55679
S24,Uttar Pradesh,83,Goverdhan,DEEPAK CHAUDHARY,MALE,55.0,GENERAL,INC,3118
S24,Uttar Pradesh,83,Goverdhan,NOTA,NOTA,NOTA,NOTA,NOTA,873
S24,Uttar Pradesh,83,Goverdhan,SHARMA VIPUL,MALE,29.0,GENERAL,IND,781
S24,Uttar Pradesh,83,Goverdhan,MEGHSHYAM,MALE,33.0,GENERAL,IND,767
S24,Uttar Pradesh,83,Goverdhan,ANNAT KOSHIK,MALE,38.0,GENERAL,AAAP,624
S24,Uttar Pradesh,83,Goverdhan,SANJAY SINGH,MALE,30.0,SC,IND,599
S24,Uttar Pradesh,83,Goverdhan,PREM SINGH,MALE,34.0,SC,ASPKR,404
S24,Uttar Pradesh,83,Goverdhan,PEETAM,MALE,49.0,GENERAL,IND,329
S24,Uttar Pradesh,83,Goverdhan,PRADEEP KUMAR,MALE,33.0,GENERAL,IND,245
S24,Uttar Pradesh,83,Goverdhan,BHURI,FEMALE,50.0,GENERAL,RSOSP,172
S24,Uttar Pradesh,83,Goverdhan,ASHOK,MALE,38.0,SC,RSVP,155
S24,Uttar Pradesh,84,Mathura,SHRIKANT SHARMA,MALE,51.0,GENERAL,BJP,158859
S24,Uttar Pradesh,84,Mathura,PRADEEP MATHUR,MALE,66.0,GENERAL,INC,49056
S24,Uttar Pradesh,84,Mathura,S.K.SHARMA,MALE,61.0,GENERAL,BSP,31551
S24,Uttar Pradesh,84,Mathura,DAVENDRA AGRAWAL,MALE,53.0,GENERAL,SP,18476
S24,Uttar Pradesh,84,Mathura,NOTA,NOTA,NOTA,NOTA,NOTA,1078
S24,Uttar Pradesh,84,Mathura,KRISHNA KUMAR SHARMA URF KRISHNA SHARMA,MALE,33.0,GENERAL,AAAP,1024
S24,Uttar Pradesh,84,Mathura,RAVI VERMA,MALE,26.0,GENERAL,IND,726
S24,Uttar Pradesh,84,Mathura,SHYAM SUNDAR,MALE,32.0,GENERAL,IND,654
S24,Uttar Pradesh,84,Mathura,SURESH CHANDRA VAGHEL,MALE,54.0,GENERAL,RSOSP,490
S24,Uttar Pradesh,84,Mathura,YATENDRA SINGH,MALE,31.0,GENERAL,IND,457
S24,Uttar Pradesh,84,Mathura,RAM NARESH UPADHYAY,MALE,54.0,GENERAL,AKSJP,288
S24,Uttar Pradesh,84,Mathura,ANITA DEVI,FEMALE,45.0,GENERAL,IND,250
S24,Uttar Pradesh,84,Mathura,SATYENDRA SINGH,MALE,50.0,GENERAL,SHS,211
S24,Uttar Pradesh,84,Mathura,JAGDISH PRASAD KAUSHIK,MALE,69.0,GENERAL,RSVP,187
S24,Uttar Pradesh,84,Mathura,SMT LADO DEVI,FEMALE,38.0,GENERAL,RMGP,186
S24,Uttar Pradesh,84,Mathura,VIBHOR SHARMA,MALE,28.0,GENERAL,RTORP,128
S24,Uttar Pradesh,85,Baldev,PURAN PRAKASH,MALE,66.0,SC,BJP,108414
S24,Uttar Pradesh,85,Baldev,BABITA DEVI,FEMALE,32.0,SC,RLD,83159
S24,Uttar Pradesh,85,Baldev,ASHOK KUMAR,MALE,52.0,SC,BSP,48370
S24,Uttar Pradesh,85,Baldev,VINESH KUMAR SANWAL,MALE,44.0,SC,INC,2248
S24,Uttar Pradesh,85,Baldev,BHUPENDRA KUMAR DHANGAR,MALE,34.0,SC,RSOSP,1435
S24,Uttar Pradesh,85,Baldev,NOTA,NOTA,NOTA,NOTA,NOTA,1232
S24,Uttar Pradesh,85,Baldev,JIVAN LAL,MALE,36.0,SC,AAAP,743
S24,Uttar Pradesh,86,Etmadpur,DR. DHARMPAL SINGH,MALE,58.0,GENERAL,BJP,146603
S24,Uttar Pradesh,86,Etmadpur,PRAVAL PRATAP SINGH,MALE,44.0,GENERAL,BSP,98679
S24,Uttar Pradesh,86,Etmadpur,DR.VIRENDRA SINGH CHAUHAN,MALE,54.0,GENERAL,SP,48642
S24,Uttar Pradesh,86,Etmadpur,NOTA,NOTA,NOTA,NOTA,NOTA,1891
S24,Uttar Pradesh,86,Etmadpur,SHIVANIDEVI DEVI,FEMALE,26.0,GENERAL,INC,1320
S24,Uttar Pradesh,86,Etmadpur,SHAILENDRA PAL SINGH,MALE,32.0,GENERAL,IND,1224
S24,Uttar Pradesh,86,Etmadpur,SHIV CHARAN LAL,MALE,63.0,GENERAL,IND,826
S24,Uttar Pradesh,86,Etmadpur,SUMIT SINGH,MALE,32.0,SC,AAAP,272
S24,Uttar Pradesh,86,Etmadpur,MAHA VEER,MALE,63.0,GENERAL,IND,225
S24,Uttar Pradesh,86,Etmadpur,RAKESH KUMAR GUPTA,MALE,51.0,GENERAL,RVyP,202
S24,Uttar Pradesh,86,Etmadpur,SUNIL OJHA,MALE,33.0,GENERAL,BSRD,162
S24,Uttar Pradesh,86,Etmadpur,VINOD SINGH,MALE,48.0,SC,PECP,155
S24,Uttar Pradesh,86,Etmadpur,SATISH,MALE,66.0,GENERAL,BMUP,149
S24,Uttar Pradesh,86,Etmadpur,KAPIL GAUTAM,MALE,42.0,GENERAL,IND,130
S24,Uttar Pradesh,86,Etmadpur,DR. ANIL KUMAR SINGH,MALE,41.0,GENERAL,IND,108
S24,Uttar Pradesh,87,Agra Cantt.,Dr. G S Dharmesh,MALE,68.0,SC,BJP,117796
S24,Uttar Pradesh,87,Agra Cantt.,Kunwar Chand,MALE,63.0,SC,SP,69099
S24,Uttar Pradesh,87,Agra Cantt.,Dr. Bhartendra Kumar Arun,MALE,47.0,SC,BSP,54409
S24,Uttar Pradesh,87,Agra Cantt.,Sikandar Singh,MALE,34.0,SC,INC,5590
S24,Uttar Pradesh,87,Agra Cantt.,NOTA,NOTA,NOTA,NOTA,NOTA,1420
S24,Uttar Pradesh,87,Agra Cantt.,Prem Singh,MALE,32.0,SC,AAAP,1125
S24,Uttar Pradesh,87,Agra Cantt.,Prakash Indiver,MALE,38.0,SC,IND,619
S24,Uttar Pradesh,87,Agra Cantt.,Hari Kishan,MALE,61.0,SC,IND,552
S24,Uttar Pradesh,87,Agra Cantt.,Sundar Singh,MALE,35.0,SC,BMJP,421
S24,Uttar Pradesh,87,Agra Cantt.,Mona,FEMALE,33.0,SC,PECP,420
S24,Uttar Pradesh,87,Agra Cantt.,Akash Soni,THIRD,26.0,SC,IND,365
S24,Uttar Pradesh,88,Agra South,YOGENDRA UPADHYAYA,MALE,66.0,GENERAL,BJP,109262
S24,Uttar Pradesh,88,Agra South,VINAY AGARWAL,MALE,50.0,GENERAL,SP,52622
S24,Uttar Pradesh,88,Agra South,RAVI BHARADWAJ,MALE,45.0,GENERAL,BSP,38219
S24,Uttar Pradesh,88,Agra South,ANUJ SHARMA,MALE,36.0,GENERAL,INC,4867
S24,Uttar Pradesh,88,Agra South,RAMJANI,MALE,49.0,GENERAL,AAAP,959
S24,Uttar Pradesh,88,Agra South,NOTA,NOTA,NOTA,NOTA,NOTA,949
S24,Uttar Pradesh,88,Agra South,RASHID ALI CHOUDHARY,MALE,34.0,GENERAL,ASPKR,566
S24,Uttar Pradesh,88,Agra South,PREM SINGH,MALE,51.0,GENERAL,LPRSTRP,471
S24,Uttar Pradesh,88,Agra South,ALAMGIR,MALE,46.0,GENERAL,PECP,419
S24,Uttar Pradesh,88,Agra South,MOHD KAMIL,MALE,33.0,GENERAL,IUML,130
S24,Uttar Pradesh,88,Agra South,DEREK SMITH,MALE,68.0,GENERAL,ADRSP,105
S24,Uttar Pradesh,89,Agra North,PURSHOTTAM KHANDELWAL,MALE,60.0,GENERAL,BJP,153817
S24,Uttar Pradesh,89,Agra North,SHABBIR ABBAS,MALE,56.0,GENERAL,BSP,41447
S24,Uttar Pradesh,89,Agra North,GYANENDRA,MALE,40.0,GENERAL,SP,34403
S24,Uttar Pradesh,89,Agra North,VINOD BANSAL,MALE,70.0,GENERAL,INC,5933
S24,Uttar Pradesh,89,Agra North,KAPIL VAJPAI,MALE,42.0,GENERAL,AAAP,1945
S24,Uttar Pradesh,89,Agra North,NOTA,NOTA,NOTA,NOTA,NOTA,1608
S24,Uttar Pradesh,89,Agra North,MANISH,MALE,36.0,GENERAL,IND,406
S24,Uttar Pradesh,89,Agra North,VINEET AGARWAL,MALE,42.0,GENERAL,IND,263
S24,Uttar Pradesh,89,Agra North,SASHANK AGARWAL,MALE,29.0,GENERAL,IND,210
S24,Uttar Pradesh,89,Agra North,MOHIT AGARWAL,MALE,45.0,GENERAL,JNABHNP,171
S24,Uttar Pradesh,89,Agra North,NIRANJAN SINGH,MALE,62.0,SC,IND,157
S24,Uttar Pradesh,89,Agra North,OM PRAKASH RAJPUT,MALE,56.0,GENERAL,ADRSP,155
S24,Uttar Pradesh,89,Agra North,NEEL,MALE,29.0,SC,BMJP,131
S24,Uttar Pradesh,89,Agra North,RAJIV AGARWAL,MALE,45.0,GENERAL,SamAP,106
S24,Uttar Pradesh,90,Agra Rural,BABY RANI MAURYA,FEMALE,65.0,SC,BJP,137310
S24,Uttar Pradesh,90,Agra Rural,KIRAN PRABHA KESHARI,FEMALE,41.0,SC,BSP,60702
S24,Uttar Pradesh,90,Agra Rural,MAHESH KUMAR,MALE,52.0,SC,RLD,52731
S24,Uttar Pradesh,90,Agra Rural,UPENDRA SINGH,MALE,51.0,SC,INC,3770
S24,Uttar Pradesh,90,Agra Rural,ARUN KUMAR KATHERIA,MALE,37.0,SC,AAAP,1908
S24,Uttar Pradesh,90,Agra Rural,NOTA,NOTA,NOTA,NOTA,NOTA,1211
S24,Uttar Pradesh,90,Agra Rural,BALVIR,MALE,30.0,SC,RSPS,983
S24,Uttar Pradesh,90,Agra Rural,SURESH CHAND VARUN,MALE,30.0,SC,IND,944
S24,Uttar Pradesh,90,Agra Rural,RAJENDRA SINGH,MALE,45.0,SC,IND,860
S24,Uttar Pradesh,90,Agra Rural,PANKAJ KUMAR,MALE,28.0,SC,IND,502
S24,Uttar Pradesh,91,Fatehpur Sikri,Babulal,MALE,69.0,GENERAL,BJP,112095
S24,Uttar Pradesh,91,Fatehpur Sikri,Brijesh Chahar,MALE,47.0,GENERAL,RLD,64826
S24,Uttar Pradesh,91,Fatehpur Sikri,Dr. Mukesh Kumar Rajput,MALE,34.0,GENERAL,BSP,59641
S24,Uttar Pradesh,91,Fatehpur Sikri,NOTA,NOTA,NOTA,NOTA,NOTA,1620
S24,Uttar Pradesh,91,Fatehpur Sikri,Hemant Singh Chahar,MALE,32.0,GENERAL,INC,1192
S24,Uttar Pradesh,91,Fatehpur Sikri,Lekhraj,MALE,51.0,SC,IND,805
S24,Uttar Pradesh,91,Fatehpur Sikri,Saurabh Parmar,MALE,28.0,GENERAL,IND,748
S24,Uttar Pradesh,91,Fatehpur Sikri,Jagdish,MALE,60.0,GENERAL,ASPKR,553
S24,Uttar Pradesh,91,Fatehpur Sikri,Hina Naz Sheravani,FEMALE,33.0,GENERAL,VIP,448
S24,Uttar Pradesh,91,Fatehpur Sikri,Sangeeta,FEMALE,48.0,GENERAL,BMJP,399
S24,Uttar Pradesh,91,Fatehpur Sikri,Dr.Kumrendra Singh,MALE,62.0,GENERAL,IND,307
S24,Uttar Pradesh,91,Fatehpur Sikri,Yogendra Singh Chahar,MALE,47.0,GENERAL,IND,288
S24,Uttar Pradesh,92,Kheragarh,Bhagwan Singh Kushwaha,MALE,53.0,GENERAL,BJP,96574
S24,Uttar Pradesh,92,Kheragarh,Ramnath Singh Sikarwar,MALE,53.0,GENERAL,INC,60077
S24,Uttar Pradesh,92,Kheragarh,Gangadhar Kushwah,MALE,57.0,GENERAL,BSP,28988
S24,Uttar Pradesh,92,Kheragarh,Rohtan,MALE,35.0,GENERAL,RLD,14133
S24,Uttar Pradesh,92,Kheragarh,NOTA,NOTA,NOTA,NOTA,NOTA,1331
S24,Uttar Pradesh,92,Kheragarh,Shyam Sundar,MALE,28.0,GENERAL,IND,1085
S24,Uttar Pradesh,92,Kheragarh,Laxmi Narayan,MALE,49.0,GENERAL,IND,925
S24,Uttar Pradesh,92,Kheragarh,Ambedakari Hasanuram Ambedakari,MALE,67.0,SC,IND,447
S24,Uttar Pradesh,92,Kheragarh,Banwarilal,MALE,55.0,GENERAL,AAAP,384
S24,Uttar Pradesh,92,Kheragarh,Randhaur Singh,MALE,43.0,GENERAL,IND,350
S24,Uttar Pradesh,92,Kheragarh,Ashok Kumar,MALE,60.0,GENERAL,BSRD,308
S24,Uttar Pradesh,92,Kheragarh,Neeraj Rawat,MALE,33.0,GENERAL,IND,266
S24,Uttar Pradesh,92,Kheragarh,Satish Chandra Bhardwaj,MALE,61.0,GENERAL,SamAP,205
S24,Uttar Pradesh,92,Kheragarh,Uday Singh,MALE,45.0,SC,IND,184
S24,Uttar Pradesh,93,Fatehabad,Chhotey Lal Verma,MALE,68.0,GENERAL,BJP,108811
S24,Uttar Pradesh,93,Fatehabad,Roopali Dixit,FEMALE,34.0,GENERAL,SP,55576
S24,Uttar Pradesh,93,Fatehabad,Shailendra Singh,MALE,41.0,GENERAL,BSP,40958
S24,Uttar Pradesh,93,Fatehabad,Rajesh Singh Kushwah,MALE,47.0,GENERAL,JANADIP,3585
S24,Uttar Pradesh,93,Fatehabad,NOTA,NOTA,NOTA,NOTA,NOTA,2472
S24,Uttar Pradesh,93,Fatehabad,Mahinder Singh Verma,MALE,38.0,GENERAL,IND,1331
S24,Uttar Pradesh,93,Fatehabad,Hotam Singh Nishad,MALE,33.0,GENERAL,INC,683
S24,Uttar Pradesh,93,Fatehabad,Bhuri,MALE,37.0,GENERAL,IND,611
S24,Uttar Pradesh,93,Fatehabad,Pramod Kumari Kushwah,FEMALE,45.0,GENERAL,IND,307
S24,Uttar Pradesh,93,Fatehabad,Pt. Dinesh Chand Sharma,MALE,40.0,GENERAL,SamAP,301
S24,Uttar Pradesh,93,Fatehabad,Vijay Singh Dhangar,MALE,70.0,GENERAL,RSOSP,267
S24,Uttar Pradesh,93,Fatehabad,Narendra Singh,MALE,35.0,GENERAL,BVD,257
S24,Uttar Pradesh,93,Fatehabad,Purushottam Das Fauzi Bhai,MALE,62.0,GENERAL,AAAP,250
S24,Uttar Pradesh,93,Fatehabad,Ajay Kumar,MALE,30.0,GENERAL,LGP,217
S24,Uttar Pradesh,94,Bah,Rani Pakshalika Singh,FEMALE,61.0,GENERAL,BJP,78360
S24,Uttar Pradesh,94,Bah,Madhusudan Sharma,MALE,53.0,GENERAL,SP,54125
S24,Uttar Pradesh,94,Bah,Nitin Verma,MALE,26.0,GENERAL,BSP,50618
S24,Uttar Pradesh,94,Bah,NOTA,NOTA,NOTA,NOTA,NOTA,1837
S24,Uttar Pradesh,94,Bah,Manoj Dixit,FEMALE,51.0,GENERAL,INC,1229
S24,Uttar Pradesh,94,Bah,Neeraj Kumar Karauria,MALE,29.0,GENERAL,AAAP,959
S24,Uttar Pradesh,94,Bah,Sukhram,MALE,46.0,GENERAL,IND,784
S24,Uttar Pradesh,94,Bah,Vijay Pratap Singh,MALE,32.0,GENERAL,IND,663
S24,Uttar Pradesh,94,Bah,Brijendra Singh,MALE,61.0,SC,IND,576
S24,Uttar Pradesh,94,Bah,Rambaran,MALE,54.0,GENERAL,IND,348
S24,Uttar Pradesh,94,Bah,Naresh,MALE,32.0,GENERAL,IND,283
S24,Uttar Pradesh,94,Bah,Sarvesh Kumar,MALE,32.0,SC,BMJP,166
S24,Uttar Pradesh,94,Bah,Ashok Kumar,MALE,45.0,GENERAL,IND,161
S24,Uttar Pradesh,94,Bah,Kaushal Kishor,MALE,26.0,GENERAL,IND,154
S24,Uttar Pradesh,94,Bah,Styendra Baghel,MALE,31.0,GENERAL,RSPS,119
S24,Uttar Pradesh,95,Tundla,PREM PAL SINGH DHANGAR,MALE,51.0,SC,BJP,122881
S24,Uttar Pradesh,95,Tundla,RAKESH BABU,MALE,62.0,SC,SP,75190
S24,Uttar Pradesh,95,Tundla,AMAR SINGH,MALE,66.0,SC,BSP,40977
S24,Uttar Pradesh,95,Tundla,YATENDRA KUMAR,MALE,34.0,SC,VSIP,2168
S24,Uttar Pradesh,95,Tundla,SMT. YOGESH DIWAKAR,FEMALE,50.0,SC,INC,1949
S24,Uttar Pradesh,95,Tundla,SATYENDRA KUMAR,MALE,32.0,SC,IND,1304
S24,Uttar Pradesh,95,Tundla,NOTA,NOTA,NOTA,NOTA,NOTA,1110
S24,Uttar Pradesh,95,Tundla,SATIHS KUMAR KAMAL,MALE,59.0,SC,BKPP,585
S24,Uttar Pradesh,95,Tundla,MAN IRATNAM GAUTAM,MALE,70.0,SC,PPID,507
S24,Uttar Pradesh,95,Tundla,OM PRAKASH,MALE,59.0,SC,BMUP,487
S24,Uttar Pradesh,95,Tundla,BABLU SINGH,MALE,37.0,SC,AAAP,405
S24,Uttar Pradesh,95,Tundla,NARESH KUMAR,MALE,33.0,SC,ASPKR,349
S24,Uttar Pradesh,95,Tundla,ANIL SINGH,MALE,39.0,SC,IND,288
S24,Uttar Pradesh,95,Tundla,DEEPAK KUMAR,MALE,27.0,SC,APNJNTP,251
S24,Uttar Pradesh,96,Jasrana,SACHIN YADAV,MALE,38.0,GENERAL,SP,108289
S24,Uttar Pradesh,96,Jasrana,MANVENDRA PRATAP SINGH,MALE,48.0,GENERAL,BJP,107453
S24,Uttar Pradesh,96,Jasrana,SURYA PRATAP SINGH,MALE,31.0,GENERAL,BSP,16955
S24,Uttar Pradesh,96,Jasrana,SHIV PRATAP SINGH,MALE,58.0,GENERAL,IND,7765
S24,Uttar Pradesh,96,Jasrana,SUNEEL KUMAR JHA,MALE,43.0,GENERAL,JANADIP,2451
S24,Uttar Pradesh,96,Jasrana,VIJAY NATH SINGH VERMA (CHHOTU),MALE,38.0,GENERAL,INC,1925
S24,Uttar Pradesh,96,Jasrana,NOTA,NOTA,NOTA,NOTA,NOTA,1580
S24,Uttar Pradesh,96,Jasrana,RAJIV KUMAR,MALE,41.0,GENERAL,IND,530
S24,Uttar Pradesh,96,Jasrana,AMIT YADAV,MALE,26.0,GENERAL,AAAP,320
S24,Uttar Pradesh,96,Jasrana,NAVAB SINGH,MALE,61.0,GENERAL,IND,287
S24,Uttar Pradesh,96,Jasrana,KISHAN PAL SINGH,MALE,51.0,GENERAL,IND,207
S24,Uttar Pradesh,97,Firozabad,MANISH ASIJA,MALE,57.0,GENERAL,BJP,112509
S24,Uttar Pradesh,97,Firozabad,SAIFURRAHAMAN URF CHHUTTAN BHAI,MALE,52.0,GENERAL,SP,79554
S24,Uttar Pradesh,97,Firozabad,SHAZIA HASAN,FEMALE,42.0,GENERAL,BSP,37643
S24,Uttar Pradesh,97,Firozabad,BABLOO SINGH RATHORE URF GOLDEE,MALE,39.0,GENERAL,AIMIM,18898
S24,Uttar Pradesh,97,Firozabad,RAMDAS MANAV,MALE,52.0,SC,IND,6219
S24,Uttar Pradesh,97,Firozabad,NOTA,NOTA,NOTA,NOTA,NOTA,1204
S24,Uttar Pradesh,97,Firozabad,SANDEEP TIWARI,MALE,45.0,GENERAL,INC,1154
S24,Uttar Pradesh,97,Firozabad,NEETU SINGH SISODIYA,FEMALE,40.0,GENERAL,AAAP,502
S24,Uttar Pradesh,97,Firozabad,BASEEM,MALE,29.0,GENERAL,IND,455
S24,Uttar Pradesh,97,Firozabad,BALVEER SINGH SHANKHAWAR,MALE,47.0,SC,MADP,433
S24,Uttar Pradesh,97,Firozabad,MOOL CHANDRA,MALE,59.0,GENERAL,BSCP,296
S24,Uttar Pradesh,97,Firozabad,JAYPAL,MALE,36.0,GENERAL,BSRD,166
S24,Uttar Pradesh,98,Shikohabad,MUKESH VERMA,MALE,53.0,GENERAL,SP,106279
S24,Uttar Pradesh,98,Shikohabad,OM PRAKASH VERMA,MALE,50.0,GENERAL,BJP,96951
S24,Uttar Pradesh,98,Shikohabad,ANIL KUMAR,MALE,57.0,GENERAL,BSP,25445
S24,Uttar Pradesh,98,Shikohabad,PRITY MISHRA,FEMALE,39.0,GENERAL,AIMIM,2630
S24,Uttar Pradesh,98,Shikohabad,SHASHI SHARMA,FEMALE,65.0,GENERAL,INC,1428
S24,Uttar Pradesh,98,Shikohabad,NOTA,NOTA,NOTA,NOTA,NOTA,1181
S24,Uttar Pradesh,98,Shikohabad,SHEELENDRA KUMAR VERMA,MALE,40.0,GENERAL,AAAP,755
S24,Uttar Pradesh,98,Shikohabad,RADHEY SHYAM,MALE,46.0,GENERAL,BKPP,528
S24,Uttar Pradesh,98,Shikohabad,BASUDEV SHARMA,MALE,41.0,GENERAL,BSRD,241
S24,Uttar Pradesh,99,Sirsaganj,SARVESH SINGH,MALE,50.0,GENERAL,SP,96224
S24,Uttar Pradesh,99,Sirsaganj,HARIOM YADAV,MALE,64.0,GENERAL,BJP,87419
S24,Uttar Pradesh,99,Sirsaganj,Pankaj Mishra,MALE,48.0,GENERAL,BSP,18757
S24,Uttar Pradesh,99,Sirsaganj,PRATIMA PAL,FEMALE,38.0,GENERAL,INC,1211
S24,Uttar Pradesh,99,Sirsaganj,NOTA,NOTA,NOTA,NOTA,NOTA,989
S24,Uttar Pradesh,99,Sirsaganj,KEDAR SINGH KUSAWAHA,MALE,55.0,GENERAL,BMUP,819
S24,Uttar Pradesh,99,Sirsaganj,Capt. Amit Chauhan,MALE,41.0,GENERAL,AAAP,666
S24,Uttar Pradesh,99,Sirsaganj,SHALINI,FEMALE,41.0,GENERAL,IND,614
S24,Uttar Pradesh,99,Sirsaganj,JAYVEER SINGH,MALE,40.0,SC,IND,524
S24,Uttar Pradesh,99,Sirsaganj,HARIOM,MALE,42.0,GENERAL,IND,443
S24,Uttar Pradesh,99,Sirsaganj,Sunil Kumar Lodhi,MALE,33.0,GENERAL,BKPP,316
S24,Uttar Pradesh,99,Sirsaganj,TUKMAN SINGH YADAV,MALE,71.0,GENERAL,ADJP,210
S24,Uttar Pradesh,100,Kasganj,Devendra Singh,MALE,57.0,GENERAL,BJP,123410
S24,Uttar Pradesh,100,Kasganj,Man Pal Singh,MALE,83.0,GENERAL,SP,77145
S24,Uttar Pradesh,100,Kasganj,Mohd. Arif,MALE,47.0,GENERAL,BSP,23001
S24,Uttar Pradesh,100,Kasganj,Kuldeep Kumar,MALE,40.0,GENERAL,INC,5951
S24,Uttar Pradesh,100,Kasganj,NOTA,NOTA,NOTA,NOTA,NOTA,1264
S24,Uttar Pradesh,100,Kasganj,Narendra Kumar,MALE,35.0,SC,IND,787
S24,Uttar Pradesh,100,Kasganj,Prem Singh,MALE,46.0,GENERAL,IND,704
S24,Uttar Pradesh,100,Kasganj,Avdhesh,MALE,50.0,GENERAL,INJSP,535
S24,Uttar Pradesh,100,Kasganj,Manpal,MALE,46.0,GENERAL,AAAP,533
S24,Uttar Pradesh,100,Kasganj,Rubi,FEMALE,33.0,SC,BMUP,529
S24,Uttar Pradesh,100,Kasganj,Prabhoo Dayal Rajpoot,MALE,54.0,GENERAL,ASPKR,276
S24,Uttar Pradesh,100,Kasganj,Indrapal,MALE,59.0,GENERAL,RSUPRP,191
S24,Uttar Pradesh,101,Amanpur,HARIOM,MALE,37.0,GENERAL,BJP,96377
S24,Uttar Pradesh,101,Amanpur,SATYABHAN,MALE,59.0,GENERAL,SP,53048
S24,Uttar Pradesh,101,Amanpur,SUBHASH CHANDRA,MALE,46.0,GENERAL,BSP,35372
S24,Uttar Pradesh,101,Amanpur,DIVYA SHARMA,FEMALE,38.0,GENERAL,INC,1342
S24,Uttar Pradesh,101,Amanpur,ARJUN SINGH,MALE,47.0,GENERAL,JANADIP,1099
S24,Uttar Pradesh,101,Amanpur,NOTA,NOTA,NOTA,NOTA,NOTA,888
S24,Uttar Pradesh,101,Amanpur,JITENDRA,MALE,37.0,GENERAL,IND,708
S24,Uttar Pradesh,101,Amanpur,MAHENDRA PAL SINGH,MALE,61.0,GENERAL,IND,592
S24,Uttar Pradesh,101,Amanpur,VINEET SHAKYA,MALE,34.0,GENERAL,IND,583
S24,Uttar Pradesh,101,Amanpur,MANOJ KUMAR,MALE,33.0,GENERAL,AAAP,547
S24,Uttar Pradesh,101,Amanpur,KAPIL KUMAR,MALE,27.0,GENERAL,IND,335
S24,Uttar Pradesh,101,Amanpur,ASHISH KUMAR,MALE,36.0,GENERAL,INJSP,180
S24,Uttar Pradesh,101,Amanpur,USHA,FEMALE,42.0,SC,IND,157
S24,Uttar Pradesh,102,Patiyali,Nadira Sultan alias Bitiya,FEMALE,65.0,GENERAL,SP,91958
S24,Uttar Pradesh,102,Patiyali,Mamtesh Shakya,MALE,49.0,GENERAL,BJP,87957
S24,Uttar Pradesh,102,Patiyali,Neeraj Kishore Mishra,MALE,58.0,GENERAL,BSP,30626
S24,Uttar Pradesh,102,Patiyali,Vivek Kumar,MALE,44.0,GENERAL,JANADIP,2225
S24,Uttar Pradesh,102,Patiyali,Mohd. Imran Ali,MALE,36.0,GENERAL,INC,1251
S24,Uttar Pradesh,102,Patiyali,Abhay Pratap Singh,MALE,32.0,GENERAL,IND,1091
S24,Uttar Pradesh,102,Patiyali,NOTA,NOTA,NOTA,NOTA,NOTA,839
S24,Uttar Pradesh,102,Patiyali,Kamlesh Kumar,MALE,36.0,GENERAL,MADP,733
S24,Uttar Pradesh,102,Patiyali,Dhruv Mishra,MALE,44.0,GENERAL,IND,625
S24,Uttar Pradesh,102,Patiyali,Girish Chandra,MALE,51.0,GENERAL,RSOSP,606
S24,Uttar Pradesh,102,Patiyali,Jitendra Kumar,MALE,46.0,GENERAL,IND,603
S24,Uttar Pradesh,102,Patiyali,Akhlesh,MALE,38.0,GENERAL,IND,385
S24,Uttar Pradesh,102,Patiyali,Meera Rani,FEMALE,59.0,GENERAL,BSCP,258
