ST_CODE,ST_NAME,AC_NO,AC_NAME,CANDIDATE,CANDIDATE_SEX,CANDIDATE_CATEGORY,CANDIDATE_AGE,PARTY,VOTES
S11,Kerala,56,PALAKKAD,E.T.K. VALSAN,MALE,56.0,SC,BSP,359
S11,Kerala,56,PALAKKAD,JAYAPRAKASH. J,MALE,50.0,GENERAL,SMFB,221
S11,Kerala,56,PALAKKAD,V. SACHIDANANDAN,MALE,50.0,GENERAL,IND,159
S11,Kerala,56,PALAKKAD,K. RAJESH,MALE,35.0,GENERAL,ABHM,105
S11,Kerala,57,TARUR,P.P.SUMOD,MALE,37.0,SC,CPI(M),67744
S11,Kerala,57,TARUR,K.A.SHEEBA,FEMALE,38.0,SC,INC,43213
S11,Kerala,57,TARUR,JAYAPRAKASAN K.P.,MALE,44.0,SC,BJP,18465
S11,Kerala,57,TARUR,C.A.USHAKUMARI,FEMALE,49.0,SC,WPOI,985
S11,Kerala,57,TARUR,NOTA,NOTA,NOTA,NOTA,NOTA,940
S11,Kerala,58,CHITTUR,K. KRISHNANKUTTY,MALE,76.0,GENERAL,JD(S),84672
S11,Kerala,58,CHITTUR,Adv. SUMESH ACHUTHAN,MALE,45.0,GENERAL,INC,50794
S11,Kerala,58,CHITTUR,V. NATESAN,MALE,51.0,GENERAL,BJP,14458
S11,Kerala,58,CHITTUR,NOTA,NOTA,NOTA,NOTA,NOTA,1285
S11,Kerala,58,CHITTUR,A. CHANDRAN,MALE,59.0,SC,BSP,918
S11,Kerala,58,CHITTUR,PRAMEELA. K,FEMALE,55.0,GENERAL,IND,552
S11,Kerala,58,CHITTUR,NSK PURAM SASIKUMAR,MALE,44.0,GENERAL,IND,226
S11,Kerala,59,NENMARA,K. Babu,MALE,57.0,GENERAL,CPI(M),80145
S11,Kerala,59,NENMARA,C.N.Vijayakrishnan,MALE,61.0,GENERAL,CMPKSC,51441
S11,Kerala,59,NENMARA,Anurag .A.N,MALE,42.0,GENERAL,BDJS,16666
S11,Kerala,59,NENMARA,Prakash.C,MALE,29.0,SC,BSP,1350
S11,Kerala,59,NENMARA,NOTA,NOTA,NOTA,NOTA,NOTA,1070
S11,Kerala,59,NENMARA,Babu S/o Kunchu,MALE,47.0,GENERAL,IND,863
S11,Kerala,60,ALATHUR,K.D.PRASENAN,MALE,55.0,GENERAL,CPI(M),74653
S11,Kerala,60,ALATHUR,PALAYAM PRADEEP,MALE,38.0,GENERAL,INC,40535
S11,Kerala,60,ALATHUR,PRASANTH SIVAN,MALE,31.0,GENERAL,BJP,18349
S11,Kerala,60,ALATHUR,NOTA,NOTA,NOTA,NOTA,NOTA,783
S11,Kerala,60,ALATHUR,CHANDRAN,MALE,62.0,SC,BSP,699
S11,Kerala,60,ALATHUR,RAJESH.M,MALE,35.0,GENERAL,IND,347
S11,Kerala,61,CHELAKKARA,K RADHAKRISHNAN,MALE,57.0,SC,CPI(M),83415
S11,Kerala,61,CHELAKKARA,C C SREEKUMAR,MALE,49.0,SC,INC,44015
S11,Kerala,61,CHELAKKARA,SHAJUMON VATTEKKAD,MALE,46.0,SC,BJP,24045
S11,Kerala,61,CHELAKKARA,CHANDRAN THIYATH,MALE,50.0,SC,SDPI,1120
S11,Kerala,61,CHELAKKARA,NOTA,NOTA,NOTA,NOTA,NOTA,720
S11,Kerala,62,KUNNAMKULAM,A.C.MOIDEEN,MALE,64.0,GENERAL,CPI(M),75532
S11,Kerala,62,KUNNAMKULAM,K.JAYASANKAR,MALE,47.0,GENERAL,INC,48901
S11,Kerala,62,KUNNAMKULAM,Adv. K.K.ANEESHKUMAR,MALE,42.0,GENERAL,BJP,27833
S11,Kerala,62,KUNNAMKULAM,V.S.ABOOBACKER,MALE,45.0,GENERAL,SDPI,1241
S11,Kerala,62,KUNNAMKULAM,NOTA,NOTA,NOTA,NOTA,NOTA,559
S11,Kerala,62,KUNNAMKULAM,MOIDEEN.K.M s/o MUHAMMED,MALE,67.0,GENERAL,IND,380
S11,Kerala,62,KUNNAMKULAM,JAMES PANADAN,MALE,58.0,GENERAL,IND,265
S11,Kerala,62,KUNNAMKULAM,A.K.MOIDHEENKUTTY,MALE,52.0,GENERAL,IND,120
S11,Kerala,63,GURUVAYOOR,N.K.AKBAR,MALE,51.0,GENERAL,CPI(M),77072
S11,Kerala,63,GURUVAYOOR,Adv.K N A KHADER,MALE,71.0,GENERAL,IUML,58804
S11,Kerala,63,GURUVAYOOR,DILEEP NAIR,MALE,53.0,GENERAL,DSJP,6294
S11,Kerala,63,GURUVAYOOR,ASHARAF VADAKKOOT,MALE,50.0,GENERAL,SDPI,2889
S11,Kerala,63,GURUVAYOOR,NOTA,NOTA,NOTA,NOTA,NOTA,1007
S11,Kerala,63,GURUVAYOOR,ANTONY,MALE,56.0,GENERAL,IND,392
S11,Kerala,63,GURUVAYOOR,M.KUMAR,MALE,62.0,SC,SUCI,301
S11,Kerala,64,MANALUR,MURALI PERUNELLY,MALE,70.0,GENERAL,CPI(M),78337
S11,Kerala,64,MANALUR,VIJAY HARI,MALE,45.0,GENERAL,INC,48461
S11,Kerala,64,MANALUR,A.N. RADHAKRISHNAN,MALE,61.0,GENERAL,BJP,36566
S11,Kerala,64,MANALUR,P.FAISAL IBRAHIM,MALE,37.0,GENERAL,SDPI,2294
S11,Kerala,64,MANALUR,NOTA,NOTA,NOTA,NOTA,NOTA,712
S11,Kerala,64,MANALUR,DEVARAJAN MOOKOLA,MALE,66.0,GENERAL,IND,660
S11,Kerala,64,MANALUR,ABHAYAN MANALUR,MALE,43.0,SC,BSP,472
S11,Kerala,65,WADAKKANCHERY,Xavier Chittilappilly,MALE,49.0,GENERAL,CPI(M),81026
S11,Kerala,65,WADAKKANCHERY,Anil Akkara,MALE,48.0,GENERAL,INC,65858
S11,Kerala,65,WADAKKANCHERY,T.S Ullas Babu,MALE,39.0,GENERAL,BJP,21747
S11,Kerala,65,WADAKKANCHERY,NOTA,NOTA,NOTA,NOTA,NOTA,842
S11,Kerala,65,WADAKKANCHERY,Haji Aboobaker Kundukadan,MALE,71.0,GENERAL,IND,388
S11,Kerala,66,OLLUR,K Rajan,MALE,47.0,GENERAL,CPI,76657
S11,Kerala,66,OLLUR,Jose Valloor,MALE,56.0,GENERAL,INC,55151
S11,Kerala,66,OLLUR,Adv. B Gopalakrishnan,MALE,59.0,GENERAL,BJP,22295
S11,Kerala,66,OLLUR,NOTA,NOTA,NOTA,NOTA,NOTA,827
S11,Kerala,66,OLLUR,K K GEORGE KAKKASSERY,MALE,48.0,GENERAL,IND,628
S11,Kerala,66,OLLUR,Benny Kodiyatil,MALE,49.0,GENERAL,IND,331
S11,Kerala,66,OLLUR,P K Subramanian,MALE,62.0,SC,BSP,282
S11,Kerala,67,THRISSUR,P BALACHANDRAN,MALE,57.0,GENERAL,CPI,44263
S11,Kerala,67,THRISSUR,PADMAJA VENUGOPAL,FEMALE,60.0,GENERAL,INC,43317
S11,Kerala,67,THRISSUR,SURESH GOPI,MALE,62.0,GENERAL,BJP,40457
S11,Kerala,67,THRISSUR,NOTA,NOTA,NOTA,NOTA,NOTA,723
S11,Kerala,67,THRISSUR,AJITH MENON PONNEMKATTIL,MALE,52.0,GENERAL,IND,252
S11,Kerala,67,THRISSUR,THRISSUR MUKUNDAN,MALE,75.0,GENERAL,igp,225
S11,Kerala,68,NATTIKA,C C MUKUNDHAN,MALE,62.0,SC,CPI,72930
S11,Kerala,68,NATTIKA,ADV. SUNIL LALOOR,MALE,40.0,SC,INC,44499
S11,Kerala,68,NATTIKA,LOJANAN AMBATT,MALE,39.0,SC,BJP,33716
S11,Kerala,68,NATTIKA,NOTA,NOTA,NOTA,NOTA,NOTA,830
S11,Kerala,68,NATTIKA,C S JITHESHKUMAR,MALE,37.0,SC,IND,617
S11,Kerala,68,NATTIKA,SIVARATHNAN ALATHI,MALE,56.0,SC,IND,595
S11,Kerala,68,NATTIKA,VIMAL MALLIKA VIJAYAN,MALE,25.0,SC,BSP,367
S11,Kerala,69,KAIPAMANGALAM,E T TAISON MASTER,MALE,56.0,GENERAL,CPI,73161
S11,Kerala,69,KAIPAMANGALAM,SOBHA SUBIN,MALE,35.0,GENERAL,INC,50463
S11,Kerala,69,KAIPAMANGALAM,C D SREELAL,MALE,53.0,GENERAL,BDJS,9066
S11,Kerala,69,KAIPAMANGALAM,M K ASLAM,MALE,53.0,GENERAL,WPOI,1671
S11,Kerala,69,KAIPAMANGALAM,M K SHAMEER,MALE,49.0,GENERAL,SDPI,814
S11,Kerala,69,KAIPAMANGALAM,NOTA,NOTA,NOTA,NOTA,NOTA,466
S11,Kerala,69,KAIPAMANGALAM,THANKAMANY THARAYIL,FEMALE,63.0,SC,BSP,442
S11,Kerala,70,IRINJALAKKUDA,Prof. R Bindu,FEMALE,53.0,GENERAL,CPI(M),62493
S11,Kerala,70,IRINJALAKKUDA,Adv. Thomas Unniyadan,MALE,62.0,GENERAL,KEC,56544
S11,Kerala,70,IRINJALAKKUDA,Dr. Jacob Thomas,MALE,60.0,GENERAL,BJP,34329
S11,Kerala,70,IRINJALAKKUDA,NOTA,NOTA,NOTA,NOTA,NOTA,590
S11,Kerala,70,IRINJALAKKUDA,Vaxerin Pereppadan,MALE,38.0,GENERAL,IND,536
S11,Kerala,70,IRINJALAKKUDA,Joshy Eluvathingal,MALE,47.0,GENERAL,IND,305
S11,Kerala,70,IRINJALAKKUDA,V Bindu W/o Ramachandran,FEMALE,49.0,GENERAL,IND,220
S11,Kerala,70,IRINJALAKKUDA,M Bindu W/o Sivadasan,FEMALE,46.0,GENERAL,IND,162
S11,Kerala,71,PUTHUKKAD,K.K. Ramachandran,MALE,53.0,GENERAL,CPI(M),73365
S11,Kerala,71,PUTHUKKAD,Sunil Anthikkad (Sunilkumar. P.V),MALE,54.0,GENERAL,INC,46012
S11,Kerala,71,PUTHUKKAD,A. Nagesh (Parameswaran.A),MALE,52.0,GENERAL,BJP,34893
S11,Kerala,71,PUTHUKKAD,NOTA,NOTA,NOTA,NOTA,NOTA,1069
S11,Kerala,71,PUTHUKKAD,Rajesh Appatt,MALE,51.0,GENERAL,CPIM,489
S11,Kerala,71,PUTHUKKAD,P.C. Pushpakaran,MALE,53.0,SC,BSP,455
S11,Kerala,72,CHALAKKUDY,Saneeshkumar Joseph,MALE,42.0,GENERAL,INC,61888
S11,Kerala,72,CHALAKKUDY,DENNIES K ANTONY,MALE,49.0,GENERAL,KEC(M),60831
S11,Kerala,72,CHALAKKUDY,Unnikrishnan K.A,MALE,53.0,GENERAL,BDJS,17301
S11,Kerala,72,CHALAKKUDY,NOTA,NOTA,NOTA,NOTA,NOTA,1000
S11,Kerala,72,CHALAKKUDY,T N Rajan,MALE,64.0,GENERAL,IND,713
S11,Kerala,72,CHALAKKUDY,M S Asokan,MALE,52.0,SC,BSP,617
S11,Kerala,72,CHALAKKUDY,Dharmajan P K,MALE,34.0,SC,SUCI,253
S11,Kerala,72,CHALAKKUDY,Rosilin,FEMALE,55.0,GENERAL,IND,248
S11,Kerala,72,CHALAKKUDY,Joshy Vattoly,MALE,43.0,GENERAL,IND,160
S11,Kerala,72,CHALAKKUDY,Cheriya,MALE,53.0,GENERAL,IND,143
S11,Kerala,73,KODUNGALLUR,Adv. V. R. SUNILKUMAR,MALE,52.0,GENERAL,CPI,71457
S11,Kerala,73,KODUNGALLUR,M. P. JACKSON,MALE,68.0,GENERAL,INC,47564
S11,Kerala,73,KODUNGALLUR,SANTHOSH CHERAKKULAM,MALE,56.0,GENERAL,BJP,28204
S11,Kerala,73,KODUNGALLUR,NOTA,NOTA,NOTA,NOTA,NOTA,870
S11,Kerala,73,KODUNGALLUR,REMYA MOHANAN,FEMALE,35.0,SC,BSP,366
S11,Kerala,73,KODUNGALLUR,O. M. SREEJA,FEMALE,36.0,GENERAL,SUCI,270
S11,Kerala,73,KODUNGALLUR,RAJAN PAINAT,MALE,68.0,GENERAL,IND,171
S11,Kerala,74,PERUMBAVOOR,Adv ELDOSE P KUNNAPILLIL,MALE,42.0,GENERAL,INC,53484
S11,Kerala,74,PERUMBAVOOR,BABU JOSEPH PERUMBAVOOR,MALE,65.0,GENERAL,KEC(M),50585
S11,Kerala,74,PERUMBAVOOR,Chithra Sukumaran,FEMALE,52.0,GENERAL,TTPty,20536
S11,Kerala,74,PERUMBAVOOR,Adv.T P SINDHUMOL,FEMALE,44.0,GENERAL,BJP,15135
S11,Kerala,74,PERUMBAVOOR,AJMAL K MUJEEB,MALE,44.0,GENERAL,SDPI,2494
S11,Kerala,74,PERUMBAVOOR,ARSHAD K M,MALE,41.0,GENERAL,WPOI,1038
S11,Kerala,74,PERUMBAVOOR,NOTA,NOTA,NOTA,NOTA,NOTA,703
S11,Kerala,74,PERUMBAVOOR,BABU JOSEPH ERUMALA,MALE,58.0,GENERAL,IND,196
S11,Kerala,75,ANGAMALY,ROJI M JOHN,MALE,38.0,GENERAL,INC,71562
S11,Kerala,75,ANGAMALY,Adv. JOSE THETTAYIL,MALE,70.0,GENERAL,JD(S),55633
S11,Kerala,75,ANGAMALY,Adv. K V SABU,MALE,59.0,GENERAL,BJP,8677
S11,Kerala,75,ANGAMALY,NOTA,NOTA,NOTA,NOTA,NOTA,669
S11,Kerala,75,ANGAMALY,MARTIN PAUL,MALE,48.0,GENERAL,IND,623
S11,Kerala,75,ANGAMALY,Stalin Nikathithara,MALE,51.0,SC,BSP,326
S11,Kerala,75,ANGAMALY,JOTHILAKSHMI,FEMALE,49.0,GENERAL,SUCI,301
S11,Kerala,75,ANGAMALY,Velayudhan,MALE,66.0,SC,IND,206
S11,Kerala,76,ALUVA,ANWAR SADATH,MALE,46.0,GENERAL,INC,73703
S11,Kerala,76,ALUVA,Ar SHELNA NISHAD,FEMALE,34.0,GENERAL,IND,54817
S11,Kerala,76,ALUVA,M.N. GOPI,MALE,52.0,GENERAL,BJP,15893
S11,Kerala,76,ALUVA,V.A RASHEED,MALE,45.0,GENERAL,SDPI,2224
S11,Kerala,76,ALUVA,K.M. SHEFRIN,MALE,33.0,GENERAL,WPOI,1713
S11,Kerala,76,ALUVA,NOTA,NOTA,NOTA,NOTA,NOTA,939
S11,Kerala,76,ALUVA,K.V. SARALA,FEMALE,67.0,GENERAL,IND,569
S11,Kerala,76,ALUVA,VISWAKALA THANKAPPAN,MALE,66.0,GENERAL,MCPI,342
S11,Kerala,76,ALUVA,A.G. AJAYAN,MALE,59.0,SC,SUCI,228
S11,Kerala,77,KALAMASSERY,P. RAJEEVE,MALE,53.0,GENERAL,CPI(M),77141
S11,Kerala,77,KALAMASSERY,ADV. V. E. ABDUL GAFOOR,MALE,44.0,GENERAL,IUML,61805
S11,Kerala,77,KALAMASSERY,P. S. JAYARAJ,MALE,56.0,GENERAL,BDJS,11179
S11,Kerala,77,KALAMASSERY,V. M. FAISAL,MALE,42.0,GENERAL,SDPI,2385
S11,Kerala,77,KALAMASSERY,NOTA,NOTA,NOTA,NOTA,NOTA,1518
S11,Kerala,77,KALAMASSERY,P. S. UNNIKRISHNAN,MALE,38.0,SC,BSP,857
S11,Kerala,77,KALAMASSERY,P. M. K. BAVA,MALE,59.0,GENERAL,IND,526
S11,Kerala,77,KALAMASSERY,NAYANA UNNIKRISHNAN,FEMALE,27.0,SC,IND,452
S11,Kerala,78,PARAVUR,V.D. SATHEESAN,MALE,56.0,GENERAL,INC,82264
S11,Kerala,78,PARAVUR,M.T. NIXON,MALE,60.0,GENERAL,CPI,60963
S11,Kerala,78,PARAVUR,A.B. JAYAPRAKASH,MALE,64.0,GENERAL,BDJS,12964
S11,Kerala,78,PARAVUR,NOTA,NOTA,NOTA,NOTA,NOTA,1113
S11,Kerala,78,PARAVUR,N.K.BIJU,MALE,49.0,SC,BSP,724
S11,Kerala,78,PARAVUR,SATHYANESAN EZHIKKARA,MALE,55.0,SC,IND,287
S11,Kerala,78,PARAVUR,PRASANTH,MALE,42.0,SC,IND,279
S11,Kerala,79,VYPEN,K.N. Unnikrishnan,MALE,60.0,GENERAL,CPI(M),53858
S11,Kerala,79,VYPEN,Deepak Joy,MALE,37.0,GENERAL,INC,45657
S11,Kerala,79,VYPEN,Dr.Job Chakalakal,MALE,62.0,GENERAL,TTPty,16707
S11,Kerala,79,VYPEN,Adv.K.S. Shaiju,MALE,44.0,GENERAL,BJP,13540
S11,Kerala,79,VYPEN,NOTA,NOTA,NOTA,NOTA,NOTA,525
S11,Kerala,79,VYPEN,Dr.M.K. Mukundan,MALE,73.0,SC,IND,309
S11,Kerala,80,KOCHI,K.J. MAXY,MALE,58.0,GENERAL,CPI(M),54632
S11,Kerala,80,KOCHI,TONY CHAMMANY,MALE,51.0,GENERAL,INC,40553
S11,Kerala,80,KOCHI,SHINY ANTONY,FEMALE,44.0,GENERAL,TTPty,19676
S11,Kerala,80,KOCHI,C.G.RAJAGOPAL,MALE,47.0,GENERAL,BJP,10991
S11,Kerala,80,KOCHI,Nipun Cherian,MALE,35.0,GENERAL,IND,2149
S11,Kerala,80,KOCHI,NOTA,NOTA,NOTA,NOTA,NOTA,474
S11,Kerala,80,KOCHI,RAJANEESH BABU,MALE,40.0,GENERAL,IND,228
S11,Kerala,81,THRIPUNITHURA,K. BABU,MALE,70.0,GENERAL,INC,65875
S11,Kerala,81,THRIPUNITHURA,Adv. M. SWARAJ,MALE,41.0,GENERAL,CPI(M),64883
S11,Kerala,81,THRIPUNITHURA,Dr. K. S. RADHAKRISHNAN,MALE,66.0,GENERAL,BJP,23756
S11,Kerala,81,THRIPUNITHURA,NOTA,NOTA,NOTA,NOTA,NOTA,1099
S11,Kerala,81,THRIPUNITHURA,ARUN BABU. P. C.,MALE,35.0,GENERAL,SHS,232
S11,Kerala,81,THRIPUNITHURA,RAJESH PAIROAD,MALE,44.0,GENERAL,IND,201
S11,Kerala,81,THRIPUNITHURA,C. B. ASHOKAN,MALE,57.0,GENERAL,SUCI,173
S11,Kerala,81,THRIPUNITHURA,K. P. AYAPPEN,MALE,46.0,SC,IND,88
S11,Kerala,82,ERANAKULAM,T. J. Vinod,MALE,57.0,GENERAL,INC,45930
S11,Kerala,82,ERANAKULAM,SHAJI GEORGE PRANATHA,MALE,51.0,GENERAL,IND,34960
S11,Kerala,82,ERANAKULAM,Padmaja S. Menon,FEMALE,58.0,GENERAL,BJP,16043
S11,Kerala,82,ERANAKULAM,Prof. Leslie Pallath,MALE,69.0,GENERAL,TTPty,10634
S11,Kerala,82,ERANAKULAM,Sujith C. Sukumaran,MALE,42.0,GENERAL,IND,1042
S11,Kerala,82,ERANAKULAM,NOTA,NOTA,NOTA,NOTA,NOTA,712
S11,Kerala,82,ERANAKULAM,Shaji George Plakkil,MALE,56.0,GENERAL,IND,305
S11,Kerala,82,ERANAKULAM,K. S. Anilkumar,MALE,48.0,SC,IND,225
S11,Kerala,82,ERANAKULAM,Ashokan,MALE,64.0,SC,IND,176
S11,Kerala,82,ERANAKULAM,Siciliamma Teacher,FEMALE,69.0,GENERAL,IND,71
S11,Kerala,83,THRIKKAKARA,Adv.P.T.THOMAS,MALE,70.0,GENERAL,INC,59839
S11,Kerala,83,THRIKKAKARA,Dr.J.JACOB,MALE,47.0,GENERAL,IND,45510
S11,Kerala,83,THRIKKAKARA,S SAJI,MALE,50.0,GENERAL,BJP,15483
S11,Kerala,83,THRIKKAKARA,Dr.TERRY THOMAS,MALE,44.0,GENERAL,TTPty,13897
S11,Kerala,83,THRIKKAKARA,NOTA,NOTA,NOTA,NOTA,NOTA,695
S11,Kerala,83,THRIKKAKARA,P.M.SHIBU,MALE,39.0,SC,BSP,331
S11,Kerala,83,THRIKKAKARA,RIYAS YUSUF,MALE,33.0,GENERAL,IND,298
S11,Kerala,83,THRIKKAKARA,KRISHNAPRASAD,MALE,68.0,GENERAL,DSJP,181
S11,Kerala,83,THRIKKAKARA,JINU,MALE,37.0,SC,IND,143
S11,Kerala,83,THRIKKAKARA,BINOJ,MALE,40.0,GENERAL,IND,134
S11,Kerala,83,THRIKKAKARA,SUBIN,MALE,34.0,GENERAL,IND,59
S11,Kerala,84,KUNNATHUNAD,ADV. P.V.SREENIJIN,MALE,45.0,SC,CPI(M),52351
S11,Kerala,84,KUNNATHUNAD,V.P.SAJEENDRAN,MALE,51.0,SC,INC,49636
S11,Kerala,84,KUNNATHUNAD,DR. SUJITH.P.SURENDRAN,MALE,37.0,SC,TTPty,42701
S11,Kerala,84,KUNNATHUNAD,RENU SURESH,FEMALE,44.0,SC,BJP,7218
S11,Kerala,84,KUNNATHUNAD,KRISHNAN ERANHIKAL,MALE,48.0,SC,SDPI,1294
S11,Kerala,84,KUNNATHUNAD,SUJITH.K.SURENDRAN,MALE,36.0,SC,IND,786
S11,Kerala,84,KUNNATHUNAD,NOTA,NOTA,NOTA,NOTA,NOTA,561
S11,Kerala,84,KUNNATHUNAD,MANIKUTTAN.A.T,MALE,50.0,SC,BSP,205
S11,Kerala,84,KUNNATHUNAD,VELAYUDHAN.V.K,MALE,48.0,SC,IND,168
S11,Kerala,85,PIRAVOM,ANOOP JACOB,MALE,43.0,GENERAL,KEC(J),85056
S11,Kerala,85,PIRAVOM,Dr. SINDHUMOL JACOB,FEMALE,49.0,GENERAL,KEC(M),59692
S11,Kerala,85,PIRAVOM,M ASHISH,MALE,41.0,GENERAL,BJP,11021
S11,Kerala,85,PIRAVOM,NOTA,NOTA,NOTA,NOTA,NOTA,1109
S11,Kerala,85,PIRAVOM,SINDHUMOL C,FEMALE,46.0,GENERAL,IND,563
S11,Kerala,85,PIRAVOM,C N MUKUNDAN,MALE,54.0,GENERAL,SUCI,454
S11,Kerala,85,PIRAVOM,RENJU P B,MALE,30.0,GENERAL,IND,202
S11,Kerala,86,MUVATTUPUZHA,Dr. MATHEW KUZHALNADAN,MALE,43.0,GENERAL,INC,64425
S11,Kerala,86,MUVATTUPUZHA,ELDHO ABRAHAM,MALE,45.0,GENERAL,CPI,58264
S11,Kerala,86,MUVATTUPUZHA,Adv. C.N. PRAKASH,MALE,42.0,GENERAL,TTPty,13535
S11,Kerala,86,MUVATTUPUZHA,JIJI JOSEPH,MALE,47.0,GENERAL,BJP,7527
S11,Kerala,86,MUVATTUPUZHA,NOTA,NOTA,NOTA,NOTA,NOTA,427
S11,Kerala,86,MUVATTUPUZHA,C. K. THAMPI,MALE,53.0,SC,SUCI,176
S11,Kerala,87,KOTHAMANGALAM,ANTONY JOHN,MALE,38.0,GENERAL,CPI(M),64234
S11,Kerala,87,KOTHAMANGALAM,Shibu Thekkumpuram,MALE,55.0,GENERAL,KEC,57629
S11,Kerala,87,KOTHAMANGALAM,Dr. JOE JOSEPH,MALE,52.0,GENERAL,TTPty,7978
S11,Kerala,87,KOTHAMANGALAM,SHINE K KRISHNAN,MALE,47.0,GENERAL,BDJS,4638
S11,Kerala,87,KOTHAMANGALAM,T.M. MOOSA,MALE,50.0,GENERAL,SDPI,1286
S11,Kerala,87,KOTHAMANGALAM,NOTA,NOTA,NOTA,NOTA,NOTA,414
S11,Kerala,87,KOTHAMANGALAM,Shibu Thekkan,MALE,43.0,GENERAL,IND,276
S11,Kerala,87,KOTHAMANGALAM,ANTO JOHNY,MALE,30.0,GENERAL,IND,136
S11,Kerala,87,KOTHAMANGALAM,SHIBU,MALE,42.0,GENERAL,IND,106
S11,Kerala,88,DEVIKULAM,Adv. A. Raja,MALE,35.0,SC,CPI(M),59049
S11,Kerala,88,DEVIKULAM,D. Kumar,MALE,63.0,SC,INC,51201
S11,Kerala,88,DEVIKULAM,Ganesan. S,MALE,49.0,SC,IND,4717
S11,Kerala,88,DEVIKULAM,NOTA,NOTA,NOTA,NOTA,NOTA,807
S11,Kerala,89,UDUMBANCHOLA,M. M. MANI,MALE,76.0,GENERAL,CPI(M),77381
S11,Kerala,89,UDUMBANCHOLA,ADV. E.M. AUGUSTHY,MALE,70.0,GENERAL,INC,39076
S11,Kerala,89,UDUMBANCHOLA,SANTHOSH MADHAVAN,MALE,45.0,GENERAL,BDJS,7208
S11,Kerala,89,UDUMBANCHOLA,A C BIJU,MALE,35.0,GENERAL,BSP,867
S11,Kerala,89,UDUMBANCHOLA,NOTA,NOTA,NOTA,NOTA,NOTA,687
S11,Kerala,90,THODUPUZHA,P J JOSEPH,MALE,79.0,GENERAL,KEC,67495
S11,Kerala,90,THODUPUZHA,Prof. K I ANTONY,MALE,72.0,GENERAL,KEC(M),47236
S11,Kerala,90,THODUPUZHA,SHYAMRAJ P,MALE,33.0,ST,BJP,21263
S11,Kerala,90,THODUPUZHA,LEETHESH P T,MALE,33.0,SC,BSP,934
S11,Kerala,90,THODUPUZHA,NOTA,NOTA,NOTA,NOTA,NOTA,674
S11,Kerala,90,THODUPUZHA,M T THOMAS,MALE,65.0,GENERAL,IND,562
S11,Kerala,90,THODUPUZHA,PARTHASARADHI K,MALE,28.0,GENERAL,IND,370
S11,Kerala,90,THODUPUZHA,T R SREEDHARAN,MALE,69.0,ST,SUCI,273
S11,Kerala,91,IDUKKI,ROSHY AUGUSTINE,MALE,52.0,GENERAL,KEC(M),62368
S11,Kerala,91,IDUKKI,ADV. K FRANCIS GEORGE,MALE,65.0,GENERAL,KEC,56795
S11,Kerala,91,IDUKKI,ADV. SANGEETHA VISWANATHAN,FEMALE,44.0,GENERAL,BDJS,9286
S11,Kerala,91,IDUKKI,BABU VARGHESE VATTOLI,MALE,53.0,GENERAL,BSP,1106
S11,Kerala,91,IDUKKI,NOTA,NOTA,NOTA,NOTA,NOTA,677
S11,Kerala,91,IDUKKI,BIJEESH THOMAS,MALE,44.0,GENERAL,IND,610
S11,Kerala,91,IDUKKI,VINCENT JACOB,MALE,50.0,GENERAL,IND,340
S11,Kerala,91,IDUKKI,SAJEEV,MALE,52.0,GENERAL,IND,169
S11,Kerala,92,PEERUMADE,VAZHOOR SOMAN,MALE,68.0,GENERAL,CPI,60141
S11,Kerala,92,PEERUMADE,Adv.SYRIAC THOMAS,MALE,56.0,GENERAL,INC,58306
S11,Kerala,92,PEERUMADE,SREENAGARI RAJAN,MALE,62.0,GENERAL,BJP,7126
S11,Kerala,92,PEERUMADE,BIJU MATTAPPALLY,MALE,43.0,GENERAL,BSP,818
S11,Kerala,92,PEERUMADE,NOTA,NOTA,NOTA,NOTA,NOTA,401
S11,Kerala,92,PEERUMADE,P.K GOPALAKRISHNAN,MALE,54.0,GENERAL,IND,251
S11,Kerala,92,PEERUMADE,SOMAN,MALE,53.0,GENERAL,IND,248
S11,Kerala,93,PALA,MANI C KAPPEN,MALE,64.0,GENERAL,IND,69804
S11,Kerala,93,PALA,JOSE K. MANI,MALE,56.0,GENERAL,KEC(M),54426
S11,Kerala,93,PALA,PRAMEELADEVI .J,FEMALE,60.0,GENERAL,BJP,10869
S11,Kerala,93,PALA,MANI C. KURIAKOSE,MALE,63.0,GENERAL,IND,1098
S11,Kerala,93,PALA,NOTA,NOTA,NOTA,NOTA,NOTA,604
S11,Kerala,93,PALA,SANTHOSH PULICKAL,MALE,34.0,GENERAL,IND,444
S11,Kerala,93,PALA,JOY THOMAS VAZHAMATTOM,MALE,50.0,GENERAL,BSP,368
S11,Kerala,93,PALA,C. V. JOHN,MALE,58.0,GENERAL,IND,249
S11,Kerala,93,PALA,SREEJITH V S,MALE,40.0,GENERAL,IND,195
S11,Kerala,93,PALA,THOMAS J. NIDIRY,MALE,66.0,GENERAL,IND,160
S11,Kerala,93,PALA,ALBIN MATHEW,MALE,26.0,GENERAL,IND,121
S11,Kerala,93,PALA,SUNIL ALANCHERIL,MALE,51.0,GENERAL,IND,93
S11,Kerala,94,KADUTHURUTHY,Adv. Mons Joseph,MALE,56.0,GENERAL,KEC,59666
S11,Kerala,94,KADUTHURUTHY,Stephen George,MALE,57.0,GENERAL,KEC(M),55410
