ST_CODE,ST_NAME,MONTH,YEAR,DIST_NAME,AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTYABBRE,VOTES,POSITION
S04,Bihar,11,2015,Araria,50,Jokihat,GEN,RANJEET YADAV,M,GEN,36,IND,38910,2
S04,Bihar,11,2015,Araria,50,Jokihat,GEN,KAUSAR ZIA,M,GEN,32,JAPL,5499,3
S04,Bihar,11,2015,Araria,50,Jokihat,GEN,None of the Above,NULL,NULL,NULL,NOTA,5388,4
S04,Bihar,11,2015,Araria,50,Jokihat,GEN,BIBI ZEBA KHATUN,F,GEN,26,HAMS,4206,5
S04,Bihar,11,2015,Araria,50,Jokihat,GEN,MAHA NAND BISHWAS,M,GEN,52,IND,2557,6
S04,Bihar,11,2015,Araria,50,Jokihat,GEN,SANJAY KUMAR THAKUR,M,GEN,32,IND,2157,7
S04,Bihar,11,2015,Araria,50,Jokihat,GEN,SARFUDDIN,M,GEN,55,BSP,1593,8
S04,Bihar,11,2015,Araria,50,Jokihat,GEN,M.D. YAHAYA,M,GEN,50,SDPI,1151,9
S04,Bihar,11,2015,Araria,50,Jokihat,GEN,GULSHAN ARA,F,GEN,41,IND,934,10
S04,Bihar,11,2015,Araria,50,Jokihat,GEN,ISMAIL,M,GEN,50,VIP,899,11
S04,Bihar,11,2015,Araria,50,Jokihat,GEN,MD GAFUR,M,GEN,33,BhNP,789,12
S04,Bihar,11,2015,Araria,50,Jokihat,GEN,MANOJ KUMAR SHARMA,M,GEN,39,IND,767,13
S04,Bihar,11,2015,Araria,50,Jokihat,GEN,MOHAMMAD JABIR,M,GEN,31,JDR,765,14
S04,Bihar,11,2015,Araria,51,Sikti,GEN,VIJAY KUMAR MANDAL,M,GEN,52,BJP,76995,1
S04,Bihar,11,2015,Araria,51,Sikti,GEN,SHATRUGHAN PRASAD SUMAN,M,GEN,28,JD(U),68889,2
S04,Bihar,11,2015,Araria,51,Sikti,GEN,BAL KRISHNA JHA,M,GEN,62,JAPL,4725,3
S04,Bihar,11,2015,Araria,51,Sikti,GEN,None of the Above,NULL,NULL,NULL,NOTA,4052,4
S04,Bihar,11,2015,Araria,51,Sikti,GEN,AZIMUDDIN,M,GEN,63,NCP,2192,5
S04,Bihar,11,2015,Araria,51,Sikti,GEN,HATIM,M,GEN,39,JDR,2171,6
S04,Bihar,11,2015,Araria,51,Sikti,GEN,VINOD RISHIDEV,M,SC,42,BSP,1853,7
S04,Bihar,11,2015,Araria,51,Sikti,GEN,VEERENDRA NATH MISHRA,M,GEN,58,IND,1563,8
S04,Bihar,11,2015,Araria,51,Sikti,GEN,B. K. ANITA,F,GEN,37,CPI(ML)(L),979,9
S04,Bihar,11,2015,Araria,51,Sikti,GEN,LUKMAN,M,GEN,60,IND,946,10
S04,Bihar,11,2015,Araria,51,Sikti,GEN,JAI NARAYAN SADA,M,SC,52,SoJP,728,11
S04,Bihar,11,2015,Araria,51,Sikti,GEN,ASHOK SAH,M,GEN,47,aicp,563,12
S04,Bihar,11,2015,Kishanganj,52,Bahadurganj,GEN,M.D. TAUSEEF ALAM,M,GEN,36,INC,53533,1
S04,Bihar,11,2015,Kishanganj,52,Bahadurganj,GEN,AWADH BIHARI SINGH,M,GEN,64,BJP,39591,2
S04,Bihar,11,2015,Kishanganj,52,Bahadurganj,GEN,MD. MASWAR ALAM,M,GEN,56,JAPL,33638,3
S04,Bihar,11,2015,Kishanganj,52,Bahadurganj,GEN,HASNAIN MIRZA,M,GEN,48,SP,8230,4
S04,Bihar,11,2015,Kishanganj,52,Bahadurganj,GEN,BARUN KUMAR SINGH,M,GEN,44,IND,4901,5
S04,Bihar,11,2015,Kishanganj,52,Bahadurganj,GEN,HASAN JAVED,M,GEN,40,JMM,2435,6
S04,Bihar,11,2015,Kishanganj,52,Bahadurganj,GEN,PARMESHWAR PRASAD SINHA,M,GEN,65,BSP,2428,7
S04,Bihar,11,2015,Kishanganj,52,Bahadurganj,GEN,MD MANSOOR ALAM,M,GEN,47,NCP,2422,8
S04,Bihar,11,2015,Kishanganj,52,Bahadurganj,GEN,HARI MOHAN SINGH,M,GEN,60,IND,1816,9
S04,Bihar,11,2015,Kishanganj,52,Bahadurganj,GEN,SURESH PRASAD MANDAL,M,GEN,48,IND,1684,10
S04,Bihar,11,2015,Kishanganj,52,Bahadurganj,GEN,RAJ KUMAR SAH,M,GEN,45,IND,1674,11
S04,Bihar,11,2015,Kishanganj,52,Bahadurganj,GEN,MD. MANJAR HASNAIN,M,GEN,47,GJDS,1387,12
S04,Bihar,11,2015,Kishanganj,52,Bahadurganj,GEN,SAKIL AKHTER,M,GEN,38,IUML,1378,13
S04,Bihar,11,2015,Kishanganj,52,Bahadurganj,GEN,None of the Above,NULL,NULL,NULL,NOTA,1033,14
S04,Bihar,11,2015,Kishanganj,52,Bahadurganj,GEN,AZIMUDDIN,M,GEN,72,IND,1022,15
S04,Bihar,11,2015,Kishanganj,52,Bahadurganj,GEN,HIRA NAND MANDAL,M,GEN,48,RaJPa,826,16
S04,Bihar,11,2015,Kishanganj,52,Bahadurganj,GEN,MD. NASIM AKHTAR,M,GEN,32,JDR,610,17
S04,Bihar,11,2015,Kishanganj,52,Bahadurganj,GEN,AFSAR,M,GEN,44,BNDl,493,18
S04,Bihar,11,2015,Kishanganj,52,Bahadurganj,GEN,GOTAM GIRI,M,GEN,30,SHS,419,19
S04,Bihar,11,2015,Kishanganj,53,Thakurganj,GEN,NAUSHAD ALAM (TATPAUWA),M,GEN,46,JD(U),74239,1
S04,Bihar,11,2015,Kishanganj,53,Thakurganj,GEN,GOPAL KUMAR AGRAWAL,M,GEN,45,LJP,66152,2
S04,Bihar,11,2015,Kishanganj,53,Thakurganj,GEN,FAIYAZ ALAM,M,GEN,51,SP,12136,3
S04,Bihar,11,2015,Kishanganj,53,Thakurganj,GEN,AHMAD HUSSAIN,M,GEN,29,JMM,11176,4
S04,Bihar,11,2015,Kishanganj,53,Thakurganj,GEN,None of the Above,NULL,NULL,NULL,NOTA,4058,5
S04,Bihar,11,2015,Kishanganj,53,Thakurganj,GEN,CHITRANJAN SINGH,M,GEN,52,IND,3693,6
S04,Bihar,11,2015,Kishanganj,53,Thakurganj,GEN,MUSTAK ALAM,M,GEN,38,IND,3137,7
S04,Bihar,11,2015,Kishanganj,53,Thakurganj,GEN,PUNAM DEVI,F,GEN,45,JAPL,1562,8
S04,Bihar,11,2015,Kishanganj,53,Thakurganj,GEN,MD ISAMAIL,M,GEN,65,JDR,1161,9
S04,Bihar,11,2015,Kishanganj,53,Thakurganj,GEN,NAUSHAD ALAM (TELIBHITTA),M,GEN,40,IUML,1041,10
S04,Bihar,11,2015,Kishanganj,53,Thakurganj,GEN,HEMANT ROY,M,GEN,42,CPI(ML)(L),998,11
S04,Bihar,11,2015,Kishanganj,53,Thakurganj,GEN,PRAMOD RAM,M,SC,25,LKJP,696,12
S04,Bihar,11,2015,Kishanganj,54,Kishanganj,GEN,DR MOHAMMAD JAWAID,M,GEN,50,INC,66522,1
S04,Bihar,11,2015,Kishanganj,54,Kishanganj,GEN,SWEETY SINGH,F,GEN,36,BJP,57913,2
S04,Bihar,11,2015,Kishanganj,54,Kishanganj,GEN,TASIRUDDIN,M,GEN,55,AIMIM,16440,3
S04,Bihar,11,2015,Kishanganj,54,Kishanganj,GEN,QAMRUL HODA,M,GEN,53,NCP,8025,4
S04,Bihar,11,2015,Kishanganj,54,Kishanganj,GEN,TRILOK CHANDRA JAIN,M,GEN,66,JMM,4915,5
S04,Bihar,11,2015,Kishanganj,54,Kishanganj,GEN,SHYAM NAND GUPTA,M,GEN,60,CPM,2038,6
S04,Bihar,11,2015,Kishanganj,54,Kishanganj,GEN,PRAHLAD KUMAR SARKAR,M,GEN,43,IND,1855,7
S04,Bihar,11,2015,Kishanganj,54,Kishanganj,GEN,DHYANI PASWAN,M,GEN,65,IND,1639,8
S04,Bihar,11,2015,Kishanganj,54,Kishanganj,GEN,M.K.RIZVI ALIAS NANHA MUSHTAQ,M,GEN,39,JAPL,1547,9
S04,Bihar,11,2015,Kishanganj,54,Kishanganj,GEN,AJAY KUMAR SAH,M,GEN,43,BSP,1322,10
S04,Bihar,11,2015,Kishanganj,54,Kishanganj,GEN,FIROZ AHMAD,M,GEN,50,AIFB,1306,11
S04,Bihar,11,2015,Kishanganj,54,Kishanganj,GEN,SHIV SHANKAR MAHTO,M,GEN,40,IND,1264,12
S04,Bihar,11,2015,Kishanganj,54,Kishanganj,GEN,CHOTE LAL MAHTO,M,GEN,37,IND,1145,13
S04,Bihar,11,2015,Kishanganj,54,Kishanganj,GEN,None of the Above,NULL,NULL,NULL,NOTA,1100,14
S04,Bihar,11,2015,Kishanganj,54,Kishanganj,GEN,YUNUS ALAM,M,GEN,67,IND,993,15
S04,Bihar,11,2015,Kishanganj,54,Kishanganj,GEN,ATIHAR RAHMAN,M,GEN,45,natp,935,16
S04,Bihar,11,2015,Kishanganj,54,Kishanganj,GEN,ABID ALAM,M,GEN,35,GJDS,679,17
S04,Bihar,11,2015,Kishanganj,54,Kishanganj,GEN,RAHUL KUMAR,M,GEN,32,IND,631,18
S04,Bihar,11,2015,Kishanganj,54,Kishanganj,GEN,MOINUDDIN,M,GEN,52,SP,552,19
S04,Bihar,11,2015,Kishanganj,54,Kishanganj,GEN,SAJJAD HUSSAIN AKHTER,M,GEN,35,IUML,506,20
S04,Bihar,11,2015,Kishanganj,55,Kochadhaman,GEN,MUJAHID ALAM,M,GEN,45,JD(U),55929,1
S04,Bihar,11,2015,Kishanganj,55,Kochadhaman,GEN,AKHTARUL IMAN,M,GEN,51,AIMIM,37086,2
S04,Bihar,11,2015,Kishanganj,55,Kochadhaman,GEN,ABDUR RAHMAN,M,GEN,38,BJP,34895,3
S04,Bihar,11,2015,Kishanganj,55,Kochadhaman,GEN,None of the Above,NULL,NULL,NULL,NOTA,3636,4
S04,Bihar,11,2015,Kishanganj,55,Kochadhaman,GEN,WASI ASGAR,M,GEN,37,JDR,2089,5
S04,Bihar,11,2015,Kishanganj,55,Kochadhaman,GEN,GULREZ ROSHAN RAHMAN,M,GEN,48,JAPL,1348,6
S04,Bihar,11,2015,Kishanganj,55,Kochadhaman,GEN,SURENDRA  KUMAR DAS,M,GEN,61,JMM,1267,7
S04,Bihar,11,2015,Kishanganj,55,Kochadhaman,GEN,RAJ KUMAR RISHI,M,SC,41,IND,1072,8
S04,Bihar,11,2015,Kishanganj,55,Kochadhaman,GEN,BABUL ALAM,M,GEN,44,BSP,970,9
S04,Bihar,11,2015,Kishanganj,55,Kochadhaman,GEN,EJAZ EQUBAL,M,GEN,45,GaAP,960,10
S04,Bihar,11,2015,Kishanganj,55,Kochadhaman,GEN,MOHAMMAD MUSFIK ALA,M,GEN,59,LKJP,955,11
S04,Bihar,11,2015,Kishanganj,55,Kochadhaman,GEN,MANOWAR ALAM,M,GEN,39,IUML,920,12
S04,Bihar,11,2015,Kishanganj,55,Kochadhaman,GEN,PRADIP KUMAR SINGH,M,GEN,32,SHS,763,13
S04,Bihar,11,2015,Purnia,56,Amour,GEN,ABDUL JALIL MASTAN,M,GEN,57,INC,100135,1
S04,Bihar,11,2015,Purnia,56,Amour,GEN,SABA ZAFAR,M,GEN,42,BJP,48138,2
S04,Bihar,11,2015,Purnia,56,Amour,GEN,ANIMA DAS,F,GEN,39,SHS,4393,3
S04,Bihar,11,2015,Purnia,56,Amour,GEN,None of the Above,NULL,NULL,NULL,NOTA,3106,4
S04,Bihar,11,2015,Purnia,56,Amour,GEN,MD NASIM AKHTER,M,GEN,44,BSP,2458,5
S04,Bihar,11,2015,Purnia,56,Amour,GEN,MD NAWAZISH ALAM,M,GEN,27,AIMIM,1955,6
S04,Bihar,11,2015,Purnia,56,Amour,GEN,BABAR AZAM,M,GEN,52,JAPL,1763,7
S04,Bihar,11,2015,Purnia,56,Amour,GEN,NIL MANI SINGH,M,GEN,40,IND,1431,8
S04,Bihar,11,2015,Purnia,56,Amour,GEN,MD MAZHARUL BARI,M,GEN,39,IND,1333,9
S04,Bihar,11,2015,Purnia,56,Amour,GEN,MD SHAHABUZZAMA,M,GEN,38,NCP,1152,10
S04,Bihar,11,2015,Purnia,56,Amour,GEN,AKHALAK ALAM,M,GEN,35,GaAP,1119,11
S04,Bihar,11,2015,Purnia,56,Amour,GEN,ABDUL RAZZAQUE URF KALA BABA,M,GEN,45,IND,855,12
S04,Bihar,11,2015,Purnia,56,Amour,GEN,MD MOJIB,M,GEN,47,BhNP,772,13
S04,Bihar,11,2015,Purnia,56,Amour,GEN,MOHSIN,M,GEN,42,GJDS,640,14
S04,Bihar,11,2015,Purnia,57,Baisi,GEN,ABDUS SUBHAN,M,GEN,65,RJD,67022,1
S04,Bihar,11,2015,Purnia,57,Baisi,GEN,BINOD KUMAR,M,GEN,38,IND,28282,2
S04,Bihar,11,2015,Purnia,57,Baisi,GEN,SYED RUKNUDDIN AHMAD,M,GEN,38,JAPL,21404,3
S04,Bihar,11,2015,Purnia,57,Baisi,GEN,GHULAM SARWAR,M,GEN,42,AIMIM,16723,4
S04,Bihar,11,2015,Purnia,57,Baisi,GEN,AZIZUR RAHMAN,M,GEN,46,BLSP,9573,5
S04,Bihar,11,2015,Purnia,57,Baisi,GEN,None of the Above,NULL,NULL,NULL,NOTA,5160,6
S04,Bihar,11,2015,Purnia,57,Baisi,GEN,KHURSHEED ALAM,M,GEN,49,IND,3361,7
S04,Bihar,11,2015,Purnia,57,Baisi,GEN,MUKESH KUMAR YADAV,M,GEN,28,SP,2875,8
S04,Bihar,11,2015,Purnia,57,Baisi,GEN,RIZWAN AHAMAD NOORI,M,GEN,37,IEMC,2559,9
S04,Bihar,11,2015,Purnia,57,Baisi,GEN,HARUN RASID,M,GEN,36,BSP,1474,10
S04,Bihar,11,2015,Purnia,57,Baisi,GEN,ABDUL MATLIB HAMARAJ,M,GEN,65,NCP,1132,11
S04,Bihar,11,2015,Purnia,57,Baisi,GEN,PARABHAT RANJAN KUMAR JYOTI,M,GEN,37,GJDS,955,12
S04,Bihar,11,2015,Purnia,57,Baisi,GEN,BRAJ KISHOR THAKUR,M,GEN,58,AIFB,800,13
S04,Bihar,11,2015,Purnia,58,Kasba,GEN,MD. AFAQUE ALAM,M,GEN,57,INC,81633,1
S04,Bihar,11,2015,Purnia,58,Kasba,GEN,PRADIP KUMAR DAS,M,GEN,57,BJP,79839,2
S04,Bihar,11,2015,Purnia,58,Kasba,GEN,SANJAY KUMAR MIRDHA,M,GEN,47,IND,4777,3
S04,Bihar,11,2015,Purnia,58,Kasba,GEN,SADA NAND YADAV,M,GEN,45,IND,2777,4
S04,Bihar,11,2015,Purnia,58,Kasba,GEN,SYED GHULAM HUSSAIN,M,GEN,59,NCP,2669,5
S04,Bihar,11,2015,Purnia,58,Kasba,GEN,AJEET KUMAR MEHTA,M,GEN,31,BSP,2318,6
S04,Bihar,11,2015,Purnia,58,Kasba,GEN,None of the Above,NULL,NULL,NULL,NOTA,2058,7
S04,Bihar,11,2015,Purnia,58,Kasba,GEN,DEEPAK KUMAR CHAUHAN,M,GEN,35,IND,1553,8
S04,Bihar,11,2015,Purnia,58,Kasba,GEN,SHAKTI NATH YADAV,M,GEN,50,IND,1425,9
S04,Bihar,11,2015,Purnia,58,Kasba,GEN,BAMBAM SAH,M,GEN,37,SHS,1122,10
S04,Bihar,11,2015,Purnia,58,Kasba,GEN,AFJAL KHAN ALIAS MUKHTAR,M,GEN,28,CPI(ML)(L),546,11
S04,Bihar,11,2015,Purnia,58,Kasba,GEN,AKHILESH JHA,M,GEN,47,IND,421,12
S04,Bihar,11,2015,Purnia,58,Kasba,GEN,AKHTAR ALI,M,GEN,33,ManJP,388,13
S04,Bihar,11,2015,Purnia,58,Kasba,GEN,MD. SHAHID,M,GEN,30,SKLP,339,14
S04,Bihar,11,2015,Purnia,58,Kasba,GEN,MD.  KASIM,M,GEN,65,IUML,316,15
S04,Bihar,11,2015,Purnia,58,Kasba,GEN,PARMESHWAR LAL BISHWAS,M,GEN,59,LD,297,16
S04,Bihar,11,2015,Purnia,59,Banmankhi (SC),SC,KRISHNA KUMAR RISHI,M,SC,39,BJP,59053,1
S04,Bihar,11,2015,Purnia,59,Banmankhi (SC),SC,SANJIV KUMAR PASWAN,M,SC,28,RJD,58345,2
S04,Bihar,11,2015,Purnia,59,Banmankhi (SC),SC,JAI KISHOR PASWAN,M,SC,54,IND,7458,3
S04,Bihar,11,2015,Purnia,59,Banmankhi (SC),SC,HARI LAL DAS,M,SC,53,JAPL,5803,4
S04,Bihar,11,2015,Purnia,59,Banmankhi (SC),SC,UMESH PASWAN,M,SC,47,JMM,5672,5
S04,Bihar,11,2015,Purnia,59,Banmankhi (SC),SC,DEV NARAYAN RAJAK,M,SC,57,IND,5507,6
S04,Bihar,11,2015,Purnia,59,Banmankhi (SC),SC,RAJ KUMAR RAJ,M,SC,55,CPI,3745,7
S04,Bihar,11,2015,Purnia,59,Banmankhi (SC),SC,ASHOK KUMAR BHARTI,M,SC,42,IND,3387,8
S04,Bihar,11,2015,Purnia,59,Banmankhi (SC),SC,SAVITA DEVI,F,SC,27,TNRMPI,2857,9
S04,Bihar,11,2015,Purnia,59,Banmankhi (SC),SC,SATAYANRAYAN RAM,M,SC,44,BSP,1933,10
S04,Bihar,11,2015,Purnia,59,Banmankhi (SC),SC,None of the Above,NULL,NULL,NULL,NOTA,1859,11
S04,Bihar,11,2015,Purnia,59,Banmankhi (SC),SC,RAMDEO RISHIDEO,M,SC,44,NCP,1749,12
S04,Bihar,11,2015,Purnia,59,Banmankhi (SC),SC,SHASHI KALA DEVI,F,SC,53,GJDS,1677,13
S04,Bihar,11,2015,Purnia,59,Banmankhi (SC),SC,SATYANARAYAN PRASAD BHARTI,M,SC,56,ManJP,1517,14
S04,Bihar,11,2015,Purnia,59,Banmankhi (SC),SC,PIRTHI RISI,M,SC,54,IND,1037,15
S04,Bihar,11,2015,Purnia,59,Banmankhi (SC),SC,BIRNDRA RAJAK,M,SC,38,SKLP,941,16
S04,Bihar,11,2015,Purnia,59,Banmankhi (SC),SC,NEPOLIAN RAM,M,SC,39,RaJPa,934,17
S04,Bihar,11,2015,Purnia,59,Banmankhi (SC),SC,RAJESH PASWAN,M,SC,35,BJJD,764,18
S04,Bihar,11,2015,Purnia,59,Banmankhi (SC),SC,ARAVIND PASWAN,M,SC,34,BMUP,612,19
S04,Bihar,11,2015,Purnia,60,Rupauli,GEN,BIMA BHARTI,F,GEN,40,JD(U),50945,1
S04,Bihar,11,2015,Purnia,60,Rupauli,GEN,PREM PRAKASH MANDAL,M,GEN,43,BJP,41273,2
S04,Bihar,11,2015,Purnia,60,Rupauli,GEN,SHANKAR SINGH,M,GEN,39,IND,34793,3
S04,Bihar,11,2015,Purnia,60,Rupauli,GEN,SAVAN KUMAR,M,GEN,31,CPI,10426,4
S04,Bihar,11,2015,Purnia,60,Rupauli,GEN,PARMANAND SINGH,M,GEN,63,IND,8497,5
S04,Bihar,11,2015,Purnia,60,Rupauli,GEN,VASDEV SHARMA,M,SC,43,IND,4567,6
S04,Bihar,11,2015,Purnia,60,Rupauli,GEN,KIRAN DEVI,F,GEN,36,JAPL,3639,7
S04,Bihar,11,2015,Purnia,60,Rupauli,GEN,DIPAK KUMAR SHARMA,M,SC,37,IND,3522,8
S04,Bihar,11,2015,Purnia,60,Rupauli,GEN,KETAN KUMAR SINGH,M,GEN,36,BSP,2757,9
S04,Bihar,11,2015,Purnia,60,Rupauli,GEN,KUMAR MANORANJAN,M,GEN,29,IND,2746,10
S04,Bihar,11,2015,Purnia,60,Rupauli,GEN,BINDESHWARI SHARMA,M,SC,50,CPI(ML)(L),2587,11
S04,Bihar,11,2015,Purnia,60,Rupauli,GEN,SANJEEV JAISWAL,M,GEN,49,IND,2402,12
S04,Bihar,11,2015,Purnia,60,Rupauli,GEN,None of the Above,NULL,NULL,NULL,NOTA,2277,13
S04,Bihar,11,2015,Purnia,60,Rupauli,GEN,SURYA NARAYAN SINGH YADAV,M,GEN,80,IND,2043,14
S04,Bihar,11,2015,Purnia,60,Rupauli,GEN,SUND KANT BHAGAT,M,GEN,75,IND,1906,15
S04,Bihar,11,2015,Purnia,60,Rupauli,GEN,MANOJ KR.  ROY,M,GEN,36,RaJPa,1531,16
S04,Bihar,11,2015,Purnia,60,Rupauli,GEN,BIRBAL KUMAR YADAV,M,GEN,29,MVM,1194,17
S04,Bihar,11,2015,Purnia,60,Rupauli,GEN,ROSHAN KUMAR RAVI,M,GEN,39,SKLP,1159,18
S04,Bihar,11,2015,Purnia,60,Rupauli,GEN,UDALI DEVI,F,SC,36,IND,1087,19
S04,Bihar,11,2015,Purnia,60,Rupauli,GEN,ASHOK KUMAR JAISWAL,M,GEN,43,IND,921,20
S04,Bihar,11,2015,Purnia,60,Rupauli,GEN,NITYANAND GUPTA,M,GEN,38,AAHPty,858,21
S04,Bihar,11,2015,Purnia,61,Dhamdaha,GEN,LESHI SINGH,F,GEN,41,JD(U),76027,1
S04,Bihar,11,2015,Purnia,61,Dhamdaha,GEN,SHIV SHANKAR THAKUR ALLIAS SHANKAR AZAD,M,GEN,60,BLSP,45736,2
S04,Bihar,11,2015,Purnia,61,Dhamdaha,GEN,DILIP KUMAR YADAV,M,GEN,52,JAPL,12667,3
S04,Bihar,11,2015,Purnia,61,Dhamdaha,GEN,None of the Above,NULL,NULL,NULL,NOTA,5990,4
S04,Bihar,11,2015,Purnia,61,Dhamdaha,GEN,MITHLESH  KUMAR SINGH,M,GEN,36,CPM,4991,5
S04,Bihar,11,2015,Purnia,61,Dhamdaha,GEN,JYOTI RANI,F,GEN,37,IND,4144,6
S04,Bihar,11,2015,Purnia,61,Dhamdaha,GEN,PAPPU KUMAR RANJAN,M,GEN,37,IND,3924,7
S04,Bihar,11,2015,Purnia,61,Dhamdaha,GEN,YOGENDRA KUMAR,M,GEN,45,IND,3776,8
S04,Bihar,11,2015,Purnia,61,Dhamdaha,GEN,TAHAMMUL MANSURI,M,GEN,43,JMM,3656,9
S04,Bihar,11,2015,Purnia,61,Dhamdaha,GEN,BIMAL ROY,M,GEN,38,SHS,3378,10
S04,Bihar,11,2015,Purnia,61,Dhamdaha,GEN,PANKAJ KUMAR SINGH,M,GEN,49,CPI(ML)(L),2740,11
S04,Bihar,11,2015,Purnia,61,Dhamdaha,GEN,CHAND DEV PASWAN,M,GEN,55,IND,2554,12
S04,Bihar,11,2015,Purnia,61,Dhamdaha,GEN,SUDAMA KUMAR,M,GEN,30,SKLP,2242,13
S04,Bihar,11,2015,Purnia,61,Dhamdaha,GEN,TARUN KUMAR SINGH,M,GEN,32,BSP,2132,14
S04,Bihar,11,2015,Purnia,61,Dhamdaha,GEN,NIRANJAN KUMAR SINGH,M,GEN,39,IND,2094,15
S04,Bihar,11,2015,Purnia,61,Dhamdaha,GEN,SUNIL RAY,M,GEN,43,RaJPa,1766,16
S04,Bihar,11,2015,Purnia,61,Dhamdaha,GEN,NAWALESH PATHAK,M,GEN,47,IND,1555,17
S04,Bihar,11,2015,Purnia,61,Dhamdaha,GEN,LOKESH KUMAR,M,GEN,41,IND,1355,18
S04,Bihar,11,2015,Purnia,61,Dhamdaha,GEN,MD AFTAB ALAM,M,GEN,41,JDR,1231,19
S04,Bihar,11,2015,Purnia,61,Dhamdaha,GEN,SANJAY RAM,M,GEN,25,IND,1219,20
S04,Bihar,11,2015,Purnia,61,Dhamdaha,GEN,YOGENDRA SINGH,M,GEN,52,IND,1216,21
S04,Bihar,11,2015,Purnia,61,Dhamdaha,GEN,SUNIL KUMAR SINGH,M,GEN,42,IND,1110,22
S04,Bihar,11,2015,Purnia,61,Dhamdaha,GEN,SHRAWAN KUMAR YADAV,M,GEN,36,MVM,1035,23
S04,Bihar,11,2015,Purnia,61,Dhamdaha,GEN,VINDESHWARI SHARMA,M,SC,57,IND,984,24
S04,Bihar,11,2015,Purnia,61,Dhamdaha,GEN,CHARITRA  RISHI,M,SC,53,IND,942,25
S04,Bihar,11,2015,Purnia,61,Dhamdaha,GEN,JYOTISH KUMAR,M,GEN,39,LD,892,26
S04,Bihar,11,2015,Purnia,62,Purnia,GEN,VIJAY KUMAR KHEMKA,M,GEN,56,BJP,92020,1
S04,Bihar,11,2015,Purnia,62,Purnia,GEN,INDU SINHA,F,GEN,45,INC,59205,2
S04,Bihar,11,2015,Purnia,62,Purnia,GEN,RAM CHARITRA YADAV,M,GEN,58,IND,7614,3
S04,Bihar,11,2015,Purnia,62,Purnia,GEN,RAJEEV KUMAR SINGH,M,GEN,41,CPM,3993,4
S04,Bihar,11,2015,Purnia,62,Purnia,GEN,ARVIND KUMAR@ BHOLA SAH,M,GEN,43,JAPL,2670,5
S04,Bihar,11,2015,Purnia,62,Purnia,GEN,ASHOK KUMAR SINGH,M,GEN,41,IND,1697,6
S04,Bihar,11,2015,Purnia,62,Purnia,GEN,DIVAKAR CHOUDHARY,M,GEN,52,NCP,1539,7
S04,Bihar,11,2015,Purnia,62,Purnia,GEN,RAJESH KUMAR NIRALA,M,GEN,29,IND,1488,8
S04,Bihar,11,2015,Purnia,62,Purnia,GEN,AHMAD HUSSAIN,M,GEN,56,IND,1480,9
S04,Bihar,11,2015,Purnia,62,Purnia,GEN,RAKESH KUMAR SINGH,M,GEN,46,IND,1415,10
S04,Bihar,11,2015,Purnia,62,Purnia,GEN,MASIUR RAHMAN,M,GEN,60,JMM,1388,11
S04,Bihar,11,2015,Purnia,62,Purnia,GEN,LT. COL. AKSHAY YADAV,M,GEN,51,SP,1321,12
S04,Bihar,11,2015,Purnia,62,Purnia,GEN,SUMITRA DEVI MANDAL,F,GEN,68,RVNP,1257,13
S04,Bihar,11,2015,Purnia,62,Purnia,GEN,None of the Above,NULL,NULL,NULL,NOTA,1109,14
S04,Bihar,11,2015,Purnia,62,Purnia,GEN,ADITYA KUMAR JHA,M,GEN,36,IND,1089,15
S04,Bihar,11,2015,Purnia,62,Purnia,GEN,ASHOK KUMAR MAHTO,M,GEN,40,BSP,996,16
S04,Bihar,11,2015,Purnia,62,Purnia,GEN,MOHAMMAD ASLAM AZAD,M,GEN,35,IND,873,17
S04,Bihar,11,2015,Purnia,62,Purnia,GEN,DEEPAK KUMAR,M,GEN,25,IND,841,18
S04,Bihar,11,2015,Purnia,62,Purnia,GEN,AKHILESH VERMA,M,GEN,45,SKLP,744,19
S04,Bihar,11,2015,Purnia,62,Purnia,GEN,RASHI PRASAD,F,GEN,47,PBI,738,20
S04,Bihar,11,2015,Purnia,62,Purnia,GEN,BINDU PRAKASH JHA,M,GEN,66,IEMC,725,21
S04,Bihar,11,2015,Purnia,62,Purnia,GEN,RANJEET KUMAR SINGH,M,GEN,38,IUML,708,22
S04,Bihar,11,2015,Purnia,62,Purnia,GEN,RAKESH KUMAR,M,GEN,51,IND,679,23
S04,Bihar,11,2015,Purnia,62,Purnia,GEN,BACHCHI SHARMA,M,GEN,35,DSP,409,24
S04,Bihar,11,2015,Purnia,62,Purnia,GEN,MANIK CHAND YADAV,M,GEN,66,IND,406,25
S04,Bihar,11,2015,Purnia,62,Purnia,GEN,KASHOR KUMAR YADAV,M,GEN,40,AIFB(S),382,26
S04,Bihar,11,2015,Katihar,63,Katihar,GEN,TARKISHORE PRASAD,M,GEN,54,BJP,66048,1
S04,Bihar,11,2015,Katihar,63,Katihar,GEN,BIJAY SINGH,M,GEN,42,JD(U),51154,2
S04,Bihar,11,2015,Katihar,63,Katihar,GEN,DR. RAM PRAKASH MAHTO,M,GEN,64,NCP,18856,3
S04,Bihar,11,2015,Katihar,63,Katihar,GEN,JAYNANDAN PASWAN,M,GEN,39,IND,1801,4
