ST_CODE,ST_NAME,MONTH,YEAR,DIST_NAME,AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTYABBRE,TVTSPOL_IC,POSITION
S18,Odisha,5,2014,Bhadrak,43,Bhandaripokhari,GEN,SWADHIN SAHOO,M,GEN,27,AOP,364,12
S18,Odisha,5,2014,Bhadrak,43,Bhandaripokhari,GEN,ASHOK KUMAR ROUT,M,GEN,43,IND,283,13
S18,Odisha,5,2014,Bhadrak,44,Bhadrak,GEN,JUGAL KISHORE PATTNAIK,M,GEN,74,BJD,80582,1
S18,Odisha,5,2014,Bhadrak,44,Bhadrak,GEN,NAREN PALLAI,M,GEN,49,INC,56995,2
S18,Odisha,5,2014,Bhadrak,44,Bhadrak,GEN,PRADIP NAYAK,M,GEN,53,BJP,19384,3
S18,Odisha,5,2014,Bhadrak,44,Bhadrak,GEN,AKHTAR ALLI KHAN,M,GEN,35,AAAP,945,4
S18,Odisha,5,2014,Bhadrak,44,Bhadrak,GEN,None of the Above,NULL,NULL,NULL,NOTA,832,5
S18,Odisha,5,2014,Bhadrak,44,Bhadrak,GEN,RAMAHARI DAS,M,SC,40,BSP,825,6
S18,Odisha,5,2014,Bhadrak,44,Bhadrak,GEN,KALLOLA KANTA SWAIN,M,GEN,30,skd,692,7
S18,Odisha,5,2014,Bhadrak,44,Bhadrak,GEN,SANJAYA KUMAR NAYAK,M,GEN,36,RAIM,312,8
S18,Odisha,5,2014,Bhadrak,44,Bhadrak,GEN,BASANTA MAHALIK,M,SC,51,IND,278,9
S18,Odisha,5,2014,Bhadrak,44,Bhadrak,GEN,MUSTAK AHAMAD AZAD,M,GEN,45,KS,276,10
S18,Odisha,5,2014,Bhadrak,44,Bhadrak,GEN,HAJI SK ABDUL ISTAR,M,GEN,46,SP,258,11
S18,Odisha,5,2014,Bhadrak,44,Bhadrak,GEN,SEKH MAHAMMAD ALLI JINNA,M,GEN,41,ojm,237,12
S18,Odisha,5,2014,Bhadrak,45,Basudevpur,GEN,SHRI BIJAYSHREE ROUTRAY,M,GEN,61,BJD,77781,1
S18,Odisha,5,2014,Bhadrak,45,Basudevpur,GEN,MADHABANANDA MALLICK,M,GEN,57,INC,71275,2
S18,Odisha,5,2014,Bhadrak,45,Basudevpur,GEN,DINABANDHU PATI,M,GEN,51,BJP,15339,3
S18,Odisha,5,2014,Bhadrak,45,Basudevpur,GEN,AJIT KUMAR DAS,M,GEN,38,SP,855,4
S18,Odisha,5,2014,Bhadrak,45,Basudevpur,GEN,None of the Above,NULL,NULL,NULL,NOTA,710,5
S18,Odisha,5,2014,Bhadrak,45,Basudevpur,GEN,MANOJ BARIK,M,GEN,31,BSP,703,6
S18,Odisha,5,2014,Bhadrak,45,Basudevpur,GEN,PRAKASH CHANDRA GOCHHAIT,M,SC,42,AAAP,276,7
S18,Odisha,5,2014,Bhadrak,45,Basudevpur,GEN,BIJAY KUMAR PAKAL,M,GEN,45,IND,249,8
S18,Odisha,5,2014,Bhadrak,45,Basudevpur,GEN,APARNA SWAIN,F,GEN,46,ojm,225,9
S18,Odisha,5,2014,Bhadrak,46,Dhamnagar ,SC,MUKTIKANTA MANDAL,M,SC,54,BJD,71538,1
S18,Odisha,5,2014,Bhadrak,46,Dhamnagar ,SC,BISHNU CHARAN SETHI,M,SC,53,BJP,62346,2
S18,Odisha,5,2014,Bhadrak,46,Dhamnagar ,SC,HRUDANANDA  SETHI,M,SC,56,INC,12046,3
S18,Odisha,5,2014,Bhadrak,46,Dhamnagar ,SC,PREMANANDA MALLICK,M,SC,29,AOP,844,4
S18,Odisha,5,2014,Bhadrak,46,Dhamnagar ,SC,None of the Above,NULL,NULL,NULL,NOTA,739,5
S18,Odisha,5,2014,Bhadrak,46,Dhamnagar ,SC,ARUNA CHANDRA SETHI,M,SC,63,AAAP,671,6
S18,Odisha,5,2014,Bhadrak,46,Dhamnagar ,SC,AJAY MALIK,M,SC,44,BSP,638,7
S18,Odisha,5,2014,Bhadrak,46,Dhamnagar ,SC,GANESH PRASAD DAS,M,SC,45,ojm,268,8
S18,Odisha,5,2014,Bhadrak,47,Chandabali,GEN,BYOMKESH RAY,M,GEN,32,BJD,68557,1
S18,Odisha,5,2014,Bhadrak,47,Chandabali,GEN,AMIYA KUMAR MAHAPATRA,M,GEN,52,INC,43674,2
S18,Odisha,5,2014,Bhadrak,47,Chandabali,GEN,MANMOHAN SAMAL,M,GEN,55,BJP,38952,3
S18,Odisha,5,2014,Bhadrak,47,Chandabali,GEN,UPENDRA KUMAR ROUL,M,GEN,32,CPI,1687,4
S18,Odisha,5,2014,Bhadrak,47,Chandabali,GEN,BISWAKESHARI MOHANTY,M,GEN,43,AOP,1249,5
S18,Odisha,5,2014,Bhadrak,47,Chandabali,GEN,None of the Above,NULL,NULL,NULL,NOTA,539,6
S18,Odisha,5,2014,Bhadrak,47,Chandabali,GEN,GANGADHAR BAL,M,GEN,43,SP,426,7
S18,Odisha,5,2014,Bhadrak,47,Chandabali,GEN,SAMARENDRA BAL,M,GEN,36,CPI(ML)(L),345,8
S18,Odisha,5,2014,Bhadrak,47,Chandabali,GEN,DEBADUTTA MOHANTY,M,GEN,37,AAAP,257,9
S18,Odisha,5,2014,Bhadrak,47,Chandabali,GEN,RANJAN PANDA,M,GEN,37,ojm,173,10
S18,Odisha,5,2014,Jajpur,48,Binjharpur ,SC,PRAMILA MALLIK,F,SC,51,BJD,74532,1
S18,Odisha,5,2014,Jajpur,48,Binjharpur ,SC,BABITA MALLICK,F,SC,42,INC,36342,2
S18,Odisha,5,2014,Jajpur,48,Binjharpur ,SC,DEBA PRASAD MALLIK,M,SC,42,BJP,15358,3
S18,Odisha,5,2014,Jajpur,48,Binjharpur ,SC,RADHABALLAV MALIK,M,SC,40,SUCI,1314,4
S18,Odisha,5,2014,Jajpur,48,Binjharpur ,SC,None of the Above,NULL,NULL,NULL,NOTA,1085,5
S18,Odisha,5,2014,Jajpur,48,Binjharpur ,SC,JANARDAN DAS,M,SC,47,AAAP,861,6
S18,Odisha,5,2014,Jajpur,48,Binjharpur ,SC,PRASANT KUMAR JENA,M,SC,38,IND,365,7
S18,Odisha,5,2014,Jajpur,49,Bari,GEN,DEBASIS NAYAK,M,GEN,53,BJD,59800,1
S18,Odisha,5,2014,Jajpur,49,Bari,GEN,BISWARANJAN MALLICK,M,GEN,31,IND,52627,2
S18,Odisha,5,2014,Jajpur,49,Bari,GEN,NILAMANI SAMAL,M,GEN,66,BJP,9183,3
S18,Odisha,5,2014,Jajpur,49,Bari,GEN,GAGAN JENA,M,GEN,58,INC,7682,4
S18,Odisha,5,2014,Jajpur,49,Bari,GEN,MAHENDRA KUMAR NAYAK,M,GEN,64,IND,2947,5
S18,Odisha,5,2014,Jajpur,49,Bari,GEN,None of the Above,NULL,NULL,NULL,NOTA,807,6
S18,Odisha,5,2014,Jajpur,49,Bari,GEN,PULIN BIHARI KHUNTIA,M,GEN,47,AAAP,807,7
S18,Odisha,5,2014,Jajpur,49,Bari,GEN,BHIMSEN BEHERA,M,GEN,49,BSP,419,8
S18,Odisha,5,2014,Jajpur,49,Bari,GEN,ANANDA CHANDRA JENA,M,GEN,55,skd,289,9
S18,Odisha,5,2014,Jajpur,50,Barchana,GEN,AMAR PRASAD SATPATHY,M,GEN,62,BJD,53322,1
S18,Odisha,5,2014,Jajpur,50,Barchana,GEN,JANMEJOY LENKA,M,GEN,49,INC,36383,2
S18,Odisha,5,2014,Jajpur,50,Barchana,GEN,AMAR KUMAR NAYAK,M,GEN,40,IND,26260,3
S18,Odisha,5,2014,Jajpur,50,Barchana,GEN,RAJNARAYAN MOHAPATRA,M,GEN,40,IND,5048,4
S18,Odisha,5,2014,Jajpur,50,Barchana,GEN,SIMANTINI JENA,F,GEN,49,BJP,3564,5
S18,Odisha,5,2014,Jajpur,50,Barchana,GEN,BIKRAM DASH,M,GEN,45,IND,608,6
S18,Odisha,5,2014,Jajpur,50,Barchana,GEN,None of the Above,NULL,NULL,NULL,NOTA,567,7
S18,Odisha,5,2014,Jajpur,50,Barchana,GEN,DURGA PRASAD DASH,M,GEN,37,AAAP,505,8
S18,Odisha,5,2014,Jajpur,50,Barchana,GEN,SANGRAM KESHARI JENA,M,GEN,46,skd,288,9
S18,Odisha,5,2014,Jajpur,50,Barchana,GEN,JATINDRA KUMAR SAHOO,M,GEN,40,IND,215,10
S18,Odisha,5,2014,Jajpur,51,Dharmasala,GEN,PRANAB KUMAR BALABANTARAY,M,GEN,38,BJD,109241,1
S18,Odisha,5,2014,Jajpur,51,Dharmasala,GEN,SRINATH MISHRA,M,GEN,49,INC,23455,2
S18,Odisha,5,2014,Jajpur,51,Dharmasala,GEN,RAMESH CHANDRA PARIDA,M,GEN,35,BJP,19940,3
S18,Odisha,5,2014,Jajpur,51,Dharmasala,GEN,AKSHAYA KUMAR DAS,M,GEN,42,SUCI,2044,4
S18,Odisha,5,2014,Jajpur,51,Dharmasala,GEN,None of the Above,NULL,NULL,NULL,NOTA,1185,5
S18,Odisha,5,2014,Jajpur,51,Dharmasala,GEN,NIRMAL KUMAR ROUT,M,GEN,30,IND,1108,6
S18,Odisha,5,2014,Jajpur,51,Dharmasala,GEN,CHANDRAMANI NAYAK,M,GEN,32,skd,865,7
S18,Odisha,5,2014,Jajpur,51,Dharmasala,GEN,GOBINDA SAHOO,M,GEN,52,BSP,838,8
S18,Odisha,5,2014,Jajpur,51,Dharmasala,GEN,PRAVAKAR NAYAK,M,GEN,48,ojm,575,9
S18,Odisha,5,2014,Jajpur,52,Jajpur,GEN,PRANAB PRAKASH DAS,M,GEN,41,BJD,104458,1
S18,Odisha,5,2014,Jajpur,52,Jajpur,GEN,SANTOSH KUMAR NANDA,M,GEN,45,INC,19845,2
S18,Odisha,5,2014,Jajpur,52,Jajpur,GEN,JAGANNATH PRASAD SAMAL,M,GEN,53,BJP,17180,3
S18,Odisha,5,2014,Jajpur,52,Jajpur,GEN,BADRI NARAYAN RAY,M,GEN,56,IND,5781,4
S18,Odisha,5,2014,Jajpur,52,Jajpur,GEN,SURYAMANI JENA,M,SC,58,BSP,1203,5
S18,Odisha,5,2014,Jajpur,52,Jajpur,GEN,None of the Above,NULL,NULL,NULL,NOTA,1167,6
S18,Odisha,5,2014,Jajpur,52,Jajpur,GEN,BIJAYANANDA MOHANTY,M,GEN,59,AAAP,625,7
S18,Odisha,5,2014,Jajpur,52,Jajpur,GEN,RAJENDRA DHAL,M,GEN,30,KS,463,8
S18,Odisha,5,2014,Jajpur,52,Jajpur,GEN,HAREKRUSHNA DEBATA,M,GEN,37,skd,304,9
S18,Odisha,5,2014,Jajpur,53,Korei,GEN,AKASH DAS NAYAK,M,GEN,33,BJD,73966,1
S18,Odisha,5,2014,Jajpur,53,Korei,GEN,BISWAJEET NAYAK,M,GEN,36,INC,31099,2
S18,Odisha,5,2014,Jajpur,53,Korei,GEN,SANCHITA MOHANTY,F,GEN,60,BJP,15761,3
S18,Odisha,5,2014,Jajpur,53,Korei,GEN,PRATAP KUMAR MOHANTY,M,GEN,36,IND,7169,4
S18,Odisha,5,2014,Jajpur,53,Korei,GEN,SATYABRATA PRUSTY,M,GEN,38,AAAP,1481,5
S18,Odisha,5,2014,Jajpur,53,Korei,GEN,None of the Above,NULL,NULL,NULL,NOTA,911,6
S18,Odisha,5,2014,Jajpur,53,Korei,GEN,PARAMANANDA JYOTISH,M,GEN,42,BISD,758,7
S18,Odisha,5,2014,Jajpur,53,Korei,GEN,BIMAL KUMAR DASH,M,GEN,39,IND,456,8
S18,Odisha,5,2014,Jajpur,53,Korei,GEN,GOPAL KRUSHNA MOHANTY,M,GEN,41,IND,427,9
S18,Odisha,5,2014,Jajpur,53,Korei,GEN,BISWANATH SAHOO,M,GEN,33,skd,402,10
S18,Odisha,5,2014,Jajpur,53,Korei,GEN,TAPAN KUMAR KHANDAI,M,GEN,42,IND,251,11
S18,Odisha,5,2014,Jajpur,54,Sukinda,GEN,PRITIRANJAN GHARAI,M,GEN,41,BJD,58122,1
S18,Odisha,5,2014,Jajpur,54,Sukinda,GEN,SARAT RAUT,M,GEN,63,INC,53418,2
S18,Odisha,5,2014,Jajpur,54,Sukinda,GEN,PRADIP BAL SAMANTA,M,GEN,57,IND,17927,3
S18,Odisha,5,2014,Jajpur,54,Sukinda,GEN,RABINDRANATH JARIKA,M,ST,37,AOP,6314,4
S18,Odisha,5,2014,Jajpur,54,Sukinda,GEN,ABHINA KUMAR HOTA,M,GEN,49,BJP,3738,5
S18,Odisha,5,2014,Jajpur,54,Sukinda,GEN,CHAKRADHAR HAIBRU,M,ST,46,BMUP,1017,6
S18,Odisha,5,2014,Jajpur,54,Sukinda,GEN,None of the Above,NULL,NULL,NULL,NOTA,994,7
S18,Odisha,5,2014,Jajpur,54,Sukinda,GEN,DWIJENDRA KUMAR GHOSE,M,GEN,41,IND,856,8
S18,Odisha,5,2014,Jajpur,54,Sukinda,GEN,BRAJA KISHORE MALLIK,M,SC,44,BSP,846,9
S18,Odisha,5,2014,Jajpur,54,Sukinda,GEN,DIPAKA KUMAR NAYAK,M,GEN,32,AAAP,828,10
S18,Odisha,5,2014,Jajpur,54,Sukinda,GEN,SURJIT ROUT,M,GEN,37,IND,576,11
S18,Odisha,5,2014,Jajpur,54,Sukinda,GEN,ASHOK BEHERA,M,SC,40,IND,575,12
S18,Odisha,5,2014,Jajpur,54,Sukinda,GEN,PRAFULLA PATRA,M,SC,45,IND,347,13
S18,Odisha,5,2014,Jajpur,54,Sukinda,GEN,SUBHAKANTA MOHANTY,M,GEN,25,IND,332,14
S18,Odisha,5,2014,Dhenkanal,55,Dhenkanal,GEN,SAROJ KUMAR SAMAL,M,GEN,51,BJD,69083,1
S18,Odisha,5,2014,Dhenkanal,55,Dhenkanal,GEN,KRUSHNA CHANDRA PATRA,M,GEN,50,BJP,65789,2
S18,Odisha,5,2014,Dhenkanal,55,Dhenkanal,GEN,SIDHESWARI PRASAD MISHRA,M,GEN,43,INC,30571,3
S18,Odisha,5,2014,Dhenkanal,55,Dhenkanal,GEN,None of the Above,NULL,NULL,NULL,NOTA,2036,4
S18,Odisha,5,2014,Dhenkanal,55,Dhenkanal,GEN,KAMAKSHA PRASAD BIHARI,M,GEN,38,BSP,2028,5
S18,Odisha,5,2014,Dhenkanal,55,Dhenkanal,GEN,SHAIKH ABDUL WALI,M,GEN,56,RPI(A),1731,6
S18,Odisha,5,2014,Dhenkanal,55,Dhenkanal,GEN,SHISHIRA KUMAR SATAPATHY,M,GEN,41,AAAP,1098,7
S18,Odisha,5,2014,Dhenkanal,55,Dhenkanal,GEN,SADASHIV MOHAPATRA,M,GEN,54,AOP,757,8
S18,Odisha,5,2014,Dhenkanal,55,Dhenkanal,GEN,BIBHUPRADA SAHOO,M,GEN,28,IND,696,9
S18,Odisha,5,2014,Dhenkanal,55,Dhenkanal,GEN,RANJAN KUMAR NAYAK,M,GEN,38,IND,688,10
S18,Odisha,5,2014,Dhenkanal,55,Dhenkanal,GEN,ARUNA KUMAR SAHOO,M,GEN,40,IND,499,11
S18,Odisha,5,2014,Dhenkanal,55,Dhenkanal,GEN,SAROJ KUMAR SATAPATHY,M,GEN,41,skd,376,12
S18,Odisha,5,2014,Dhenkanal,56,Hindol,SC,SEEMARANI NAYAK,F,SC,49,BJD,84351,1
S18,Odisha,5,2014,Dhenkanal,56,Hindol,SC,LAXMIDHAR BEHERA,M,SC,42,BJP,33852,2
S18,Odisha,5,2014,Dhenkanal,56,Hindol,SC,NAMITA NAIK,F,SC,34,INC,30978,3
S18,Odisha,5,2014,Dhenkanal,56,Hindol,SC,ANJALI BEHERA,F,SC,42,IND,12304,4
S18,Odisha,5,2014,Dhenkanal,56,Hindol,SC,None of the Above,NULL,NULL,NULL,NOTA,2722,5
S18,Odisha,5,2014,Dhenkanal,56,Hindol,SC,TRINATH BEHERA,M,SC,42,AOP,2309,6
S18,Odisha,5,2014,Dhenkanal,56,Hindol,SC,SABITA NAIK,F,SC,38,ABP,1120,7
S18,Odisha,5,2014,Dhenkanal,56,Hindol,SC,BIRANCHI NARAYAN NAYAK,M,SC,38,AAAP,827,8
S18,Odisha,5,2014,Dhenkanal,56,Hindol,SC,BIJAYA KUMAR BEHERA,M,SC,38,skd,511,9
S18,Odisha,5,2014,Dhenkanal,57,Kamakhyanagar,GEN,PRAFULLA KUMAR MALLIK,M,GEN,67,BJD,64163,1
S18,Odisha,5,2014,Dhenkanal,57,Kamakhyanagar,GEN,BHABANI SANKAR MOHAPTRA,M,GEN,36,INC,47282,2
S18,Odisha,5,2014,Dhenkanal,57,Kamakhyanagar,GEN,PRASANNA PATTNAIK,M,GEN,65,BJP,25927,3
S18,Odisha,5,2014,Dhenkanal,57,Kamakhyanagar,GEN,SHIBA RAM SAHU,M,GEN,62,CPI,2471,4
S18,Odisha,5,2014,Dhenkanal,57,Kamakhyanagar,GEN,DEBASISHA HOTA,M,GEN,34,IND,2436,5
S18,Odisha,5,2014,Dhenkanal,57,Kamakhyanagar,GEN,None of the Above,NULL,NULL,NULL,NOTA,1965,6
S18,Odisha,5,2014,Dhenkanal,57,Kamakhyanagar,GEN,BIPRABARA SAHOO,M,GEN,66,AOP,1664,7
S18,Odisha,5,2014,Dhenkanal,57,Kamakhyanagar,GEN,MAYADHARA NAYAK,M,GEN,66,AAAP,813,8
S18,Odisha,5,2014,Dhenkanal,57,Kamakhyanagar,GEN,AKRUR BEHERA,M,GEN,38,SAP,477,9
S18,Odisha,5,2014,Dhenkanal,58,Parjanga,GEN,NRUSINGHA CHARAN SAHU,M,GEN,64,BJD,60523,1
S18,Odisha,5,2014,Dhenkanal,58,Parjanga,GEN,BIBHUTI PRADHAN,M,GEN,46,BJP,57471,2
S18,Odisha,5,2014,Dhenkanal,58,Parjanga,GEN,SANTOSH KUMAR ROUT,M,GEN,45,INC,18240,3
S18,Odisha,5,2014,Dhenkanal,58,Parjanga,GEN,BISWATOSH SAHOO,M,GEN,46,IND,8967,4
S18,Odisha,5,2014,Dhenkanal,58,Parjanga,GEN,None of the Above,NULL,NULL,NULL,NOTA,2209,5
S18,Odisha,5,2014,Dhenkanal,58,Parjanga,GEN,DAMBARU DEHURY,M,GEN,48,AITC,1116,6
S18,Odisha,5,2014,Dhenkanal,58,Parjanga,GEN,RANJIT KUMAR SAHU,M,GEN,37,AOP,886,7
S18,Odisha,5,2014,Dhenkanal,58,Parjanga,GEN,SUSANTA KUMAR PANY,M,GEN,46,AAAP,657,8
S18,Odisha,5,2014,Dhenkanal,58,Parjanga,GEN,SUSANTA KUMAR SAHOO,M,GEN,30,ojm,559,9
S18,Odisha,5,2014,Dhenkanal,58,Parjanga,GEN,BIJAYA KUMAR PRATAPDEOU,M,GEN,50,skd,456,10
S18,Odisha,5,2014,Angul,59,Pallahara,GEN,MAHESH  SAHOO,M,SC,53,BJD,44264,1
S18,Odisha,5,2014,Angul,59,Pallahara,GEN,ASHOK MOHANTY,M,GEN,48,BJP,38970,2
S18,Odisha,5,2014,Angul,59,Pallahara,GEN,SUBODH  CHANDRA PANI,M,GEN,47,INC,18487,3
S18,Odisha,5,2014,Angul,59,Pallahara,GEN,MANOJ  KUMAR SAHU,M,GEN,46,IND,13037,4
S18,Odisha,5,2014,Angul,59,Pallahara,GEN,SRIPATI  SINKO,M,ST,34,IND,2948,5
S18,Odisha,5,2014,Angul,59,Pallahara,GEN,SUNDEEP  KUMAR PRADHAN,M,GEN,33,IND,1980,6
S18,Odisha,5,2014,Angul,59,Pallahara,GEN,BIJAYA KUMAR BEHERA,M,SC,43,APoI,1136,7
S18,Odisha,5,2014,Angul,59,Pallahara,GEN,None of the Above,NULL,NULL,NULL,NOTA,1135,8
S18,Odisha,5,2014,Angul,59,Pallahara,GEN,MAHARGA SINGH,M,GEN,45,ojm,1132,9
S18,Odisha,5,2014,Angul,59,Pallahara,GEN,JAMBESWAR  PATTANAIK,M,GEN,42,BSP,1121,10
S18,Odisha,5,2014,Angul,59,Pallahara,GEN,PARAMANANDA  BEHERA,M,SC,50,AOP,857,11
S18,Odisha,5,2014,Angul,59,Pallahara,GEN,DEEPAK KUMAR JENA,M,GEN,42,IND,835,12
S18,Odisha,5,2014,Angul,59,Pallahara,GEN,GOLAP SAHOO,F,GEN,35,skd,759,13
S18,Odisha,5,2014,Angul,59,Pallahara,GEN,MOTILAL CHATAMBA,M,ST,31,IND,666,14
S18,Odisha,5,2014,Angul,59,Pallahara,GEN,JUGAL  KISHOR JIT,M,GEN,36,AAAP,631,15
S18,Odisha,5,2014,Angul,60,Talcher,GEN,BRAJAKISHORE PRADHAN,M,GEN,38,BJD,56465,1
S18,Odisha,5,2014,Angul,60,Talcher,GEN,KALANDI SAMAL,M,GEN,40,BJP,42143,2
S18,Odisha,5,2014,Angul,60,Talcher,GEN,"SASHMITA BEHERA, DO- BHAJAMAN BEHERA",F,SC,43,INC,14396,3
S18,Odisha,5,2014,Angul,60,Talcher,GEN,BISHNU MOHAN RATH,M,GEN,40,AAAP,1866,4
S18,Odisha,5,2014,Angul,60,Talcher,GEN,"UCHHAN CHANDRA PATTANAYAK, S/O- GIRISH CH. PATTANAYAK",M,GEN,53,BSP,1085,5
S18,Odisha,5,2014,Angul,60,Talcher,GEN,KESHAB BHUTIA,M,GEN,44,AOP,941,6
S18,Odisha,5,2014,Angul,60,Talcher,GEN,None of the Above,NULL,NULL,NULL,NOTA,882,7
S18,Odisha,5,2014,Angul,60,Talcher,GEN,PARSURAM BARIK,M,GEN,43,IND,802,8
S18,Odisha,5,2014,Angul,60,Talcher,GEN,PRAHALAD CHANDRA SAHOO,M,GEN,48,SUCI,606,9
S18,Odisha,5,2014,Angul,60,Talcher,GEN,RANJIT KUMAR SAHOO,M,GEN,33,APoI,404,10
S18,Odisha,5,2014,Angul,60,Talcher,GEN,AREN KUMAR PANI,M,GEN,48,skd,386,11
S18,Odisha,5,2014,Angul,60,Talcher,GEN,ANITA MOHANTY,F,GEN,40,IND,292,12
S18,Odisha,5,2014,Angul,61,Angul ,GEN,RAJANIKANTA SINGH,M,GEN,58,BJD,72379,1
S18,Odisha,5,2014,Angul,61,Angul ,GEN,PRATAP CHANDRA PRADHAN,M,GEN,44,INC,52036,2
S18,Odisha,5,2014,Angul,61,Angul ,GEN,MINAKETAN AMANT,M,GEN,51,BJP,19948,3
S18,Odisha,5,2014,Angul,61,Angul ,GEN,None of the Above,NULL,NULL,NULL,NOTA,1787,4
S18,Odisha,5,2014,Angul,61,Angul ,GEN,LAXMAN KUMAR SAHU,M,GEN,41,AOP,1356,5
S18,Odisha,5,2014,Angul,61,Angul ,GEN,PRAMOD CHANDRA NAIK,M,SC,40,BSP,993,6
S18,Odisha,5,2014,Angul,61,Angul ,GEN,MANDODARI ROUL,F,GEN,35,SUCI,956,7
S18,Odisha,5,2014,Angul,61,Angul ,GEN,PRADIPTA KUMAR TRIPATHY,M,GEN,52,AAAP,757,8
S18,Odisha,5,2014,Angul,61,Angul ,GEN,DEBADATTA PATI,M,GEN,45,skd,566,9
S18,Odisha,5,2014,Angul,61,Angul ,GEN,PRADIP SAHU,M,GEN,34,ojm,414,10
S18,Odisha,5,2014,Angul,62,Chhendipada,SC,SUSANTA KUMAR BEHERA,M,SC,45,BJD,62035,1
S18,Odisha,5,2014,Angul,62,Chhendipada,SC,AGASTI BEHERA,M,SC,38,INC,52228,2
S18,Odisha,5,2014,Angul,62,Chhendipada,SC,SANTOSH KUMAR NAIK,M,SC,40,BJP,15791,3
S18,Odisha,5,2014,Angul,62,Chhendipada,SC,GOBINDA NAIK,M,SC,40,BSP,3906,4
S18,Odisha,5,2014,Angul,62,Chhendipada,SC,None of the Above,NULL,NULL,NULL,NOTA,1524,5
S18,Odisha,5,2014,Angul,62,Chhendipada,SC,BHARAT KUMAR NAIK,M,SC,32,SUCI,824,6
S18,Odisha,5,2014,Angul,62,Chhendipada,SC,SUKADEB BEHERA,M,SC,53,IND,654,7
S18,Odisha,5,2014,Angul,62,Chhendipada,SC,TRILOCHAN BEHERA,M,SC,28,AAAP,527,8
S18,Odisha,5,2014,Angul,62,Chhendipada,SC,SUBASH NAIK,M,SC,26,APoI,477,9
S18,Odisha,5,2014,Angul,62,Chhendipada,SC,BHIKARAM NAIK,M,SC,58,IND,419,10
S18,Odisha,5,2014,Angul,63,Athamallik ,GEN,SANJEEB KUMAR SAHOO,M,GEN,54,BJD,63226,1
S18,Odisha,5,2014,Angul,63,Athamallik ,GEN,SURENDRA KUMAR PRADHAN,M,GEN,55,INC,43693,2
S18,Odisha,5,2014,Angul,63,Athamallik ,GEN,BHAGIRATHI PRADHAN,M,GEN,47,BJP,22463,3
S18,Odisha,5,2014,Angul,63,Athamallik ,GEN,RAMANI RANJAN PRADHAN,M,GEN,33,IND,2748,4
S18,Odisha,5,2014,Angul,63,Athamallik ,GEN,PRAFULLA KUMAR CHAULIA,M,GEN,65,IND,2312,5
S18,Odisha,5,2014,Angul,63,Athamallik ,GEN,ANANDA CHANDRA BEHERA,M,SC,60,BSP,1920,6
S18,Odisha,5,2014,Angul,63,Athamallik ,GEN,None of the Above,NULL,NULL,NULL,NOTA,1450,7
S18,Odisha,5,2014,Angul,63,Athamallik ,GEN,PRADEEP KUMAR SAHOO,M,GEN,32,KS,723,8
S18,Odisha,5,2014,Angul,63,Athamallik ,GEN,TAPAN KUMAR MISHRA,M,GEN,44,IND,706,9
S18,Odisha,5,2014,Angul,63,Athamallik ,GEN,MITRUGHNA MAHAKHUDA,M,GEN,60,IND,683,10
S18,Odisha,5,2014,Angul,63,Athamallik ,GEN,PRASADI BEHERA,M,GEN,31,AAAP,609,11
S18,Odisha,5,2014,Angul,63,Athamallik ,GEN,BHRAMARBARA SAHU,M,GEN,65,PCHVP,434,12
S18,Odisha,5,2014,Subaranapur,64,Birmaharajpur ,SC,PADMANABHA BEHERA,M,SC,58,BJD,67774,1
S18,Odisha,5,2014,Subaranapur,64,Birmaharajpur ,SC,ANANDA BARIK,M,SC,52,BJP,36484,2
S18,Odisha,5,2014,Subaranapur,64,Birmaharajpur ,SC,KARTIK PRASAD TARIA,M,SC,62,INC,34589,3
S18,Odisha,5,2014,Subaranapur,64,Birmaharajpur ,SC,None of the Above,NULL,NULL,NULL,NOTA,2201,4
S18,Odisha,5,2014,Subaranapur,64,Birmaharajpur ,SC,JYOTIRMOYA NAG,M,SC,37,APoI,1992,5
S18,Odisha,5,2014,Subaranapur,64,Birmaharajpur ,SC,BHOLANATH SAGAR,M,SC,60,AOP,1669,6
S18,Odisha,5,2014,Subaranapur,64,Birmaharajpur ,SC,SADANAND MAHANAND,M,SC,42,BSP,1527,7
S18,Odisha,5,2014,Subaranapur,64,Birmaharajpur ,SC,ASHRAYA MAHANANDA,M,SC,28,IND,1069,8
S18,Odisha,5,2014,Subaranapur,65,Sonepur,GEN,NIRANJAN PUJARI,M,GEN,54,BJD,93534,1
S18,Odisha,5,2014,Subaranapur,65,Sonepur,GEN,PRAMOD KUMAR MAHAPATRA,M,GEN,52,BJP,42049,2
S18,Odisha,5,2014,Subaranapur,65,Sonepur,GEN,SARBESWAR PUROHIT,M,GEN,60,INC,35795,3
S18,Odisha,5,2014,Subaranapur,65,Sonepur,GEN,None of the Above,NULL,NULL,NULL,NOTA,2756,4
S18,Odisha,5,2014,Subaranapur,65,Sonepur,GEN,BIMALA NAIK,F,SC,49,BSP,2408,5
S18,Odisha,5,2014,Subaranapur,65,Sonepur,GEN,AMARESWAR MISHRA,M,GEN,62,AOP,1686,6
S18,Odisha,5,2014,Subaranapur,65,Sonepur,GEN,GIRIDHARI KHURA,M,SC,30,APoI,1480,7
