ST_CODE,ST_NAME,AC_NO,AC_NAME,CANDIDATE,YEAR,CANDIDATE_SEX,CANDIDATE_AGE,CANDIDATE_CATEGORY,PARTY,DIST_NAME,AC_TYPE,VOTES,,,,,,,,
S24,Uttar Pradesh,308,Kaptanganj,PREM PRAKASH NISHAD,2017,M,53,GEN,MBCOI,,,703,,,,,,,,
S24,Uttar Pradesh,309,Rudhauli,SANJAY PRATAP JAISWAL,2017,M,45,GEN,BJP,,,90228,,,,,,,,
S24,Uttar Pradesh,309,Rudhauli,RAJENDRA PRASAD CHAUDHARY,2017,M,56,GEN,BSP,,,68423,,,,,,,,
S24,Uttar Pradesh,309,Rudhauli,SAYEED AHMAD KHAN,2017,M,56,GEN,INC,,,51743,,,,,,,,
S24,Uttar Pradesh,309,Rudhauli,None of the Above,2017,,,,NOTA,,,2221,,,,,,,,
S24,Uttar Pradesh,309,Rudhauli,SURYAMANI,2017,M,32,GEN,IND,,,1705,,,,,,,,
S24,Uttar Pradesh,309,Rudhauli,KANTHRAM PRAJAPATI,2017,M,31,GEN,BASAP,,,1561,,,,,,,,
S24,Uttar Pradesh,309,Rudhauli,"PRAMOD KUMAR SINGH, PRABHAT BHAIYA",2017,M,44,GEN,RLD,,,1452,,,,,,,,
S24,Uttar Pradesh,309,Rudhauli,DHRUV CHANDRA,2017,M,38,GEN,IND,,,1188,,,,,,,,
S24,Uttar Pradesh,309,Rudhauli,JAIPRAKASH UPADHYAY,2017,M,28,GEN,IND,,,1013,,,,,,,,
S24,Uttar Pradesh,309,Rudhauli,RAJEEV KUMAR PANDEY,2017,M,33,GEN,PECP,,,741,,,,,,,,
S24,Uttar Pradesh,309,Rudhauli,VINOD KUMAR CHAUDHARY,2017,M,45,GEN,SSD,,,693,,,,,,,,
S24,Uttar Pradesh,309,Rudhauli,SURENDRA KUMAR YADAV,2017,M,26,GEN,BMUP,,,641,,,,,,,,
S24,Uttar Pradesh,309,Rudhauli,RAJ KUMAR VERMA,2017,M,44,GEN,PBI,,,568,,,,,,,,
S24,Uttar Pradesh,309,Rudhauli,BRAHMANAND VISHWAKARMA,2017,M,57,GEN,MBCOI,,,434,,,,,,,,
S24,Uttar Pradesh,310,Basti Sadar,DAYARAM CHAUDHARY,2017,M,66,GEN,BJP,,,92697,,,,,,,,
S24,Uttar Pradesh,310,Basti Sadar,MAHENDRA NATH YADAV,2017,M,42,GEN,SP,,,50103,,,,,,,,
S24,Uttar Pradesh,310,Basti Sadar,JITENDRA KUMAR ALIAS NANDU CHAUDHARY,2017,M,54,GEN,BSP,,,49538,,,,,,,,
S24,Uttar Pradesh,310,Basti Sadar,RAJA ASHWARYA RAJ SINGH,2017,M,35,GEN,RLD,,,4152,,,,,,,,
S24,Uttar Pradesh,310,Basti Sadar,GAURI SHANKER SUT PAL ALIAS AMARPAL SINGH,2017,M,33,GEN,NINSHAD,,,1707,,,,,,,,
S24,Uttar Pradesh,310,Basti Sadar,SUDHA VISHNUDUTT OJHA,2017,F,46,GEN,SHS,,,1483,,,,,,,,
S24,Uttar Pradesh,310,Basti Sadar,K. K. TIWARI,2017,M,46,GEN,CPM,,,1327,,,,,,,,
S24,Uttar Pradesh,310,Basti Sadar,RAKESH SRIVASTAV,2017,M,33,GEN,IND,,,1243,,,,,,,,
S24,Uttar Pradesh,310,Basti Sadar,None of the Above,2017,,,,NOTA,,,1206,,,,,,,,
S24,Uttar Pradesh,310,Basti Sadar,NEELAM SINGH,2017,F,57,GEN,IND,,,853,,,,,,,,
S24,Uttar Pradesh,310,Basti Sadar,KRISHNA KUMAR UPADHYAY,2017,M,52,GEN,IND,,,787,,,,,,,,
S24,Uttar Pradesh,310,Basti Sadar,SUDHA DEVI,2017,F,53,GEN,ABSKP,,,486,,,,,,,,
S24,Uttar Pradesh,310,Basti Sadar,DR. R. J.  CHAUDHARY,2017,M,62,GEN,SSD,,,442,,,,,,,,
S24,Uttar Pradesh,310,Basti Sadar,RAM PRASAD CHAURASIYA ADVOCATE,2017,M,46,GEN,MBCOI,,,364,,,,,,,,
S24,Uttar Pradesh,310,Basti Sadar,RAJU,2017,M,36,GEN,JANADIP,,,234,,,,,,,,
S24,Uttar Pradesh,311,Mahadewa S.C,RAVI KUMAR SONKAR,2017,M,40,SC,BJP,,,82429,,,,,,,,
S24,Uttar Pradesh,311,Mahadewa S.C,DOODHRAM,2017,M,56,SC,BSP,,,56545,,,,,,,,
S24,Uttar Pradesh,311,Mahadewa S.C,RAM KARAN ARYA,2017,M,73,SC,SP,,,47914,,,,,,,,
S24,Uttar Pradesh,311,Mahadewa S.C,GOVARDHAN,2017,M,48,SC,NINSHAD,,,5639,,,,,,,,
S24,Uttar Pradesh,311,Mahadewa S.C,None of the Above,2017,,,,NOTA,,,2231,,,,,,,,
S24,Uttar Pradesh,311,Mahadewa S.C,MANSHARAM,2017,M,54,SC,IND,,,1642,,,,,,,,
S24,Uttar Pradesh,311,Mahadewa S.C,LAVKUSH,2017,M,36,SC,RLD,,,1234,,,,,,,,
S24,Uttar Pradesh,311,Mahadewa S.C,DEVI PRASAD,2017,M,39,SC,IND,,,713,,,,,,,,
S24,Uttar Pradesh,311,Mahadewa S.C,CHANDRESH GAUTAM,2017,M,27,SC,BMUP,,,546,,,,,,,,
S24,Uttar Pradesh,311,Mahadewa S.C,UMESH CHANDRA VYAS,2017,M,60,SC,IND,,,424,,,,,,,,
S24,Uttar Pradesh,312,Menhdawal,RAKESH SINGH BAGHEL,2017,M,47,GEN,BJP,,,86976,,,,,,,,
S24,Uttar Pradesh,312,Menhdawal,ANIL KUMAR TRIPATHI,2017,M,51,GEN,BSP,,,44062,,,,,,,,
S24,Uttar Pradesh,312,Menhdawal,JAICHAND ALIAS JAIRAM PANDEY,2017,M,53,GEN,SP,,,37557,,,,,,,,
S24,Uttar Pradesh,312,Menhdawal,ER. MOHAMMAD IRFAN,2017,M,31,GEN,PECP,,,25499,,,,,,,,
S24,Uttar Pradesh,312,Menhdawal,MOHD. TABISH KHAN,2017,M,55,GEN,AIMIM,,,19040,,,,,,,,
S24,Uttar Pradesh,312,Menhdawal,MOHD. AKRAM HUSAIN,2017,M,53,GEN,RLD,,,3445,,,,,,,,
S24,Uttar Pradesh,312,Menhdawal,None of the Above,2017,,,,NOTA,,,2663,,,,,,,,
S24,Uttar Pradesh,312,Menhdawal,MUKESH KUMAR,2017,M,28,GEN,IND,,,1435,,,,,,,,
S24,Uttar Pradesh,312,Menhdawal,RAM KRISHNA,2017,M,46,GEN,IND,,,1249,,,,,,,,
S24,Uttar Pradesh,312,Menhdawal,RAJARAM,2017,M,65,GEN,IND,,,856,,,,,,,,
S24,Uttar Pradesh,312,Menhdawal,AWADHESH,2017,M,53,SC,IND,,,747,,,,,,,,
S24,Uttar Pradesh,312,Menhdawal,AJAY KUMAR,2017,M,38,GEN,IND,,,731,,,,,,,,
S24,Uttar Pradesh,312,Menhdawal,AMIT KUMAR,2017,M,30,GEN,IND,,,560,,,,,,,,
S24,Uttar Pradesh,313,KHALILABAD,DIGVIJAY NARAYAN ALIS JAY CHAUBEY,2017,M,47,GEN,BJP,,,72061,,,,,,,,
S24,Uttar Pradesh,313,KHALILABAD,MASHHOOR ALAM CHOUDHARY,2017,M,52,GEN,BSP,,,56024,,,,,,,,
S24,Uttar Pradesh,313,KHALILABAD,DR. MOHD. AYUB,2017,M,61,GEN,PECP,,,42041,,,,,,,,
S24,Uttar Pradesh,313,KHALILABAD,JAVED AHMED,2017,M,47,GEN,SP,,,28274,,,,,,,,
S24,Uttar Pradesh,313,KHALILABAD,GANGA SINGH,2017,M,50,GEN,RLD,,,6872,,,,,,,,
S24,Uttar Pradesh,313,KHALILABAD,VIJAY KUMAR SHUKLA ADVOCATE,2017,M,43,GEN,CPI,,,2590,,,,,,,,
S24,Uttar Pradesh,313,KHALILABAD,TAFSIRULLAH,2017,M,30,GEN,AIMIM,,,2578,,,,,,,,
S24,Uttar Pradesh,313,KHALILABAD,DHANUSHDHARI,2017,M,44,GEN,NCP,,,1530,,,,,,,,
S24,Uttar Pradesh,313,KHALILABAD,PREM PRAKASH TRIPATHI,2017,M,64,GEN,IND,,,1500,,,,,,,,
S24,Uttar Pradesh,313,KHALILABAD,MANBHAWATI,2017,F,43,GEN,IND,,,1394,,,,,,,,
S24,Uttar Pradesh,313,KHALILABAD,SUNITA YADAV,2017,F,35,GEN,IND,,,1296,,,,,,,,
S24,Uttar Pradesh,313,KHALILABAD,DHARMENDRA KUMAR,2017,M,26,SC,IND,,,896,,,,,,,,
S24,Uttar Pradesh,313,KHALILABAD,None of the Above,2017,,,,NOTA,,,835,,,,,,,,
S24,Uttar Pradesh,313,KHALILABAD,PRADEEP GUPTA,2017,M,30,GEN,IND,,,749,,,,,,,,
S24,Uttar Pradesh,313,KHALILABAD,RAM AJOR,2017,M,55,GEN,IND,,,726,,,,,,,,
S24,Uttar Pradesh,313,KHALILABAD,MOHAMMAD ALI,2017,M,30,GEN,PPI,,,687,,,,,,,,
S24,Uttar Pradesh,313,KHALILABAD,ALAUDDIN,2017,M,36,GEN,SASEP,,,668,,,,,,,,
S24,Uttar Pradesh,313,KHALILABAD,RAMSWARATH,2017,M,55,GEN,BSRD,,,651,,,,,,,,
S24,Uttar Pradesh,313,KHALILABAD,SATYA NARAYAN,2017,M,45,GEN,IND,,,622,,,,,,,,
S24,Uttar Pradesh,313,KHALILABAD,SHAILENDRA KUMAR,2017,M,40,SC,BMUP,,,527,,,,,,,,
S24,Uttar Pradesh,313,KHALILABAD,BAIJNATH,2017,M,44,SC,IND,,,507,,,,,,,,
S24,Uttar Pradesh,313,KHALILABAD,BADDHNATH TIWARI,2017,M,46,GEN,IND,,,503,,,,,,,,
S24,Uttar Pradesh,313,KHALILABAD,AMRATA SINGH,2017,M,38,GEN,IND,,,477,,,,,,,,
S24,Uttar Pradesh,314,Dhanghata ,SHRI RAM CHAUHAN,2017,M,59,SC,BJP,,,79572,,,,,,,,
S24,Uttar Pradesh,314,Dhanghata ,ALGOO PRASAD,2017,M,46,SC,SP,,,62663,,,,,,,,
S24,Uttar Pradesh,314,Dhanghata ,NEEL MANI,2017,M,42,SC,BSP,,,51938,,,,,,,,
S24,Uttar Pradesh,314,Dhanghata ,None of the Above,2017,,,,NOTA,,,1871,,,,,,,,
S24,Uttar Pradesh,314,Dhanghata ,JOKHOO PRASAD,2017,M,49,SC,BMUP,,,1362,,,,,,,,
S24,Uttar Pradesh,314,Dhanghata ,BANTI LAL,2017,M,35,SC,IND,,,751,,,,,,,,
S24,Uttar Pradesh,314,Dhanghata ,LOTAN ALIAS LAUTAN PRASAD,2017,M,58,SC,SHSP,,,746,,,,,,,,
S24,Uttar Pradesh,314,Dhanghata ,DHARM DAS,2017,M,49,SC,BSRD,,,698,,,,,,,,
S24,Uttar Pradesh,314,Dhanghata ,AJAY KUMAR,2017,M,36,SC,IND,,,674,,,,,,,,
S24,Uttar Pradesh,315,Pharenda,BAJRANG BAHADUR SINGH,2017,M,45,GEN,BJP,,,76312,,,,,,,,
S24,Uttar Pradesh,315,Pharenda,VIRENDRA CHAUDHARY,2017,M,42,GEN,INC,,,73958,,,,,,,,
S24,Uttar Pradesh,315,Pharenda,VECHAN,2017,M,45,GEN,BSP,,,35765,,,,,,,,
S24,Uttar Pradesh,315,Pharenda,VIJAY SINGH,2017,M,51,GEN,RLD,,,2742,,,,,,,,
S24,Uttar Pradesh,315,Pharenda,None of the Above,2017,,,,NOTA,,,1992,,,,,,,,
S24,Uttar Pradesh,315,Pharenda,RAJ KUMAR NISHAD,2017,M,32,GEN,NINSHAD,,,1930,,,,,,,,
S24,Uttar Pradesh,315,Pharenda,REENA,2017,F,38,GEN,AIMIM,,,1878,,,,,,,,
S24,Uttar Pradesh,315,Pharenda,JITENDAR,2017,M,36,GEN,SHS,,,1006,,,,,,,,
S24,Uttar Pradesh,315,Pharenda,SHASHI BHOOSHAN,2017,M,30,GEN,LD,,,885,,,,,,,,
S24,Uttar Pradesh,315,Pharenda,GOBIND DAS,2017,M,58,GEN,IND,,,769,,,,,,,,
S24,Uttar Pradesh,315,Pharenda,RAJENDERA,2017,M,56,GEN,PECP,,,645,,,,,,,,
S24,Uttar Pradesh,315,Pharenda,SHIV KUMARI DEVI,2017,F,35,GEN,JHSPT,,,634,,,,,,,,
S24,Uttar Pradesh,315,Pharenda,NAGENDRA NATH,2017,M,45,GEN,BMUP,,,429,,,,,,,,
S24,Uttar Pradesh,316,Nautanwa,AMAN MANI TRIPATHI,2017,M,35,GEN,IND,,,79666,,,,,,,,
S24,Uttar Pradesh,316,Nautanwa,KUNWAR KAUSHAL KISHORE SINGH (MUNNA SINGH),2017,M,45,GEN,SP,,,47410,,,,,,,,
S24,Uttar Pradesh,316,Nautanwa,SAMEER TRIPATHI,2017,M,39,GEN,BJP,,,45050,,,,,,,,
S24,Uttar Pradesh,316,Nautanwa,AIJAZ AHMAD,2017,M,37,GEN,BSP,,,26210,,,,,,,,
S24,Uttar Pradesh,316,Nautanwa,ANIL KUMAR NISHAD (SAHANI),2017,M,40,GEN,NINSHAD,,,5447,,,,,,,,
S24,Uttar Pradesh,316,Nautanwa,None of the Above,2017,,,,NOTA,,,3490,,,,,,,,
S24,Uttar Pradesh,316,Nautanwa,SADA MOHAN UPADHYAY,2017,M,52,GEN,RLD,,,2770,,,,,,,,
S24,Uttar Pradesh,316,Nautanwa,KAMINI JAISWAL,2017,F,31,GEN,AIMIM,,,1797,,,,,,,,
S24,Uttar Pradesh,316,Nautanwa,SHAMBHOO PRASAD PRAJAPATI,2017,M,31,GEN,BMUP,,,1358,,,,,,,,
S24,Uttar Pradesh,316,Nautanwa,ABHISHEK JOSHI,2017,M,26,GEN,JANADIP,,,927,,,,,,,,
S24,Uttar Pradesh,316,Nautanwa,SATISH KUMAR CHATURVEDI,2017,M,38,GEN,NCP,,,802,,,,,,,,
S24,Uttar Pradesh,317,Siswa,PREMSAGAR PATEL,2017,M,54,GEN,BJP,,,122884,,,,,,,,
S24,Uttar Pradesh,317,Siswa,SHIVENDRA SINGH ALIAS SHIVBABU,2017,M,59,GEN,SP,,,54698,,,,,,,,
S24,Uttar Pradesh,317,Siswa,RAGHVENDRA PRATAP ALIAS ANKIT SINGH,2017,M,32,GEN,BSP,,,46185,,,,,,,,
S24,Uttar Pradesh,317,Siswa,RAKESH KUMAR ALIAS R. K. MISHRA,2017,M,57,GEN,IND,,,4073,,,,,,,,
S24,Uttar Pradesh,317,Siswa,YASH TRIPATHI,2017,M,33,GEN,PECP,,,2659,,,,,,,,
S24,Uttar Pradesh,317,Siswa,None of the Above,2017,,,,NOTA,,,2501,,,,,,,,
S24,Uttar Pradesh,317,Siswa,MANORAMA,2017,F,34,GEN,IND,,,2301,,,,,,,,
S24,Uttar Pradesh,317,Siswa,SAHAJAD AHAMAD ALIAS SAHAJAD ALI,2017,M,44,GEN,IND,,,1314,,,,,,,,
S24,Uttar Pradesh,317,Siswa,HARISHCHANDRA JAISAWAL ALIAS HARISH BHAI,2017,M,44,GEN,CPI(ML)(L),,,843,,,,,,,,
S24,Uttar Pradesh,317,Siswa,HARISHCHANDRA,2017,M,53,GEN,RLD,,,840,,,,,,,,
S24,Uttar Pradesh,317,Siswa,DIGVIJAY,2017,M,41,GEN,ASP,,,546,,,,,,,,
S24,Uttar Pradesh,317,Siswa,BHUNESHWAR ALIAS  BHUVANESHWAR KUMAR PATEL,2017,M,41,GEN,BMUP,,,522,,,,,,,,
S24,Uttar Pradesh,318,Maharajganj ,JAIMANGAL,2017,M,43,SC,BJP,,,125154,,,,,,,,
S24,Uttar Pradesh,318,Maharajganj ,NIRMESH MANGAL,2017,M,51,SC,BSP,,,56793,,,,,,,,
S24,Uttar Pradesh,318,Maharajganj ,ALOK PRASAD,2017,M,48,SC,INC,,,50217,,,,,,,,
S24,Uttar Pradesh,318,Maharajganj ,RAMKEVAL,2017,M,55,SC,CPI,,,3886,,,,,,,,
S24,Uttar Pradesh,318,Maharajganj ,SANT KIRPAL,2017,M,38,SC,NINSHAD,,,3604,,,,,,,,
S24,Uttar Pradesh,318,Maharajganj ,None of the Above,2017,,,,NOTA,,,2573,,,,,,,,
S24,Uttar Pradesh,318,Maharajganj ,DR. SUNIL KUMAR,2017,M,27,SC,IND,,,1536,,,,,,,,
S24,Uttar Pradesh,318,Maharajganj ,RAM ASISH,2017,M,50,SC,IND,,,1398,,,,,,,,
S24,Uttar Pradesh,318,Maharajganj ,MANOJ KUMAR KANNOJIA,2017,M,38,SC,BHAKALP,,,1156,,,,,,,,
S24,Uttar Pradesh,318,Maharajganj ,SADHU SHARAN,2017,M,46,SC,BMUP,,,899,,,,,,,,
S24,Uttar Pradesh,319,Paniyara,GYANENDRA,2017,M,59,GEN,BJP,,,119308,,,,,,,,
S24,Uttar Pradesh,319,Paniyara,GANESH SHANKER PANDEY,2017,M,59,GEN,BSP,,,51817,,,,,,,,
S24,Uttar Pradesh,319,Paniyara,TALAT AZIZ,2017,F,65,GEN,INC,,,48004,,,,,,,,
S24,Uttar Pradesh,319,Paniyara,SUMAN,2017,F,54,GEN,NINSHAD,,,10762,,,,,,,,
S24,Uttar Pradesh,319,Paniyara,GANPAT SINGH,2017,M,72,GEN,RLD,,,3561,,,,,,,,
S24,Uttar Pradesh,319,Paniyara,None of the Above,2017,,,,NOTA,,,2124,,,,,,,,
S24,Uttar Pradesh,319,Paniyara,AJAY KUMAR,2017,M,41,GEN,LD,,,1638,,,,,,,,
S24,Uttar Pradesh,319,Paniyara,PRAFULL,2017,M,27,GEN,IND,,,1187,,,,,,,,
S24,Uttar Pradesh,319,Paniyara,SANTOSH,2017,M,36,GEN,IND,,,1118,,,,,,,,
S24,Uttar Pradesh,319,Paniyara,RAJESH KUMAR,2017,M,33,SC,IND,,,994,,,,,,,,
S24,Uttar Pradesh,319,Paniyara,SATRUGHNA ALIAS SATRUGHAN SINGH NISHAD,2017,M,36,GEN,ABHASP,,,879,,,,,,,,
S24,Uttar Pradesh,319,Paniyara,UMESH,2017,M,38,GEN,IND,,,719,,,,,,,,
S24,Uttar Pradesh,319,Paniyara,GHANSHYAM KUMAR GUPT,2017,M,37,GEN,MAHAD,,,682,,,,,,,,
S24,Uttar Pradesh,319,Paniyara,JANARDAN,2017,M,35,GEN,IND,,,547,,,,,,,,
S24,Uttar Pradesh,319,Paniyara,RAKESH,2017,M,31,SC,BMUP,,,546,,,,,,,,
S24,Uttar Pradesh,320,Caimpiyarganj,FATEH BAHADUR,2017,M,49,GEN,BJP,,,91636,,,,,,,,
S24,Uttar Pradesh,320,Caimpiyarganj,CHINTA YADAV,2017,F,41,GEN,INC,,,58782,,,,,,,,
S24,Uttar Pradesh,320,Caimpiyarganj,ANANDA NISHAD,2017,M,41,GEN,BSP,,,39243,,,,,,,,
S24,Uttar Pradesh,320,Caimpiyarganj,MOHAMMAD MAINUDDIN,2017,M,47,GEN,NINSHAD,,,10935,,,,,,,,
S24,Uttar Pradesh,320,Caimpiyarganj,GORAKH SINGH,2017,M,59,GEN,RLD,,,7265,,,,,,,,
S24,Uttar Pradesh,320,Caimpiyarganj,None of the Above,2017,,,,NOTA,,,1806,,,,,,,,
S24,Uttar Pradesh,320,Caimpiyarganj,SRIKANT GUPTA SAHU,2017,M,64,GEN,NCP,,,1681,,,,,,,,
S24,Uttar Pradesh,320,Caimpiyarganj,ASHOK,2017,M,57,GEN,IND,,,897,,,,,,,,
S24,Uttar Pradesh,320,Caimpiyarganj,AKHTAR,2017,M,46,GEN,IND,,,882,,,,,,,,
S24,Uttar Pradesh,320,Caimpiyarganj,SATISH CHANDRA GOND,2017,M,33,GEN,BMUP,,,740,,,,,,,,
S24,Uttar Pradesh,320,Caimpiyarganj,VINOD SINGH FAUZI,2017,M,41,GEN,LD,,,694,,,,,,,,
S24,Uttar Pradesh,320,Caimpiyarganj,RAMPAL,2017,M,27,GEN,IND,,,594,,,,,,,,
S24,Uttar Pradesh,320,Caimpiyarganj,MAHESH KUMAR,2017,M,39,GEN,RKSP,,,563,,,,,,,,
S24,Uttar Pradesh,320,Caimpiyarganj,DINESH NISHAD,2017,M,34,GEN,RMGP,,,501,,,,,,,,
S24,Uttar Pradesh,320,Caimpiyarganj,MRITUNJAN,2017,M,34,GEN,JAPL,,,491,,,,,,,,
S24,Uttar Pradesh,321,Pipraich,MAHENDRA PAL SINGH,2017,M,37,GEN,BJP,,,82739,,,,,,,,
S24,Uttar Pradesh,321,Pipraich,AFATAB ALAM URF GUDDU BHAIYA,2017,M,35,GEN,BSP,,,69930,,,,,,,,
S24,Uttar Pradesh,321,Pipraich,AMRENDRA NISHAD,2017,M,27,GEN,SP,,,51031,,,,,,,,
S24,Uttar Pradesh,321,Pipraich,ANITA JAISWAL,2017,F,46,GEN,IND,,,31073,,,,,,,,
S24,Uttar Pradesh,321,Pipraich,None of the Above,2017,,,,NOTA,,,1204,,,,,,,,
S24,Uttar Pradesh,321,Pipraich,BHPUENDRA,2017,M,33,GEN,IND,,,1177,,,,,,,,
S24,Uttar Pradesh,321,Pipraich,SURJEET,2017,M,46,GEN,BSCP,,,1144,,,,,,,,
S24,Uttar Pradesh,321,Pipraich,NAUMI NATH,2017,M,27,GEN,JANADIP,,,1080,,,,,,,,
S24,Uttar Pradesh,321,Pipraich,KANHAI,2017,M,49,GEN,IND,,,1022,,,,,,,,
S24,Uttar Pradesh,321,Pipraich,ABHIMANYU,2017,M,25,GEN,IND,,,970,,,,,,,,
S24,Uttar Pradesh,321,Pipraich,BAHADUR NISHAD,2017,M,46,GEN,BMUP,,,953,,,,,,,,
S24,Uttar Pradesh,321,Pipraich,ANUPAMA ARYA,2017,F,51,GEN,RLD,,,676,,,,,,,,
S24,Uttar Pradesh,321,Pipraich,SANGEETA DEVI,2017,F,38,GEN,IND,,,605,,,,,,,,
S24,Uttar Pradesh,321,Pipraich,ANIL,2017,M,32,GEN,NCP,,,544,,,,,,,,
S24,Uttar Pradesh,321,Pipraich,SHIVDATT,2017,M,55,GEN,LD,,,437,,,,,,,,
S24,Uttar Pradesh,321,Pipraich,SATYENDRA,2017,M,32,GEN,SWJP,,,366,,,,,,,,
S24,Uttar Pradesh,321,Pipraich,BHARAT SINGH,2017,M,55,GEN,RAJAP,,,310,,,,,,,,
S24,Uttar Pradesh,321,Pipraich,KAMLESH SAHANI,2017,M,34,GEN,IND,,,305,,,,,,,,
S24,Uttar Pradesh,321,Pipraich,RADHESHYAM SEHRA,2017,M,47,GEN,IND,,,246,,,,,,,,
S24,Uttar Pradesh,321,Pipraich,RAM SAJEEVAN,2017,M,49,GEN,IND,,,203,,,,,,,,
S24,Uttar Pradesh,322,Gorakhpur Urban,DR. RADHA MOHAN DAS AGRAWAL,2017,M,64,GEN,BJP,,,122221,,,,,,,,
S24,Uttar Pradesh,322,Gorakhpur Urban,RANA RAHUL SINGH,2017,M,32,GEN,INC,,,61491,,,,,,,,
S24,Uttar Pradesh,322,Gorakhpur Urban,JANARDAN CHOUDHARI,2017,M,47,GEN,BSP,,,24297,,,,,,,,
S24,Uttar Pradesh,322,Gorakhpur Urban,ARUN KUMAR SHRIVASTAVA,2017,M,55,GEN,PECP,,,2252,,,,,,,,
S24,Uttar Pradesh,322,Gorakhpur Urban,VINOD KUMAR RAI,2017,M,45,GEN,RLD,,,946,,,,,,,,
S24,Uttar Pradesh,322,Gorakhpur Urban,PRABAL PRATAP SHAHI,2017,M,37,GEN,IND,,,851,,,,,,,,
S24,Uttar Pradesh,322,Gorakhpur Urban,None of the Above,2017,,,,NOTA,,,839,,,,,,,,
S24,Uttar Pradesh,322,Gorakhpur Urban,ANIL,2017,M,43,GEN,IND,,,705,,,,,,,,
S24,Uttar Pradesh,322,Gorakhpur Urban,MOHAN DAS AGRAWAL,2017,M,55,GEN,IND,,,620,,,,,,,,
S24,Uttar Pradesh,322,Gorakhpur Urban,SATYA PRAKASH,2017,M,48,GEN,IND,,,606,,,,,,,,
S24,Uttar Pradesh,322,Gorakhpur Urban,VINDU DEVI,2017,F,34,GEN,IND,,,469,,,,,,,,
S24,Uttar Pradesh,322,Gorakhpur Urban,SHAILESH KUMAR,2017,M,44,GEN,IND,,,393,,,,,,,,
S24,Uttar Pradesh,322,Gorakhpur Urban,NANDA SINGH,2017,F,45,GEN,SATKP,,,385,,,,,,,,
S24,Uttar Pradesh,322,Gorakhpur Urban,MOHIT JAYSAWAL,2017,M,30,GEN,IND,,,343,,,,,,,,
S24,Uttar Pradesh,322,Gorakhpur Urban,AJAY PANDEY,2017,M,38,GEN,SABHP,,,334,,,,,,,,
S24,Uttar Pradesh,322,Gorakhpur Urban,VINOD KUMAR BHARTIYA,2017,M,53,SC,BMUP,,,305,,,,,,,,
S24,Uttar Pradesh,322,Gorakhpur Urban,MINA TRIPATHI,2017,F,47,GEN,BSCP,,,291,,,,,,,,
S24,Uttar Pradesh,322,Gorakhpur Urban,ARUN KUMAR,2017,M,38,GEN,IND,,,280,,,,,,,,
S24,Uttar Pradesh,322,Gorakhpur Urban,AMRENDRA,2017,M,38,GEN,GGP,,,269,,,,,,,,
S24,Uttar Pradesh,322,Gorakhpur Urban,KISHAN CHAND,2017,M,27,GEN,IND,,,232,,,,,,,,
S24,Uttar Pradesh,322,Gorakhpur Urban,RAM DAVAN MAURYA,2017,M,36,GEN,JANADIP,,,205,,,,,,,,
S24,Uttar Pradesh,322,Gorakhpur Urban,SHATRUGHAN KUMAR,2017,M,26,SC,IND,,,182,,,,,,,,
S24,Uttar Pradesh,322,Gorakhpur Urban,SESHNATH PANDEY,2017,M,67,GEN,RAJAP,,,172,,,,,,,,
S24,Uttar Pradesh,322,Gorakhpur Urban,VINAY KUMAR PANDEY,2017,M,41,GEN,IND,,,143,,,,,,,,
S24,Uttar Pradesh,323,Gorakhpur Rural,BIPIN SINGH,2017,M,51,GEN,BJP,,,83686,,,,,,,,
S24,Uttar Pradesh,323,Gorakhpur Rural,VIJAY BAHADUR YADAV,2017,M,47,GEN,SP,,,79276,,,,,,,,
S24,Uttar Pradesh,323,Gorakhpur Rural,SANJAY KUMAR,2017,M,53,GEN,NINSHAD,,,34901,,,,,,,,
S24,Uttar Pradesh,323,Gorakhpur Rural,RAJESH PANDEY,2017,M,36,GEN,BSP,,,30097,,,,,,,,
S24,Uttar Pradesh,323,Gorakhpur Rural,None of the Above,2017,,,,NOTA,,,1634,,,,,,,,
S24,Uttar Pradesh,323,Gorakhpur Rural,ADIL AKHTAR,2017,M,64,GEN,CPI,,,1539,,,,,,,,
S24,Uttar Pradesh,323,Gorakhpur Rural,KAUSHILYA DEVI,2017,F,65,GEN,ADUP,,,1006,,,,,,,,
S24,Uttar Pradesh,323,Gorakhpur Rural,MALTI DEVI,2017,F,49,GEN,IND,,,936,,,,,,,,
S24,Uttar Pradesh,323,Gorakhpur Rural,BINAY KUMAR PANDEY,2017,M,45,GEN,SABHP,,,797,,,,,,,,
S24,Uttar Pradesh,323,Gorakhpur Rural,SANTOSH KUMAR GUPTA,2017,M,37,GEN,IND,,,652,,,,,,,,
S24,Uttar Pradesh,323,Gorakhpur Rural,VAKIL KUMAR NISHAD,2017,M,42,GEN,BMUP,,,540,,,,,,,,
S24,Uttar Pradesh,323,Gorakhpur Rural,ISHRAWATI,2017,F,57,GEN,NCP,,,465,,,,,,,,
S24,Uttar Pradesh,323,Gorakhpur Rural,GULAB CHANDRA YADAV,2017,M,38,GEN,RLD,,,434,,,,,,,,
S24,Uttar Pradesh,324,Sahajanwa,SHEETAL PANDEY,2017,M,63,GEN,BJP,,,72213,,,,,,,,
S24,Uttar Pradesh,324,Sahajanwa,YASPAL SINGH RAWAT,2017,M,40,GEN,SP,,,56836,,,,,,,,
