ST_CODE,ST_NAME,MONTH,YEAR,DIST_NAME,AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTY,VOTES,POSITION
S13,Maharashtra,10,2014,Pune,202,Purandar,GEN,DAGADE GANPAT SHANKAR,M,GEN,42,IND,2298,5
S13,Maharashtra,10,2014,Pune,202,Purandar,GEN,None of the Above,NULL,NULL,NULL,NOTA,1208,6
S13,Maharashtra,10,2014,Pune,202,Purandar,GEN,SANJAY DATTATRAYA JAGTAP,M,GEN,45,IND,1045,7
S13,Maharashtra,10,2014,Pune,202,Purandar,GEN,LALA GULABRAO GAIKWAD,M,SC,63,BSP,1039,8
S13,Maharashtra,10,2014,Pune,202,Purandar,GEN,DR. UDAYKUMAR VASANTRAO JAGTAP,M,GEN,43,IND,935,9
S13,Maharashtra,10,2014,Pune,202,Purandar,GEN,ADV. PRADIPNANA MADHAV DHUMAL,M,GEN,52,IND,514,10
S13,Maharashtra,10,2014,Pune,202,Purandar,GEN,DILIP VITTHALRAO GAIKWAD,M,GEN,41,IND,469,11
S13,Maharashtra,10,2014,Pune,202,Purandar,GEN,JEEVANBAPU ALIAS MANOHAR NIVRUTTI SHEWALE,M,GEN,48,IND,375,12
S13,Maharashtra,10,2014,Pune,202,Purandar,GEN,GIRME DILIP VITTHAL,M,GEN,64,IND,232,13
S13,Maharashtra,10,2014,Pune,202,Purandar,GEN,JAGTAP SANJAY SAVLARAM,M,GEN,41,IND,222,14
S13,Maharashtra,10,2014,Pune,202,Purandar,GEN,RAMESH MAHADEV URAVANE,M,GEN,56,IND,213,15
S13,Maharashtra,10,2014,Pune,203,Bhor,GEN,SANGRAM ANANTRAO THOPATE,M,GEN,36,INC,78602,1
S13,Maharashtra,10,2014,Pune,203,Bhor,GEN,KULDIP SUDAM KONDE,M,GEN,35,SHS,59651,2
S13,Maharashtra,10,2014,Pune,203,Bhor,GEN,VIKRAM KASHINATH KHUTWAD,M,GEN,32,NCP,50165,3
S13,Maharashtra,10,2014,Pune,203,Bhor,GEN,DHAMALE SHARAD BAJIRAO,M,GEN,49,BJP,24440,4
S13,Maharashtra,10,2014,Pune,203,Bhor,GEN,None of the Above,NULL,NULL,NULL,NOTA,1740,5
S13,Maharashtra,10,2014,Pune,203,Bhor,GEN,GAIKWAD HARSHAVARDHAN ARJUN,M,SC,28,BSP,1533,6
S13,Maharashtra,10,2014,Pune,203,Bhor,GEN,KALURAM DNYANOBA JADHAV,M,GEN,51,IND,1352,7
S13,Maharashtra,10,2014,Pune,203,Bhor,GEN,DNYANESHWAR BHAGWAN KARALE,M,GEN,49,IND,603,8
S13,Maharashtra,10,2014,Pune,203,Bhor,GEN,PRAKASH MARUTI DAHIBHATE,M,GEN,43,IND,516,9
S13,Maharashtra,10,2014,Pune,204,Maval ,GEN,BHEGADE SANJAY (BALA) VISHWANATH,M,GEN,38,BJP,95319,1
S13,Maharashtra,10,2014,Pune,204,Maval ,GEN,DNYANOBA ALIAS MAULI DABHADE,M,GEN,70,NCP,67318,2
S13,Maharashtra,10,2014,Pune,204,Maval ,GEN,KIRAN SHANKAR GAIKWAD,M,GEN,44,INC,17624,3
S13,Maharashtra,10,2014,Pune,204,Maval ,GEN,MACCHINDRA BABANRAO KHARADE,M,GEN,43,SHS,17385,4
S13,Maharashtra,10,2014,Pune,204,Maval ,GEN,MANGESH DNYANESHWAR WALUNJ,M,GEN,29,MNS,3792,5
S13,Maharashtra,10,2014,Pune,204,Maval ,GEN,None of the Above,NULL,NULL,NULL,NOTA,2006,6
S13,Maharashtra,10,2014,Pune,204,Maval ,GEN,BHALERAO PRAMOD EKNATH,M,SC,44,BSP,1955,7
S13,Maharashtra,10,2014,Pune,204,Maval ,GEN,TANTARPALE GOAPL YASHWANTRAO,M,SC,49,IND,1195,8
S13,Maharashtra,10,2014,Pune,204,Maval ,GEN,MUKUNADA RAKHMA KEDARI,M,ST,45,IND,1142,9
S13,Maharashtra,10,2014,Pune,204,Maval ,GEN,SAMBHAJI SHIVRAM WAGHMARE,M,GEN,35,IND,544,10
S13,Maharashtra,10,2014,Pune,205,Chinchwad,GEN,JAGTAP LAXMAN PANDURANG,M,GEN,51,BJP,123786,1
S13,Maharashtra,10,2014,Pune,205,Chinchwad,GEN,KALATE RAHUL TANAJI,M,GEN,37,SHS,63489,2
S13,Maharashtra,10,2014,Pune,205,Chinchwad,GEN,VITTHAL ALIAS NANA KATE,M,GEN,40,NCP,42553,3
S13,Maharashtra,10,2014,Pune,205,Chinchwad,GEN,BHONDVE MORESHWAR MAHADU,M,GEN,48,IND,13952,4
S13,Maharashtra,10,2014,Pune,205,Chinchwad,GEN,KADAM KAILASH MAHADEV,M,GEN,47,INC,8643,5
S13,Maharashtra,10,2014,Pune,205,Chinchwad,GEN,ANANT SUBHASH KORHALE,M,GEN,39,MNS,8217,6
S13,Maharashtra,10,2014,Pune,205,Chinchwad,GEN,KADAM SATYAVAN KALU,M,GEN,38,BSP,3703,7
S13,Maharashtra,10,2014,Pune,205,Chinchwad,GEN,None of the Above,NULL,NULL,NULL,NOTA,3203,8
S13,Maharashtra,10,2014,Pune,205,Chinchwad,GEN,LAXMAN PANDURANG JAGTAP,M,GEN,68,IND,808,9
S13,Maharashtra,10,2014,Pune,205,Chinchwad,GEN,VINODKUMAR TRILOKINATH SINGH,M,GEN,45,IND,523,10
S13,Maharashtra,10,2014,Pune,205,Chinchwad,GEN,JAGTAP LAXMAN PANDURANG,M,GEN,51,IND,518,11
S13,Maharashtra,10,2014,Pune,205,Chinchwad,GEN,NEETA SANJAY DHAMALE,F,GEN,37,IND,488,12
S13,Maharashtra,10,2014,Pune,205,Chinchwad,GEN,SHASHIKANT BHIKAJI OVHAL,M,SC,41,BMUP,473,13
S13,Maharashtra,10,2014,Pune,205,Chinchwad,GEN,SATYAM KUMAR SINGH,M,GEN,30,IND,388,14
S13,Maharashtra,10,2014,Pune,205,Chinchwad,GEN,VINOD VASANT CHANDGUDE,M,GEN,28,IND,328,15
S13,Maharashtra,10,2014,Pune,205,Chinchwad,GEN,PUNDE GANESH DIGAMBAR,M,GEN,28,IND,236,16
S13,Maharashtra,10,2014,Pune,205,Chinchwad,GEN,IMAM BASHIR SHAIKH,M,GEN,60,IND,214,17
S13,Maharashtra,10,2014,Pune,205,Chinchwad,GEN,ASHOK BABURAO SUBHEDAR,M,GEN,59,IND,179,18
S13,Maharashtra,10,2014,Pune,205,Chinchwad,GEN,RAJENDRA MARUTI KATE,M,GEN,45,IND,175,19
S13,Maharashtra,10,2014,Pune,205,Chinchwad,GEN,MILINDRAJE BHOSALE,M,SC,30,IND,165,20
S13,Maharashtra,10,2014,Pune,205,Chinchwad,GEN,SMITA PRAKASH BODAKE,F,GEN,42,bns,128,21
S13,Maharashtra,10,2014,Pune,205,Chinchwad,GEN,SUDAM AJINATH BABAR,M,GEN,32,IND,120,22
S13,Maharashtra,10,2014,Pune,205,Chinchwad,GEN,DHARMPAL YASHWANTRAO TANTARPALE,M,SC,44,IND,120,23
S13,Maharashtra,10,2014,Pune,205,Chinchwad,GEN,UTTAMRAO PANDURANGRAO SHINDE SARKAR,M,GEN,47,IND,82,24
S13,Maharashtra,10,2014,Pune,205,Chinchwad,GEN,SANJAY JAGADISH CHANDALIYA,M,GEN,38,IND,66,25
S13,Maharashtra,10,2014,Pune,206,Pimpri ,SC,ADV. CHABUKSWAR GAUTAM SUKHDEO,M,SC,55,SHS,51096,1
S13,Maharashtra,10,2014,Pune,206,Pimpri ,SC,ANNA DADU BANSODE,M,SC,46,NCP,48761,2
S13,Maharashtra,10,2014,Pune,206,Pimpri ,SC,SONKAMBLE CHANDRAKANTA LAXMAN,F,SC,44,RPI(A),47288,3
S13,Maharashtra,10,2014,Pune,206,Pimpri ,SC,MANOJ VISHNU KAMBLE,M,SC,32,INC,11022,4
S13,Maharashtra,10,2014,Pune,206,Pimpri ,SC,ANITA DATTATRAYA SONAWANE,F,SC,35,MNS,5169,5
S13,Maharashtra,10,2014,Pune,206,Pimpri ,SC,None of the Above,NULL,NULL,NULL,NOTA,4435,6
S13,Maharashtra,10,2014,Pune,206,Pimpri ,SC,ADV. KSHITIJ TEXAS GAIKWAD,M,SC,29,BSP,3075,7
S13,Maharashtra,10,2014,Pune,206,Pimpri ,SC,CHANDRAKANT AMBADAS MANE,M,SC,54,IND,823,8
S13,Maharashtra,10,2014,Pune,206,Pimpri ,SC,DATTATRAYA PRALHAD KUCHEKAR,M,SC,42,IND,779,9
S13,Maharashtra,10,2014,Pune,206,Pimpri ,SC,SUNIT RAJENDRA CHAJCHIDAK,F,SC,46,RBSP,482,10
S13,Maharashtra,10,2014,Pune,206,Pimpri ,SC,CHOUDHARY ZAFAR KHURSHID,M,SC,54,IND,463,11
S13,Maharashtra,10,2014,Pune,206,Pimpri ,SC,SURESH MADHUKAR LONDHE,M,SC,44,IND,428,12
S13,Maharashtra,10,2014,Pune,206,Pimpri ,SC,GHODKE SHAM ABHIMANYU,M,SC,30,IND,382,13
S13,Maharashtra,10,2014,Pune,206,Pimpri ,SC,KAMBLE MANGAL BHIKARAM,F,SC,37,RP(K),364,14
S13,Maharashtra,10,2014,Pune,206,Pimpri ,SC,MEENATAI YADAV KHILARE,F,SC,45,IND,357,15
S13,Maharashtra,10,2014,Pune,206,Pimpri ,SC,GOVIND GANGARAM HERODE,M,SC,66,BMUP,348,16
S13,Maharashtra,10,2014,Pune,206,Pimpri ,SC,PRATIK SHANKARRAO ZUMBARE,M,SC,45,IND,274,17
S13,Maharashtra,10,2014,Pune,206,Pimpri ,SC,RAKESH ALIAS BALASHAHEB RAMESH GAIKWAD,M,SC,26,IND,258,18
S13,Maharashtra,10,2014,Pune,206,Pimpri ,SC,ASHA RAJU RANDIVE,F,SC,44,IND,245,19
S13,Maharashtra,10,2014,Pune,206,Pimpri ,SC,ADV. ADSUL  MOHAN TUKARAM,M,SC,47,IND,224,20
S13,Maharashtra,10,2014,Pune,206,Pimpri ,SC,KHUDE SHANTARAM GANESH,M,SC,33,IND,172,21
S13,Maharashtra,10,2014,Pune,206,Pimpri ,SC,N. D. MORE,M,SC,60,IND,169,22
S13,Maharashtra,10,2014,Pune,206,Pimpri ,SC,RAJU SUDAM BHALERAO,M,SC,42,IND,156,23
S13,Maharashtra,10,2014,Pune,206,Pimpri ,SC,GAWAI SURENDRA SUDAMRAO,M,SC,30,IND,132,24
S13,Maharashtra,10,2014,Pune,207,Bhosari,GEN,MAHESH (DADA) KISAN LANDGE,M,GEN,38,IND,60173,1
S13,Maharashtra,10,2014,Pune,207,Bhosari,GEN,UBALE SULABHA RAMBHAU,F,GEN,43,SHS,44857,2
S13,Maharashtra,10,2014,Pune,207,Bhosari,GEN,VILAS VITHOBA LANDE,M,GEN,52,NCP,44211,3
S13,Maharashtra,10,2014,Pune,207,Bhosari,GEN,AEKNATH RAOSAHEB PAWAR,M,GEN,43,BJP,43626,4
S13,Maharashtra,10,2014,Pune,207,Bhosari,GEN,BHOSALE HANUMANTRAO BHIMRAO ALIAS ANNA,M,GEN,63,INC,14363,5
S13,Maharashtra,10,2014,Pune,207,Bhosari,GEN,CHIKHALE SACHIN TUKARAM,M,GEN,31,MNS,4231,6
S13,Maharashtra,10,2014,Pune,207,Bhosari,GEN,RAJENDRA KUNDLIK GAIKWAD,M,SC,48,BSP,4088,7
S13,Maharashtra,10,2014,Pune,207,Bhosari,GEN,None of the Above,NULL,NULL,NULL,NOTA,1447,8
S13,Maharashtra,10,2014,Pune,207,Bhosari,GEN,SULABHA GANPATI UBALE,F,GEN,46,IND,708,9
S13,Maharashtra,10,2014,Pune,207,Bhosari,GEN,MAHESH JAGANNATH LANDGE,M,GEN,39,IND,676,10
S13,Maharashtra,10,2014,Pune,207,Bhosari,GEN,RAJESH MALLIKARJUN LIGADE,M,GEN,38,BMUP,634,11
S13,Maharashtra,10,2014,Pune,207,Bhosari,GEN,BALDEVKUMAR RAMPRAKASH CHAWLA,M,GEN,53,IND,421,12
S13,Maharashtra,10,2014,Pune,207,Bhosari,GEN,LANDE VIJAY NAMDEV,M,GEN,36,IND,399,13
S13,Maharashtra,10,2014,Pune,207,Bhosari,GEN,PANDURANG BABAN VAHILE,M,GEN,35,IND,395,14
S13,Maharashtra,10,2014,Pune,207,Bhosari,GEN,SIDDIK ISMAIL SHAIKH,M,GEN,27,WPOI,369,15
S13,Maharashtra,10,2014,Pune,207,Bhosari,GEN,SANTRAM SHANKAR KAMBLE,M,SC,45,RP(K),329,16
S13,Maharashtra,10,2014,Pune,207,Bhosari,GEN,CHANDRAKANT AMBADAS MANE,M,SC,54,IND,214,17
S13,Maharashtra,10,2014,Pune,207,Bhosari,GEN,BANDU ALIAS ISHWAR BABURAO KAMBLE,M,SC,36,IND,126,18
S13,Maharashtra,10,2014,Pune,208,VADGAON SHERI,GEN,JAGDISH TUKARAM MULUK,M,GEN,33,BJP,66908,1
S13,Maharashtra,10,2014,Pune,208,VADGAON SHERI,GEN,TINGARE SUNIL VIJAY,M,GEN,42,SHS,61583,2
S13,Maharashtra,10,2014,Pune,208,VADGAON SHERI,GEN,BAPUSAHEB TUKARAM PATHARE,M,GEN,54,NCP,44480,3
S13,Maharashtra,10,2014,Pune,208,VADGAON SHERI,GEN,NARAYAN MOHAN GALANDE,M,GEN,35,MNS,18830,4
S13,Maharashtra,10,2014,Pune,208,VADGAON SHERI,GEN,AD.CHANDRAKANT CHHAJED,M,GEN,64,INC,12497,5
S13,Maharashtra,10,2014,Pune,208,VADGAON SHERI,GEN,DR.DHENDE SIDDHARTH YASHWANT,M,GEN,50,RPI(A),9247,6
S13,Maharashtra,10,2014,Pune,208,VADGAON SHERI,GEN,KUSALE  DILIP NAMDEV,M,GEN,50,BSP,3131,7
S13,Maharashtra,10,2014,Pune,208,VADGAON SHERI,GEN,None of the Above,NULL,NULL,NULL,NOTA,1754,8
S13,Maharashtra,10,2014,Pune,208,VADGAON SHERI,GEN,MANSOOR MAINUDDIN KHAN,M,GEN,48,BMUP,506,9
S13,Maharashtra,10,2014,Pune,208,VADGAON SHERI,GEN,BABA SAHEBRAO JADHAV,M,GEN,53,IND,368,10
S13,Maharashtra,10,2014,Pune,208,VADGAON SHERI,GEN,BANSODE CHHAYA TUKARAM,F,SC,43,RBS,341,11
S13,Maharashtra,10,2014,Pune,208,VADGAON SHERI,GEN,ORAPE DILIP,M,GEN,52,IND,324,12
S13,Maharashtra,10,2014,Pune,208,VADGAON SHERI,GEN,SHAM RAMBHAU SONWANE,M,GEN,46,IND,285,13
S13,Maharashtra,10,2014,Pune,208,VADGAON SHERI,GEN,SHAIKH MAZHAR ISMIL,M,GEN,27,IND,245,14
S13,Maharashtra,10,2014,Pune,208,VADGAON SHERI,GEN,DADU BHAURAO RANSHINGH,M,SC,39,IND,214,15
S13,Maharashtra,10,2014,Pune,208,VADGAON SHERI,GEN,ALHAT BHAGWANRAO MARUTI,M,GEN,37,IND,201,16
S13,Maharashtra,10,2014,Pune,208,VADGAON SHERI,GEN,SANJAY LAXMAN PADWAL,M,GEN,46,bns,160,17
S13,Maharashtra,10,2014,Pune,208,VADGAON SHERI,GEN,SANTOSH PANDURANG DHUMAL,M,GEN,32,HJP,145,18
S13,Maharashtra,10,2014,Pune,208,VADGAON SHERI,GEN,KISAN GOPAL CHAVAN,M,GEN,54,IND,92,19
S13,Maharashtra,10,2014,Pune,209,Shivajinagar,GEN,VIJAY KALE,M,GEN,55,BJP,56460,1
S13,Maharashtra,10,2014,Pune,209,Shivajinagar,GEN,NIMHAN VINAYAK MAHADEV,M,GEN,51,INC,34413,2
S13,Maharashtra,10,2014,Pune,209,Shivajinagar,GEN,ANIL SHIVAJIRAO BHOSALE,M,GEN,48,NCP,24173,3
S13,Maharashtra,10,2014,Pune,209,Shivajinagar,GEN,MILIND RAMAKANT EKBOTE,M,GEN,57,SHS,14662,4
S13,Maharashtra,10,2014,Pune,209,Shivajinagar,GEN,RAJU ALIAS DATTATRAY PAWAR,M,GEN,40,MNS,9809,5
S13,Maharashtra,10,2014,Pune,209,Shivajinagar,GEN,AJAY SHINDE,M,GEN,37,BSP,3949,6
S13,Maharashtra,10,2014,Pune,209,Shivajinagar,GEN,None of the Above,NULL,NULL,NULL,NOTA,1842,7
S13,Maharashtra,10,2014,Pune,209,Shivajinagar,GEN,ANJUM INAMDAR,M,GEN,50,BMUP,730,8
S13,Maharashtra,10,2014,Pune,209,Shivajinagar,GEN,BABA ALIAS SANTOSH MANOHER SHIROLE,M,GEN,40,IND,393,9
S13,Maharashtra,10,2014,Pune,209,Shivajinagar,GEN,HANMANT MAHADEO NALAWADE,M,GEN,45,IND,376,10
S13,Maharashtra,10,2014,Pune,209,Shivajinagar,GEN,SHAM RAMBHAU SONAWANE,M,GEN,46,IND,336,11
S13,Maharashtra,10,2014,Pune,209,Shivajinagar,GEN,FIROZ SHAMSHUDDIN MULLA,M,GEN,39,IND,277,12
S13,Maharashtra,10,2014,Pune,209,Shivajinagar,GEN,GANESH S. CHINNAYYA-PILLAY,M,GEN,39,rpsn,190,13
S13,Maharashtra,10,2014,Pune,209,Shivajinagar,GEN,MANOJ GOPAL NIKALJE,M,SC,50,IND,168,14
S13,Maharashtra,10,2014,Pune,209,Shivajinagar,GEN,VIJAY LAXMAN SARODE,M,GEN,39,IND,158,15
S13,Maharashtra,10,2014,Pune,209,Shivajinagar,GEN,MOHITE VIKAS RATAN,M,GEN,38,IND,158,16
S13,Maharashtra,10,2014,Pune,209,Shivajinagar,GEN,PIRAN SITARAM SHELAR,M,SC,64,IND,145,17
S13,Maharashtra,10,2014,Pune,209,Shivajinagar,GEN,AYU.SUSHMA PANDURANG GAIKWAD,F,SC,49,PRCP,140,18
S13,Maharashtra,10,2014,Pune,209,Shivajinagar,GEN,GAIKWAD PANDURANG ANANDA,M,SC,51,IND,83,19
S13,Maharashtra,10,2014,Pune,210,Kothrud,GEN,KULKARNI MEDHA VISHRAM,F,GEN,44,BJP,100941,1
S13,Maharashtra,10,2014,Pune,210,Kothrud,GEN,CHANDRAKANT BALBHIM MOKATE,M,GEN,46,SHS,36279,2
S13,Maharashtra,10,2014,Pune,210,Kothrud,GEN,BABURAO DATTOBO CHANDERE,M,GEN,54,NCP,28179,3
S13,Maharashtra,10,2014,Pune,210,Kothrud,GEN,ADV. KISHOR NANA SHINDE,M,GEN,38,MNS,21392,4
S13,Maharashtra,10,2014,Pune,210,Kothrud,GEN,UMESH NAMDEV KANDHARE,M,GEN,42,INC,6713,5
S13,Maharashtra,10,2014,Pune,210,Kothrud,GEN,None of the Above,NULL,NULL,NULL,NOTA,1583,6
S13,Maharashtra,10,2014,Pune,210,Kothrud,GEN,GAIKWAD ARUN NANABHAU,M,GEN,39,BSP,1061,7
S13,Maharashtra,10,2014,Pune,210,Kothrud,GEN,MADHAV BALKRUSHNA DHANVE-PATIL,M,GEN,35,PWPI,456,8
S13,Maharashtra,10,2014,Pune,210,Kothrud,GEN,SUHAS POPAT GAJARMAL,M,SC,29,IND,158,9
S13,Maharashtra,10,2014,Pune,210,Kothrud,GEN,MHASKE RAHUL BHASKAR,M,GEN,43,IND,141,10
S13,Maharashtra,10,2014,Pune,210,Kothrud,GEN,DR. SOMNATH ARJUN POL,M,SC,42,IND,131,11
S13,Maharashtra,10,2014,Pune,210,Kothrud,GEN,ADV.AATMAJA SAMEER PANKAR,F,GEN,33,IND,124,12
S13,Maharashtra,10,2014,Pune,210,Kothrud,GEN,BAPU BHANUDAS SASANE,M,SC,50,IND,120,13
S13,Maharashtra,10,2014,Pune,210,Kothrud,GEN,PRASAD PRAMOD SALUNKE,M,GEN,27,IND,59,14
S13,Maharashtra,10,2014,Pune,211,Khadakwasala,GEN,TAPKIR BHIMRAO DHONDIBA,M,GEN,54,BJP,111531,1
S13,Maharashtra,10,2014,Pune,211,Khadakwasala,GEN,BARATE DILIP PRABHAKAR,M,GEN,54,NCP,48505,2
S13,Maharashtra,10,2014,Pune,211,Khadakwasala,GEN,RAJABHAU MURLIDHAR LAYGUDE,M,GEN,41,MNS,34576,3
S13,Maharashtra,10,2014,Pune,211,Khadakwasala,GEN,DESHPANDE SHAM PRABHAKAR,M,GEN,51,SHS,24521,4
S13,Maharashtra,10,2014,Pune,211,Khadakwasala,GEN,CHAVAN SHRIRANG EKANATH,M,GEN,62,INC,8297,5
S13,Maharashtra,10,2014,Pune,211,Khadakwasala,GEN,CHANDANSHIVE VAIBHAV VILAS,M,SC,29,BSP,2173,6
S13,Maharashtra,10,2014,Pune,211,Khadakwasala,GEN,None of the Above,NULL,NULL,NULL,NOTA,2108,7
S13,Maharashtra,10,2014,Pune,211,Khadakwasala,GEN,PASALKAR BHAGWAN DNYANOBA,M,GEN,52,IND,1948,8
S13,Maharashtra,10,2014,Pune,211,Khadakwasala,GEN,DR. PHULE YOGESH VAMANRAO,M,GEN,34,BMUP,420,9
S13,Maharashtra,10,2014,Pune,211,Khadakwasala,GEN,SIRSAT SUDHAKAR KONDIBA,M,SC,47,IND,373,10
S13,Maharashtra,10,2014,Pune,211,Khadakwasala,GEN,NAUSHAD DILDARKHAN PATHAN,F,GEN,46,IND,307,11
S13,Maharashtra,10,2014,Pune,211,Khadakwasala,GEN,BHAGWAT RAGHUNATH KAMBLE,M,SC,36,IND,227,12
S13,Maharashtra,10,2014,Pune,211,Khadakwasala,GEN,GARUD VISHNU DIGAMBAR,M,GEN,45,IND,154,13
S13,Maharashtra,10,2014,Pune,212,Parvati,GEN,MISAL MADHURI SATISH,F,GEN,50,BJP,95583,1
S13,Maharashtra,10,2014,Pune,212,Parvati,GEN,TAWARE SACHIN (ANNA) SHAM,M,GEN,40,SHS,26493,2
S13,Maharashtra,10,2014,Pune,212,Parvati,GEN,JAGTAP SUBHASH DIGAMBAR,M,GEN,52,NCP,26124,3
S13,Maharashtra,10,2014,Pune,212,Parvati,GEN,ABHAY CHHAJED,M,GEN,56,INC,21907,4
S13,Maharashtra,10,2014,Pune,212,Parvati,GEN,SANDIP BABANRAO LANDGE,M,GEN,37,MNS,12563,5
S13,Maharashtra,10,2014,Pune,212,Parvati,GEN,ANIL MARUTI JADHAV,M,GEN,49,IND,1821,6
S13,Maharashtra,10,2014,Pune,212,Parvati,GEN,None of the Above,NULL,NULL,NULL,NOTA,1774,7
S13,Maharashtra,10,2014,Pune,212,Parvati,GEN,PALKHE RAM LAXMAN,M,SC,37,BSP,1674,8
S13,Maharashtra,10,2014,Pune,212,Parvati,GEN,ANANTA VISHNUPANT DARVATKAR,M,GEN,64,BMUP,508,9
S13,Maharashtra,10,2014,Pune,212,Parvati,GEN,ARUN GORAKH AARANE,M,GEN,57,BBM,369,10
S13,Maharashtra,10,2014,Pune,212,Parvati,GEN,HANUMANT RAMRAO GAIKWAD,M,GEN,46,IND,304,11
S13,Maharashtra,10,2014,Pune,212,Parvati,GEN,SHAIKH FARUKH BASHIR,M,GEN,28,HJP,212,12
S13,Maharashtra,10,2014,Pune,212,Parvati,GEN,SANTOSH MURLIDHAR FADKE,M,GEN,37,IND,181,13
S13,Maharashtra,10,2014,Pune,212,Parvati,GEN,YABES ALIAS AMOL SHAMUVEL TUJARE,M,SC,29,IND,130,14
S13,Maharashtra,10,2014,Pune,212,Parvati,GEN,SHAIKH MUNNI ALTAF,F,GEN,39,IND,123,15
S13,Maharashtra,10,2014,Pune,213,Hadapsar,GEN,TILEKAR YOGESH KUNDALIK,M,GEN,40,BJP,82629,1
S13,Maharashtra,10,2014,Pune,213,Hadapsar,GEN,BABER MAHADEV RAMCHANDRA,M,GEN,50,SHS,52381,2
S13,Maharashtra,10,2014,Pune,213,Hadapsar,GEN,CHETAN VITTHAL TUPE,M,GEN,43,NCP,29947,3
S13,Maharashtra,10,2014,Pune,213,Hadapsar,GEN,BHANGIRE PRAMOD ALIAS NANA VASANT,M,GEN,33,MNS,25206,4
S13,Maharashtra,10,2014,Pune,213,Hadapsar,GEN,CHANDRAKANT  ALIAS BALASAHEB  SHIVARKAR,M,GEN,62,INC,22100,5
S13,Maharashtra,10,2014,Pune,213,Hadapsar,GEN,GAIKWAD RAMESH NARAYAN,M,SC,54,BSP,2064,6
S13,Maharashtra,10,2014,Pune,213,Hadapsar,GEN,None of the Above,NULL,NULL,NULL,NOTA,1610,7
S13,Maharashtra,10,2014,Pune,213,Hadapsar,GEN,MAHESH BHAGWAN NALAWADE,M,GEN,40,IND,618,8
S13,Maharashtra,10,2014,Pune,213,Hadapsar,GEN,SHAIKH AASMA JALAL,F,GEN,29,IND,470,9
S13,Maharashtra,10,2014,Pune,213,Hadapsar,GEN,SAYYAD RAJ  FAIYAZ  MUSHTAK,M,GEN,37,IND,267,10
S13,Maharashtra,10,2014,Pune,213,Hadapsar,GEN,SHAIKH ALTAF KARIM,M,GEN,59,IND,243,11
S13,Maharashtra,10,2014,Pune,213,Hadapsar,GEN,UJWALA GANESH GURAV,F,GEN,27,HJP,237,12
S13,Maharashtra,10,2014,Pune,213,Hadapsar,GEN,RAJENDRA GOVIND SALVE,M,SC,39,IND,210,13
S13,Maharashtra,10,2014,Pune,213,Hadapsar,GEN,SANJAY BAKELAL SHAH,M,GEN,37,SNS,129,14
S13,Maharashtra,10,2014,Pune,213,Hadapsar,GEN,CHANDARSHEKHAR  ALIAS BALASAHEB D. THORAT,M,SC,36,IND,86,15
S13,Maharashtra,10,2014,Pune,214,Pune cantonment,SC,DILIP KAMBLE,M,SC,52,BJP,54692,1
S13,Maharashtra,10,2014,Pune,214,Pune cantonment,SC,BAGAVE RAMESH ANANDRAO,M,SC,60,INC,39737,2
S13,Maharashtra,10,2014,Pune,214,Pune cantonment,SC,WADEKAR PARSHURAM BALKRUSHNA,M,SC,44,SHS,16508,3
S13,Maharashtra,10,2014,Pune,214,Pune cantonment,SC,AJAY MAGANLAL TAYADE,M,SC,48,MNS,14642,4
S13,Maharashtra,10,2014,Pune,214,Pune cantonment,SC,BHAGWAN SHIVRAM VAIRAT,M,SC,55,NCP,5295,5
S13,Maharashtra,10,2014,Pune,214,Pune cantonment,SC,AHIRE MILIND DATTA,M,SC,45,BSP,2994,6
S13,Maharashtra,10,2014,Pune,214,Pune cantonment,SC,None of the Above,NULL,NULL,NULL,NOTA,1818,7
S13,Maharashtra,10,2014,Pune,214,Pune cantonment,SC,VIVEK BANSODE,M,SC,32,rpsn,571,8
S13,Maharashtra,10,2014,Pune,214,Pune cantonment,SC,GANGADHAR G. AMBEDKAR,M,SC,67,BMUP,437,9
S13,Maharashtra,10,2014,Pune,214,Pune cantonment,SC,SHAILENDRA BABULAL JADHAV,M,SC,48,IND,433,10
S13,Maharashtra,10,2014,Pune,214,Pune cantonment,SC,SALAVE VINOD MARUTI,M,SC,34,IND,211,11
S13,Maharashtra,10,2014,Pune,214,Pune cantonment,SC,SHENDAGE GANESH DADU,M,SC,42,IND,176,12
S13,Maharashtra,10,2014,Pune,214,Pune cantonment,SC,LAKHAN ALIAS LAXMAN BABAN JAWALE,M,SC,45,IND,147,13
S13,Maharashtra,10,2014,Pune,214,Pune cantonment,SC,ADV. RAMAN NARAYAN GHORPADE,M,SC,39,IND,96,14
S13,Maharashtra,10,2014,Pune,214,Pune cantonment,SC,KAMBLE SANDIP PRAKASH,M,SC,38,IND,90,15
S13,Maharashtra,10,2014,Pune,214,Pune cantonment,SC,ARUN NARAYAN BHALERAO,M,SC,48,IND,85,16
S13,Maharashtra,10,2014,Pune,215,Kasba peth,GEN,BAPAT GIRISH BHALCHANDRA,M,GEN,63,BJP,73594,1
S13,Maharashtra,10,2014,Pune,215,Kasba peth,GEN,DR.ROHIT DEEPAK TILAK,M,GEN,35,INC,31322,2
