ST_CODE,ST_NAME,PC_NO,PC_NAME,CANDIDATE,CANDIDATE_SEX,CANDIDATE_AGE,CANDIDATE_CATEGORY,PARTY,VOTES
S12,Madhya Pradesh,,Mandla,Faggan Singh Kulaste,M,59,ST,BJP,737266
S12,Madhya Pradesh,,Mandla,Kamal Singh Maravi,M,58,ST,INC,639592
S12,Madhya Pradesh,,Mandla,Advocate-Devsingh Kumre,M,36,ST,IND,7759
S12,Madhya Pradesh,,Mandla,Chandra Singh Kushram,M,43,ST,BSCP,15709
S12,Madhya Pradesh,,Mandla,R.S.Paraste (Ramsingh),M,67,ST,SPAKP,5055
S12,Madhya Pradesh,,Mandla,Dada Ramgulam Uikey,M,57,ST,GGP,48925
S12,Madhya Pradesh,,Mandla,Manita Markam,F,40,ST,SMARTIP,5228
S12,Madhya Pradesh,,Mandla,Sanjeev Kumar Pandram,M,51,ST,HND,4647
S12,Madhya Pradesh,,Mandla,Ajeet Dhurwey,M,27,ST,IND,5208
S12,Madhya Pradesh,,Balaghat,Yuvraj Singh Bais,M,65,GEN,PBI,1890
S12,Madhya Pradesh,,Balaghat,Kishor Samrite,M,56,GEN,IND,7365
S12,Madhya Pradesh,,Balaghat,Abhishek Bilhore,M,25,GEN,BSCP,5922
S12,Madhya Pradesh,,Balaghat,Baboo Rajendra Dhoke,M,62,SC,PPID,4172
S12,Madhya Pradesh,,Balaghat,Mukesh Bansod,M,38,SC,APoI,4076
S12,Madhya Pradesh,,Balaghat,Dr Dhal Singh Bisen,M,66,GEN,BJP,696102
S12,Madhya Pradesh,,Balaghat,Jaisingh Tekam,M,68,ST,GGP,8711
S12,Madhya Pradesh,,Balaghat,Advocate Satyaprakash Shulke (Lodhi),M,40,GEN,MPJVP,5882
S12,Madhya Pradesh,,Balaghat,Madhu Bhagat,M,53,GEN,INC,454036
S12,Madhya Pradesh,,Balaghat,Ali .M R.Khan,M,62,GEN,CPI,9685
S12,Madhya Pradesh,,Balaghat,Bodhsingh Bhagat,M,62,GEN,IND,47220
S12,Madhya Pradesh,,Balaghat,Pitam Borkar,M,44,SC,IND,2740
S12,Madhya Pradesh,,Balaghat,Ruplal Kutrahe (Samaj Sevak ) Lodhi,M,39,GEN,IND,1513
S12,Madhya Pradesh,,Balaghat,Kankar Munjare,M,68,GEN,BSP,85177
S12,Madhya Pradesh,,Balaghat,Glg Tandekar,M,43,SC,IND,4504
S12,Madhya Pradesh,,Balaghat,Makbool Shah,M,63,GEN,IND,4787
S12,Madhya Pradesh,,Balaghat,Meershyam Lilhare Lodhi,M,47,GEN,IND,2320
S12,Madhya Pradesh,,Balaghat,Shrimati Manisha Vaid,F,45,GEN,IND,3809
S12,Madhya Pradesh,,Balaghat,Karan Singh Naagpure,M,38,GEN,BMUP,2440
S12,Madhya Pradesh,,Balaghat,Satish Tiwari,M,39,GEN,BLRP,3435
S12,Madhya Pradesh,,Balaghat,Narayan Banjare,M,53,GEN,IND,8463
S12,Madhya Pradesh,,Balaghat,Rajan Masih,M,62,GEN,BHAPRAP,2022
S12,Madhya Pradesh,,Balaghat,Rakesh Kumar,M,29,GEN,IND,1505
S12,Madhya Pradesh,,Chhindwara,Rajesh Tantrik,M,48,GEN,ANSP,1424
S12,Madhya Pradesh,,Chhindwara,Gyaneshwar Gajbhiye,M,45,SC,BSP,14275
S12,Madhya Pradesh,,Chhindwara,Uikey Ramdas,M,56,ST,IND,1659
S12,Madhya Pradesh,,Chhindwara,M.P.Vishwakarma (Munna Prasad),M,69,GEN,RAPty,2272
S12,Madhya Pradesh,,Chhindwara,Manmohan Shah Batti,M,56,ST,ABGP,35968
S12,Madhya Pradesh,,Chhindwara,Nathansaha Kawreti,M,57,ST,BJP,549769
S12,Madhya Pradesh,,Chhindwara,Rameshwar Dhurve,M,38,ST,IND,4186
S12,Madhya Pradesh,,Chhindwara,Subhash Shukla,M,51,GEN,IND,6844
S12,Madhya Pradesh,,Chhindwara,Nakul Kamal Nath,M,44,GEN,INC,587305
S12,Madhya Pradesh,,Chhindwara,Dhaniram Yaduwanshi,M,47,GEN,IND,3090
S12,Madhya Pradesh,,Chhindwara,Jogilal Irpachi,M,58,ST,IND,1821
S12,Madhya Pradesh,,Chhindwara,Dinesh Singh Uikey,M,34,ST,IND,2962
S12,Madhya Pradesh,,Chhindwara,Advocate Rajkumar Saryam,M,40,ST,GGP,4706
S12,Madhya Pradesh,,Chhindwara,Hemendra (Bunty) Gohar,M,38,SC,IND,11426
S12,Madhya Pradesh,,Hoshangabad,Shailendra Diwan Chandarbhan Singh,M,39,GEN,INC,324245
S12,Madhya Pradesh,,Hoshangabad,Uday Pratap Singh,M,54,GEN,BJP,877927
S12,Madhya Pradesh,,Hoshangabad,Bhavani Shankar Saini (Monu Saini),M,33,GEN,PSPL,1271
S12,Madhya Pradesh,,Hoshangabad,M.P.Choudhary,M,68,SC,BSP,15364
S12,Madhya Pradesh,,Hoshangabad,Rajesh Kumar Uikey,M,43,ST,GGP,3437
S12,Madhya Pradesh,,Hoshangabad,Arya Ravi Parihar,M,42,GEN,IND,1805
S12,Madhya Pradesh,,Hoshangabad,Shaligram Makodiya,M,60,SC,IND,4837
S12,Madhya Pradesh,,Hoshangabad,Dinesh Katare,M,32,SC,APoI,7833
S12,Madhya Pradesh,,Hoshangabad,Devendra Sharma,M,31,GEN,SPAKP,1874
S12,Madhya Pradesh,,Hoshangabad,Diwan Shailendra,M,27,GEN,IND,3426
S12,Madhya Pradesh,,Hoshangabad,Madan Mohan,M,43,GEN,IND,5437
S12,Madhya Pradesh,,Vidisha,"Mohd.Talat Khan ""Talat""",M,48,GEN,IND,1086
S12,Madhya Pradesh,,Vidisha,Madan Lal Bhadoriya,M,47,SC,PRSP,4612
S12,Madhya Pradesh,,Vidisha,Shailendra Rameshchandra Patel,M,43,GEN,INC,349938
S12,Madhya Pradesh,,Vidisha,Naveen Jatav,M,32,SC,IND,1187
S12,Madhya Pradesh,,Vidisha,Geetawali Er.P.S.Ahirwar,F,51,SC,BSP,14409
S12,Madhya Pradesh,,Vidisha,Ramakant Bhargava,M,65,GEN,BJP,853022
S12,Madhya Pradesh,,Vidisha,Anil Malviya Patrakar,M,33,SC,IND,793
S12,Madhya Pradesh,,Vidisha,Vivek Kumar,M,34,GEN,IND,2684
S12,Madhya Pradesh,,Vidisha,Devendra Singh Chouhan,M,41,GEN,IND,2634
S12,Madhya Pradesh,,Vidisha,Shailendra Patel,M,40,GEN,IND,3898
S12,Madhya Pradesh,,Vidisha,Mahant Pratap Giri,M,38,GEN,IND,1260
S12,Madhya Pradesh,,Vidisha,Sudhir Kumar,M,52,GEN,IND,5102
S12,Madhya Pradesh,,Vidisha,Ramkrishna Surywanshi,M,34,SC,BMUP,1000
S12,Madhya Pradesh,,Bhopal,Kamlesh Dangi Thakur,M,39,GEN,HND,686
S12,Madhya Pradesh,,Bhopal,J.C.Barai,M,64,GEN,SUCI(C),479
S12,Madhya Pradesh,,Bhopal,Priyanka Khare,F,26,GEN,IND,278
S12,Madhya Pradesh,,Bhopal,Digvijaya Singh,M,71,GEN,INC,501660
S12,Madhya Pradesh,,Bhopal,Gautam Nagdavane,M,51,SC,APoI,856
S12,Madhya Pradesh,,Bhopal,Sadhvi Pragya Singh Thakur,F,49,GEN,BJP,866482
S12,Madhya Pradesh,,Bhopal,Ramsushil Sharma E/X/ C.R.P.F.,M,48,GEN,SGUP,2819
S12,Madhya Pradesh,,Bhopal,Alok Kumar,M,50,GEN,IND,215
S12,Madhya Pradesh,,Bhopal,Mukesh Kumar Gupta,M,43,GEN,IND,485
S12,Madhya Pradesh,,Bhopal,Piyush Jain,M,30,GEN,RTORP,484
S12,Madhya Pradesh,,Bhopal,Md.Iqbal Khan,M,35,GEN,SMARTIP,844
S12,Madhya Pradesh,,Bhopal,Abdul Tahir Ansari (Bablu) Advocate Patrkar And Samajsewak,M,45,GEN,swbi,527
S12,Madhya Pradesh,,Bhopal,Raj Kumar Shakya (Kori),M,49,SC,JANADIP,883
S12,Madhya Pradesh,,Bhopal,Kamlesh Namdev,M,34,GEN,IND,286
S12,Madhya Pradesh,,Bhopal,Bhaurao Vithoba Fulzele,M,59,SC,BHAPRAP,538
S12,Madhya Pradesh,,Bhopal,Madho Singh Ahirwar,M,41,SC,BSP,11277
S12,Madhya Pradesh,,Bhopal,Shrimati Hemlata Pathak,F,25,GEN,SDP(MP),418
S12,Madhya Pradesh,,Bhopal,Praveen Singh Thakur (Praveena Thakur),F,26,ST,IND,456
S12,Madhya Pradesh,,Bhopal,Mahendra-Katiyar,M,49,GEN,IND,265
S12,Madhya Pradesh,,Bhopal,Deshmukh Riyazuddin Ghayasuddin,M,60,GEN,IND,1251
S12,Madhya Pradesh,,Bhopal,Ca Pramod Bhojwani,M,47,GEN,ssrd,572
S12,Madhya Pradesh,,Bhopal,Bal Ram Singh Tomar,M,30,GEN,BSCP,497
S12,Madhya Pradesh,,Bhopal,Lata Suryawanshi,F,27,SC,SaVP,2688
S12,Madhya Pradesh,,Bhopal,Prabha Bharti,F,46,GEN,JLokP,473
S12,Madhya Pradesh,,Bhopal,Moh.Ateek,M,55,GEN,IND,331
S12,Madhya Pradesh,,Bhopal,Dr.Veena Ghanekar Rtd.Ias,F,63,GEN,SPAKP,3264
S12,Madhya Pradesh,,Bhopal,Sunil Kumar Dodeja,M,38,GEN,IND,852
S12,Madhya Pradesh,,Bhopal,Rajesh Keer,M,51,GEN,BMUP,1439
S12,Madhya Pradesh,,Bhopal,Devendra Prakash Mishra,M,48,GEN,IND,854
S12,Madhya Pradesh,,Bhopal,Mahendra Kumar,M,59,GEN,IND,365
S12,Madhya Pradesh,,Rajgarh,Mukesh Dangi,M,29,GEN,SHS,1978
S12,Madhya Pradesh,,Rajgarh,Rodmal Nagar,M,58,GEN,BJP,823824
S12,Madhya Pradesh,,Rajgarh,Pandit Divyendra Dubey Advocate,M,34,GEN,IND,4155
S12,Madhya Pradesh,,Rajgarh,Th.Jagdish Singh Parmar,M,59,GEN,SamSP,9396
S12,Madhya Pradesh,,Rajgarh,Susheel Prasad,M,60,GEN,BTARP,1248
S12,Madhya Pradesh,,Rajgarh,Santosh Rav,M,39,GEN,IND,4770
S12,Madhya Pradesh,,Rajgarh,Mohsin Bhanej,M,30,GEN,IND,2577
S12,Madhya Pradesh,,Rajgarh,Mona Sustani,F,50,GEN,INC,392805
S12,Madhya Pradesh,,Rajgarh,Imamddin Khan,M,64,GEN,IND,3707
S12,Madhya Pradesh,,Rajgarh,"Sanjay Gupta ""Mahajan""",M,46,GEN,SPAKP,1408
S12,Madhya Pradesh,,Rajgarh,Parvat Singh,M,26,SC,APoI,4086
S12,Madhya Pradesh,,Dewas,Mahendra Singh Solanky,M,35,SC,BJP,862429
S12,Madhya Pradesh,,Dewas,"Badrilal ""Akela""",M,43,SC,BSP,18338
S12,Madhya Pradesh,,Dewas,Prahlad Singh Tipanya,M,65,SC,INC,490180
S12,Madhya Pradesh,,Dewas,Mahendra Sing,M,30,SC,IND,4508
S12,Madhya Pradesh,,Dewas,Nitin Verma,M,37,SC,IND,4639
S12,Madhya Pradesh,,Dewas,Pravin Shantaram Gangurde,M,47,SC,BHAPRAP,9818
S12,Madhya Pradesh,,Ujjain,Babulal Malviya,M,56,SC,INC,426026
S12,Madhya Pradesh,,Ujjain,Satish Parmar,M,45,SC,BSP,10698
S12,Madhya Pradesh,,Ujjain,Anil Firojiya,M,47,SC,BJP,791663
S12,Madhya Pradesh,,Ujjain,Dr.Sagar Solanki,M,38,SC,IND,3340
S12,Madhya Pradesh,,Ujjain,Ramchandra Parmar,M,61,SC,BMUP,940
S12,Madhya Pradesh,,Ujjain,Tilakraj Ahirwar,M,43,SC,IND,1438
S12,Madhya Pradesh,,Ujjain,Mahesh Marmat,M,38,SC,SHS,1533
S12,Madhya Pradesh,,Ujjain,Ambaram Parmar Chandravanshi,M,72,SC,IND,4877
S12,Madhya Pradesh,,Ujjain,Banesingh Parmar,M,39,SC,IND,1799
S12,Madhya Pradesh,,Mandsour,Sudheer Gupta,M,59,GEN,BJP,847786
S12,Madhya Pradesh,,Mandsour,Saeed Ahmed Shabrarti Ahmed,M,65,GEN,IND,4896
S12,Madhya Pradesh,,Mandsour,Prabhulal Meghwal,M,54,SC,BSP,9703
S12,Madhya Pradesh,,Mandsour,Meenakshi Natarajan,F,45,GEN,INC,471052
S12,Madhya Pradesh,,Mandsour,Ranglal Dhanger,M,37,GEN,IND,2685
S12,Madhya Pradesh,,Mandsour,Prahlad Singh S.Rajput,M,47,GEN,IND,1613
S12,Madhya Pradesh,,Mandsour,Fulchand Patidar,M,38,GEN,IND,1491
S12,Madhya Pradesh,,Mandsour,Advocate Bapu Singh Gujar,M,40,GEN,HND,1309
S12,Madhya Pradesh,,Mandsour,Nandlal Meena,M,43,GEN,IND,3127
S12,Madhya Pradesh,,Mandsour,Meenakshi Chouhan,F,44,GEN,NATWOMP,1748
S12,Madhya Pradesh,,Mandsour,Shivlal Gurjar,M,38,GEN,SHS,1433
S12,Madhya Pradesh,,Mandsour,Ismail Mev,M,53,GEN,BAHUMP,7760
S12,Madhya Pradesh,,Mandsour,Vijay Rann,M,54,GEN,IND,6633
S12,Madhya Pradesh,,Ratlam,Kantilal Bhuria,M,68,ST,INC,605467
S12,Madhya Pradesh,,Ratlam,Guman Singh Damor,M,62,ST,BJP,696103
S12,Madhya Pradesh,,Ratlam,Madhu Singh Patel(Chouhan),M,39,ST,BSP,13753
S12,Madhya Pradesh,,Ratlam,108 Nilesh Damor,M,25,ST,IND,6378
S12,Madhya Pradesh,,Ratlam,Suraj Bhabhar,M,26,ST,AINHCP,5584
S12,Madhya Pradesh,,Ratlam,Advocate-Katara Rukhaman Singh,M,34,ST,BMUP,3850
S12,Madhya Pradesh,,Ratlam,Kamleshwar Bhil,M,28,ST,BTP,14784
S12,Madhya Pradesh,,Ratlam,Surajsingh Kaliya,M,86,ST,JD(U),6320
S12,Madhya Pradesh,,Ratlam,Rangla-Kalesh,M,28,ST,IND,12839
S12,Madhya Pradesh,,Dhar,Kailash Vasuniya,M,41,ST,BMUP,9159
S12,Madhya Pradesh,,Dhar,Gulsingh Ramsingh Kawache,M,61,ST,BSP,13827
S12,Madhya Pradesh,,Dhar,Chattarsingh Darbar,M,65,ST,BJP,722147
S12,Madhya Pradesh,,Dhar,Girwal Dinesh,M,38,ST,INC,566118
S12,Madhya Pradesh,,Dhar,Manish Devid,M,31,ST,BTARP,3384
S12,Madhya Pradesh,,Dhar,Ramcharan Maliwad,M,41,ST,JAC,5947
S12,Madhya Pradesh,,Dhar,Dashrath Bhuwan (Dotriya),M,62,ST,IND,5621
S12,Madhya Pradesh,,Indore,Shailendra Sharma,M,40,GEN,IND,3364
S12,Madhya Pradesh,,Indore,Parmanand Tolani,M,59,GEN,IND,1233
S12,Madhya Pradesh,,Indore,Shri Surendra,M,39,SC,IND,2596
S12,Madhya Pradesh,,Indore,Er.Deepchand Ahirwal,M,53,SC,BSP,8666
S12,Madhya Pradesh,,Indore,Rajkaran Yadav (Teemai),M,46,GEN,IND,1374
S12,Madhya Pradesh,,Indore,Dr.Sandeep Vasantrao Kadwe,M,50,GEN,IND,631
S12,Madhya Pradesh,,Indore,Shankar Lalwani,M,57,GEN,BJP,1068569
S12,Madhya Pradesh,,Indore,Rajendra Agarwal 'Raju',M,61,GEN,SP(I),528
S12,Madhya Pradesh,,Indore,Sri Imran Baksh,M,34,GEN,IND,423
S12,Madhya Pradesh,,Indore,Pankaj Sanghvi,M,58,GEN,INC,520815
S12,Madhya Pradesh,,Indore,Bhavana Kishore Sangeliya,F,34,SC,JAC,459
S12,Madhya Pradesh,,Indore,Ranjeet Gohar,M,40,SC,IND,2405
S12,Madhya Pradesh,,Indore,Mahendra Tikliya,M,31,SC,IND,838
S12,Madhya Pradesh,,Indore,Ramesh Patil,M,49,GEN,IND,3184
S12,Madhya Pradesh,,Indore,Kamlesh Vaishnav,M,37,GEN,HND,699
S12,Madhya Pradesh,,Indore,Prakash Verma,M,43,SC,IND,498
S12,Madhya Pradesh,,Indore,Ajmera S Praveen Kumar,M,59,ST,IND,693
S12,Madhya Pradesh,,Indore,Iftikhar Ahmed Khan,M,32,GEN,MNDP,4455
S12,Madhya Pradesh,,Indore,Haji Mustak Ansari,M,65,GEN,IND,2019
S12,Madhya Pradesh,,Indore,Dheeraj Dubey Patrakar,M,50,GEN,SPAKP,614
S12,Madhya Pradesh,,Khargone,Dr.Govind Subhan Mujalda,M,55,ST,INC,571040
S12,Madhya Pradesh,,Khargone,Amit Kumar Balke,M,33,ST,BSP,18573
S12,Madhya Pradesh,,Khargone,Gajendra Umrao Singh Patel,M,43,ST,BJP,773550
S12,Madhya Pradesh,,Khargone,Comrade Jyoti Sukhlal Gore,F,39,ST,CPI,20673
S12,Madhya Pradesh,,Khargone,Sevanti Dinesh Bhabar,F,41,ST,IND,9753
S12,Madhya Pradesh,,Khargone,Jani Karan,M,41,ST,IND,5330
S12,Madhya Pradesh,,Khargone,Shantilal S/O Aasharam Sahite,M,42,ST,IND,10265
S12,Madhya Pradesh,,Khandwa,Arun Subhash Chandra Yadav,M,45,GEN,INC,565566
S12,Madhya Pradesh,,Khandwa,Nandkumar Singh Chouhan (Nandu Bhaiya),M,66,GEN,BJP,838909
S12,Madhya Pradesh,,Khandwa,Aakash Birla,M,25,GEN,MPJVP,7759
S12,Madhya Pradesh,,Khandwa,Darasingh Patel Khatvashe,M,44,ST,ABGP,1270
S12,Madhya Pradesh,,Khandwa,Dayaram Korku (Thakur Dada),M,60,ST,BSP,14888
S12,Madhya Pradesh,,Khandwa,Kishor Yadav,M,45,GEN,HND,1721
S12,Madhya Pradesh,,Khandwa,Reena Damle,F,25,SC,PPID,3293
S12,Madhya Pradesh,,Khandwa,Baba Abdul Hameed,M,74,GEN,IND,7221
S12,Madhya Pradesh,,Khandwa,Bhagwansingh Pyarsingh,M,42,GEN,IND,4596
S12,Madhya Pradesh,,Khandwa,Narayan Chandel,M,58,GEN,IND,2886
S12,Madhya Pradesh,,Khandwa,Rukum Shah,M,44,GEN,AIUC,4024
S12,Madhya Pradesh,,Betul,Durga Das (D.D.) Uikey,M,55,ST,BJP,811248
S12,Madhya Pradesh,,Betul,Pushpa Dr.Shailendra Pendam,F,42,ST,ABGP,3768
S12,Madhya Pradesh,,Betul,Bhagcharan Warkade,M,39,ST,IND,9431
S12,Madhya Pradesh,,Betul,Ashok Bhalavi,M,44,ST,BSP,23573
S12,Madhya Pradesh,,Betul,Ramu Tekam (Advocate),M,31,ST,INC,451007
S12,Madhya Pradesh,,Betul,Bisram Uikey,M,44,ST,GGP,4957
S12,Madhya Pradesh,,Betul,Sunil Kawde,M,37,ST,IND,10940
S12,Madhya Pradesh,,Betul,Pushpa Marskole,F,57,ST,BMUP,10342
S12,Madhya Pradesh,,Betul,Nimish Sariyam,M,33,ST,IND,9804
S13,Maharashtra,,Nandurbar,Arjunsing Diwansing Vasave,M,54,ST,IND,2936
S13,Maharashtra,,Nandurbar,Ajay Karamsing Gavit,M,25,ST,IND,4497
S13,Maharashtra,,Nandurbar,Dr.Heena Vijaykumar Gavit,F,31,ST,BJP,639136
S13,Maharashtra,,Nandurbar,Adv.K.C.Padavi,M,61,ST,INC,543507
S13,Maharashtra,,Nandurbar,Dr.Natawadkar Suhas Jayant,M,58,ST,IND,13820
S13,Maharashtra,,Nandurbar,Ashok Daulatsing Padvi,M,42,ST,IND,4930
S13,Maharashtra,,Nandurbar,Rekha Suresh Desai,F,29,ST,BSP,11466
S13,Maharashtra,,Nandurbar,Koli Ananda Sukalal,M,52,ST,IND,7185
S13,Maharashtra,,Nandurbar,Anturlikar Sushil Suresh,M,33,ST,VBA,25702
S13,Maharashtra,,Nandurbar,Krishna Thoga Gavit,M,57,ST,BTP,4438
S13,Maharashtra,,Nandurbar,Sandip Abhimanyu Valvi,M,42,ST,BMUP,2196
S13,Maharashtra,,Dhule,Pandharinath Chaitram More,M,36,ST,BTP,3283
S13,Maharashtra,,Dhule,Dnyaneshwar Baliram Dhekale Alias Bapu,M,42,GEN,IND,1036
S13,Maharashtra,,Dhule,Nitin Baburao Khare,M,33,SC,IND,507
S13,Maharashtra,,Dhule,Anil Ramdas Jadhaav,M,25,SC,BALP,1271
S13,Maharashtra,,Dhule,Kunalbaba Rohidas Patil,M,45,GEN,INC,384290
S13,Maharashtra,,Dhule,Meraj Bi Husain Khan,F,49,GEN,IND,533
S13,Maharashtra,,Dhule,Qasmi Kamal Hashim Mohammed Azmi,M,50,GEN,IND,1191
S13,Maharashtra,,Dhule,Deepak Khandu Amrutkar,M,44,GEN,IND,593
S13,Maharashtra,,Dhule,Pinjari Salim Kasam,M,56,GEN,IND,1786
S13,Maharashtra,,Dhule,Bhamre Subhash Ramrao,M,66,GEN,BJP,613533
S13,Maharashtra,,Dhule,Ansari Mohammed Ismail Mohammed Ibrahim,M,57,GEN,BMSM,620
S13,Maharashtra,,Dhule,Iqbal Ahmed Mohammed Rafeeque,M,41,GEN,IND,3444
S13,Maharashtra,,Dhule,Nabi Ahmad Ahmad Dulla,M,46,GEN,VBA,39449
S13,Maharashtra,,Dhule,Aparanti Sanjay Yashwant,M,59,GEN,BSP,4645
S13,Maharashtra,,Dhule,Sitaram Baga Wagh,M,47,GEN,BARESP,2035
S13,Maharashtra,,Dhule,Pinjari Jainuddin Husain,M,37,GEN,BAHUMP,789
S13,Maharashtra,,Dhule,Nandkumar Jagannath Chavhan,M,48,GEN,RJnPty,699
S13,Maharashtra,,Dhule,Anil Anna,M,70,GEN,LKSGM,8418
S13,Maharashtra,,Dhule,Taher Sattar Khatik,M,49,GEN,RASMARP,394
S13,Maharashtra,,Dhule,Tadvi Ayyub Khan Razzaque Khan,M,47,GEN,IND,1912
S13,Maharashtra,,Dhule,Dilip Bhaidas Patil,M,48,GEN,BMUP,761
S13,Maharashtra,,Dhule,Nasim Rauf Baba Khan,F,42,GEN,IND,410
S13,Maharashtra,,Dhule,Irfan Mo.Isahak,M,49,GEN,IND,1883
S13,Maharashtra,,Dhule,Bhamare Subash Shankar,M,48,GEN,IND,1943
S13,Maharashtra,,Dhule,Dinesh Punamchand Koli,M,29,GEN,IND,3697
S13,Maharashtra,,Dhule,Chordiya Dhiraj Prakashchand,M,39,GEN,IND,1725
S13,Maharashtra,,Dhule,Mohammed Rizwan Mohammed Akbar,M,44,GEN,IND,821
S13,Maharashtra,,Dhule,Mevati Hina Yusufbhai,F,44,GEN,BKNP,895
S13,Maharashtra,,Jalgaon,Gulabrao Baburao Deokar,M,63,GEN,NCP,302257
S13,Maharashtra,,Jalgaon,Mohan Shankar Birhade,M,53,SC,RSP(S),670
S13,Maharashtra,,Jalgaon,Lalit (Bunty) Gaurishankar Sharma,M,34,GEN,IND,1108
S13,Maharashtra,,Jalgaon,Sant Shri Baba Mahahansaji Maharaj Patil,M,43,GEN,HND,1295
S13,Maharashtra,,Jalgaon,Mukesh Rajesh Kuril,M,38,SC,IND,1383
S13,Maharashtra,,Jalgaon,Ishwar Dayaram More (Maji Sainik),M,54,GEN,BMUP,1262
S13,Maharashtra,,Jalgaon,Subhash Shivlal Khairnar,M,64,SC,IND,1629
S13,Maharashtra,,Jalgaon,Sharad Gorakh Bhamre (Sutar),M,32,GEN,RJSPS,817
S13,Maharashtra,,Jalgaon,Unmesh Bhaiyyasaheb Patil,M,40,GEN,BJP,713874
S13,Maharashtra,,Jalgaon,Rahul Narayan Bansode,M,46,SC,BSP,3428
S13,Maharashtra,,Jalgaon,Anant Prabhakar Mahajan,M,36,GEN,IND,6562
S13,Maharashtra,,Jalgaon,Anjali Ratnakar Baviskar,F,50,GEN,VBA,37366
S13,Maharashtra,,Jalgaon,Sancheti Rupesh Parasmal,M,40,GEN,IND,3150
S13,Maharashtra,,Jalgaon,Onkaraba Chensing Jadhav,M,56,GEN,IND,3144
S13,Maharashtra,,Raver,Khadse Raksha Nikhil,F,31,GEN,BJP,655386
S13,Maharashtra,,Raver,Dr.Ulhas Vasudeo Patil,M,59,GEN,INC,319504
S13,Maharashtra,,Raver,Nazmin Shaikh Ramjan,F,33,GEN,IND,2581
S13,Maharashtra,,Raver,Ajit Namdar Tadvi,M,31,ST,RAJSPty,1425
S13,Maharashtra,,Raver,Roshan Aara Sadique Ali,F,37,GEN,IUML,1103
S13,Maharashtra,,Raver,Dr.Yogendra Vitthal Kolte,M,41,GEN,BSP,5705
S13,Maharashtra,,Raver,Adakmol Rohidas Ramesh,M,41,SC,APoI,1679
S13,Maharashtra,,Raver,Nitin Pralhad Kandelkar,M,39,GEN,VBA,88365
S13,Maharashtra,,Raver,Tawar Vijay Jagan,M,42,GEN,IND,1141
S13,Maharashtra,,Raver,D.D.Wani [Photographer],M,54,GEN,IND,4274
S13,Maharashtra,,Raver,Madhukar Sopan Patil,M,70,GEN,HJP,1607
S13,Maharashtra,,Raver,Gaurav Damodar Surwade,M,35,SC,IND,985
S13,Maharashtra,,Buldhana,Siraskar Baliram Bhagwan,M,57,GEN,VBA,172627
S13,Maharashtra,,Buldhana,Wamanrao Ganpatrao Akhare,M,62,GEN,IND,1853
S13,Maharashtra,,Buldhana,Vijay Banwarilalji Masani,M,36,SC,IND,2976
S13,Maharashtra,,Buldhana,Jadhav Prataprao Ganpatrao,M,58,GEN,SHS,521977
S13,Maharashtra,,Buldhana,Dr.Rajendra Bhaskarrav Shingne,M,58,GEN,NCP,388690
S13,Maharashtra,,Buldhana,Ananta Datta Puri,M,34,GEN,IND,1895
S13,Maharashtra,,Buldhana,Dinkar Tukaram Sambare,M,66,GEN,IND,4162
S13,Maharashtra,,Buldhana,Gajanan Uttam Shantabai,M,38,GEN,IND,1264
S13,Maharashtra,,Buldhana,Bhai Vikas Prakash Nandve,M,27,SC,IND,4117
S13,Maharashtra,,Buldhana,Abdul Hafeez Abdul Aziz,M,39,GEN,BSP,6565
S13,Maharashtra,,Buldhana,Pratap Pandharinath Patil,M,50,GEN,BMUP,4307
S13,Maharashtra,,Buldhana,Pravin Shriram More,M,31,SC,IND,2245
S13,Maharashtra,,Akola,Murlidhar Lalsing Pawar,M,60,GEN,IND,2141
S13,Maharashtra,,Akola,Pravin Chandrakant Kaurpuriya,M,44,GEN,IND,965
S13,Maharashtra,,Akola,Dhotre Sanjay Shamrao,M,60,GEN,BJP,554444
S13,Maharashtra,,Akola,Sachin Ganpatlal Sharma,M,39,GEN,IND,2577
S13,Maharashtra,,Akola,Arun Kankar Wankhede,M,63,SC,PPID,3048
S13,Maharashtra,,Akola,Mrs.Pravina Laxmanrao Bhatkar,F,58,GEN,BMUP,3583
S13,Maharashtra,,Akola,Hidayatullah Barakatullah Patel,M,60,GEN,INC,254370
S13,Maharashtra,,Akola,Bhai B.C.Kamble,M,50,SC,BSP,7780
S13,Maharashtra,,Akola,Ambedkar (Adv) Prakash Yashwant,M,64,GEN,VBA,278848
S13,Maharashtra,,Akola,Social Worker Gajanan Onkar Harne (Anna),M,50,GEN,IND,1278
S13,Maharashtra,,Akola,Arun Manohar Thakare,M,61,SC,IND,1540
S13,Maharashtra,,Amravati,Navnit Ravi Rana,F,33,SC,IND,510947
S13,Maharashtra,,Amravati,Ambadas Shamrao Wankhade,M,49,SC,IND,4754
S13,Maharashtra,,Amravati,Rahulbhau Laxmanrao Mohod,M,44,SC,IND,774
S13,Maharashtra,,Amravati,Athawale Sanjay Hiramanji,M,55,SC,BAHUMP,1522
S13,Maharashtra,,Amravati,Raju Mahadeorao Sonone,M,48,SC,IND,901
S13,Maharashtra,,Amravati,Gade Vinod Milind,M,41,SC,ARP,1211
S13,Maharashtra,,Amravati,Minakshi Someshwar Kurwade,F,38,SC,IND,6602
