ST_NAME,PC_NAME,PC_NO,CANDIDATE,PARTY,VOTES
Telangana,Khammam,17,KATUKOJWALA NAGESWAR RAO,IND,4114
Telangana,Khammam,17,CHILAKABATHINI STALIN,IND,3113
Telangana,Khammam,17,SHAIK BAJI BABA,IND,2424
Telangana,Khammam,17,KASIMALLA NAGESWARA RAO,IND,2237
Telangana,Khammam,17,BANDARU NAGARAJU,IND,2122
Telangana,Khammam,17,SHAIK KHALEEL PASHA,IND,2028
Telangana,Khammam,17,EDURUGATLA CHITTI MALLU,IND,1854
Telangana,Khammam,17,GANGIREDDY KOTI REDDY,IND,1790
Telangana,Khammam,17,SHAIK SIRAJUDDIN,IND,1663
Telangana,Khammam,17,SHAIK AJJULU,IND,1342
Telangana,Khammam,17,KOPPULA SRINIVASA RAO,OTH,1273
Telangana,Khammam,17,MADDISETTY YERRAPPA @ AJAY,IND,1053
Telangana,Khammam,17,SHAIK MOHMED RASOOL,IND,1022
Telangana,Khammam,17,LINGALA RAVI KUMAR,IND,1018
Telangana,Khammam,17,AVUTAPALLI RAMBABU,IND,950
Telangana,Khammam,17,TEJAVATH JOGRAM NAIK,IND,919
Telangana,Khammam,17,ANWAR RAICE,OTH,754
Telangana,Khammam,17,ANANDA PRASAD KASINA,OTH,718
Telangana,Khammam,17,LINGAIAH DANDA,IND,700
Telangana,Khammam,17,ANIL KUMAR MADDINENI,IND,693
Telangana,Khammam,17,PAPETLA RAMAMURTHY,OTH,661
Telangana,Khammam,17,ANTHONI SURESH,OTH,616
Telangana,Khammam,17,M. RAVI CHANDAR CHOWHAN,IND,601
Telangana,Khammam,17,THAMBALLA RAVI,IND,508
Telangana,Khammam,17,BHATTU SRINIVAS,OTH,476
Telangana,Khammam,17,NAGESWARA RAO LAKAVATH,IND,368
Telangana,Khammam,17,MALAMPATI SURYANARAYANA,IND,363
Telangana,Khammam,17,MUTYAM ARJUNA RAJU,IND,351
Telangana,Khammam,17,NOTA,NOTA,6782
Telangana,Mahabubabad,16,BALRAM NAIK PORIKA,INC,612774
Telangana,Mahabubabad,16,KAVITHA MALOTH,TRS,263609
Telangana,Mahabubabad,16,PROFESSOR. AZMEERA SEETARAM NAIK,BJP,110444
Telangana,Mahabubabad,16,ARUN KUMAR MYPATHI,AIFB,39136
Telangana,Mahabubabad,16,RAGHU VARMA JATOTHU,OTH,11893
Telangana,Mahabubabad,16,DURGA PALVANCHA,IND,10119
Telangana,Mahabubabad,16,KONETI SUJATHA,BSP,8093
Telangana,Mahabubabad,16,ANIL KUMAR BODA,IND,6431
Telangana,Mahabubabad,16,CHANDA LINGAIAH,IND,5100
Telangana,Mahabubabad,16,MOKALLA MURALIKRISHNA,IND,4062
Telangana,Mahabubabad,16,SOYAM KANNA RAJU,OTH,3755
Telangana,Mahabubabad,16,BANOTH PREM NAYAK [BPN],IND,3712
Telangana,Mahabubabad,16,PAYAM.SINGARAJU,IND,3196
Telangana,Mahabubabad,16,PADIGA YARRAIAH,IND,2887
Telangana,Mahabubabad,16,DV NAIK,IND,2781
Telangana,Mahabubabad,16,GUGULOTH SHEKAR NAIK,IND,2542
Telangana,Mahabubabad,16,RAVVA. BHADRAMMA,OTH,2244
Telangana,Mahabubabad,16,SODE VENKATESWARLU,OTH,2172
Telangana,Mahabubabad,16,BANOTH LINGYA NAIK,IND,1715
Telangana,Mahabubabad,16,BODA PRASHANTH,IND,1590
Telangana,Mahabubabad,16,BURKA KRISHNAVENI,OTH,1448
Telangana,Mahabubabad,16,BANOTHU LINGANNA,OTH,1367
Telangana,Mahabubabad,16,VANKUDOTHU RAVI KUMAR (RAVANNA),OTH,1125
Telangana,Mahabubabad,16,NOTA,NOTA,6591
Telangana,Mahbubnagar,11,ARUNA. D. K,BJP,510747
Telangana,Mahbubnagar,11,CHALLA VAMSHI CHAND REDDY,INC,506247
Telangana,Mahbubnagar,11,MANNE SRINIVAS REDDY,TRS,154792
Telangana,Mahbubnagar,11,VENKATESWARLU TALLADA,OTH,6379
Telangana,Mahbubnagar,11,KINNERA YADAGIRI,IND,4470
Telangana,Mahbubnagar,11,KURA VENKATAIAH,IND,4249
Telangana,Mahbubnagar,11,HARINDER REDDY MALLELA,IND,3815
Telangana,Mahbubnagar,11,KARUKONDA SRINIVAS YADAV,IND,3451
Telangana,Mahbubnagar,11,HANUMESH,IND,3225
Telangana,Mahbubnagar,11,MOHD ALAUDDIN,BSP,3077
Telangana,Mahbubnagar,11,GOVINDAMMA,IND,2748
Telangana,Mahbubnagar,11,GANTLAVELLI RAKESH,OTH,2618
Telangana,Mahbubnagar,11,UMASHANKAR NEMMIKANTI,IND,2214
Telangana,Mahbubnagar,11,DINESH,IND,1727
Telangana,Mahbubnagar,11,ANDHARI ANJAIAH,IND,1675
Telangana,Mahbubnagar,11,SANGEPAGA SAROJANAMMA,IND,1565
Telangana,Mahbubnagar,11,B. RAVINDER,OTH,1085
Telangana,Mahbubnagar,11,K. UDAY TEJ NAIK,IND,1027
Telangana,Mahbubnagar,11,MARLA ANJANEYULU,OTH,1020
Telangana,Mahbubnagar,11,NADIMINTI SRINIVASULU,IND,985
Telangana,Mahbubnagar,11,M. NAVEEN REDDY,IND,952
Telangana,Mahbubnagar,11,VIJAYA,IND,596
Telangana,Mahbubnagar,11,ANEESUR RAHMAN,OTH,503
Telangana,Mahbubnagar,11,A. SRINIVASULU,IND,438
Telangana,Mahbubnagar,11,KADINTI SHANKAR REDDY,OTH,432
Telangana,Mahbubnagar,11,NARESH REDDY,OTH,420
Telangana,Mahbubnagar,11,VENKATA RAMANA,IND,353
Telangana,Mahbubnagar,11,BANDA SATYANARAYANA,IND,264
Telangana,Mahbubnagar,11,PULLANGARI SANDEEP KUMAR REDDY,IND,262
Telangana,Mahbubnagar,11,VISHNU VARDHAN REDDY THAPALAKINDHI,IND,229
Telangana,Mahbubnagar,11,MUDAVATH BALARAJU NAIK,IND,183
Telangana,Mahbubnagar,11,NOTA,NOTA,4330
Telangana,Malkajgiri,7,EATALA RAJENDER,BJP,991042
Telangana,Malkajgiri,7,PATNAM SUNEETHA MAHENDER REDDY,INC,599567
Telangana,Malkajgiri,7,RAGIDI LAXMA REDDY,TRS,300486
Telangana,Malkajgiri,7,THALLADA VENKATESWARLU,IND,6800
Telangana,Malkajgiri,7,ANITHA REDDY SHEELAM,BSP,4779
Telangana,Malkajgiri,7,VAISHNAVI PRASAD,IND,1912
Telangana,Malkajgiri,7,PAREE (PESARIKAYALA PAREEKSHITH REDDY),IND,1835
Telangana,Malkajgiri,7,DONTHULA BIKSHAPATHI,IND,1821
Telangana,Malkajgiri,7,BHARATHA SUDARSHAN,IND,1643
Telangana,Malkajgiri,7,APPARAO KONDA,OTH,1162
Telangana,Malkajgiri,7,MOUTAM SAMPATH,IND,1137
Telangana,Malkajgiri,7,RAJESH MISHRA,IND,1110
Telangana,Malkajgiri,7,BANJAPALLY SUDHA RANI,IND,1069
Telangana,Malkajgiri,7,CHIRIPI REDDY RAMESH,IND,987
Telangana,Malkajgiri,7,PEDDAPALLI SANDEEP,OTH,933
Telangana,Malkajgiri,7,BOIN DURGA PRASAD YADAV,OTH,789
Telangana,Malkajgiri,7,CHAMAKURA RAJAIAH ALIAS PIDIKILI RAJU,OTH,723
Telangana,Malkajgiri,7,NARRA SUKHENDER REDDY,OTH,694
Telangana,Malkajgiri,7,KANTE SAYANNA,IND,539
Telangana,Malkajgiri,7,JUVVA PHANI KUMAR CHOWDARY,OTH,508
Telangana,Malkajgiri,7,YADISHWAR NAKKA,OTH,494
Telangana,Malkajgiri,7,R. SUBENDER SINGH,IND,447
Telangana,Malkajgiri,7,NOTA,NOTA,13366
Telangana,Medak,6,MADHAVANENI RAGHUNANDAN RAO,BJP,471217
Telangana,Medak,6,NEELAM MADHU,INC,432078
Telangana,Medak,6,P. VENKATRAMA REDDY,TRS,396790
Telangana,Medak,6,NANDA KISHORE TALLADA,OTH,17216
Telangana,Medak,6,SARA YADAGIRI GOUD,OTH,11060
Telangana,Medak,6,BODAPATLA ESHWAR,BSP,7463
Telangana,Medak,6,DUBALA SRI SAILAM,IND,5166
Telangana,Medak,6,ADLA KUMAR,IND,5116
Telangana,Medak,6,BANDAPALLY SRINIVAS,OTH,2366
Telangana,Medak,6,ANIL GOUD,OTH,2132
Telangana,Medak,6,ABHILASH CHELIMELA,IND,2031
Telangana,Medak,6,ATI ANJANEYULU,IND,2038
Telangana,Medak,6,MAISANGARI SUNIL,OTH,2011
Telangana,Medak,6,PRADEEP,IND,2010
Telangana,Medak,6,INDRAGOUD SILIVERI,OTH,1774
Telangana,Medak,6,NAGAMANI ACHA,IND,1540
Telangana,Medak,6,A. KRANTHI KUMAR,IND,1467
Telangana,Medak,6,MAREPALLY LAXMINARAYANA,IND,1414
Telangana,Medak,6,BALESH UPPARI,IND,1393
Telangana,Medak,6,VENKATESH BEJUGAM,IND,1264
Telangana,Medak,6,BOMMALA VIJAY KUMAR,IND,1196
Telangana,Medak,6,ANNELA LAXMAN,OTH,1152
Telangana,Medak,6,ABHILASH SHIRNA,IND,924
Telangana,Medak,6,DODLA VENKAT,OTH,917
Telangana,Medak,6,ABISHEK GOUD THABETI,OTH,797
Telangana,Medak,6,MEDI SRINIVAS REDDI,IND,793
Telangana,Medak,6,VUTLA RAMESH,IND,778
Telangana,Medak,6,D. NARAHARI,IND,675
Telangana,Medak,6,GOLLAPALLY SAYA GOUD,OTH,658
Telangana,Medak,6,SATYANARAYANA GOUD KOVURI,IND,607
Telangana,Medak,6,DASARI BHANUCHANDER,IND,575
Telangana,Medak,6,DADIGE RAJENDAR,IND,559
Telangana,Medak,6,C.H. NAVEEN KUMAR,IND,531
Telangana,Medak,6,KONDI ASHOK,IND,509
Telangana,Medak,6,URELLI YELLAIAH,OTH,494
Telangana,Medak,6,GONDHI BHUJANGAMU,IND,431
Telangana,Medak,6,MOHD AZHER,IND,416
Telangana,Medak,6,S RAJESH SAGAR,IND,348
Telangana,Medak,6,KASOJU SRIKANTH,IND,344
Telangana,Medak,6,K. LAXMINARAYANA,IND,317
Telangana,Medak,6,KOLKUR PRATAP,IND,293
Telangana,Medak,6,GADILA ANJANEYULU,IND,290
Telangana,Medak,6,GOUTI MALLESH,IND,248
Telangana,Medak,6,K.RAGHU,IND,224
Telangana,Medak,6,NOTA,NOTA,4617
Telangana,Nagarkurnool,12,DR.MALLU RAVI,INC,465072
Telangana,Nagarkurnool,12,BHARATH  PRASAD POTHUGANTI,BJP,370658
Telangana,Nagarkurnool,12,DR.R.S.PRAVEEN KUMAR,TRS,321343
Telangana,Nagarkurnool,12,AMBOJU RAVI,OTH,12554
Telangana,Nagarkurnool,12,BESAMOLLA  YOSEF,BSP,7218
Telangana,Nagarkurnool,12,PILLELA SRIKANTH,IND,6404
Telangana,Nagarkurnool,12,BUDDHULA SRINIVAS,IND,4361
Telangana,Nagarkurnool,12,PALADHI NAGARAJU,IND,4058
Telangana,Nagarkurnool,12,AMARNATH,OTH,3709
Telangana,Nagarkurnool,12,PULJALA BALAIAH,IND,3584
Telangana,Nagarkurnool,12,GALIMUDI GEETHA,IND,3147
Telangana,Nagarkurnool,12,KARNE. SHIREESHA @ BARRELAKKA,IND,3087
Telangana,Nagarkurnool,12,PAKIRA RAMULU,IND,2839
Telangana,Nagarkurnool,12,BIKSHAPATHI LANDA,IND,1981
Telangana,Nagarkurnool,12,AYYAPPA SUNIL,OTH,1227
Telangana,Nagarkurnool,12,GADDAM VIJAY,OTH,1009
Telangana,Nagarkurnool,12,PRASANGI,OTH,892
Telangana,Nagarkurnool,12,VAGGU VINAY,OTH,770
Telangana,Nagarkurnool,12,DASARI BHARATHI,OTH,730
Telangana,Nagarkurnool,12,NOTA,NOTA,4580
Telangana,Nalgonda,13,KUNDURU RAGHUVEER,INC,784337
Telangana,Nalgonda,13,SAIDI REDDY SHANAMPUDI,BJP,224432
Telangana,Nalgonda,13,KANCHARLA KRISHNA REDDY,TRS,218417
Telangana,Nalgonda,13,JANAIAH NANDIPATI,OTH,10859
Telangana,Nalgonda,13,NAGARAJU BANDARU,IND,7128
Telangana,Nalgonda,13,ANJAIAH VIRIGINENI,BSP,7177
Telangana,Nalgonda,13,MARAM VENKAT REDDY,IND,5967
Telangana,Nalgonda,13,PANUGOTU LALASINGH,IND,5286
Telangana,Nalgonda,13,THALARI RAMBABU,OTH,5122
Telangana,Nalgonda,13,RAMESH SUNKARA,IND,3569
Telangana,Nalgonda,13,POLISHETTY VENKATESHWARLU,IND,3212
Telangana,Nalgonda,13,KUKKALA VENKANNA,IND,2566
Telangana,Nalgonda,13,CHOLLETI PRABHAKAR,IND,2504
Telangana,Nalgonda,13,GOLI SAIDULU,IND,1779
Telangana,Nalgonda,13,MARRI NEHEMIAH,IND,1662
Telangana,Nalgonda,13,RAVI PALAKURI,IND,1547
Telangana,Nalgonda,13,VASKULA MATTAIAH,OTH,1040
Telangana,Nalgonda,13,KUNDARAPU SRIKANTH,IND,947
Telangana,Nalgonda,13,RACHA SUBHADRA REDDY,OTH,846
Telangana,Nalgonda,13,LINGAM KRISHNA,IND,666
Telangana,Nalgonda,13,KINNERA YADAIAH,IND,661
Telangana,Nalgonda,13,SHIRISHALA SRINAIAH,IND,514
Telangana,Nalgonda,13,NOTA,NOTA,6086
Telangana,Nizamabad,4,ARVIND DHARMAPURI,BJP,592318
Telangana,Nizamabad,4,JEEVANREDDY THATIPARTHI,INC,483077
Telangana,Nizamabad,4,GOVERDHAN BAJIREDDY,TRS,102406
Telangana,Nizamabad,4,GANTA CHARITHA RAO,IND,5710
Telangana,Nizamabad,4,YOUGENDAR GATLA,OTH,5453
Telangana,Nizamabad,4,KOTAGIRI SRINIVAS,IND,5312
Telangana,Nizamabad,4,PUPPALA LIMBADRI,BSP,4263
Telangana,Nizamabad,4,TUTUKURU JEEVAN REDDY,IND,4091
Telangana,Nizamabad,4,KANDELA SUMAN,OTH,3886
Telangana,Nizamabad,4,GOLI. NARESH,OTH,3024
Telangana,Nizamabad,4,ARE RAJENDHAR,IND,2907
Telangana,Nizamabad,4,KOTHAKONDA SHAKTI PRASAD,IND,2106
Telangana,Nizamabad,4,VEMULAA VIKRAM REDDY,IND,2074
Telangana,Nizamabad,4,GOPI CHENDRIAH,IND,1723
Telangana,Nizamabad,4,ALI MANSOOR,OTH,1468
Telangana,Nizamabad,4,GUYYA SAIKRISHNA MURTHY,OTH,1129
Telangana,Nizamabad,4,SYED ASGAR,IND,1048
Telangana,Nizamabad,4,MALAVAT VITHAL,IND,919
Telangana,Nizamabad,4,MOGILI RAJKUMAR,OTH,830
Telangana,Nizamabad,4,RAPELLY SRINIVAS,IND,793
Telangana,Nizamabad,4,DESHABOINA LAXMINARAYANA,IND,723
Telangana,Nizamabad,4,ABBAGONI ASHOK GOUD,OTH,649
Telangana,Nizamabad,4,DEVATHI SRINIVAS,OTH,636
Telangana,Nizamabad,4,B B NAIK,IND,581
Telangana,Nizamabad,4,BHUKYA. NANDU,OTH,580
Telangana,Nizamabad,4,RAPALLY SATYANARAYANA,IND,426
Telangana,Nizamabad,4,RAGI ANIL,IND,375
Telangana,Nizamabad,4,PALAMURI SAI NIKHIL,IND,307
Telangana,Nizamabad,4,PRASHANTH KATRAJI,IND,284
Telangana,Nizamabad,4,NOTA,NOTA,4483
Telangana,Peddapalle,2,VAMSI KRISHNA GADDAM,INC,475587
Telangana,Peddapalle,2,SRINIVAS GOMASE,BJP,344223
Telangana,Peddapalle,2,ESHWAR KOPPULA,TRS,193356
Telangana,Peddapalle,2,ERUKULLA RAJA NARSAIAH,BSP,6799
Telangana,Peddapalle,2,VENUGOPAL MOYYI,OTH,5223
Telangana,Peddapalle,2,MOTHE NARESH,OTH,5007
Telangana,Peddapalle,2,RAMESH MANDA,OTH,4334
Telangana,Peddapalle,2,AMBOJU SUMALATHA,OTH,3783
Telangana,Peddapalle,2,DURGAM RAMULU,IND,3434
Telangana,Peddapalle,2,MULKALLA RAJENDRAPRASAD,IND,2789
Telangana,Peddapalle,2,RAMCHANDAR NICHHAKOLA,OTH,2629
Telangana,Peddapalle,2,KANDI CHANDU,OTH,2410
Telangana,Peddapalle,2,RAMULA KARTHIK,IND,2288
Telangana,Peddapalle,2,MOLUGU VENKATESH,OTH,2269
Telangana,Peddapalle,2,ERUGURALA BHAGYALAXMI,OTH,2125
Telangana,Peddapalle,2,GADDAM MARUTHI,IND,2081
Telangana,Peddapalle,2,NAVEEN NUKALA,IND,2067
Telangana,Peddapalle,2,MEKALA AKSHAY KUMAR,IND,1902
Telangana,Peddapalle,2,KATKURI SANDEEP,IND,1872
Telangana,Peddapalle,2,BOTLA CHANDRAIAH,IND,1747
Telangana,Peddapalle,2,ERIKILLA RAJESH,IND,1734
Telangana,Peddapalle,2,AKKAPAKA THIRUPATHI,IND,1669
Telangana,Peddapalle,2,DURGAM SANTHOSH,OTH,1614
Telangana,Peddapalle,2,MAMIDIPALLY BAPAIAH,IND,1504
Telangana,Peddapalle,2,DUDA MAHIPAL,IND,1496
Telangana,Peddapalle,2,BOODIDHA THIRUPATHI,IND,1393
Telangana,Peddapalle,2,DAGAM SRINIVAS,IND,1388
Telangana,Peddapalle,2,KADASI SHEKHAR,IND,1272
Telangana,Peddapalle,2,DR VASARLA NATHANIAL,IND,1217
Telangana,Peddapalle,2,AARNAKONDA RAJU,IND,1167
Telangana,Peddapalle,2,NARESH JANAGAMA,IND,1123
Telangana,Peddapalle,2,CHILUKA ANAND,OTH,1093
Telangana,Peddapalle,2,TALLAPALLY NARESH,IND,968
Telangana,Peddapalle,2,KURMA MAHENDER,IND,865
Telangana,Peddapalle,2,CHANDANAGIRI SHRINIVAS,IND,766
Telangana,Peddapalle,2,KASHI SATHISH KUMAR,OTH,751
Telangana,Peddapalle,2,KANAKAIAH MULKALA,OTH,720
Telangana,Peddapalle,2,SRINIVAS PANTHUKALA,IND,703
Telangana,Peddapalle,2,KONKATI LINGA MURTHI,IND,661
Telangana,Peddapalle,2,JUPAKA KIRAN,IND,653
Telangana,Peddapalle,2,RAJKUMAR DURGAM,IND,479
Telangana,Peddapalle,2,RAJESHAM RACHARLA,IND,423
Telangana,Peddapalle,2,NOTA,NOTA,5711
Telangana,Secunderabad,8,G. KISHAN REDDY,BJP,473012
Telangana,Secunderabad,8,DANAM NAGENDER,INC,423068
Telangana,Secunderabad,8,PADMA RAO . T,TRS,129586
Telangana,Secunderabad,8,DR.  BASWANANDAM DANDEPU,BSP,2268
Telangana,Secunderabad,8,SARARAPU SRISAILAM,OTH,1727
Telangana,Secunderabad,8,SAPAVAT SUMAN,IND,996
Telangana,Secunderabad,8,R.S.J. THOMAS,OTH,974
Telangana,Secunderabad,8,RAASALA VINOD KUMAR,OTH,826
Telangana,Secunderabad,8,KOLISETTY SHIVA KUMAR,OTH,679
Telangana,Secunderabad,8,MACHCHERLA VENKATA REDDY,IND,673
Telangana,Secunderabad,8,MOHAMMED AKRAM ALI KHAN,IND,597
Telangana,Secunderabad,8,MOHAMMED RAFIUDDIN KALEEM,OTH,484
Telangana,Secunderabad,8,LUNAVATH HARI RAM,IND,474
Telangana,Secunderabad,8,BOGGULA SUNIITHHA,IND,418
Telangana,Secunderabad,8,MOHAMMED AYUB ALI,OTH,410
Telangana,Secunderabad,8,MOHAMMED FASI UDDIN,IND,342
Telangana,Secunderabad,8,PULIMAMIDI VENKATESH GUPTA,IND,340
Telangana,Secunderabad,8,IBRAHIM KHAN,IND,320
Telangana,Secunderabad,8,ANDRAPU SUDARSHAN,IND,315
Telangana,Secunderabad,8,JUNAID ANAM SIDDIQUI,IND,295
Telangana,Secunderabad,8,KRANTHI KUMAR BANDELA,OTH,285
Telangana,Secunderabad,8,DR. R. GANGADHAR,OTH,281
Telangana,Secunderabad,8,UTTAM PRAVEEN KUMAR,IND,274
Telangana,Secunderabad,8,GOWLIKAR SONY,OTH,272
Telangana,Secunderabad,8,BATHULA RAVI,IND,252
Telangana,Secunderabad,8,P C LINGANNA,IND,243
Telangana,Secunderabad,8,MOHAMMED IBRAHIM AHMED,IND,242
Telangana,Secunderabad,8,SANGALA FLORY,IND,223
Telangana,Secunderabad,8,MOHAMMED ABDUL AZEEM,IND,221
Telangana,Secunderabad,8,GANESH BHARGAVI GUNDE,OTH,223
Telangana,Secunderabad,8,V. K. VIJAYA LAKSHMI,IND,216
Telangana,Secunderabad,8,CHEEKATI BHUPAL GOUD,OTH,210
Telangana,Secunderabad,8,BOMMAKANTI SOWMYA,OTH,205
Telangana,Secunderabad,8,KRUPAVARAM GANDU,IND,161
Telangana,Secunderabad,8,PAMPARI NARENDER,IND,143
Telangana,Secunderabad,8,SYED KHADER,IND,133
Telangana,Secunderabad,8,B . SUNITHA RANI,OTH,133
Telangana,Secunderabad,8,CHALIKA CHANDRA SEKHAR,IND,129
Telangana,Secunderabad,8,PAGIDIPALLI SHYAMSON,OTH,130
Telangana,Secunderabad,8,REDDYMALLA PARVATHI,IND,127
Telangana,Secunderabad,8,VELAMARTHI. RAVI KIRAN,IND,124
Telangana,Secunderabad,8,K. MURALI KRISHNA,IND,120
Telangana,Secunderabad,8,DEVENDAR KONNE,IND,117
Telangana,Secunderabad,8,KONDOJU MOHAN,IND,114
Telangana,Secunderabad,8,MD KHALEEL UZ ZAMA,IND,111
Telangana,Secunderabad,8,NOTA,NOTA,5166
Telangana,Warangal,15,KADIYAM KAVYA,INC,581294
Telangana,Warangal,15,AROORI RAMESH,BJP,360955
Telangana,Warangal,15,Dr. MARAPALLY SUDHEER KUMAR,TRS,232033
Telangana,Warangal,15,AMBOJU BUDDAIAH,OTH,11115
Telangana,Warangal,15,KALPANA PANJA,BSP,9327
Telangana,Warangal,15,KONGARA ANIL KUMAR,IND,6259
Telangana,Warangal,15,ANIL KUMAR GADEPAKA,IND,4486
Telangana,Warangal,15,BUNGA JYOTHI RAMANA,OTH,4265
Telangana,Warangal,15,MEKALA SUMAN,OTH,4038
Telangana,Warangal,15,AR NENA PREM READY RIPEEKA,OTH,3634
Telangana,Warangal,15,KOYYADA NARESH,IND,3286
Telangana,Warangal,15,PRAMEELA JANNU,IND,3022
Telangana,Warangal,15,BARIGELA SHIVA,IND,2949
Telangana,Warangal,15,S P K  SAGAR,OTH,2773
Telangana,Warangal,15,PASULA RAVI,RPIA,2239
Telangana,Warangal,15,DEVARAJU PENDELA,OTH,2083
Telangana,Warangal,15,POTHARAJU NARASIMHARAJU,IND,1955
Telangana,Warangal,15,BOLLAM VIJAY KUMAR,IND,1825
Telangana,Warangal,15,MACHA DEVENDER,OTH,1769
Telangana,Warangal,15,ROOPA POLEPAKA,IND,1659
Telangana,Warangal,15,NARMADA PRAVEEN,OTH,1664
Telangana,Warangal,15,DHAYAKAR GAJJI,IND,1638
Telangana,Warangal,15,POGULA ASHOK,IND,1337
Telangana,Warangal,15,THANDRA ESHWAR,IND,1292
Telangana,Warangal,15,MANDA NARESH,IND,1051
Telangana,Warangal,15,KOTHAPALLI SAVITHRI,OTH,1023
Telangana,Warangal,15,PUTTA VINOD KUMAR,IND,909
Telangana,Warangal,15,BOCHU RAJU,IND,913
Telangana,Warangal,15,PAITHARA ACHYUTH,IND,906
Telangana,Warangal,15,MANGALAPELLI ASHAIAH,IND,847
Telangana,Warangal,15,GADDAM CHIRANJEEVI,IND,826
Telangana,Warangal,15,MOTHKUPELLY PRABHAKAR,IND,819
Telangana,Warangal,15,GANNARAPU RAVINDER,IND,752
Telangana,Warangal,15,GANIPAKA PRADEEP,IND,713
Telangana,Warangal,15,RAMESH BABU SHANIGARAPU,IND,662
Telangana,Warangal,15,Dr GADAM MALLESH,OTH,567
Telangana,Warangal,15,THALLAPALLY VENKATAIAH,IND,538
Telangana,Warangal,15,BASHIPAKA SUDHAKAR,IND,505
Telangana,Warangal,15,RK GANAPURAM,IND,474
Telangana,Warangal,15,CHILUVERU PRATHAP,IND,401
Telangana,Warangal,15,THATIKAYALA SATHISH BABU,IND,384
Telangana,Warangal,15,CHILUMULLA SUJATHA,IND,379
Telangana,Warangal,15,NOTA,NOTA,8380
Telangana,Zahirabad,5,SURESH KUMAR SHETKAR,INC,528418
Telangana,Zahirabad,5,B. B. PATIL,BJP,482230
Telangana,Zahirabad,5,ANILKUMAR GALI,TRS,172078
Telangana,Zahirabad,5,KOTHA BALIJA BASWARAJ,OTH,8373
Telangana,Zahirabad,5,CHAVAGANI MANI,OTH,6309
Telangana,Zahirabad,5,YAKUB SHARIF MD,IND,5489
Telangana,Zahirabad,5,MAHADHEV SWAMI MATAM,IND,5412
Telangana,Zahirabad,5,B. MARUTHI RAO,IND,4252
Telangana,Zahirabad,5,S. RAJU,IND,3514
Telangana,Zahirabad,5,SATYANARAYANA GOUD KOVURI,IND,2876
Telangana,Zahirabad,5,RAMESH. SAJJAPUR.,IND,2479
Telangana,Zahirabad,5,KAMMARI ANANDEESHWAR,IND,2384
Telangana,Zahirabad,5,JAIPAL NAYAK JADAVATH,IND,2268
Telangana,Zahirabad,5,GURRAPU MACHANDER,AIFB,1769
Telangana,Zahirabad,5,T.D.S. MANI,OTH,1655
Telangana,Zahirabad,5,MOHD SADDAM,IND,1568
Telangana,Zahirabad,5,MALEPU MOHAN REDDY,OTH,1102
Telangana,Zahirabad,5,ASHOK TALARI,IND,837
Telangana,Zahirabad,5,ROMALA BABU DURGAIAH,OTH,603
Telangana,Zahirabad,5,NOTA,NOTA,2977
Andaman & Nicobar Islands,Andaman & Nicobar Islands,1,BISHNU PADA RAY,BJP,102436
Andaman & Nicobar Islands,Andaman & Nicobar Islands,1,KULDEEP RAI SHARMA,INC,78040
Andaman & Nicobar Islands,Andaman & Nicobar Islands,1,MANOJ PAUL,OTH,8254
Andaman & Nicobar Islands,Andaman & Nicobar Islands,1,D AYYAPPAN,CPM,6017
Andaman & Nicobar Islands,Andaman & Nicobar Islands,1,V.K. ABDUL AZIZ,IND,2203
Andaman & Nicobar Islands,Andaman & Nicobar Islands,1,K J B SELVARAJ,ADMK,914
Andaman & Nicobar Islands,Andaman & Nicobar Islands,1,DR ARUN KUMAR MALLIK,BSP,719
Andaman & Nicobar Islands,Andaman & Nicobar Islands,1,RINKU MALA MONDAL,IND,542
Andaman & Nicobar Islands,Andaman & Nicobar Islands,1,K VENKAT RAM BABU,IND,507
Andaman & Nicobar Islands,Andaman & Nicobar Islands,1,USHA KUMARI,IND,380
Andaman & Nicobar Islands,Andaman & Nicobar Islands,1,SALAMAT MONDAL,OTH,351
Andaman & Nicobar Islands,Andaman & Nicobar Islands,1,ANAND RAMNATH ARLEKAR,IND,342
Andaman & Nicobar Islands,Andaman & Nicobar Islands,1,NOTA,NOTA,1809
Chandigarh,Chandigarh,1,MANISH TEWARI,INC,216657
Chandigarh,Chandigarh,1,SANJAY TANDON,BJP,214153
Chandigarh,Chandigarh,1,RITU SINGH,BSP,6708
Chandigarh,Chandigarh,1,LAKHVIR SINGH ALIAS KOTLA,IND,2626
Chandigarh,Chandigarh,1,DEEPANSHU SHARMA,OTH,1068
Chandigarh,Chandigarh,1,EX-ASSISTANT COMMANDANT RANPREET SINGH,IND,1054
Chandigarh,Chandigarh,1,VINOD KUMAR,IND,683
Chandigarh,Chandigarh,1,SUNIL THAMAN,OTH,577
Chandigarh,Chandigarh,1,BALJEET SINGH ALIAS LADDI,IND,436
Chandigarh,Chandigarh,1,SUNIL KUMAR,IND,321
Chandigarh,Chandigarh,1,PARTAP SINGH RANA,IND,307
Chandigarh,Chandigarh,1,MAHANT RAVI KANT MUNI,IND,295
Chandigarh,Chandigarh,1,VIVEK SHARMA,IND,294
Chandigarh,Chandigarh,1,PIAR CHAND ALIAS KOUNDAL,IND,255
Chandigarh,Chandigarh,1,KISHOR KUMAR ALIAS BANTI BHAIYA,IND,239
