ST_CODE,ST_NAME,PC_NO,PC_NAME,CANDIDATE,CANDIDATE_SEX,CANDIDATE_AGE,CATEGORY,PARTY,VOTES
S24,Uttar Pradesh,34,Mohanlalganj,MAHESH KUMAR,M,30,SC,IND,7412
S24,Uttar Pradesh,34,Mohanlalganj,REENA CHAUDHARY,F,33,SC,IND,6304
S24,Uttar Pradesh,34,Mohanlalganj,SHATROHANLAL RAWAT,M,46,SC,IND,4214
S24,Uttar Pradesh,35,Lucknow,ABHISHEK MISRA,M,36,GEN,SP,56771
S24,Uttar Pradesh,35,Lucknow,NAKUL DUBEY,M,48,GEN,BSP,64449
S24,Uttar Pradesh,35,Lucknow,RAJ NATH SINGH,M,62,GEN,BJP,561106
S24,Uttar Pradesh,35,Lucknow,PROF.RITA BAHUGUNA JOSHI,F,64,GEN,INC,288357
S24,Uttar Pradesh,35,Lucknow,SYED JAVED AHMED JAFRI,M,52,GEN,AAAP,41429
S24,Uttar Pradesh,35,Lucknow,TARA PATKAR,M,45,GEN,SWPI,743
S24,Uttar Pradesh,35,Lucknow,NAND KUMAR LODHI RAJPOOT,M,49,GEN,RKSP,445
S24,Uttar Pradesh,35,Lucknow,RABI DUBEY,M,36,GEN,NEP,361
S24,Uttar Pradesh,35,Lucknow,RAJ KUMAR SINGH,M,44,GEN,NYP,523
S24,Uttar Pradesh,35,Lucknow,RADHA KRISHNAN,M,47,SC,UPRP,542
S24,Uttar Pradesh,35,Lucknow,RAMPHAL RAWAT,M,43,SC,BHNKP,502
S24,Uttar Pradesh,35,Lucknow,VIJAY BAHADUR SINGH,M,69,GEN,MwSP,575
S24,Uttar Pradesh,35,Lucknow,SHISHU PAL YADAV,M,32,GEN,RVLP,851
S24,Uttar Pradesh,35,Lucknow,MOHD.SARWAR MALIK,M,39,GEN,AITC,1486
S24,Uttar Pradesh,35,Lucknow,SUNIL SINGH,M,43,GEN,LD,849
S24,Uttar Pradesh,35,Lucknow,SUMAN VERMA,F,42,GEN,BSCP,1901
S24,Uttar Pradesh,35,Lucknow,SANJEEV MEHROTRA ALIAS PIKKU BHAI,M,50,GEN,BKP,1174
S24,Uttar Pradesh,35,Lucknow,HARI RAM ALIAS HARIBHAI PATEL,M,37,GEN,SPP,694
S24,Uttar Pradesh,35,Lucknow,SYED ALI HUSAIN,M,47,GEN,IND,1100
S24,Uttar Pradesh,35,Lucknow,ASOK PANDE,M,52,GEN,IND,930
S24,Uttar Pradesh,35,Lucknow,ADARSH SHASTRI,M,40,GEN,IND,389
S24,Uttar Pradesh,35,Lucknow,GHANSHYAM SINGH,M,62,GEN,IND,282
S24,Uttar Pradesh,35,Lucknow,PADAM CHANDRA GUPTA,M,38,GEN,IND,661
S24,Uttar Pradesh,35,Lucknow,MANOJ SINGH,M,42,GEN,IND,572
S24,Uttar Pradesh,35,Lucknow,YOGESH CHANDRA BHATT,M,39,GEN,IND,337
S24,Uttar Pradesh,35,Lucknow,RAJEEV RANJAN TIWARI ALIAS RAJ BEHARI,M,33,GEN,IND,390
S24,Uttar Pradesh,35,Lucknow,VINAY PRAKASH MISHRA,M,42,GEN,IND,441
S24,Uttar Pradesh,35,Lucknow,SHAILENDRA SINGH YADAV,M,28,GEN,IND,608
S24,Uttar Pradesh,35,Lucknow,SUBHASH CHANDRA LEHRI,M,43,GEN,IND,719
S24,Uttar Pradesh,36,Rae Bareli,AJAY AGRAWAL,M,49,GEN,BJP,173721
S24,Uttar Pradesh,36,Rae Bareli,PRAVESH SINGH,M,45,GEN,BSP,63633
S24,Uttar Pradesh,36,Rae Bareli,SONIA GANDHI,F,67,GEN,INC,526434
S24,Uttar Pradesh,36,Rae Bareli,ARCHANA SRIVASTAVA,F,47,GEN,AAAP,10383
S24,Uttar Pradesh,36,Rae Bareli,ANJU SINGH,F,31,GEN,AITC,3507
S24,Uttar Pradesh,36,Rae Bareli,KIRAN CHAUDHARI,F,37,GEN,BMUP,5205
S24,Uttar Pradesh,36,Rae Bareli,KAILASH KUMAR,M,33,GEN,HKRD,2645
S24,Uttar Pradesh,36,Rae Bareli,JAWAHAR LAL,M,52,GEN,NJC,1463
S24,Uttar Pradesh,36,Rae Bareli,MOHAMMAD ASHRAF,M,41,GEN,VIP,1586
S24,Uttar Pradesh,36,Rae Bareli,RATIRAM,M,68,GEN,SARP,1661
S24,Uttar Pradesh,36,Rae Bareli,SHIV SEWAK,M,62,GEN,RAHM,1493
S24,Uttar Pradesh,36,Rae Bareli,SAHAR NAQVI,F,28,GEN,LD,2108
S24,Uttar Pradesh,36,Rae Bareli,SURESH CHANDRA,M,61,GEN,MwSP,3330
S24,Uttar Pradesh,36,Rae Bareli,PRAMOD KUREEL,M,47,GEN,IND,6688
S24,Uttar Pradesh,36,Rae Bareli,MANGAL SAIN,M,69,GEN,IND,4418
S24,Uttar Pradesh,36,Rae Bareli,SHAKIL AHAMAD,M,40,GEN,IND,7914
S24,Uttar Pradesh,36,Rae Bareli,SAHADAT ALI KHAN,M,43,GEN,IND,3538
S24,Uttar Pradesh,37,Amethi,DHARMENDRA PRATAP SINGH,M,33,GEN,BSP,57716
S24,Uttar Pradesh,37,Amethi,RAHUL GANDHI,M,43,GEN,INC,408651
S24,Uttar Pradesh,37,Amethi,SMRITI IRANI,F,38,GEN,BJP,300748
S24,Uttar Pradesh,37,Amethi,GOPAL SWAROOP GANDHI,M,51,GEN,KMBS,5467
S24,Uttar Pradesh,37,Amethi,CHHAYA SINGH,F,27,GEN,AITC,4109
S24,Uttar Pradesh,37,Amethi,ZAHIDA BEGAM,F,46,GEN,PECP,1387
S24,Uttar Pradesh,37,Amethi,BABU LAL,M,51,GEN,BMUP,1617
S24,Uttar Pradesh,37,Amethi,C L MAURYA,M,39,GEN,PGSP,1871
S24,Uttar Pradesh,37,Amethi,RAVI KUMAR,M,35,GEN,MBCOI,1064
S24,Uttar Pradesh,37,Amethi,RADHE MOHAN,M,39,GEN,ssrd,1753
S24,Uttar Pradesh,37,Amethi,RAM ASREY,M,44,GEN,RaMSP,1572
S24,Uttar Pradesh,37,Amethi,RAM NEWAJ,M,50,GEN,PMSP,1140
S24,Uttar Pradesh,37,Amethi,RAMSIDDH YADAV,M,58,GEN,MwSP,2189
S24,Uttar Pradesh,37,Amethi,VASDEO,M,52,GEN,CPIM,2546
S24,Uttar Pradesh,37,Amethi,DR.KUMAR VISHVAS,M,44,GEN,AAAP,25527
S24,Uttar Pradesh,37,Amethi,VEDPAL SHASATRI,M,62,GEN,VIP,6464
S24,Uttar Pradesh,37,Amethi,MOHD HASAN LAHRI,M,33,GEN,QED,4457
S24,Uttar Pradesh,37,Amethi,UMAKANT,M,51,GEN,IND,3305
S24,Uttar Pradesh,37,Amethi,GIRIJA BAKS,M,52,GEN,IND,2454
S24,Uttar Pradesh,37,Amethi,GANGESH KUMAR GUPTA,M,32,GEN,IND,1307
S24,Uttar Pradesh,37,Amethi,JAGAT SINGH CHAUDHARY,M,58,GEN,IND,1043
S24,Uttar Pradesh,37,Amethi,JITENDRA SINGH,M,26,GEN,IND,2201
S24,Uttar Pradesh,37,Amethi,TULSIRAM,M,26,SC,IND,4884
S24,Uttar Pradesh,37,Amethi,DWARIKA PRASAD,M,55,GEN,IND,2345
S24,Uttar Pradesh,37,Amethi,NARESH SINGH BHADAURIYA,M,51,GEN,IND,1255
S24,Uttar Pradesh,37,Amethi,BHAGWAN DEEN,M,50,SC,IND,1299
S24,Uttar Pradesh,37,Amethi,MITHILESH KUMARI,F,29,GEN,IND,2726
S24,Uttar Pradesh,37,Amethi,RAMESH CHANDRA,M,35,GEN,IND,6422
S24,Uttar Pradesh,37,Amethi,RAM SAJIWAN,M,40,SC,IND,2384
S24,Uttar Pradesh,37,Amethi,LAL BAHADUR,M,40,GEN,IND,2845
S24,Uttar Pradesh,37,Amethi,SHIV KUMAR,M,38,GEN,IND,2289
S24,Uttar Pradesh,37,Amethi,SWAMINATH,M,32,GEN,IND,5537
S24,Uttar Pradesh,37,Amethi,SONAM KINNAR,O,35,GEN,IND,1252
S24,Uttar Pradesh,37,Amethi,SANJAY KUMAR,M,26,SC,IND,1015
S24,Uttar Pradesh,38,Sultanpur,AMEETA SINGH,F,51,GEN,INC,41983
S24,Uttar Pradesh,38,Sultanpur,PAWAN PANDEY,M,46,GEN,BSP,231446
S24,Uttar Pradesh,38,Sultanpur,FEROZE VARUN GANDHI,M,34,GEN,BJP,410348
S24,Uttar Pradesh,38,Sultanpur,SHAKEEL AHMED,M,48,GEN,SP,228144
S24,Uttar Pradesh,38,Sultanpur,GIRISH LAL,M,42,GEN,SBSP,3804
S24,Uttar Pradesh,38,Sultanpur,DR.NAFEES AHMAD,M,54,GEN,RaIP,3381
S24,Uttar Pradesh,38,Sultanpur,PITAMBAR NISHAD,M,27,GEN,PMSP,2737
S24,Uttar Pradesh,38,Sultanpur,RAM MILAN,M,33,SC,BMUP,1887
S24,Uttar Pradesh,38,Sultanpur,MOHD SHAMIM,M,49,GEN,QED,1637
S24,Uttar Pradesh,38,Sultanpur,SHIV SHANKAR,M,31,GEN,MBCOI,1601
S24,Uttar Pradesh,38,Sultanpur,SHAILENDRA PRATAP SINGH,M,39,GEN,AAAP,5835
S24,Uttar Pradesh,38,Sultanpur,SARTAJ KHAN,M,32,GEN,ADPT,2363
S24,Uttar Pradesh,38,Sultanpur,BRIJESH KUMAR,M,34,SC,IND,5752
S24,Uttar Pradesh,38,Sultanpur,VARUN GANDHI,M,30,GEN,IND,14021
S24,Uttar Pradesh,38,Sultanpur,VIJAY,M,50,GEN,IND,4630
S24,Uttar Pradesh,39,Pratapgarh,ASIF NIZAMUDDIN SIDDIQUE,M,43,GEN,BSP,207567
S24,Uttar Pradesh,39,Pratapgarh,PRAMOD KUMAR SINGH PATEL,M,36,GEN,SP,120107
S24,Uttar Pradesh,39,Pratapgarh,RAJKUMARI RATNA SINGH,F,54,GEN,INC,138620
S24,Uttar Pradesh,39,Pratapgarh,"ASHOK SHUKLA "" SENANI""",M,43,GEN,AAAP,9983
S24,Uttar Pradesh,39,Pratapgarh,NIRMALA DEVI,F,48,GEN,BaVaP,2766
S24,Uttar Pradesh,39,Pratapgarh,FOOLCHANDRA,M,56,GEN,SHS,1859
S24,Uttar Pradesh,39,Pratapgarh,BAL KRISHNA,M,44,GEN,JD(U),2160
S24,Uttar Pradesh,39,Pratapgarh,RAJENDRA SHARMA,M,54,GEN,RshJP,1571
S24,Uttar Pradesh,39,Pratapgarh,RAM SEWAK,M,51,GEN,BMUP,4207
S24,Uttar Pradesh,39,Pratapgarh,SHESHNATH,M,62,GEN,SUCI,2458
S24,Uttar Pradesh,39,Pratapgarh,SANTOSH KUMAR SINGH,M,31,GEN,AITC,6309
S24,Uttar Pradesh,39,Pratapgarh,KUWAR HARIVANSH SINGH,M,64,GEN,AD,375789
S24,Uttar Pradesh,39,Pratapgarh,AJMAL KHAN,M,50,GEN,IND,3342
S24,Uttar Pradesh,39,Pratapgarh,KIRAN MISHRA,F,43,GEN,IND,3002
S24,Uttar Pradesh,39,Pratapgarh,HARIVANSH,M,53,GEN,IND,5618
S24,Uttar Pradesh,40,Farrukhabad,JAIVEER SINGH,M,55,GEN,BSP,114521
S24,Uttar Pradesh,40,Farrukhabad,MUKESH RAJPUT,M,45,GEN,BJP,406195
S24,Uttar Pradesh,40,Farrukhabad,RAMESHWAR SINGH YADAV,M,62,GEN,SP,255693
S24,Uttar Pradesh,40,Farrukhabad,SALMAN KHURSHID,M,61,GEN,INC,95543
S24,Uttar Pradesh,40,Farrukhabad,ANJU,F,41,GEN,BSCP,2254
S24,Uttar Pradesh,40,Farrukhabad,KRISHAN KUMAR DIXIT ALIAS K.K.DIXIT,M,40,GEN,RVLP,2107
S24,Uttar Pradesh,40,Farrukhabad,MO.TAMAJID,M,25,GEN,PECP,2655
S24,Uttar Pradesh,40,Farrukhabad,TARIK PARVEZ,M,37,GEN,AAAP,1857
S24,Uttar Pradesh,40,Farrukhabad,DAYA SHANKAR,M,51,GEN,ARVP,1864
S24,Uttar Pradesh,40,Farrukhabad,RAMNIWAS KATHERIA,M,39,SC,BMUP,941
S24,Uttar Pradesh,40,Farrukhabad,ANURAG RAJPUT,M,30,GEN,IND,1605
S24,Uttar Pradesh,40,Farrukhabad,ANOKHEY LAL,M,48,GEN,IND,1202
S24,Uttar Pradesh,40,Farrukhabad,IMAMUDDIN HUSAIN HUSAIN,M,39,GEN,IND,1537
S24,Uttar Pradesh,40,Farrukhabad,ANSHU MAHAN,M,30,GEN,IND,2066
S24,Uttar Pradesh,40,Farrukhabad,KISHAN PAL SINGH,M,54,GEN,IND,2933
S24,Uttar Pradesh,40,Farrukhabad,MALIKHAN SINGH ADVOCATE,M,62,GEN,IND,4659
S24,Uttar Pradesh,40,Farrukhabad,MUKESH RAJPUT,M,45,GEN,IND,2420
S24,Uttar Pradesh,40,Farrukhabad,RAM KISHORE DIWEDI,M,50,GEN,IND,4974
S24,Uttar Pradesh,40,Farrukhabad,VIMLA DEVI,F,43,SC,IND,2140
S24,Uttar Pradesh,40,Farrukhabad,VRAHMA SARAN JATAV,M,42,SC,IND,1809
S24,Uttar Pradesh,40,Farrukhabad,SACHIN SINGH YADAV,M,30,GEN,IND,58703
S24,Uttar Pradesh,40,Farrukhabad,SURESH SARASWAT ALAIS ILLAYCHIWALA,M,57,GEN,IND,1013
S24,Uttar Pradesh,41,Etawah,AJAY PAL SINGH JATAV,M,39,SC,BSP,192804
S24,Uttar Pradesh,41,Etawah,ASHOK KUMAR DOHAREY,M,43,SC,BJP,439646
S24,Uttar Pradesh,41,Etawah,PREMDAS KATERIYA,M,54,SC,SP,266700
S24,Uttar Pradesh,41,Etawah,HANS MUKHI KORI,F,45,SC,INC,13397
S24,Uttar Pradesh,41,Etawah,UJIYARE LAL DOHARE,M,62,SC,AAAP,5923
S24,Uttar Pradesh,41,Etawah,PREM CHANDRA,M,47,SC,KMBS,2372
S24,Uttar Pradesh,41,Etawah,DR MUKESH SINGH DOHARE,M,42,SC,PECP,3178
S24,Uttar Pradesh,41,Etawah,VINEET KUMAR GAUTAM,M,30,SC,ASP,4954
S24,Uttar Pradesh,41,Etawah,SIYA RAM PASWAN,M,44,SC,ALHP,1788
S24,Uttar Pradesh,41,Etawah,HAR BILASH DOHERY,M,62,SC,BMUP,2677
S24,Uttar Pradesh,42,Kannauj,DIMPLE YADAV,F,36,GEN,SP,489164
S24,Uttar Pradesh,42,Kannauj,NIRMAL TIWARI,M,45,GEN,BSP,127785
S24,Uttar Pradesh,42,Kannauj,SUBRAT PATHAK,M,34,GEN,BJP,469257
S24,Uttar Pradesh,42,Kannauj,IMRAN BIN ZAFAR,M,34,GEN,AAAP,4826
S24,Uttar Pradesh,42,Kannauj,GANGA CHARAN,M,48,GEN,RTKP,1282
S24,Uttar Pradesh,42,Kannauj,PUSHPA DEVI,F,47,GEN,BSCP,806
S24,Uttar Pradesh,42,Kannauj,SUBODH KUMAR,M,39,GEN,PECP,927
S24,Uttar Pradesh,42,Kannauj,SURENDRA NATH,M,46,SC,BMUP,888
S24,Uttar Pradesh,42,Kannauj,PRADEEP KUMAR,M,32,GEN,IND,964
S24,Uttar Pradesh,42,Kannauj,MUHAR SINGH AMVADI,M,54,SC,IND,2891
S24,Uttar Pradesh,42,Kannauj,RAKESH KUMAR TIWARI ADVOCATE,M,52,GEN,IND,5723
S24,Uttar Pradesh,42,Kannauj,SANJAY SHAKYA,M,40,GEN,IND,2567
S24,Uttar Pradesh,43,Kanpur,DR.MURLI MANOHAR JOSHI,M,80,GEN,BJP,474712
S24,Uttar Pradesh,43,Kanpur,SALEEM AHMAD,M,42,GEN,BSP,53218
S24,Uttar Pradesh,43,Kanpur,SURENDRA MOHAN AGARWAL,M,70,GEN,SP,25723
S24,Uttar Pradesh,43,Kanpur,SRIPRAKASH JAISWAL,M,69,GEN,INC,251766
S24,Uttar Pradesh,43,Kanpur,ANIL AWASTHI,M,41,GEN,AITC,1701
S24,Uttar Pradesh,43,Kanpur,ANAND MEHROTRA,M,39,GEN,NEP,361
S24,Uttar Pradesh,43,Kanpur,DEVENDRA KUMAR SHARMA,M,48,GEN,ABAS,296
S24,Uttar Pradesh,43,Kanpur,MOHD.NASIR KHAN,M,55,GEN,PECP,364
S24,Uttar Pradesh,43,Kanpur,DR.NIKHIL GUPTA,M,58,GEN,NBDP,580
S24,Uttar Pradesh,43,Kanpur,MAHMOOD HUSAIN RAHMANI,M,59,GEN,AAAP,11925
S24,Uttar Pradesh,43,Kanpur,MOHAMMAD.ATEEQ,M,31,GEN,RWSP,425
S24,Uttar Pradesh,43,Kanpur,RAMESH KUMAR GUPTA,M,42,GEN,PSJP,433
S24,Uttar Pradesh,43,Kanpur,VINAYAK RAO TOPE,M,59,GEN,SWPI,723
S24,Uttar Pradesh,43,Kanpur,HIMMAT LAL,M,67,GEN,ABRS,683
S24,Uttar Pradesh,43,Kanpur,ASHOK PASWAN ADVOCATE,M,37,SC,IND,1398
S24,Uttar Pradesh,43,Kanpur,KISHOR BAJPAI,M,34,GEN,IND,3005
S24,Uttar Pradesh,43,Kanpur,PREM CHANDRA PANDEY,M,52,GEN,IND,2350
S24,Uttar Pradesh,43,Kanpur,BETALAL DIWAKAR,M,25,SC,IND,665
S24,Uttar Pradesh,43,Kanpur,MUZAFFAR HUSAIN KHAN,M,39,GEN,IND,1069
S24,Uttar Pradesh,43,Kanpur,VISHWANATH KATARIA,M,46,SC,IND,929
S24,Uttar Pradesh,43,Kanpur,KUMARI SARASWATI,F,25,GEN,IND,475
S24,Uttar Pradesh,44,Akbarpur,ANIL SHUKLA WARSI,M,57,GEN,BSP,202587
S24,Uttar Pradesh,44,Akbarpur,DEVENDRA SINGH @ BHOLE SINGH,M,60,GEN,BJP,481584
S24,Uttar Pradesh,44,Akbarpur,RAJARAM PAL,M,53,GEN,INC,96827
S24,Uttar Pradesh,44,Akbarpur,LAL SINGH TOMAR,M,64,GEN,SP,147002
S24,Uttar Pradesh,44,Akbarpur,AMAR SINGH,M,56,GEN,JPS,1890
S24,Uttar Pradesh,44,Akbarpur,ARVIND KUMAR,M,47,GEN,AAAP,7914
S24,Uttar Pradesh,44,Akbarpur,DR.OMKAR NATH KATIYAR,M,47,GEN,ALHP,597
S24,Uttar Pradesh,44,Akbarpur,GOPI RAMAN,M,41,GEN,JD(U),523
S24,Uttar Pradesh,44,Akbarpur,JASWANT SINGH,M,25,GEN,BMUP,1037
S24,Uttar Pradesh,44,Akbarpur,DR.BAJARANG PRATAP SONKAR,M,52,SC,SARP,799
S24,Uttar Pradesh,44,Akbarpur,RAMA KANT VERMA,M,37,GEN,PECP,1350
S24,Uttar Pradesh,44,Akbarpur,RAMENDRA SINGH TOMAR,M,45,GEN,BSCP,2754
S24,Uttar Pradesh,44,Akbarpur,ASHOK YADAV,M,47,GEN,IND,1853
S24,Uttar Pradesh,44,Akbarpur,NEERAJ KUMAR ADVOCATE,M,31,SC,IND,2259
S24,Uttar Pradesh,44,Akbarpur,BHARTI DEVI PASI ADVOCATE,F,32,SC,IND,5432
S24,Uttar Pradesh,44,Akbarpur,MUNNI DEVI,F,42,GEN,IND,5331
S24,Uttar Pradesh,44,Akbarpur,RAM SEVAK,M,63,SC,IND,3403
S24,Uttar Pradesh,44,Akbarpur,VIJAY KUMAR SHARMA,M,43,GEN,IND,4285
S24,Uttar Pradesh,45,Jalaun,GHANSHAYAM ANURAGI,M,41,SC,SP,180921
S24,Uttar Pradesh,45,Jalaun,BRIJLAL KHABRI,M,51,SC,BSP,261429
S24,Uttar Pradesh,45,Jalaun,BHANU PRATAP SINGH VERMA,M,55,SC,BJP,548631
S24,Uttar Pradesh,45,Jalaun,VIJAY CHAUDHARI,M,47,SC,INC,82903
S24,Uttar Pradesh,45,Jalaun,GANGASINGH,M,33,SC,ALHP,2525
S24,Uttar Pradesh,45,Jalaun,JAYRAM,M,65,SC,BSCP,2047
S24,Uttar Pradesh,45,Jalaun,DALCHANDRA ANURAGI,M,64,SC,AAAP,3337
S24,Uttar Pradesh,45,Jalaun,MANOJ KUMAR,M,38,SC,BRPP,4561
S24,Uttar Pradesh,45,Jalaun,RAJKUMAR,M,48,SC,PECP,2816
S24,Uttar Pradesh,45,Jalaun,RAMNARAYAN,M,59,SC,BMUP,4944
S24,Uttar Pradesh,45,Jalaun,RAM SINGH,M,46,SC,CPI(ML)(L),4761
S24,Uttar Pradesh,46,Jhansi,ANURADHA SHARMA,F,55,GEN,BSP,213792
S24,Uttar Pradesh,46,Jhansi,UMA BHARATI,F,55,GEN,BJP,575889
S24,Uttar Pradesh,46,Jhansi,DR.CHANDRAPAL SINGH YADAV,M,54,GEN,SP,385422
S24,Uttar Pradesh,46,Jhansi,PRADEEP JAIN ''''''''ADITYA'''''''',M,51,GEN,INC,84089
S24,Uttar Pradesh,46,Jhansi,ARCHANA,F,45,GEN,AAAP,5536
S24,Uttar Pradesh,46,Jhansi,CHINTAMANI,M,65,GEN,ARWP,2029
S24,Uttar Pradesh,46,Jhansi,NARESH KUMAR,M,29,SC,RrSP,4215
S24,Uttar Pradesh,46,Jhansi,MAULANA MOHAMMAD,M,44,GEN,PECP,1819
S24,Uttar Pradesh,46,Jhansi,SUNIL MASSEY,M,44,GEN,SHS,2121
S24,Uttar Pradesh,46,Jhansi,KULDEEP KUMAR,M,38,GEN,IND,2036
S24,Uttar Pradesh,46,Jhansi,TULA RAM,M,49,SC,IND,2605
S24,Uttar Pradesh,46,Jhansi,DILSHAD AHMAD,M,34,GEN,IND,2727
S24,Uttar Pradesh,46,Jhansi,RACHNA SHARMA,F,30,GEN,IND,4522
S24,Uttar Pradesh,46,Jhansi,RAJENDRA KUMAR,M,34,GEN,IND,8600
S24,Uttar Pradesh,46,Jhansi,RAM KUMAR ''''''''ANK SHASTRI'''''''',M,36,GEN,IND,11443
S24,Uttar Pradesh,47,Hamirpur,KUNWAR PUSHPENDRA SINGH CHANDEL,M,40,GEN,BJP,453884
S24,Uttar Pradesh,47,Hamirpur,"PRITAM SINGH LODHI ""KISAAN""",M,44,GEN,INC,78229
S24,Uttar Pradesh,47,Hamirpur,BISHAMBHAR PRASAD NISHAD,M,51,GEN,SP,187096
S24,Uttar Pradesh,47,Hamirpur,RAKESH KUMAR GOSWAMI,M,60,GEN,BSP,176356
S24,Uttar Pradesh,47,Hamirpur,ATUL KUMAR PRAJAPATI,M,31,GEN,AAAP,9663
S24,Uttar Pradesh,47,Hamirpur,ANIL KUMAR,M,35,SC,ASP,4860
S24,Uttar Pradesh,47,Hamirpur,AVINASH KUMAR MISHRA,M,57,GEN,AITC,6297
S24,Uttar Pradesh,47,Hamirpur,KAILASH PRASAD NISHAD,M,28,GEN,EKSP,1756
S24,Uttar Pradesh,47,Hamirpur,RAMESH PRAJAPATI,M,37,GEN,MBCOI,2981
S24,Uttar Pradesh,47,Hamirpur,RAMSAJIVAN,M,52,GEN,BSCP,2955
S24,Uttar Pradesh,47,Hamirpur,VIVEK KUMAR,M,36,GEN,RKSP,5749
S24,Uttar Pradesh,47,Hamirpur,SHRIPAL,M,51,GEN,BC,3435
S24,Uttar Pradesh,47,Hamirpur,KIRAN,F,34,GEN,IND,4079
S24,Uttar Pradesh,47,Hamirpur,PRAVESH KUMAR VYAS,M,28,GEN,IND,4314
S24,Uttar Pradesh,47,Hamirpur,VIMLESH,F,42,GEN,IND,23137
S24,Uttar Pradesh,48,Banda,BAL KUMAR PATEL ALIAS RAJKUMAR,M,54,GEN,SP,189730
S24,Uttar Pradesh,48,Banda,BHAIRON PRASAD MISHRA,M,60,GEN,BJP,342066
S24,Uttar Pradesh,48,Banda,RAMCHANDRA SARAS,M,52,GEN,CPI,15156
S24,Uttar Pradesh,48,Banda,VIVEK KUMAR SINGH,M,58,GEN,INC,36650
S24,Uttar Pradesh,48,Banda,R.K.SINGH PATEL,M,54,GEN,BSP,226278
S24,Uttar Pradesh,48,Banda,AMAR SINGH RATHAUR,M,56,GEN,AAAP,6439
S24,Uttar Pradesh,48,Banda,PAPPU YADAV,M,31,GEN,JD(U),2436
S24,Uttar Pradesh,48,Banda,PRABHAKAR PRASAD,M,29,GEN,BKSL,2605
S24,Uttar Pradesh,48,Banda,VISHVAMBHAR NATH,M,60,SC,BMUP,4755
S24,Uttar Pradesh,48,Banda,MO.SAGEER,M,46,GEN,PECP,3201
S24,Uttar Pradesh,48,Banda,SUSHEELA SINGH,F,44,GEN,BSCP,2931
S24,Uttar Pradesh,48,Banda,NARENDRA KUMAR SHRIVASTAVA,M,64,GEN,IND,5115
S24,Uttar Pradesh,48,Banda,VIJAY PRAKASH,M,57,GEN,IND,7140
S24,Uttar Pradesh,49,Fatehpur,AFZAL SIDDIQUI,M,25,GEN,BSP,298788
S24,Uttar Pradesh,49,Fatehpur,USHA MAURYA,F,44,GEN,INC,46588
S24,Uttar Pradesh,49,Fatehpur,NIRANJAN JYOTI,F,47,GEN,BJP,485994
S24,Uttar Pradesh,49,Fatehpur,RAKESH SACHAN,M,58,GEN,SP,179724
S24,Uttar Pradesh,49,Fatehpur,ASHOK MISHRA,M,52,GEN,SARP,3029
S24,Uttar Pradesh,49,Fatehpur,ZAINUL ABDIN,M,52,GEN,AAAP,2454
S24,Uttar Pradesh,49,Fatehpur,MOHAMMAD JAVED,M,56,GEN,NBDP,1657
S24,Uttar Pradesh,49,Fatehpur,RAMKRISHNA TRIPATHI,M,55,GEN,AITC,7578
S24,Uttar Pradesh,49,Fatehpur,RAMLOCHAN SEN,M,66,GEN,BMUP,2173
S24,Uttar Pradesh,49,Fatehpur,RUKMINI DEVI NISHAD,F,55,GEN,PMSP,1345
S24,Uttar Pradesh,49,Fatehpur,ARVIND KUMAR,M,51,GEN,IND,1967
S24,Uttar Pradesh,49,Fatehpur,CHANDRABHAN SINGH,M,54,GEN,IND,2498
S24,Uttar Pradesh,49,Fatehpur,RANJANA KAKKAR,F,55,GEN,IND,5448
S24,Uttar Pradesh,49,Fatehpur,SRIDEVI,F,53,GEN,IND,5838
S24,Uttar Pradesh,50,Kaushambi,MAHENDRA KUMAR,M,39,SC,INC,31905
S24,Uttar Pradesh,50,Kaushambi,VINOD KUMAR SONKAR,M,44,SC,BJP,331724
S24,Uttar Pradesh,50,Kaushambi,SHAILENDRA KUMAR,M,56,SC,SP,288824
S24,Uttar Pradesh,50,Kaushambi,SURESH PASI,M,57,SC,BSP,201322
S24,Uttar Pradesh,50,Kaushambi,MALTI DEVI,F,49,SC,RSMD,6556
S24,Uttar Pradesh,50,Kaushambi,RAJENDRA SONKAR,M,33,SC,LD,6389
S24,Uttar Pradesh,50,Kaushambi,SHRIPAL,M,51,SC,BMUP,7350
S24,Uttar Pradesh,50,Kaushambi,SWARNALATA SUMAN,F,40,SC,AAAP,3693
S24,Uttar Pradesh,50,Kaushambi,CHHEDDOO,M,39,SC,IND,3342
S24,Uttar Pradesh,50,Kaushambi,BEENA RANI,F,51,SC,IND,4958
S24,Uttar Pradesh,50,Kaushambi,MOHAN LAL,M,29,SC,IND,9182
S24,Uttar Pradesh,51,Phulpur,KAPIL MUNI KARWARIYA,M,46,GEN,BSP,163710
S24,Uttar Pradesh,51,Phulpur,KESHAV PRASAD MAURYA,M,47,GEN,BJP,503564
S24,Uttar Pradesh,51,Phulpur,MOHD.KAIF,M,33,GEN,INC,58127
S24,Uttar Pradesh,51,Phulpur,DHARAM RAJ SINGH PATEL,M,55,GEN,SP,195256
S24,Uttar Pradesh,51,Phulpur,GYANENDRA KUMAR SRIVASTAVA (GYANI BHAI),M,63,GEN,NCP,2706
S24,Uttar Pradesh,51,Phulpur,GANESHJI TRIPATHI,M,50,GEN,RaBaP,1521
S24,Uttar Pradesh,51,Phulpur,DAKKHINI PRASAD KUSHWAHA,M,63,GEN,RGD,1111
